mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,100,0.6,0.6,0.1,5.215158462524414,5.290123641490936,1.7295334339141846,1.7865718603134155,chunk_4
local_sign+sample,100,0.6,0.6,0.5,3.8630545139312744,5.902084708213806,2.0500261783599854,2.7146928310394287,chunk_4
local_sign+sample,100,0.6,0.6,1.0,3.355036973953247,5.146930515766144,2.6079540252685547,4.585326194763184,chunk_4
local_sign+sample,100,0.6,0.6,1.5,1.2579187154769897,3.0244292616844177,2.6281394958496094,4.661905765533447,chunk_4
local_sign+sample,100,0.6,0.8,0.1,5.404807090759277,6.945790410041809,2.096125602722168,2.203533887863159,chunk_4
local_sign+sample,100,0.6,0.8,0.5,4.143176555633545,6.513672769069672,2.498626708984375,3.4492626190185547,chunk_4
local_sign+sample,100,0.6,0.8,1.0,3.7893569469451904,4.660575866699219,4.244153022766113,7.87483549118042,chunk_4
local_sign+sample,100,0.6,0.8,1.5,3.0388431549072266,4.918998897075653,3.105870485305786,5.934815883636475,chunk_4
local_sign+sample,100,0.6,1.0,0.1,6.1986985206604,7.199993669986725,2.0590462684631348,2.1467041969299316,chunk_4
local_sign+sample,100,0.6,1.0,0.5,5.414463520050049,7.513191044330597,2.579826593399048,3.6002471446990967,chunk_4
local_sign+sample,100,0.6,1.0,1.0,4.3894734382629395,7.151090383529663,3.0679006576538086,5.305891990661621,chunk_4
local_sign+sample,100,0.6,1.0,1.5,3.227445363998413,4.797855973243713,4.026244163513184,8.437729835510254,chunk_4
local_sign+sample,100,0.8,0.6,0.1,5.62360954284668,6.1999791264534,2.320892333984375,2.4069907665252686,chunk_4
local_sign+sample,100,0.8,0.6,0.5,3.974764823913574,6.363462746143341,2.880524158477783,3.8915610313415527,chunk_4
local_sign+sample,100,0.8,0.6,1.0,2.567333221435547,3.437199056148529,2.957324266433716,4.963690280914307,chunk_4
local_sign+sample,100,0.8,0.6,1.5,0.7267757654190063,1.5034593343734741,3.8761041164398193,7.528297424316406,chunk_4
local_sign+sample,100,0.8,0.8,0.1,6.6189775466918945,7.243046522140503,2.2141122817993164,2.313464641571045,chunk_4
local_sign+sample,100,0.8,0.8,0.5,5.151468753814697,7.547684848308563,2.7772347927093506,3.946916341781616,chunk_4
local_sign+sample,100,0.8,0.8,1.0,4.444911003112793,6.276527225971222,3.9902937412261963,7.4753522872924805,chunk_4
local_sign+sample,100,0.8,0.8,1.5,1.7357491254806519,2.3634814023971558,4.704106330871582,9.663538932800293,chunk_4
local_sign+sample,100,0.8,1.0,0.1,7.343809604644775,8.866714715957642,2.7019155025482178,2.842801809310913,chunk_4
local_sign+sample,100,0.8,1.0,0.5,3.9276413917541504,6.77045738697052,3.64835524559021,5.267481327056885,chunk_4
local_sign+sample,100,0.8,1.0,1.0,4.857633113861084,6.431420683860779,3.786497116088867,6.904662609100342,chunk_4
local_sign+sample,100,0.8,1.0,1.5,2.923182964324951,4.540644645690918,4.338796138763428,9.335443496704102,chunk_4
local_sign+sample,100,0.95,0.6,0.1,7.790585041046143,8.505329668521881,3.0863890647888184,3.359516143798828,chunk_4
local_sign+sample,100,0.95,0.6,0.5,5.129397869110107,7.540932774543762,3.781174659729004,5.457683563232422,chunk_4
local_sign+sample,100,0.95,0.6,1.0,2.7158923149108887,3.9423959255218506,4.623721599578857,8.265297889709473,chunk_4
local_sign+sample,100,0.95,0.6,1.5,1.5065404176712036,2.398437738418579,4.665163993835449,9.50129508972168,chunk_4
local_sign+sample,100,0.95,0.8,0.1,7.180965423583984,7.924180865287781,2.7108676433563232,2.8122007846832275,chunk_4
local_sign+sample,100,0.95,0.8,0.5,4.560609340667725,6.093681037425995,4.82918643951416,7.381886005401611,chunk_4
local_sign+sample,100,0.95,0.8,1.0,3.981675148010254,6.355240285396576,4.117347240447998,7.786130905151367,chunk_4
