mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,180,0.6,0.6,0.1,0.0,3.9441795349121094,4.530277604224068,1.5017493963241577,1.5410711765289307,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,0.1,0.1,3.904806137084961,4.465138116321555,1.5519912242889404,1.637381672859192,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,0.5,0.0,2.36064076423645,3.745822305442612,1.720070242881775,2.157332181930542,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,0.5,0.1,3.025712490081787,3.955951535222013,1.9045262336730957,2.5489165782928467,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,1.0,0.0,3.0729763507843018,5.220934760230193,1.961356282234192,2.91337251663208,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,1.0,0.1,2.400458335876465,4.4641782751329515,2.2283458709716797,3.5690436363220215,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,1.5,0.0,2.222759246826172,4.176724220394917,2.1082887649536133,3.4575815200805664,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.6,1.5,0.1,2.1554763317108154,4.456070495833927,2.413609027862549,4.2847065925598145,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,0.1,0.0,4.430720329284668,5.289841538362936,1.5746411085128784,1.618160605430603,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,0.1,0.1,4.355413436889648,5.12324884140164,1.6289335489273071,1.7221094369888306,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,0.5,0.0,3.931162118911743,6.104610086679548,1.8190654516220093,2.318079710006714,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,0.5,0.1,2.7023069858551025,3.9459787767544867,2.0194685459136963,2.745389223098755,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,1.0,0.0,3.6571850776672363,6.342444563513219,2.088456153869629,3.1833548545837402,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,1.0,0.1,3.109978437423706,5.6640612970848,2.3792760372161865,3.904163360595703,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,1.5,0.0,2.3494584560394287,4.438198659986938,2.2497591972351074,3.804797887802124,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,0.8,1.5,0.1,2.299783229827881,4.134546852279982,2.5822336673736572,4.716921329498291,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,0.1,0.0,5.118535041809082,6.4020293430986825,1.6829135417938232,1.7320282459259033,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,0.1,0.1,5.073890209197998,6.1982548738697005,1.74285888671875,1.8455466032028198,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,0.5,0.0,3.771540403366089,6.582521181920299,1.9632891416549683,2.546388626098633,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,0.5,0.1,4.0635905265808105,6.084312052669418,2.1847026348114014,3.0178823471069336,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,1.0,0.0,3.8741562366485596,6.968449187719557,2.267747402191162,3.558824062347412,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,1.0,0.1,2.986515760421753,4.257791897627641,2.5886282920837402,4.3602728843688965,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,1.5,0.0,3.1208245754241943,6.017107973513248,2.4444429874420166,4.280971527099609,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.6,1.0,1.5,0.1,2.4993796348571777,5.001571966163738,2.810748815536499,5.298823833465576,0.0009280519443564117,0.5628097057342529,0.8963917938895556,18012346,chunk_18
real,180,0.8,0.6,0.1,0.0,4.636826515197754,5.458283411462418,1.755900263786316,1.81471848487854,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,0.1,0.1,4.561488151550293,5.34622464783979,1.8181159496307373,1.9329315423965454,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,0.5,0.0,3.6859397888183594,5.608797033895826,2.005272150039673,2.572737693786621,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,0.5,0.1,4.011407375335693,6.630954653980627,2.232161283493042,3.0533626079559326,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,1.0,0.0,2.5556509494781494,4.751916289508699,2.2611162662506104,3.4868319034576416,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,1.0,0.1,3.0259110927581787,5.515507065139559,2.5815227031707764,4.277153968811035,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,1.5,0.0,2.6739003658294678,4.581941226341343,2.4096145629882812,4.140894889831543,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.6,1.5,0.1,2.6072068214416504,4.6215069260865675,2.7699804306030273,5.124939441680908,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,0.1,0.0,5.330379962921143,6.437458411038563,1.8588289022445679,1.9238489866256714,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,0.1,0.1,5.277961254119873,6.293659251859481,1.9277645349502563,2.054105281829834,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,0.5,0.0,3.9062297344207764,6.028470978849185,2.154813528060913,2.8247547149658203,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,0.5,0.1,4.090232849121094,6.649207856859903,2.4063737392425537,3.3599448204040527,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,1.0,0.0,3.4760940074920654,6.733597902165002,2.456305742263794,3.918713092803955,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,1.0,0.1,2.4848215579986572,3.764435967429602,2.8125014305114746,4.806389331817627,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,1.5,0.0,2.9919800758361816,5.708920583518193,2.6250455379486084,4.693503379821777,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,0.8,1.5,0.1,2.8280720710754395,4.471739196439653,3.025167465209961,5.8010945320129395,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,0.1,0.0,6.121337413787842,7.777419371044289,2.0213139057159424,2.095968008041382,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,0.1,0.1,6.035827159881592,7.292944641058625,2.099804162979126,2.242090940475464,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,0.5,0.0,5.462341785430908,8.757582375056188,2.383854627609253,3.2042713165283203,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,0.5,0.1,3.673421859741211,5.869307193704344,2.6689531803131104,3.8090689182281494,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,1.0,0.0,4.346352577209473,6.947387586626213,2.7441632747650146,4.5500054359436035,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,1.0,0.1,3.1523654460906982,5.406406215329716,3.146069288253784,5.559565544128418,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,1.5,0.0,2.748011350631714,4.191401267832397,2.932713747024536,5.485957145690918,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.8,1.0,1.5,0.1,3.0929789543151855,5.645663154855864,3.3828654289245605,6.74851131439209,0.0012374025536701083,0.5628095865249634,0.8963917027065043,18012346,chunk_18
real,180,0.95,0.6,0.1,0.0,4.932431221008301,5.860150155444813,2.123296022415161,2.2387163639068604,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,0.1,0.1,4.892286777496338,5.770020992446892,2.171764850616455,2.3565685749053955,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,0.5,0.0,4.351210594177246,7.177201691859864,2.3367068767547607,3.064457893371582,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,0.5,0.1,3.280552864074707,5.259649191273809,2.609614849090576,3.648175001144409,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,1.0,0.0,3.0134127140045166,5.755940627110704,2.551163673400879,4.053696155548096,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,1.0,0.1,2.0119948387145996,2.5799438482027917,2.9234774112701416,4.974304676055908,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,1.5,0.0,2.243151903152466,4.3059469403777015,2.6788623332977295,4.773606777191162,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.6,1.5,0.1,2.134812831878662,3.607345806688528,3.088991165161133,5.8960161209106445,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.8,0.1,0.0,5.817217826843262,7.061826171065036,2.251751184463501,2.3727972507476807,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.8,0.1,0.1,5.76155424118042,6.863911486121651,2.312438488006592,2.5109798908233643,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
real,180,0.95,0.8,0.5,0.0,4.5759358406066895,7.295492957223871,2.535322666168213,3.4139723777770996,0.0014694154961034656,0.5628095865249634,0.8920824145035202,18012346,chunk_18
