mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,3.504552125930786,3.713275194168091,2.257800340652466,2.347081422805786
shuffle,0,0.6,0.6,0.5,1.5751605033874512,2.8381311893463135,2.6372640132904053,3.673856735229492
shuffle,0,0.6,0.6,1.0,2.261207342147827,2.352947235107422,3.237304210662842,5.693028926849365
shuffle,0,0.6,0.6,1.5,1.6969809532165527,2.758704662322998,3.6592793464660645,7.330769062042236
shuffle,0,0.6,0.8,0.1,4.5071611404418945,5.147449493408203,2.5686590671539307,2.6754648685455322
shuffle,0,0.6,0.8,0.5,3.779775619506836,5.165048599243164,2.9466114044189453,4.21534538269043
shuffle,0,0.6,0.8,1.0,3.1455187797546387,4.970324516296387,3.9729764461517334,7.645181179046631
shuffle,0,0.6,0.8,1.5,2.1832971572875977,3.451284408569336,4.233942985534668,8.960392951965332
shuffle,0,0.6,1.0,0.1,8.340883255004883,9.78187084197998,3.0448169708251953,3.202021360397339
shuffle,0,0.6,1.0,0.5,5.957792282104492,7.37969446182251,3.986485004425049,6.070681571960449
shuffle,0,0.6,1.0,1.0,4.786308288574219,7.288513660430908,4.88398551940918,9.729080200195312
shuffle,0,0.6,1.0,1.5,3.854907512664795,3.856940746307373,5.485687732696533,12.516772270202637
shuffle,0,0.8,0.6,0.1,4.2061028480529785,5.005428791046143,3.1672563552856445,3.3066089153289795
shuffle,0,0.8,0.6,0.5,2.354462146759033,3.3069992065429688,3.930278778076172,5.886143207550049
shuffle,0,0.8,0.6,1.0,2.9282758235931396,3.5379748344421387,4.7665934562683105,9.32186508178711
shuffle,0,0.8,0.6,1.5,1.805022954940796,2.753209352493286,5.257094860076904,11.39651107788086
shuffle,0,0.8,0.8,0.1,5.417254447937012,6.534543037414551,3.556124210357666,3.8016252517700195
shuffle,0,0.8,0.8,0.5,4.7031145095825195,5.854238510131836,4.055707931518555,6.224123001098633
shuffle,0,0.8,0.8,1.0,2.37471079826355,3.335279703140259,5.4374613761901855,10.995076179504395
shuffle,0,0.8,0.8,1.5,3.6510908603668213,4.58537483215332,6.1695966720581055,14.228757858276367
shuffle,0,0.8,1.0,0.1,8.44797134399414,8.441781044006348,4.297762870788574,4.612611293792725
shuffle,0,0.8,1.0,0.5,6.331903457641602,8.186529159545898,6.064755916595459,9.903034210205078
shuffle,0,0.8,1.0,1.0,4.751418113708496,6.903611660003662,8.099098205566406,17.628808975219727
shuffle,0,0.8,1.0,1.5,3.099668502807617,4.071238994598389,8.512624740600586,20.728506088256836
shuffle,0,0.95,0.6,0.1,3.622715950012207,3.9054336547851562,4.106249809265137,4.376006603240967
shuffle,0,0.95,0.6,0.5,1.2893006801605225,0.9846815466880798,5.380666732788086,8.315411567687988
shuffle,0,0.95,0.6,1.0,2.5447909832000732,3.0863561630249023,5.671392440795898,11.593730926513672
shuffle,0,0.95,0.6,1.5,0.9801234006881714,1.1308643817901611,6.384294509887695,14.82899284362793
shuffle,0,0.95,0.8,0.1,5.833677291870117,6.554239273071289,5.1172308921813965,5.563590049743652
shuffle,0,0.95,0.8,0.5,3.9366261959075928,5.741608142852783,7.179813385009766,12.193653106689453
shuffle,0,0.95,0.8,1.0,3.7729718685150146,5.097712516784668,7.16716194152832,15.102253913879395
shuffle,0,0.95,0.8,1.5,3.7063076496124268,5.308625221252441,9.367788314819336,23.047983169555664
shuffle,0,0.95,1.0,0.1,6.43800687789917,6.458342552185059,5.871058940887451,6.441826343536377
shuffle,0,0.95,1.0,0.5,5.005063056945801,7.15854024887085,9.475688934326172,16.447065353393555
shuffle,0,0.95,1.0,1.0,4.579324722290039,6.59105110168457,10.846639633178711,24.994504928588867
