mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,425,0.6,0.6,0.1,4.849647045135498,5.279797732830048,1.848503589630127,1.9020202159881592,chunk_17
local_sign+sample,425,0.6,0.6,0.5,3.9001801013946533,5.904567778110504,1.9908313751220703,2.6146278381347656,chunk_17
local_sign+sample,425,0.6,0.6,1.0,2.155139923095703,3.476867437362671,2.765911817550659,4.603392124176025,chunk_17
local_sign+sample,425,0.6,0.6,1.5,1.734224557876587,2.045089900493622,2.866974353790283,5.198641300201416,chunk_17
local_sign+sample,425,0.6,0.8,0.1,5.562108516693115,6.329234838485718,1.9825884103775024,2.0502617359161377,chunk_17
local_sign+sample,425,0.6,0.8,0.5,2.280242919921875,4.927496790885925,2.535167694091797,3.6828813552856445,chunk_17
local_sign+sample,425,0.6,0.8,1.0,2.27908992767334,3.6559061408042908,2.8702640533447266,4.985304355621338,chunk_17
local_sign+sample,425,0.6,0.8,1.5,2.9812827110290527,4.251687586307526,2.990122079849243,5.664188861846924,chunk_17
local_sign+sample,425,0.6,1.0,0.1,6.548213958740234,7.350843191146851,2.0811829566955566,2.168254852294922,chunk_17
local_sign+sample,425,0.6,1.0,0.5,4.000543594360352,7.11314070224762,2.927510976791382,4.494897842407227,chunk_17
local_sign+sample,425,0.6,1.0,1.0,4.047883987426758,6.026974201202393,3.4142704010009766,5.925092697143555,chunk_17
local_sign+sample,425,0.6,1.0,1.5,3.7712178230285645,5.424372613430023,3.7550716400146484,7.568020343780518,chunk_17
local_sign+sample,425,0.8,0.6,0.1,5.703617572784424,6.323144495487213,2.2978999614715576,2.396108865737915,chunk_17
local_sign+sample,425,0.8,0.6,0.5,3.546497344970703,5.489981651306152,2.6603007316589355,3.5983636379241943,chunk_17
local_sign+sample,425,0.8,0.6,1.0,1.7388362884521484,3.066798210144043,3.5556366443634033,6.077476978302002,chunk_17
local_sign+sample,425,0.8,0.6,1.5,2.5769906044006348,3.696520507335663,3.3762731552124023,6.560007572174072,chunk_17
local_sign+sample,425,0.8,0.8,0.1,7.327014923095703,8.155192732810974,2.520974636077881,2.637542963027954,chunk_17
local_sign+sample,425,0.8,0.8,0.5,5.126798629760742,6.193528771400452,3.286699056625366,4.590662479400635,chunk_17
local_sign+sample,425,0.8,0.8,1.0,2.852633476257324,5.298756420612335,3.868717670440674,7.047713279724121,chunk_17
local_sign+sample,425,0.8,0.8,1.5,2.377917528152466,3.422225594520569,3.898306131362915,8.172557830810547,chunk_17
local_sign+sample,425,0.8,1.0,0.1,9.70960807800293,11.309831261634827,2.9801039695739746,3.149620532989502,chunk_17
