mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,18,0.6,0.6,0.1,5.6854329109191895,6.317497909069061,2.3497228622436523,2.438812017440796,chunk_6
real,18,0.6,0.6,0.5,3.220890522003174,4.550651848316193,2.9060065746307373,4.110952377319336,chunk_6
real,18,0.6,0.6,1.0,2.824916362762451,4.843969464302063,3.134366750717163,5.194033622741699,chunk_6
real,18,0.6,0.6,1.5,2.108638048171997,2.7231208086013794,3.587414503097534,7.363926887512207,chunk_6
real,18,0.6,0.8,0.1,7.187929153442383,7.912444114685059,2.4499099254608154,2.5762224197387695,chunk_6
real,18,0.6,0.8,0.5,4.334712982177734,6.307440161705017,3.5268375873565674,5.291203498840332,chunk_6
real,18,0.6,0.8,1.0,2.9749903678894043,4.038901209831238,3.6872875690460205,6.814889430999756,chunk_6
real,18,0.6,0.8,1.5,2.770167589187622,3.656216025352478,4.375748157501221,9.641777038574219,chunk_6
real,18,0.6,1.0,0.1,7.526665210723877,9.031628966331482,2.772157669067383,2.917311906814575,chunk_6
real,18,0.6,1.0,0.5,4.865481376647949,7.526317238807678,3.6985907554626465,5.394459247589111,chunk_6
real,18,0.6,1.0,1.0,4.850662708282471,7.672260165214539,4.493677616119385,8.383062362670898,chunk_6
real,18,0.6,1.0,1.5,2.875544786453247,3.792649507522583,5.136223793029785,11.845748901367188,chunk_6
real,18,0.8,0.6,0.1,8.87357234954834,9.435993075370789,2.9627859592437744,3.090540647506714,chunk_6
real,18,0.8,0.6,0.5,4.4737019538879395,7.005541741847992,3.932342529296875,5.861312389373779,chunk_6
real,18,0.8,0.6,1.0,3.159419059753418,4.409663438796997,4.621974945068359,8.533788681030273,chunk_6
real,18,0.8,0.6,1.5,1.7592017650604248,2.1360109448432922,5.035768032073975,11.170548439025879,chunk_6
real,18,0.8,0.8,0.1,8.97952938079834,10.242973268032074,3.4736526012420654,3.70529842376709,chunk_6
real,18,0.8,0.8,0.5,4.088333606719971,6.38783460855484,4.650822162628174,7.402217388153076,chunk_6
real,18,0.8,0.8,1.0,4.289608478546143,5.7199084758758545,5.589288234710693,11.315712928771973,chunk_6
real,18,0.8,0.8,1.5,2.856821298599243,3.3144859075546265,6.086358070373535,14.111250877380371,chunk_6
real,18,0.8,1.0,0.1,10.796235084533691,12.578160524368286,4.022554874420166,4.30625581741333,chunk_6
real,18,0.8,1.0,0.5,6.491454124450684,9.952178955078125,5.012217998504639,7.916728973388672,chunk_6
real,18,0.8,1.0,1.0,2.993865489959717,5.472267150878906,7.3987603187561035,15.648249626159668,chunk_6
real,18,0.8,1.0,1.5,3.7597827911376953,5.640241742134094,7.757098197937012,19.283971786499023,chunk_6
real,18,0.95,0.6,0.1,10.163166999816895,10.054708778858185,4.214940547943115,4.442042350769043,chunk_6
real,18,0.95,0.6,0.5,2.347365379333496,3.7977702617645264,5.079381942749023,7.964824199676514,chunk_6
real,18,0.95,0.6,1.0,0.9587079882621765,0.9568287134170532,6.049826622009277,12.256422996520996,chunk_6
real,18,0.95,0.6,1.5,0.9733812808990479,0.982123613357544,6.2606611251831055,14.28758430480957,chunk_6
real,18,0.95,0.8,0.1,10.552464485168457,11.981317639350891,4.455715179443359,4.740690231323242,chunk_6
real,18,0.95,0.8,0.5,5.527417182922363,8.448617815971375,5.580193519592285,9.202005386352539,chunk_6
real,18,0.95,0.8,1.0,3.152397394180298,4.390556335449219,7.83048152923584,16.656021118164062,chunk_6
real,18,0.95,0.8,1.5,2.776599645614624,3.984425663948059,7.60154390335083,18.938980102539062,chunk_6
real,18,0.95,1.0,0.1,12.346571922302246,14.38359546661377,5.486268520355225,5.848875045776367,chunk_6
real,18,0.95,1.0,0.5,6.798240661621094,9.567547619342804,8.382737159729004,15.451364517211914,chunk_6
real,18,0.95,1.0,1.0,5.093263149261475,7.122663378715515,10.883966445922852,24.883153915405273,chunk_6
real,18,0.95,1.0,1.5,4.4611382484436035,5.69340193271637,10.845600128173828,26.82781410217285,chunk_6
real,18,1.05,0.6,0.1,9.042348861694336,10.373899519443512,5.49639368057251,6.0008769035339355,chunk_6
real,18,1.05,0.6,0.5,3.4885568618774414,6.038422763347626,8.633602142333984,13.443878173828125,chunk_6
real,18,1.05,0.6,1.0,1.5239615440368652,1.5324005484580994,7.207852840423584,15.40639591217041,chunk_6
real,18,1.05,0.6,1.5,2.4938902854919434,2.6912876963615417,7.397538661956787,17.763004302978516,chunk_6
real,18,1.05,0.8,0.1,11.119060516357422,12.155214309692383,5.822739601135254,4.320266246795654,chunk_6
real,18,1.05,0.8,0.5,4.013051986694336,5.720812678337097,9.681995391845703,17.0455322265625,chunk_6
real,18,1.05,0.8,1.0,3.050863027572632,3.198778510093689,10.22856330871582,22.546720504760742,chunk_6
real,18,1.05,0.8,1.5,3.8565244674682617,4.687152445316315,9.779340744018555,24.682018280029297,chunk_6
real,18,1.05,1.0,0.1,12.155747413635254,13.59510487318039,7.618436813354492,8.204817771911621,chunk_6
real,18,1.05,1.0,0.5,6.535181999206543,8.54263710975647,12.16091537475586,21.692554473876953,chunk_6
real,18,1.05,1.0,1.0,4.722450256347656,7.286728024482727,14.764123916625977,34.479278564453125,chunk_6
