mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,meansrc
weight_test10.0,18,1.05,1.0,1.0,3.234241008758545,4.561147749423981,5.495480537414551,10.791841506958008,0.002481163013726473,chunk_6
weight_test10.0,18,1.05,1.0,1.5,3.479764699935913,5.243140637874603,4.494712829589844,9.869481086730957,0.0023340811021625996,chunk_6
weight_test100.0,18,0.6,0.6,0.1,4.036235809326172,4.43543267250061,1.5812709331512451,1.6255029439926147,0.0013873586431145668,chunk_6
weight_test100.0,18,0.6,0.6,0.5,3.7697179317474365,5.574029266834259,2.0680434703826904,2.6937527656555176,0.0013684052973985672,chunk_6
weight_test100.0,18,0.6,0.6,1.0,3.081509590148926,5.554282367229462,2.1689698696136475,3.3832507133483887,0.0013735422398895025,chunk_6
weight_test100.0,18,0.6,0.6,1.5,2.594547748565674,4.129768013954163,2.330604076385498,4.120403289794922,0.0014003213727846742,chunk_6
weight_test100.0,18,0.6,0.8,0.1,5.353412628173828,5.603821873664856,1.6522678136825562,1.7039715051651,0.001351910992525518,chunk_6
weight_test100.0,18,0.6,0.8,0.5,5.175995826721191,7.649544358253479,2.135955333709717,2.8055648803710938,0.0014108367031440139,chunk_6
weight_test100.0,18,0.6,0.8,1.0,3.6677486896514893,5.574833810329437,2.197108745574951,3.449861764907837,0.001289087114855647,chunk_6
weight_test100.0,18,0.6,0.8,1.5,2.2056825160980225,4.388145983219147,2.7140235900878906,5.160123825073242,0.001406144117936492,chunk_6
weight_test100.0,18,0.6,1.0,0.1,5.535163879394531,6.214347958564758,1.847324252128601,1.9106922149658203,0.001403415109962225,chunk_6
weight_test100.0,18,0.6,1.0,0.5,4.990922451019287,6.940944969654083,2.2374839782714844,3.0163328647613525,0.0013568783178925514,chunk_6
weight_test100.0,18,0.6,1.0,1.0,3.971004009246826,5.554495394229889,2.6300156116485596,4.407783508300781,0.001390793826431036,chunk_6
weight_test100.0,18,0.6,1.0,1.5,4.092174053192139,6.462857127189636,2.993624210357666,5.491116523742676,0.0013701082207262516,chunk_6
weight_test100.0,18,0.8,0.6,0.1,4.241240501403809,4.517881989479065,2.052398920059204,2.1190059185028076,0.0018694589380174875,chunk_6
weight_test100.0,18,0.8,0.6,0.5,4.623080253601074,7.02973735332489,2.723447322845459,3.826793909072876,0.0019052054267376661,chunk_6
weight_test100.0,18,0.8,0.6,1.0,3.3448617458343506,5.079125761985779,2.8926753997802734,4.683084964752197,0.0018118254374712706,chunk_6
weight_test100.0,18,0.8,0.6,1.5,0.9810458421707153,2.0043569207191467,2.8762121200561523,5.373490810394287,0.0018885215977206826,chunk_6
weight_test100.0,18,0.8,0.8,0.1,5.448203086853027,6.1725873947143555,2.445800304412842,2.5601284503936768,0.001868386403657496,chunk_6
weight_test100.0,18,0.8,0.8,0.5,4.031747341156006,5.858660578727722,2.6183724403381348,3.5163326263427734,0.0018463522428646684,chunk_6
weight_test100.0,18,0.8,0.8,1.0,3.2154598236083984,4.721535503864288,2.9635369777679443,4.944346904754639,0.0018029175698757172,chunk_6
weight_test100.0,18,0.8,0.8,1.5,2.7881715297698975,3.738735854625702,3.758857488632202,7.228351593017578,0.0018683706875890493,chunk_6
weight_test100.0,18,0.8,1.0,0.1,6.443890571594238,6.952901542186737,2.5591084957122803,2.643470287322998,0.0018035980174317956,chunk_6
weight_test100.0,18,0.8,1.0,0.5,5.154007911682129,7.775124549865723,3.249040126800537,4.4528303146362305,0.0018463073065504432,chunk_6
weight_test100.0,18,0.8,1.0,1.0,4.980859279632568,7.324105620384216,3.537882089614868,6.24357795715332,0.0017858707578852773,chunk_6
weight_test100.0,18,0.8,1.0,1.5,3.060744524002075,5.326865077018738,3.382763624191284,6.6085615158081055,0.0018080748850479722,chunk_6
weight_test100.0,18,0.95,0.6,0.1,6.304215908050537,7.0007495284080505,2.454564332962036,2.4600746631622314,0.002232530852779746,chunk_6
weight_test100.0,18,0.95,0.6,0.5,3.4211559295654297,5.96734219789505,2.2229115962982178,3.044171094894409,0.0021659601479768753,chunk_6
weight_test100.0,18,0.95,0.6,1.0,2.6636948585510254,4.329913973808289,3.1654489040374756,5.366281986236572,0.0021091061644256115,chunk_6
weight_test100.0,18,0.95,0.6,1.5,1.1360859870910645,1.6203331351280212,3.0412662029266357,5.8758225440979,0.0021437727846205235,chunk_6
weight_test100.0,18,0.95,0.8,0.1,5.7021002769470215,6.6651923060417175,2.437994956970215,2.5118656158447266,0.0021241609938442707,chunk_6
weight_test100.0,18,0.95,0.8,0.5,4.806148529052734,6.894747495651245,3.7284085750579834,5.305203437805176,0.0020803757943212986,chunk_6
weight_test100.0,18,0.95,0.8,1.0,3.3166680335998535,5.374245762825012,4.262980937957764,7.990364074707031,0.0022178555373102427,chunk_6
weight_test100.0,18,0.95,0.8,1.5,1.9969274997711182,2.6681856513023376,4.177062034606934,8.773648262023926,0.0021825279109179974,chunk_6
weight_test100.0,18,0.95,1.0,0.1,7.493210792541504,8.658236026763916,3.0933315753936768,3.2911760807037354,0.002098671393468976,chunk_6
weight_test100.0,18,0.95,1.0,0.5,5.9775590896606445,8.487563014030457,3.3135673999786377,4.748158931732178,0.0021781492978334427,chunk_6
weight_test100.0,18,0.95,1.0,1.0,3.014416217803955,5.024294555187225,5.871624946594238,12.1869478225708,0.002147564198821783,chunk_6
weight_test100.0,18,0.95,1.0,1.5,4.465019226074219,6.443323075771332,4.401440143585205,9.39000129699707,0.0020889793522655964,chunk_6
weight_test100.0,18,1.05,0.6,0.1,3.9197654724121094,4.468432307243347,3.220160484313965,3.572640895843506,0.0024247162509709597,chunk_6
weight_test100.0,18,1.05,0.6,0.5,4.879236221313477,6.837772965431213,3.8607659339904785,5.435667991638184,0.002324955305084586,chunk_6
weight_test100.0,18,1.05,0.6,1.0,2.421096086502075,4.31464159488678,3.4951579570770264,6.049503326416016,0.0024231958668679,chunk_6
weight_test100.0,18,1.05,0.6,1.5,2.1196961402893066,2.477340042591095,3.206963300704956,6.093851089477539,0.002382145496085286,chunk_6
weight_test100.0,18,1.05,0.8,0.1,3.1952881813049316,5.414223253726959,2.572863817214966,2.9533233642578125,0.0023603385780006647,chunk_6
weight_test100.0,18,1.05,0.8,0.5,4.849210262298584,5.770898520946503,3.4666733741760254,4.902628421783447,0.0023690632078796625,chunk_6
weight_test100.0,18,1.05,0.8,1.0,1.4547297954559326,2.3157182335853577,4.807952880859375,8.986189842224121,0.0023673095274716616,chunk_6
weight_test100.0,18,1.05,0.8,1.5,2.6312451362609863,4.072993040084839,5.325109958648682,11.617937088012695,0.002458799397572875,chunk_6
weight_test100.0,18,1.05,1.0,0.1,5.057191848754883,6.343740701675415,2.712653875350952,3.0820584297180176,0.002409430453553796,chunk_6
weight_test100.0,18,1.05,1.0,0.5,5.753236770629883,8.914025127887726,3.810168981552124,5.655814170837402,0.002334475051611662,chunk_6
weight_test100.0,18,1.05,1.0,1.0,5.1425981521606445,7.610034823417664,5.7384114265441895,11.388216018676758,0.0024911423679441214,chunk_6
weight_test100.0,18,1.05,1.0,1.5,2.43681263923645,4.0511587262153625,4.67006254196167,10.333434104919434,0.0023253129329532385,chunk_6
weight_test1000.0,18,0.6,0.6,0.1,4.041836261749268,4.443589925765991,1.5834910869598389,1.6278055906295776,0.0013875674922019243,chunk_6
weight_test1000.0,18,0.6,0.6,0.5,3.9046120643615723,5.899975478649139,2.0698904991149902,2.696585178375244,0.0013685181038454175,chunk_6
weight_test1000.0,18,0.6,0.6,1.0,2.68808650970459,3.9304692149162292,2.172483444213867,3.3901844024658203,0.0013736543478444219,chunk_6
weight_test1000.0,18,0.6,0.6,1.5,2.478172540664673,4.09230899810791,2.335266590118408,4.131487846374512,0.001400707638822496,chunk_6
weight_test1000.0,18,0.6,0.8,0.1,5.360904693603516,5.613712012767792,1.6536592245101929,1.7054698467254639,0.00135167280677706,chunk_6
weight_test1000.0,18,0.6,0.8,0.5,4.023971080780029,5.927062034606934,2.140512704849243,2.8124196529388428,0.0014112775679677725,chunk_6
weight_test1000.0,18,0.6,0.8,1.0,3.517461061477661,5.646888732910156,2.1996705532073975,3.455264091491699,0.0012881410075351596,chunk_6
weight_test1000.0,18,0.6,0.8,1.5,2.6477739810943604,3.874219834804535,2.720923662185669,5.1775031089782715,0.0014065674040466547,chunk_6
weight_test1000.0,18,0.6,1.0,0.1,5.542553901672363,6.225187540054321,1.850130319595337,1.9137227535247803,0.0014039826346561313,chunk_6
weight_test1000.0,18,0.6,1.0,0.5,4.732156753540039,7.105786681175232,2.2413341999053955,3.022526741027832,0.0013567113783210516,chunk_6
weight_test1000.0,18,0.6,1.0,1.0,3.67303204536438,4.539752185344696,2.6376278400421143,4.424776077270508,0.0013911320129409432,chunk_6
weight_test1000.0,18,0.6,1.0,1.5,3.8788883686065674,5.716608703136444,3.000443458557129,5.508034706115723,0.0013699863338842988,chunk_6
weight_test1000.0,18,0.8,0.6,0.1,4.246321678161621,4.524931728839874,2.054473400115967,2.121230125427246,0.0018700078362599015,chunk_6
weight_test1000.0,18,0.8,0.6,0.5,5.3530707359313965,8.182269513607025,2.7310831546783447,3.838574171066284,0.0019061235943809152,chunk_6
weight_test1000.0,18,0.8,0.6,1.0,3.1942615509033203,3.9261677861213684,2.8987412452697754,4.6950459480285645,0.0018115343991667032,chunk_6
weight_test1000.0,18,0.8,0.6,1.5,2.4545366764068604,3.324225068092346,2.8823025226593018,5.3896331787109375,0.0018892118241637945,chunk_6
weight_test1000.0,18,0.8,0.8,0.1,5.461509704589844,6.187090456485748,2.4494056701660156,2.564126968383789,0.0018689085263758898,chunk_6
weight_test1000.0,18,0.8,0.8,0.5,4.5053815841674805,5.973554253578186,2.6233747005462646,3.5244011878967285,0.0018464361783117056,chunk_6
weight_test1000.0,18,0.8,0.8,1.0,2.3431878089904785,3.3768027424812317,2.9697675704956055,4.957820415496826,0.0018027956830337644,chunk_6
weight_test1000.0,18,0.8,0.8,1.5,1.2828149795532227,2.0802749395370483,3.7701878547668457,7.256527423858643,0.0018690868746489286,chunk_6
weight_test1000.0,18,0.8,1.0,0.1,6.459686756134033,6.973912596702576,2.5641446113586426,2.6490397453308105,0.001802961342036724,chunk_6
weight_test1000.0,18,0.8,1.0,0.5,5.731374740600586,8.161948561668396,3.2562005519866943,4.465287685394287,0.001846629660576582,chunk_6
weight_test1000.0,18,0.8,1.0,1.0,4.032993316650391,6.681364893913269,3.5480237007141113,6.266542911529541,0.001785363769158721,chunk_6
weight_test1000.0,18,0.8,1.0,1.5,3.7295267581939697,5.242189288139343,3.3935303688049316,6.6354079246521,0.0018077519489452243,chunk_6
weight_test1000.0,18,0.95,0.6,0.1,6.315764427185059,7.013726651668549,2.4600117206573486,2.465719699859619,0.0022332663647830486,chunk_6
weight_test1000.0,18,0.95,0.6,0.5,3.95652174949646,5.733224511146545,2.2277557849884033,3.051745891571045,0.0021657482720911503,chunk_6
weight_test1000.0,18,0.95,0.6,1.0,3.454373598098755,4.902473747730255,3.1693224906921387,5.375753879547119,0.00210838345810771,chunk_6
weight_test1000.0,18,0.95,0.6,1.5,2.3772709369659424,3.8692587018013,3.0482027530670166,5.893033981323242,0.0021433611400425434,chunk_6
weight_test1000.0,18,0.95,0.8,0.1,5.728549480438232,6.695074498653412,2.4437575340270996,2.5180461406707764,0.002123812912032008,chunk_6
weight_test1000.0,18,0.95,0.8,0.5,3.6898036003112793,5.956960380077362,3.7371082305908203,5.320981502532959,0.00207926775328815,chunk_6
weight_test1000.0,18,0.95,0.8,1.0,2.598454475402832,2.679129958152771,4.274367809295654,8.018080711364746,0.002218322129920125,chunk_6
weight_test1000.0,18,0.95,0.8,1.5,2.3632960319519043,2.471061408519745,4.1880950927734375,8.804130554199219,0.002182693686336279,chunk_6
weight_test1000.0,18,0.95,1.0,0.1,7.503514766693115,8.669846415519714,3.0979747772216797,3.2964096069335938,0.0020978215616196394,chunk_6
weight_test1000.0,18,0.95,1.0,0.5,5.229699611663818,8.273700654506683,3.3227388858795166,4.7644548416137695,0.00217821286059916,chunk_6
weight_test1000.0,18,0.95,1.0,1.0,3.4240472316741943,4.509053647518158,5.890316009521484,12.236083984375,0.002147298539057374,chunk_6
weight_test1000.0,18,0.95,1.0,1.5,3.618009567260742,4.752762854099274,4.415698528289795,9.430253028869629,0.0020880349911749363,chunk_6
weight_test1000.0,18,1.05,0.6,0.1,4.027055740356445,5.281440436840057,3.2271907329559326,3.5810658931732178,0.002425381215289235,chunk_6
weight_test1000.0,18,1.05,0.6,0.5,4.177009105682373,5.727324545383453,3.8676860332489014,5.447736740112305,0.002323889872059226,chunk_6
weight_test1000.0,18,1.05,0.6,1.0,3.5688583850860596,4.812701165676117,3.500804901123047,6.062937259674072,0.0024233178701251745,chunk_6
weight_test1000.0,18,1.05,0.6,1.5,0.543891191482544,0.7417565584182739,3.2155277729034424,6.115213871002197,0.002382013015449047,chunk_6
weight_test1000.0,18,1.05,0.8,0.1,4.676364421844482,6.992711901664734,2.5762851238250732,2.958139419555664,0.0023598254192620516,chunk_6
weight_test1000.0,18,1.05,0.8,0.5,4.7219696044921875,6.6788939237594604,3.4714581966400146,4.9122314453125,0.0023686131462454796,chunk_6
weight_test1000.0,18,1.05,0.8,1.0,2.4392330646514893,3.4095022678375244,4.8234429359436035,9.021916389465332,0.0023670068476349115,chunk_6
weight_test1000.0,18,1.05,0.8,1.5,3.326608657836914,3.833667755126953,5.344729423522949,11.67173957824707,0.0024594618007540703,chunk_6
weight_test1000.0,18,1.05,1.0,0.1,5.8333916664123535,8.536156833171844,2.7190263271331787,3.089586019515991,0.0024096695706248283,chunk_6
weight_test1000.0,18,1.05,1.0,0.5,5.745484352111816,5.7348819971084595,3.8157167434692383,5.666076183319092,0.002333500888198614,chunk_6
weight_test1000.0,18,1.05,1.0,1.0,4.616261005401611,6.1557958126068115,5.767429828643799,11.459474563598633,0.0024922688025981188,chunk_6
weight_test1000.0,18,1.05,1.0,1.5,3.6678411960601807,4.91655957698822,4.691766262054443,10.39055347442627,0.0023243040777742863,chunk_6
weight_test0.0,19,0.6,0.6,0.1,3.9569008350372314,4.3563589453697205,1.4767524003982544,1.525564432144165,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.6,0.5,3.6663529872894287,5.775151908397675,1.755399227142334,2.3010852336883545,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.6,1.0,1.8754562139511108,3.424638271331787,2.0797319412231445,3.304257392883301,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.6,1.5,2.788123607635498,4.186163663864136,2.2518560886383057,3.6888556480407715,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.8,0.1,4.632582664489746,4.813098073005676,1.63942289352417,1.7012521028518677,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.8,0.5,4.06640625,6.143992722034454,1.9568815231323242,2.6175341606140137,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.8,1.0,3.102755546569824,5.48007345199585,2.126214027404785,3.292086124420166,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,0.8,1.5,2.805156707763672,4.475617229938507,2.2984366416931152,4.019237995147705,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,1.0,0.1,5.124972343444824,5.316303908824921,1.75487220287323,1.79779851436615,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,1.0,0.5,3.114121675491333,4.084877073764801,2.1142592430114746,2.8045547008514404,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,1.0,1.0,3.6230309009552,5.321051239967346,2.192373275756836,3.4422152042388916,0.0013699823757633567,chunk_6
weight_test0.0,19,0.6,1.0,1.5,2.887916088104248,3.8448161482810974,2.605330467224121,4.61878776550293,0.0013699823757633567,chunk_6
weight_test0.0,19,0.8,0.6,0.1,5.086208343505859,5.191396951675415,1.7675796747207642,1.8089886903762817,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.6,0.5,4.482082843780518,6.673894464969635,2.1920580863952637,3.023526430130005,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.6,1.0,2.0429911613464355,3.9789209961891174,2.3216116428375244,3.7325966358184814,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.6,1.5,2.311298370361328,3.7656195759773254,2.677969455718994,4.808202743530273,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.8,0.1,5.430389881134033,5.670679092407227,1.8756885528564453,1.9404674768447876,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.8,0.5,3.942121744155884,6.0102503299713135,2.5339488983154297,3.431485414505005,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.8,1.0,2.3520662784576416,3.0402371883392334,2.4724276065826416,4.022242069244385,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,0.8,1.5,2.626589059829712,4.026715278625488,2.429262399673462,4.379748821258545,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,1.0,0.1,6.76468563079834,7.2757768630981445,2.4481310844421387,2.553630828857422,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,1.0,0.5,4.216285705566406,5.280940651893616,2.2795960903167725,3.173578977584839,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,1.0,1.0,4.224352836608887,6.183334827423096,2.781170606613159,4.82720947265625,0.001826643361710012,chunk_6
weight_test0.0,19,0.8,1.0,1.5,2.808598518371582,3.9634178280830383,3.3953702449798584,6.727658748626709,0.001826643361710012,chunk_6
weight_test0.0,19,0.95,0.6,0.1,5.799805641174316,6.432178020477295,2.3885326385498047,2.5240442752838135,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.6,0.5,4.833695888519287,7.274959206581116,2.1751389503479004,2.9360430240631104,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.6,1.0,2.557528018951416,3.0680846571922302,3.068084478378296,5.275363445281982,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.6,1.5,2.0367283821105957,2.9040257334709167,2.8259286880493164,5.268728256225586,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.8,0.1,6.664573669433594,7.282620549201965,2.7016751766204834,2.811488151550293,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.8,0.5,4.975030899047852,7.356320023536682,2.5814356803894043,3.6098673343658447,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.8,1.0,3.5734031200408936,5.19385951757431,3.019611120223999,5.3438401222229,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,0.8,1.5,2.6900062561035156,3.501461386680603,3.7181556224823,7.167142391204834,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,1.0,0.1,6.884294033050537,7.77280867099762,2.4533345699310303,2.6225438117980957,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,1.0,0.5,4.514981746673584,6.582382500171661,3.2268764972686768,4.478082656860352,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,1.0,1.0,4.20648193359375,5.644758880138397,3.895009994506836,6.857003211975098,0.002169138751924038,chunk_6
weight_test0.0,19,0.95,1.0,1.5,1.859053134918213,2.071345269680023,3.6346802711486816,7.569593906402588,0.002169138751924038,chunk_6
weight_test0.0,19,1.05,0.6,0.1,3.6189284324645996,4.955960988998413,2.9403140544891357,3.216679573059082,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.6,0.5,4.8202409744262695,7.240794658660889,3.3609461784362793,4.459386348724365,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.6,1.0,1.7301697731018066,2.324261963367462,2.8556630611419678,4.829227447509766,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.6,1.5,2.402357816696167,3.522132992744446,3.0104622840881348,5.8247551918029785,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.8,0.1,5.013538360595703,5.917417466640472,2.2074809074401855,2.5213239192962646,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.8,0.5,5.6977338790893555,7.496258974075317,2.835528612136841,3.787255048751831,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.8,1.0,3.544447898864746,6.032984912395477,3.2139995098114014,5.563238620758057,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,0.8,1.5,2.543703556060791,4.221270740032196,3.950591564178467,7.639589309692383,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,1.0,0.1,4.9452362060546875,8.06285971403122,2.4845736026763916,2.890064239501953,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,1.0,0.5,5.389962673187256,7.551772773265839,3.879610061645508,5.69695520401001,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,1.0,1.0,4.614105701446533,6.965045928955078,3.3168272972106934,6.142675399780273,0.0023974692448973656,chunk_6
weight_test0.0,19,1.05,1.0,1.5,3.5804121494293213,5.5121950507164,4.515092372894287,9.68452262878418,0.0023974692448973656,chunk_6
weight_test1.0,19,0.6,0.6,0.1,4.047420024871826,4.452321946620941,1.4809037446975708,1.5293306112289429,0.0013561410596594214,chunk_6
weight_test1.0,19,0.6,0.6,0.5,3.4466700553894043,5.581813752651215,1.7937432527542114,2.3633921146392822,0.001367392367683351,chunk_6
weight_test1.0,19,0.6,0.6,1.0,2.020249128341675,2.2358681559562683,2.1209447383880615,3.4030699729919434,0.0013664350844919682,chunk_6
weight_test1.0,19,0.6,0.6,1.5,2.5788142681121826,2.9469475150108337,2.238219976425171,3.6632983684539795,0.0013602882390841842,chunk_6
weight_test1.0,19,0.6,0.8,0.1,4.6766557693481445,4.902355134487152,1.6438257694244385,1.7057626247406006,0.0013566394336521626,chunk_6
weight_test1.0,19,0.6,0.8,0.5,3.9482388496398926,6.210004687309265,2.0293195247650146,2.729017734527588,0.001392086734995246,chunk_6
weight_test1.0,19,0.6,0.8,1.0,2.3614234924316406,3.25163334608078,2.155256748199463,3.350419759750366,0.0013706980971619487,chunk_6
weight_test1.0,19,0.6,0.8,1.5,2.5614213943481445,4.4403053522109985,2.3829150199890137,4.212049961090088,0.0013938519405201077,chunk_6
weight_test1.0,19,0.6,1.0,0.1,5.144526958465576,5.343951225280762,1.7590932846069336,1.802281141281128,0.001357374363578856,chunk_6
weight_test1.0,19,0.6,1.0,0.5,4.774473190307617,6.6586634516716,2.153254985809326,2.868370771408081,0.0013503854861482978,chunk_6
weight_test1.0,19,0.6,1.0,1.0,3.3970847129821777,4.907997190952301,2.283111810684204,3.631798267364502,0.0013713514199480414,chunk_6
weight_test1.0,19,0.6,1.0,1.5,3.2252776622772217,4.744972109794617,2.6661558151245117,4.756505966186523,0.0013503269292414188,chunk_6
weight_test1.0,19,0.8,0.6,0.1,5.091463088989258,5.224155902862549,1.8003641366958618,1.8429286479949951,0.0018097256543114781,chunk_6
weight_test1.0,19,0.8,0.6,0.5,3.983400821685791,5.552601635456085,2.3267581462860107,3.2193603515625,0.0018073802348226309,chunk_6
weight_test1.0,19,0.8,0.6,1.0,3.072704553604126,5.058080017566681,2.3798184394836426,3.8655807971954346,0.0018187538953498006,chunk_6
weight_test1.0,19,0.8,0.6,1.5,2.7064411640167236,3.6516169905662537,2.7798423767089844,5.064687728881836,0.0018416467355564237,chunk_6
weight_test1.0,19,0.8,0.8,0.1,5.288638114929199,5.563873648643494,1.8736554384231567,1.9387613534927368,0.0018225318053737283,chunk_6
weight_test1.0,19,0.8,0.8,0.5,4.453780174255371,6.35510379076004,2.6145949363708496,3.563372850418091,0.0018452281365171075,chunk_6
weight_test1.0,19,0.8,0.8,1.0,1.127975583076477,2.13979572057724,2.478638172149658,4.041070461273193,0.0018424433656036854,chunk_6
weight_test1.0,19,0.8,0.8,1.5,2.736138343811035,4.2843387722969055,2.5295393466949463,4.629672050476074,0.0018159158062189817,chunk_6
weight_test1.0,19,0.8,1.0,0.1,6.923882484436035,7.477632105350494,2.5746123790740967,2.6916186809539795,0.0018317950889468193,chunk_6
weight_test1.0,19,0.8,1.0,0.5,4.880071640014648,6.947034180164337,2.3664212226867676,3.322350025177002,0.001852543675340712,chunk_6
weight_test1.0,19,0.8,1.0,1.0,3.9606869220733643,6.594833195209503,2.93780779838562,5.14830207824707,0.0018156531732529402,chunk_6
weight_test1.0,19,0.8,1.0,1.5,2.3692710399627686,3.7652422189712524,3.5402638912200928,7.132869720458984,0.001812795060686767,chunk_6
weight_test1.0,19,0.95,0.6,0.1,5.91492223739624,6.549329340457916,2.449310064315796,2.587202548980713,0.0021875398233532906,chunk_6
weight_test1.0,19,0.95,0.6,0.5,4.511080741882324,5.557175576686859,2.2556357383728027,3.083216428756714,0.002188627840951085,chunk_6
weight_test1.0,19,0.95,0.6,1.0,2.288963794708252,3.4466675519943237,3.0468149185180664,5.25748348236084,0.002126208506524563,chunk_6
weight_test1.0,19,0.95,0.6,1.5,0.9274652004241943,1.8251186609268188,2.89319109916687,5.464423656463623,0.002138339215889573,chunk_6
weight_test1.0,19,0.95,0.8,0.1,6.747828483581543,7.392933428287506,2.7321038246154785,2.844468116760254,0.0021384088322520256,chunk_6
weight_test1.0,19,0.95,0.8,0.5,5.464077949523926,7.412345349788666,2.5934500694274902,3.63181209564209,0.002157851355150342,chunk_6
weight_test1.0,19,0.95,0.8,1.0,3.5287084579467773,5.597046256065369,3.2744200229644775,5.888752460479736,0.002213024301454425,chunk_6
weight_test1.0,19,0.95,0.8,1.5,1.8659439086914062,2.879961669445038,3.865084409713745,7.517679214477539,0.0021874953527003527,chunk_6
weight_test1.0,19,0.95,1.0,0.1,7.012191295623779,7.962299287319183,2.4836606979370117,2.6541178226470947,0.0021492575760930777,chunk_6
weight_test1.0,19,0.95,1.0,0.5,5.477044582366943,8.422073900699615,3.274698495864868,4.572948455810547,0.002140379510819912,chunk_6
weight_test1.0,19,0.95,1.0,1.0,3.790377616882324,5.7244731187820435,4.058195114135742,7.248562335968018,0.0021646241657435894,chunk_6
weight_test1.0,19,0.95,1.0,1.5,2.270989179611206,3.742899239063263,3.7629170417785645,7.909929275512695,0.002191397361457348,chunk_6
weight_test1.0,19,1.05,0.6,0.1,4.004987716674805,5.522519409656525,2.8957297801971436,3.176705837249756,0.0024178854655474424,chunk_6
weight_test1.0,19,1.05,0.6,0.5,4.609116077423096,6.062318563461304,3.2646312713623047,4.336165428161621,0.0023897236678749323,chunk_6
weight_test1.0,19,1.05,0.6,1.0,2.372786283493042,3.509210169315338,3.1295759677886963,5.3190178871154785,0.0024042450822889805,chunk_6
weight_test1.0,19,1.05,0.6,1.5,1.878831148147583,2.192678153514862,3.0348622798919678,5.900994300842285,0.002386311301961541,chunk_6
weight_test1.0,19,1.05,0.8,0.1,5.0937418937683105,7.018088519573212,2.2916207313537598,2.6482203006744385,0.0024488186463713646,chunk_6
weight_test1.0,19,1.05,0.8,0.5,4.869622707366943,7.640492856502533,2.6607654094696045,3.729219436645508,0.002352142008021474,chunk_6
weight_test1.0,19,1.05,0.8,1.0,3.5293307304382324,4.66205096244812,3.3578147888183594,5.885361671447754,0.0024065724574029446,chunk_6
weight_test1.0,19,1.05,0.8,1.5,2.0668509006500244,2.873226761817932,4.190840721130371,8.247045516967773,0.002390714827924967,chunk_6
weight_test1.0,19,1.05,1.0,0.1,5.139401435852051,7.356951892375946,2.5697715282440186,3.019120454788208,0.0024093363899737597,chunk_6
weight_test1.0,19,1.05,1.0,0.5,5.295524597167969,7.555422425270081,3.9427714347839355,5.823040962219238,0.002375407610088587,chunk_6
weight_test1.0,19,1.05,1.0,1.0,3.022540330886841,5.716010630130768,3.6346218585968018,6.768603324890137,0.002385105937719345,chunk_6
weight_test1.0,19,1.05,1.0,1.5,3.6915488243103027,4.7799676060676575,4.518462657928467,9.713075637817383,0.0023883015383034945,chunk_6
weight_test5.0,19,0.6,0.6,0.1,4.159836769104004,4.598162949085236,1.5118460655212402,1.5614595413208008,0.001344905816949904,chunk_6
