mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity
weight_test0.0,12,0.8,0.8,1.0,2.1453053951263428,3.389075756072998,2.693156719207764,4.365643501281738,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.8,0.8,1.5,2.540065288543701,4.355495989322662,2.6125776767730717,4.774918556213379,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.8,1.0,0.1,6.590035438537598,6.775053858757019,2.005565643310547,2.067133903503418,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.8,1.0,0.5,4.775941371917725,7.272396266460419,2.9478232860565186,4.139761447906494,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.8,1.0,1.0,4.45013952255249,5.844034433364868,2.7480058670043945,4.592011451721191,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.8,1.0,1.5,2.899630546569824,3.7677870988845834,2.904033660888672,5.5185980796813965,chunk_0,0.00182664336171,1.0000003576278689
weight_test0.0,12,0.95,0.6,0.1,5.671762466430664,5.57625687122345,2.634575843811035,2.68253493309021,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.6,0.5,4.367022037506104,6.380004525184631,2.412487268447876,3.292113780975342,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.6,1.0,2.867571830749512,4.073666870594025,2.6509430408477783,4.22782039642334,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.6,1.5,2.6973588466644287,4.242447912693024,2.9460952281951904,5.567783832550049,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.8,0.1,6.390235424041748,6.729022443294525,2.697944402694702,2.81359338760376,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.8,0.5,3.2723889350891118,4.629138588905335,2.7400107383728027,3.742527961730957,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.8,1.0,2.5933427810668945,4.3619664311409,3.3283963203430176,5.653347492218018,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,0.8,1.5,2.623587131500244,4.060811698436737,3.863580465316773,7.4570088386535645,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,1.0,0.1,6.549956798553467,7.683200001716614,2.0599188804626465,2.147570848464966,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,1.0,0.5,5.08490800857544,7.717130601406097,3.128980159759521,4.600031852722168,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,1.0,1.0,3.5767691135406494,3.737425923347473,3.333063125610352,5.872111797332764,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,0.95,1.0,1.5,2.900087356567383,2.2393001914024357,4.0596442222595215,8.49553108215332,chunk_0,0.002169138751924,1.000000238418579
weight_test0.0,12,1.05,0.6,0.1,3.3372247219085693,4.691407859325409,2.399075984954834,2.6301193237304688,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.6,0.5,3.694297790527344,5.46242743730545,3.8649356365203857,5.403818130493164,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.6,1.0,2.108826875686645,3.299423933029175,3.386275291442871,5.693352222442627,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.6,1.5,1.3027539253234863,1.89807003736496,3.52394962310791,7.251036643981934,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.8,0.1,3.731543779373169,6.522611796855927,2.7051806449890137,3.106820821762085,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.8,0.5,4.308673858642578,6.056251227855682,3.4723808765411377,5.042555809020996,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.8,1.0,3.002482891082764,4.388677656650543,3.2402374744415283,5.759751796722412,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,0.8,1.5,2.921038150787353,4.509794056415558,3.323878765106201,6.49850606918335,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,1.0,0.1,5.8195576667785645,7.449657499790192,2.9531052112579346,3.2554802894592285,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,1.0,0.5,3.914191007614136,6.448681890964508,4.234454154968262,6.0549635887146,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,1.0,1.0,3.587547540664673,5.8293967843055725,3.659977674484253,6.2913994789123535,chunk_0,0.0023974692448973,1.0000003576278689
weight_test0.0,12,1.05,1.0,1.5,2.781633853912353,3.8136723041534415,3.7104451656341553,7.911266803741455,chunk_0,0.0023974692448973,1.0000003576278689
weight_test1.0,12,0.6,0.6,0.1,3.7159273624420166,3.9379998445510864,1.447771668434143,1.4867099523544312,chunk_0,0.0013729253550991,0.9473571181297302
weight_test1.0,12,0.6,0.6,0.5,2.7501473426818848,3.67508989572525,1.8461041450500488,2.44558334350586,chunk_0,0.0013736814726144,0.9482610821723938
weight_test1.0,12,0.6,0.6,1.0,3.043809413909912,4.497540831565857,2.250007152557373,3.404985189437866,chunk_0,0.0013528995914384,0.9482093453407288
weight_test1.0,12,0.6,0.6,1.5,2.3535051345825195,2.810975790023804,2.2393908500671387,3.908233165740967,chunk_0,0.0013796880375593,0.9485157132148744
weight_test1.0,12,0.6,0.8,0.1,5.055647373199463,5.1418086886405945,1.810781478881836,1.8650014400482176,chunk_0,0.0013678633840754,0.9503881931304932
weight_test1.0,12,0.6,0.8,0.5,4.791391849517822,5.7740426659584045,1.922644019126892,2.468963146209717,chunk_0,0.0013592694886028,0.9491270780563354
weight_test1.0,12,0.6,0.8,1.0,1.3278673887252808,2.288047730922699,2.2672677040100098,3.5988919734954834,chunk_0,0.0013828870141878,0.9488723874092102
weight_test1.0,12,0.6,0.8,1.5,2.5557241439819336,3.977946519851685,2.447753429412842,4.381086826324463,chunk_0,0.0013772418024018,0.9486298561096193
weight_test1.0,12,0.6,1.0,0.1,5.346000671386719,5.84590071439743,1.92010235786438,1.9895504713058472,chunk_0,0.0013565245317295,0.9477250576019288
weight_test1.0,12,0.6,1.0,0.5,4.707143783569336,6.997788846492767,2.068302154541016,2.6868083477020264,chunk_0,0.0013579912483692,0.951063871383667
weight_test1.0,12,0.6,1.0,1.0,3.551128387451172,5.2886887192726135,2.3855857849121094,3.842537879943848,chunk_0,0.0013688090257346,0.949273943901062
weight_test1.0,12,0.6,1.0,1.5,2.8135228157043457,3.8290642499923706,2.596243143081665,4.67567777633667,chunk_0,0.0013737037079408,0.946441411972046
weight_test1.0,12,0.8,0.6,0.1,5.563985824584961,5.748168408870697,1.9699327945709229,2.045372247695923,chunk_0,0.0018309041624888,0.9473451972007751
weight_test1.0,12,0.8,0.6,0.5,3.773003339767456,5.8409759402275085,2.313464403152466,3.0782787799835205,chunk_0,0.001827890984714,0.9482172131538392
weight_test1.0,12,0.8,0.6,1.0,2.918814420700073,4.310598433017731,2.5768637657165527,4.251255989074707,chunk_0,0.0018368401797488,0.9470860958099364
weight_test1.0,12,0.8,0.6,1.5,2.175266027450561,3.4372382164001465,2.52930760383606,4.383849143981934,chunk_0,0.0018375304061919,0.9468457102775574
weight_test1.0,12,0.8,0.8,0.1,5.1890411376953125,5.670842945575714,1.8187222480773928,1.8829030990600584,chunk_0,0.0018480364233255,0.9478878378868104
weight_test1.0,12,0.8,0.8,0.5,4.668708801269531,5.639131963253021,1.9829697608947756,2.620571613311768,chunk_0,0.0018280100775882,0.9475342631340028
weight_test1.0,12,0.8,0.8,1.0,3.3613569736480717,4.789210677146912,2.78509783744812,4.566288948059082,chunk_0,0.0018219550838693,0.9478392601013184
weight_test1.0,12,0.8,0.8,1.5,2.456956386566162,4.300340831279755,2.610919237136841,4.844045162200928,chunk_0,0.0018270454602316,0.9495465755462646
weight_test1.0,12,0.8,1.0,0.1,6.628273010253906,6.939463198184967,2.0798230171203613,2.1471638679504395,chunk_0,0.0018466057954356,0.9468170404434204
weight_test1.0,12,0.8,1.0,0.5,4.955915927886963,7.6779738664627075,2.9511711597442627,4.147716999053955,chunk_0,0.0018040424911305,0.9497860074043274
weight_test1.0,12,0.8,1.0,1.0,2.993190288543701,5.171550393104553,2.884103775024414,4.887157440185547,chunk_0,0.0017970928456634,0.9468210935592652
weight_test1.0,12,0.8,1.0,1.5,2.766432285308838,4.792911469936371,2.980715036392212,5.742585182189941,chunk_0,0.0018509826622903,0.9500691890716552
weight_test1.0,12,0.95,0.6,0.1,5.781580924987793,5.6902013421058655,2.687044382095337,2.7464382648468018,chunk_0,0.002179377246648,0.9497148394584656
weight_test1.0,12,0.95,0.6,0.5,4.586098670959473,6.888856768608093,2.735844612121582,3.730854988098145,chunk_0,0.0021800184622406,0.9469333291053772
weight_test1.0,12,0.95,0.6,1.0,1.8787978887557983,3.194871962070465,2.8090100288391118,4.5258660316467285,chunk_0,0.0021623941138386,0.9448077082633972
weight_test1.0,12,0.95,0.6,1.5,1.810940861701965,3.2054929733276367,3.0965750217437744,5.945765972137451,chunk_0,0.0021873430814594,0.9466949105262756
weight_test1.0,12,0.95,0.8,0.1,6.6007399559021,6.978222012519836,2.737599372863769,2.8587982654571533,chunk_0,0.0021914567332714,0.9486746788024902
weight_test1.0,12,0.95,0.8,0.5,4.739016532897949,6.460610866546631,2.8143672943115234,3.8626787662506095,chunk_0,0.0021760729141533,0.9486944079399108
weight_test1.0,12,0.95,0.8,1.0,2.1030728816986084,4.101038455963135,3.380537986755371,5.791767120361328,chunk_0,0.0021876611281186,0.9487603306770324
weight_test1.0,12,0.95,0.8,1.5,2.214169979095459,3.3503801226615906,3.921447277069092,7.577710151672363,chunk_0,0.0021302341483533,0.949162483215332
weight_test1.0,12,0.95,1.0,0.1,6.7619948387146,7.841686546802521,2.3299777507781982,2.417332410812378,chunk_0,0.0021532918326556,0.9477332234382628
weight_test1.0,12,0.95,1.0,0.5,3.891945123672485,6.460233986377716,3.1855971813201904,4.730926513671875,chunk_0,0.0021863572765141,0.9470560550689696
weight_test1.0,12,0.95,1.0,1.0,3.70910120010376,5.147621929645538,3.4182584285736084,6.115870952606201,chunk_0,0.0021463998127728,0.9465433955192566
weight_test1.0,12,0.95,1.0,1.5,3.105167865753174,3.968143105506897,4.282962322235107,9.12226104736328,chunk_0,0.0022051341366022,0.9483535885810852
weight_test1.0,12,1.05,0.6,0.1,3.6897475719451904,5.020009756088257,2.3244450092315674,2.586201429367065,chunk_0,0.0024171024560928,0.9480944275856018
weight_test1.0,12,1.05,0.6,0.5,3.4506635665893555,5.366405248641968,4.02865743637085,5.712518215179443,chunk_0,0.0023921730462461,0.9462190270423888
weight_test1.0,12,1.05,0.6,1.0,0.9557741284370422,1.219965398311615,3.421381950378418,5.78145170211792,chunk_0,0.0023646994959563,0.9498857259750366
weight_test1.0,12,1.05,0.6,1.5,1.3699226379394531,2.16626888513565,3.659027814865112,7.602208137512207,chunk_0,0.0023920540697872,0.9488396048545836
weight_test1.0,12,1.05,0.8,0.1,4.267035484313965,6.901220381259918,2.798040866851806,3.183925151824951,chunk_0,0.0023697623983025,0.9487202167510986
weight_test1.0,12,1.05,0.8,0.5,2.8114089965820312,4.107682049274445,3.627803087234497,5.267920970916748,chunk_0,0.0024129941593855,0.9470069408416748
weight_test1.0,12,1.05,0.8,1.0,3.677544593811035,5.798660159111023,3.3176605701446533,6.0146164894104,chunk_0,0.0024052103981375,0.9497731924057008
weight_test1.0,12,1.05,0.8,1.5,2.483914852142334,3.44334477186203,3.4577443599700928,6.823093891143799,chunk_0,0.0023907867725938,0.9489763975143432
weight_test1.0,12,1.05,1.0,0.1,5.424243450164795,6.918410778045654,3.105994462966919,3.4300425052642822,chunk_0,0.0024226787500083,0.9485677480697632
weight_test1.0,12,1.05,1.0,0.5,5.400475025177002,7.132859230041504,4.421281337738037,6.4152913093566895,chunk_0,0.0024078136775642,0.9485439658164978
weight_test1.0,12,1.05,1.0,1.0,3.339621067047119,5.137183725833893,3.856889486312866,6.760280609130859,chunk_0,0.0024137743748724,0.9481578469276428
weight_test1.0,12,1.05,1.0,1.5,1.9897255897521973,3.2274758219718933,3.881970405578613,8.441364288330078,chunk_0,0.0024072672240436,0.9475629925727844
weight_test5.0,12,0.6,0.6,0.1,3.563870906829834,3.7910191416740417,1.4962751865386963,1.5379605293273926,chunk_0,0.0013780513545498,0.8528769016265869
weight_test5.0,12,0.6,0.6,0.5,4.200769901275635,5.9135066866874695,1.9241807460784912,2.5676369667053223,chunk_0,0.0013791689416393,0.8565821647644043
weight_test5.0,12,0.6,0.6,1.0,2.06362533569336,3.462742388248444,2.3320741653442383,3.568817138671875,chunk_0,0.0013452067505568,0.8569411635398865
weight_test5.0,12,0.6,0.6,1.5,2.637472629547119,4.157737076282501,2.329183578491211,4.115079402923584,chunk_0,0.0013851788826286,0.8570225238800049
weight_test5.0,12,0.6,0.8,0.1,5.148974418640137,5.304036617279053,1.8564481735229488,1.913022518157959,chunk_0,0.0013670404441654,0.8609697818756104
weight_test5.0,12,0.6,0.8,0.5,3.979872465133667,5.892492175102234,1.987074375152588,2.563694953918457,chunk_0,0.0013506691902875,0.8583984971046448
weight_test5.0,12,0.6,0.8,1.0,2.867758512496948,4.852348983287811,2.40224838256836,3.870727300643921,chunk_0,0.0013948525302112,0.8578538298606873
weight_test5.0,12,0.6,0.8,1.5,2.9556894302368164,4.414980232715607,2.557755708694458,4.649736404418945,chunk_0,0.0013845276553183,0.8585938811302185
weight_test5.0,12,0.6,1.0,0.1,5.502232551574707,6.068351686000824,1.969728112220764,2.0427355766296387,chunk_0,0.0013478090986609,0.8551238775253296
weight_test5.0,12,0.6,1.0,0.5,3.6553359031677246,4.99216103553772,2.121955156326294,2.7681655883789062,chunk_0,0.001348266378045,0.8636558651924133
weight_test5.0,12,0.6,1.0,1.0,2.788224220275879,4.65325927734375,2.494673728942871,4.059227466583252,chunk_0,0.001364811672829,0.8591398596763611
weight_test5.0,12,0.6,1.0,1.5,3.391088485717773,4.557776153087616,2.7695767879486084,5.095000267028809,chunk_0,0.0013775614788755,0.8528298735618591
weight_test5.0,12,0.8,0.6,0.1,5.68455982208252,5.914756715297699,2.053394079208374,2.1338822841644287,chunk_0,0.0018358721863478,0.8541257977485657
weight_test5.0,12,0.8,0.6,0.5,4.379848003387451,6.140296399593353,2.354705572128296,3.152008533477783,chunk_0,0.0018259554635733,0.8572682738304138
weight_test5.0,12,0.8,0.6,1.0,2.3506510257720947,4.13533616065979,2.6854183673858643,4.494560241699219,chunk_0,0.0018451492069289,0.8526545166969299
weight_test5.0,12,0.8,0.6,1.5,1.9202311038970947,3.108459234237671,2.690547466278076,4.749157428741455,chunk_0,0.0018380965339019,0.854252815246582
weight_test5.0,12,0.8,0.8,0.1,5.535025119781494,6.084674000740051,1.910460948944092,1.9797555208206177,chunk_0,0.001861086464487,0.8540402054786682
weight_test5.0,12,0.8,0.8,0.5,3.253281116485596,4.484850227832794,2.129425525665283,2.854336977005005,chunk_0,0.0018252816516906,0.8553417921066284
weight_test5.0,12,0.8,0.8,1.0,4.078442096710205,6.544084012508392,2.937875509262085,4.909156799316406,chunk_0,0.0018197842873632,0.8567637205123901
weight_test5.0,12,0.8,0.8,1.5,2.4562816619873047,4.024923801422119,2.7232441902160645,5.1819844245910645,chunk_0,0.0018249908462166,0.8590804934501648
weight_test5.0,12,0.8,1.0,0.1,6.876280307769775,7.317740857601166,2.2019221782684326,2.277853012084961,chunk_0,0.0018654314335435,0.8533903360366821
weight_test5.0,12,0.8,1.0,0.5,5.078184127807617,7.035524487495422,3.06408166885376,4.342955112457275,chunk_0,0.001784746418707,0.8604022860527039
weight_test5.0,12,0.8,1.0,1.0,4.080047607421875,4.960472226142883,3.1069469451904297,5.382618427276611,chunk_0,0.0017718761228024,0.8539981842041016
weight_test5.0,12,0.8,1.0,1.5,4.048319816589356,5.566930830478668,3.1912996768951416,6.312188625335693,chunk_0,0.0018717951606959,0.8598996996879578
weight_test5.0,12,0.95,0.6,0.1,5.955583572387695,5.900339305400848,2.7712740898132324,2.846607446670532,chunk_0,0.0021899733692407,0.8587664365768433
weight_test5.0,12,0.95,0.6,0.5,4.171614170074463,6.385610103607178,3.0516300201416016,4.203587055206299,chunk_0,0.0021856380626559,0.8533454537391663
weight_test5.0,12,0.95,0.6,1.0,1.4749003648757937,3.08486545085907,3.022796154022217,4.953717231750488,chunk_0,0.0021497891284525,0.8480783104896545
weight_test5.0,12,0.95,0.6,1.5,1.9089765548706052,3.2493149638175964,3.32767653465271,6.550177097320557,chunk_0,0.0022071269340813,0.8524777293205261
weight_test5.0,12,0.95,0.8,0.1,6.853143692016602,7.316519141197205,2.8237860202789307,2.953673839569092,chunk_0,0.002204283606261,0.857281506061554
weight_test5.0,12,0.95,0.8,0.5,4.428287506103516,6.010630249977112,2.9462149143218994,4.089060306549072,chunk_0,0.0021832417696714,0.8578252196311951
weight_test5.0,12,0.95,0.8,1.0,3.1988511085510254,4.662273585796356,3.5498433113098145,6.201488494873047,chunk_0,0.0022029082756489,0.8569329977035522
weight_test5.0,12,0.95,0.8,1.5,3.0643467903137207,4.960360646247864,4.122704029083252,8.088967323303223,chunk_0,0.0021027405746281,0.8567504286766052
weight_test5.0,12,0.95,1.0,0.1,7.0761919021606445,8.223508596420288,2.601604461669922,2.7014496326446533,chunk_0,0.002137946197763,0.8559858798980713
weight_test5.0,12,0.95,1.0,0.5,3.6761863231658936,4.686939239501953,3.3653128147125244,5.107320785522461,chunk_0,0.0022057925816625,0.8527962565422058
weight_test5.0,12,0.95,1.0,1.0,3.8345072269439697,4.060721278190613,3.649046659469605,6.694072246551514,chunk_0,0.0021292511373758,0.8524245619773865
weight_test5.0,12,0.95,1.0,1.5,3.5031938552856445,5.113048076629639,4.727436065673828,10.399497985839844,chunk_0,0.0022312749642878,0.8551316261291504
weight_test5.0,12,1.05,0.6,0.1,3.0344223976135254,3.7978888154029846,2.336523532867432,2.656066656112671,chunk_0,0.0024361149407923,0.8543120622634888
weight_test5.0,12,1.05,0.6,0.5,2.9008235931396484,4.853200793266296,4.276340961456299,6.181418418884277,chunk_0,0.0023838314227759,0.8513831496238708
weight_test5.0,12,1.05,0.6,1.0,2.314794540405273,2.6225841641426086,3.561349630355835,6.103867530822754,chunk_0,0.0023377947509288,0.8590413331985474
weight_test5.0,12,1.05,0.6,1.5,0.6957924962043762,0.7998771667480469,3.907041072845459,8.2763032913208,chunk_0,0.0023936962243169,0.8576069474220276
weight_test5.0,12,1.05,0.8,0.1,4.113749980926514,6.649083971977234,3.075575113296509,3.4346165657043457,chunk_0,0.0023424732498824,0.8562495112419128
weight_test5.0,12,1.05,0.8,0.5,3.181609869003296,4.183528542518616,3.886845111846924,5.6827006340026855,chunk_0,0.0024246561806648,0.8515979647636414
weight_test5.0,12,1.05,0.8,1.0,2.974883556365967,4.650789797306061,3.583251714706421,6.692098140716553,chunk_0,0.0024167215451598,0.8588652610778809
weight_test5.0,12,1.05,0.8,1.5,0.9922537803649902,1.5444955825805664,3.738197326660156,7.528410911560059,chunk_0,0.0023895313497632,0.8578536510467529
weight_test5.0,12,1.05,1.0,0.1,6.855136394500732,8.656700909137726,3.347086906433105,3.711509943008423,chunk_0,0.0024390385951846,0.8567010760307312
weight_test5.0,12,1.05,1.0,0.5,4.829133987426758,6.408794522285461,4.754987239837647,7.048210620880127,chunk_0,0.0024141310714185,0.8574297428131104
weight_test5.0,12,1.05,1.0,1.0,3.084717273712158,4.660368621349335,4.299990177154541,7.785831928253174,chunk_0,0.0024331996683031,0.8549231886863708
weight_test5.0,12,1.05,1.0,1.5,2.75943660736084,4.457342028617859,4.332821369171143,9.754712104797363,chunk_0,0.0024186223745346,0.856696367263794
weight_test10.0,12,0.6,0.6,0.1,3.775184392929077,4.015831410884857,1.5142860412597656,1.5565824508666992,chunk_0,0.0013797379797324,0.8264382481575012
weight_test10.0,12,0.6,0.6,0.5,3.287179470062256,4.957334101200104,1.9485132694244385,2.605676412582397,chunk_0,0.0013809134252369,0.8310511112213135
weight_test10.0,12,0.6,0.6,1.0,2.697837352752685,4.4310426115989685,2.358858346939087,3.622826099395752,chunk_0,0.0013441644841805,0.8315913677215576
weight_test10.0,12,0.6,0.6,1.5,2.29411244392395,3.6970857977867126,2.357649803161621,4.181003570556641,chunk_0,0.0013862614287063,0.8314999938011169
weight_test10.0,12,0.6,0.8,0.1,5.198184967041016,5.378752112388611,1.8721203804016116,1.9295191764831543,chunk_0,0.0013670233311131,0.8357997536659241
weight_test10.0,12,0.6,0.8,0.5,4.132093906402588,5.978381335735321,2.007916212081909,2.595099449157715,chunk_0,0.0013484262162819,0.8330274224281311
weight_test10.0,12,0.6,0.8,1.0,2.456380844116211,3.3820380568504333,2.4441440105438232,3.957036018371582,chunk_0,0.0013980884104967,0.8324316143989563
weight_test10.0,12,0.6,0.8,1.5,3.175564765930176,4.140741288661957,2.593144416809082,4.736294269561768,chunk_0,0.0013866241788491,0.8336366415023804
weight_test10.0,12,0.6,1.0,0.1,5.561270713806152,6.147724747657776,1.9865018129348757,2.06072998046875,chunk_0,0.0013459809124469,0.829356849193573
weight_test10.0,12,0.6,1.0,0.5,4.919754981994629,7.185980081558228,2.1406409740448,2.7967562675476074,chunk_0,0.0013458393514156,0.839135468006134
weight_test10.0,12,0.6,1.0,1.0,3.56863021850586,4.447429418563843,2.5299606323242188,4.13106107711792,chunk_0,0.0013634174829348,0.8339740633964539
weight_test10.0,12,0.6,1.0,1.5,3.739830255508423,5.603618919849396,2.8247532844543457,5.231127738952637,chunk_0,0.0013786267954856,0.8269854187965393
weight_test10.0,12,0.8,0.6,0.1,5.7309651374816895,5.976242303848267,2.0800137519836426,2.1621289253234863,chunk_0,0.0018372277263551,0.8282063603401184
weight_test10.0,12,0.8,0.6,0.5,4.771839141845703,6.583690345287323,2.369957208633423,3.1784489154815674,chunk_0,0.0018250184366479,0.8320465087890625
weight_test10.0,12,0.8,0.6,1.0,2.3420298099517822,3.503459632396698,2.7208356857299805,4.572838306427002,chunk_0,0.0018471268704161,0.8263084888458252
weight_test10.0,12,0.8,0.6,1.5,2.542543411254883,3.528533399105072,2.7402267456054688,4.863592147827148,chunk_0,0.0018369198078289,0.8287168145179749
weight_test10.0,12,0.8,0.8,0.1,5.643631458282471,6.214063107967377,1.939120531082153,2.010065793991089,chunk_0,0.0018636155873537,0.8277186751365662
weight_test10.0,12,0.8,0.8,0.5,4.398088455200195,6.741760790348053,2.175295352935791,2.928227424621582,chunk_0,0.0018240384524688,0.8297910094261169
weight_test10.0,12,0.8,0.8,1.0,3.536460876464844,5.864863097667694,2.986565351486206,5.019644260406494,chunk_0,0.0018196038436144,0.8315879106521606
weight_test10.0,12,0.8,0.8,1.5,2.340078115463257,2.9538161754608154,2.769602537155152,5.3094987869262695,chunk_0,0.0018240824574604,0.8337051868438721
weight_test10.0,12,0.8,1.0,0.1,6.97965145111084,7.449330508708954,2.240452766418457,2.31909441947937,chunk_0,0.0018705406691879,0.8275240659713745
weight_test10.0,12,0.8,1.0,0.5,5.58240270614624,8.28107750415802,3.106510877609253,4.416228294372559,chunk_0,0.0017797730397433,0.8354088664054871
weight_test10.0,12,0.8,1.0,1.0,4.615619659423828,6.116071343421936,3.1764636039733887,5.53925371170044,chunk_0,0.0017653501126915,0.8283753991127014
weight_test10.0,12,0.8,1.0,1.5,2.336264610290528,4.199593782424927,3.2669777870178223,6.514586448669434,chunk_0,0.0018772104522213,0.8345052599906921
weight_test10.0,12,0.95,0.6,0.1,6.0094895362854,5.969700276851654,2.798069477081299,2.878438234329224,chunk_0,0.0021930611692368,0.8331457376480103
weight_test10.0,12,0.95,0.6,0.5,5.020905494689941,7.298992276191711,3.138685464859009,4.337319374084473,chunk_0,0.0021867321338504,0.8273835778236389
weight_test10.0,12,0.95,0.6,1.0,1.1240928173065186,1.3188327550888062,3.086991310119629,5.084798812866211,chunk_0,0.0021455651149153,0.8213940262794495
weight_test10.0,12,0.95,0.6,1.5,1.861355543136597,3.4928179383277893,3.4001145362854004,6.743062973022461,chunk_0,0.0022128610871732,0.8263221979141235
weight_test10.0,12,0.95,0.8,0.1,6.930739879608154,7.425235867500305,2.850827932357788,2.9834020137786865,chunk_0,0.0022067767567932,0.8317579627037048
weight_test10.0,12,0.95,0.8,0.5,4.18511962890625,6.59094911813736,2.9892001152038574,4.163925647735596,chunk_0,0.0021853572688996,0.8325112462043762
weight_test10.0,12,0.95,0.8,1.0,2.047910690307617,3.474090039730072,3.608209609985352,6.342700004577637,chunk_0,0.0022068184334784,0.8312080502510071
weight_test10.0,12,0.95,0.8,1.5,2.854933500289917,4.1734731793403625,4.192157745361328,8.269121170043945,chunk_0,0.0020962664857506,0.8306741118431091
weight_test10.0,12,0.95,1.0,0.1,7.167302131652832,8.340942859649658,2.676565647125244,2.781287670135498,chunk_0,0.0021336576901376,0.8305646181106567
weight_test10.0,12,0.95,1.0,0.5,6.063101291656494,7.870174705982208,3.4311976432800293,5.246578693389893,chunk_0,0.0022114438470453,0.8265281915664673
weight_test10.0,12,0.95,1.0,1.0,3.901763677597046,6.178219556808472,3.726373672485352,6.88829231262207,chunk_0,0.0021250653080642,0.8263485431671143
weight_test10.0,12,0.95,1.0,1.5,3.6244029998779297,4.815441370010376,4.87443208694458,10.828116416931152,chunk_0,0.0022372244857251,0.8289416432380676
weight_test10.0,12,1.05,0.6,0.1,3.9478392601013184,5.5773766040802,2.354130744934082,2.692087888717652,chunk_0,0.0024413310457021,0.8279613852500916
weight_test10.0,12,1.05,0.6,0.5,2.53518009185791,3.674369394779205,4.350731372833252,6.323192119598389,chunk_0,0.0023809664417058,0.8251001834869385
weight_test10.0,12,1.05,0.6,1.0,1.8203203678131104,3.333981156349182,3.610135555267334,6.2162909507751465,chunk_0,0.0023308275267481,0.8334169387817383
weight_test10.0,12,1.05,0.6,1.5,1.200295090675354,1.2506021857261658,3.986697435379028,8.496526718139648,chunk_0,0.0023950466420501,0.8321055173873901
weight_test10.0,12,1.05,0.8,0.1,4.001324653625488,5.961759567260742,3.155136823654175,3.5138118267059326,chunk_0,0.0023350270930677,0.8302702903747559
weight_test10.0,12,1.05,0.8,0.5,5.101493835449219,6.96066290140152,3.972346305847168,5.822929382324219,chunk_0,0.0024274105671793,0.824871838092804
weight_test10.0,12,1.05,0.8,1.0,3.771224021911621,4.635649025440216,3.678366899490357,6.930461406707764,chunk_0,0.002420442411676,0.8332454562187195
weight_test10.0,12,1.05,0.8,1.5,2.293355226516724,3.3106117844581604,3.8336143493652335,7.771329879760742,chunk_0,0.0023896757047623,0.8323607444763184
weight_test10.0,12,1.05,1.0,0.1,5.15595006942749,7.023454189300537,3.424450159072876,3.8027729988098153,chunk_0,0.0024424958974123,0.8310114741325378
weight_test10.0,12,1.05,1.0,0.5,4.1544060707092285,6.190068542957306,4.864202499389648,7.256027698516846,chunk_0,0.002415349939838,0.8320549726486206
weight_test10.0,12,1.05,1.0,1.0,4.474355697631836,6.288263320922852,4.455221652984619,8.147911071777344,chunk_0,0.0024389426689594,0.8287811279296875
weight_test10.0,12,1.05,1.0,1.5,3.819523811340332,4.791568994522095,4.491502285003662,10.21694564819336,chunk_0,0.0024219297338277,0.8316749334335327
weight_test100.0,12,0.6,0.6,0.1,3.9833035469055176,4.2376357316970825,1.5363620519638062,1.5795724391937256,chunk_0,0.001381815643981,0.7968164086341858
weight_test100.0,12,0.6,0.6,0.5,3.482203960418701,4.985131144523621,1.9776115417480469,2.651256799697876,chunk_0,0.0013830275274813,0.8024806380271912
weight_test100.0,12,0.6,0.6,1.0,3.4518260955810547,4.572217702865601,2.391510009765625,3.688549041748047,chunk_0,0.0013434349093586,0.8032481670379639
