mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test0.0,91,0.6,0.6,0.1,3.553406000137329,3.9629915952682495,1.5388007164001465,1.593235969543457,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.6,0.5,2.8606324195861816,5.46573942899704,1.7997207641601562,2.337240219116211,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.6,1.0,2.26645565032959,4.803847849369049,2.050513505935669,3.181041955947876,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.6,1.5,2.3965718746185303,5.25242280960083,2.1918883323669434,3.7474050521850586,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.8,0.1,4.09812068939209,4.497675180435181,1.6167020797729492,1.6749683618545532,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.8,0.5,3.0883920192718506,4.862730622291565,1.9113497734069824,2.5159265995025635,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.8,1.0,3.1287457942962646,6.533627808094025,2.1920056343078613,3.478611707687378,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,0.8,1.5,2.7928836345672607,5.610712826251984,2.3459131717681885,4.122209548950195,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,1.0,0.1,4.892922401428223,5.419365227222443,1.7298200130462646,1.7935478687286377,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
weight_test0.0,91,0.6,1.0,0.5,4.5435380935668945,7.5996925830841064,2.0709807872772217,2.7630224227905273,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,chunk_7
