mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,raw_fro,ref_fro,post_fro,scale_factor
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.6,0.1,0.0,5.347396373748779,6.448645089077786,3.064488172531128,3.2062249183654785,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.6,0.5,0.0,5.40186071395874,9.009830168825374,3.4971697330474854,4.836777687072754,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.6,1.0,0.0,2.889045238494873,4.748531118640379,3.861128330230713,6.584956169128418,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.6,1.5,0.0,2.8129637241363525,5.265561009412579,4.044103145599365,7.702750205993652,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.8,0.1,0.0,6.1776299476623535,7.4819818249899015,3.2539167404174805,3.4342780113220215,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.8,0.5,0.0,5.492835521697998,8.481799186862965,3.827664852142334,5.510032653808594,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.8,1.0,0.0,4.457371711730957,7.828612782152034,4.338294982910156,7.784482955932617,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,0.8,1.5,0.0,3.7156050205230713,5.482545237440036,4.607608318328857,9.24613094329834,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,1.0,0.1,0.0,7.449195384979248,9.011433214416968,3.5703747272491455,3.80941104888916,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
sign_test_og_cel0.06113256113256113__norm_spectral_radius,spectral_radius,48,1.0,1.0,0.5,0.0,6.557878494262695,10.045417242343547,4.365743637084961,6.553843975067139,0.0018065368058159947,0.564674973487854,0.8963916817385638,4812346,chunk_19,44.98279571533203,52.364280700683594,0.9999985694885254,230.77911376953125,230.77911376953125,5.1303863525390625,0.022230721414657602
