mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
binary+shuffle,250,0.6,0.6,0.1,3.032996892929077,3.1284348526275494,1.8478240966796875,1.8634629249572754,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.6,0.5,3.7143123149871826,5.409580680481744,2.0555367469787598,2.380213499069214,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.6,1.0,3.7817800045013428,6.4864920714798515,2.3109705448150635,2.9979043006896973,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.6,1.5,3.7585108280181885,6.6988590970323685,2.485509157180786,3.4411447048187256,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.8,0.1,3.487644672393799,3.6530028118008886,1.949090600013733,1.980419635772705,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.8,0.5,4.023995876312256,6.180771796318837,2.1875696182250977,2.579430341720581,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.8,1.0,4.114084243774414,7.359434655349747,2.4833600521087646,3.304628372192383,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,0.8,1.5,4.118903636932373,7.810289984591691,2.6835057735443115,3.8186838626861572,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,1.0,0.1,4.074384689331055,4.442059251729006,2.0643393993377686,2.108149766921997,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,1.0,0.5,4.733256816864014,7.555370912680544,2.3443219661712646,2.8126566410064697,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,1.0,1.0,4.836773872375488,9.041118329426354,2.6934280395507812,3.676490306854248,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.6,1.0,1.5,4.843201160430908,9.377036831824348,2.9265072345733643,4.280782222747803,0.0014243435580283403,0.0424710288643837,0.0,25012346,chunk_10
binary+shuffle,250,0.8,0.6,0.1,3.627953052520752,3.7401848568904654,2.1843769550323486,2.178999423980713,0.0018991247052326798,0.04247104376554489,0.0,25012346,chunk_10
