model,seed,rho_target,leak,input_scale,order,ipc_contrib
ws_p01_randN,0,0.95,0.8,1.0,7,0.0
ws_p01_randN,0,0.95,0.8,1.0,8,0.0
ws_p01_randN,0,0.95,0.8,1.0,9,0.0
ws_p01_randN,0,0.95,0.8,1.0,10,0.0
conn_shuf,0,0.95,0.8,1.0,1,3.385914146900177
conn_shuf,0,0.95,0.8,1.0,2,4.3272972106933594e-05
conn_shuf,0,0.95,0.8,1.0,3,1.5064861178398132
conn_shuf,0,0.95,0.8,1.0,4,0.0
conn_shuf,0,0.95,0.8,1.0,5,1.0180454850196838
conn_shuf,0,0.95,0.8,1.0,6,0.0
conn_shuf,0,0.95,0.8,1.0,7,0.08882659673690796
conn_shuf,0,0.95,0.8,1.0,8,0.0
conn_shuf,0,0.95,0.8,1.0,9,0.0
conn_shuf,0,0.95,0.8,1.0,10,0.0
local_sign,0,0.95,0.8,1.0,1,3.5644564032554626
local_sign,0,0.95,0.8,1.0,2,0.0
local_sign,0,0.95,0.8,1.0,3,1.9054133892059326
local_sign,0,0.95,0.8,1.0,4,0.0
local_sign,0,0.95,0.8,1.0,5,0.4796343445777893
local_sign,0,0.95,0.8,1.0,6,0.0
local_sign,0,0.95,0.8,1.0,7,0.30864542722702026
local_sign,0,0.95,0.8,1.0,8,0.0
local_sign,0,0.95,0.8,1.0,9,0.0
local_sign,0,0.95,0.8,1.0,10,0.0
conn_shuf_only,0,0.95,0.8,1.0,1,3.3695051670074463
conn_shuf_only,0,0.95,0.8,1.0,2,0.0
conn_shuf_only,0,0.95,0.8,1.0,3,2.4047585129737854
conn_shuf_only,0,0.95,0.8,1.0,4,0.0
conn_shuf_only,0,0.95,0.8,1.0,5,0.6346464157104492
conn_shuf_only,0,0.95,0.8,1.0,6,0.0
conn_shuf_only,0,0.95,0.8,1.0,7,0.0
conn_shuf_only,0,0.95,0.8,1.0,8,0.0
conn_shuf_only,0,0.95,0.8,1.0,9,0.0
conn_shuf_only,0,0.95,0.8,1.0,10,0.0
cel_sample,0,0.95,0.8,1.0,1,2.7273178100585938
cel_sample,0,0.95,0.8,1.0,2,0.00834345817565918
cel_sample,0,0.95,0.8,1.0,3,0.8496963381767273
cel_sample,0,0.95,0.8,1.0,4,0.0
cel_sample,0,0.95,0.8,1.0,5,0.11515122652053833
cel_sample,0,0.95,0.8,1.0,6,0.0
cel_sample,0,0.95,0.8,1.0,7,0.0
cel_sample,0,0.95,0.8,1.0,8,0.0
cel_sample,0,0.95,0.8,1.0,9,0.0
cel_sample,0,0.95,0.8,1.0,10,0.0
local_sign+flat,0,0.95,0.8,1.0,1,4.202090799808502
local_sign+flat,0,0.95,0.8,1.0,2,3.49879264831543e-05
local_sign+flat,0,0.95,0.8,1.0,3,2.0243354439735413
local_sign+flat,0,0.95,0.8,1.0,4,0.0
local_sign+flat,0,0.95,0.8,1.0,5,0.7270705103874207
local_sign+flat,0,0.95,0.8,1.0,6,0.0
local_sign+flat,0,0.95,0.8,1.0,7,0.042853593826293945
local_sign+flat,0,0.95,0.8,1.0,8,0.0
local_sign+flat,0,0.95,0.8,1.0,9,0.0465923547744751
local_sign+flat,0,0.95,0.8,1.0,10,0.0
local_sign+sample,0,0.95,0.8,1.0,1,3.437443971633911
local_sign+sample,0,0.95,0.8,1.0,2,0.0
local_sign+sample,0,0.95,0.8,1.0,3,0.29209470748901367
local_sign+sample,0,0.95,0.8,1.0,4,0.0
local_sign+sample,0,0.95,0.8,1.0,5,0.019075393676757812
local_sign+sample,0,0.95,0.8,1.0,6,0.0
local_sign+sample,0,0.95,0.8,1.0,7,0.0
local_sign+sample,0,0.95,0.8,1.0,8,0.0
local_sign+sample,0,0.95,0.8,1.0,9,0.0
local_sign+sample,0,0.95,0.8,1.0,10,0.0
local_sign+binary,0,0.95,0.8,1.0,1,3.2134912610054016
local_sign+binary,0,0.95,0.8,1.0,2,0.0
local_sign+binary,0,0.95,0.8,1.0,3,1.4375548362731934
local_sign+binary,0,0.95,0.8,1.0,4,0.0
local_sign+binary,0,0.95,0.8,1.0,5,0.43328696489334106
local_sign+binary,0,0.95,0.8,1.0,6,0.0
local_sign+binary,0,0.95,0.8,1.0,7,0.0
local_sign+binary,0,0.95,0.8,1.0,8,0.0
local_sign+binary,0,0.95,0.8,1.0,9,0.0057443976402282715
local_sign+binary,0,0.95,0.8,1.0,10,0.0
global_sign_pres,0,0.95,0.8,1.0,1,3.641282320022583
global_sign_pres,0,0.95,0.8,1.0,2,0.0
global_sign_pres,0,0.95,0.8,1.0,3,1.930820643901825
global_sign_pres,0,0.95,0.8,1.0,4,0.0
global_sign_pres,0,0.95,0.8,1.0,5,0.8353931903839111
global_sign_pres,0,0.95,0.8,1.0,6,0.0
global_sign_pres,0,0.95,0.8,1.0,7,0.0
global_sign_pres,0,0.95,0.8,1.0,8,0.0
global_sign_pres,0,0.95,0.8,1.0,9,0.0
global_sign_pres,0,0.95,0.8,1.0,10,0.0
binary+shuffle,0,0.95,0.8,1.0,1,3.204238533973694
binary+shuffle,0,0.95,0.8,1.0,2,0.0
binary+shuffle,0,0.95,0.8,1.0,3,1.846030354499817
binary+shuffle,0,0.95,0.8,1.0,4,0.0
binary+shuffle,0,0.95,0.8,1.0,5,1.055567979812622
binary+shuffle,0,0.95,0.8,1.0,6,0.0
binary+shuffle,0,0.95,0.8,1.0,7,0.0
binary+shuffle,0,0.95,0.8,1.0,8,0.0
binary+shuffle,0,0.95,0.8,1.0,9,0.0
binary+shuffle,0,0.95,0.8,1.0,10,0.0
real,1,0.95,0.8,1.0,1,3.414934813976288
real,1,0.95,0.8,1.0,2,0.006255388259887695
real,1,0.95,0.8,1.0,3,2.3914215564727783
real,1,0.95,0.8,1.0,4,0.0
real,1,0.95,0.8,1.0,5,0.6643429398536682
real,1,0.95,0.8,1.0,6,0.0
real,1,0.95,0.8,1.0,7,0.0
real,1,0.95,0.8,1.0,8,0.0
real,1,0.95,0.8,1.0,9,0.0
real,1,0.95,0.8,1.0,10,0.0
shuffle_weights,1,0.95,0.8,1.0,1,3.27223539352417
shuffle_weights,1,0.95,0.8,1.0,2,0.0
shuffle_weights,1,0.95,0.8,1.0,3,1.095511794090271
shuffle_weights,1,0.95,0.8,1.0,4,0.0
shuffle_weights,1,0.95,0.8,1.0,5,0.7047428488731384
shuffle_weights,1,0.95,0.8,1.0,6,0.0
shuffle_weights,1,0.95,0.8,1.0,7,0.0
shuffle_weights,1,0.95,0.8,1.0,8,0.0
shuffle_weights,1,0.95,0.8,1.0,9,0.0
shuffle_weights,1,0.95,0.8,1.0,10,0.0
cel_randN,1,0.95,0.8,1.0,1,7.715497851371765
cel_randN,1,0.95,0.8,1.0,2,1.3053417205810547e-05
cel_randN,1,0.95,0.8,1.0,3,3.190591812133789
cel_randN,1,0.95,0.8,1.0,4,0.0
cel_randN,1,0.95,0.8,1.0,5,0.9060781598091125
cel_randN,1,0.95,0.8,1.0,6,0.0
cel_randN,1,0.95,0.8,1.0,7,0.10330015420913696
cel_randN,1,0.95,0.8,1.0,8,0.0
cel_randN,1,0.95,0.8,1.0,9,0.0
cel_randN,1,0.95,0.8,1.0,10,0.0
er_randN,1,0.95,0.8,1.0,1,7.946740627288818
er_randN,1,0.95,0.8,1.0,2,0.0
er_randN,1,0.95,0.8,1.0,3,3.8940141201019287
er_randN,1,0.95,0.8,1.0,4,0.0
er_randN,1,0.95,0.8,1.0,5,1.2963477969169617
er_randN,1,0.95,0.8,1.0,6,0.0
er_randN,1,0.95,0.8,1.0,7,0.06468307971954346
er_randN,1,0.95,0.8,1.0,8,0.0
er_randN,1,0.95,0.8,1.0,9,0.0
er_randN,1,0.95,0.8,1.0,10,0.0
ws_p01_randN,1,0.95,0.8,1.0,1,8.44117647409439
ws_p01_randN,1,0.95,0.8,1.0,2,0.0
ws_p01_randN,1,0.95,0.8,1.0,3,4.014108657836914
ws_p01_randN,1,0.95,0.8,1.0,4,0.0
ws_p01_randN,1,0.95,0.8,1.0,5,1.210731029510498
ws_p01_randN,1,0.95,0.8,1.0,6,0.0
ws_p01_randN,1,0.95,0.8,1.0,7,0.0
ws_p01_randN,1,0.95,0.8,1.0,8,0.0
ws_p01_randN,1,0.95,0.8,1.0,9,0.0
ws_p01_randN,1,0.95,0.8,1.0,10,0.0
conn_shuf,1,0.95,0.8,1.0,1,3.6910282969474792
conn_shuf,1,0.95,0.8,1.0,2,0.0
conn_shuf,1,0.95,0.8,1.0,3,1.364111840724945
conn_shuf,1,0.95,0.8,1.0,4,0.0
conn_shuf,1,0.95,0.8,1.0,5,0.37405329942703247
conn_shuf,1,0.95,0.8,1.0,6,0.0
conn_shuf,1,0.95,0.8,1.0,7,0.0
conn_shuf,1,0.95,0.8,1.0,8,0.0
conn_shuf,1,0.95,0.8,1.0,9,0.0
conn_shuf,1,0.95,0.8,1.0,10,0.0
local_sign,1,0.95,0.8,1.0,1,3.0003092885017395
local_sign,1,0.95,0.8,1.0,2,0.0003794431686401367
local_sign,1,0.95,0.8,1.0,3,2.1990031003952026
local_sign,1,0.95,0.8,1.0,4,0.0
local_sign,1,0.95,0.8,1.0,5,0.8147522807121277
local_sign,1,0.95,0.8,1.0,6,0.0
local_sign,1,0.95,0.8,1.0,7,0.2485554814338684
local_sign,1,0.95,0.8,1.0,8,0.0
local_sign,1,0.95,0.8,1.0,9,0.0
local_sign,1,0.95,0.8,1.0,10,0.0
conn_shuf_only,1,0.95,0.8,1.0,1,3.3043911457061768
conn_shuf_only,1,0.95,0.8,1.0,2,0.0005429983139038086
conn_shuf_only,1,0.95,0.8,1.0,3,1.57476007938385
conn_shuf_only,1,0.95,0.8,1.0,4,0.0
conn_shuf_only,1,0.95,0.8,1.0,5,0.9954191446304321
conn_shuf_only,1,0.95,0.8,1.0,6,0.0
conn_shuf_only,1,0.95,0.8,1.0,7,0.0
conn_shuf_only,1,0.95,0.8,1.0,8,0.0
conn_shuf_only,1,0.95,0.8,1.0,9,0.0
conn_shuf_only,1,0.95,0.8,1.0,10,0.0
cel_sample,1,0.95,0.8,1.0,1,3.7857484817504883
cel_sample,1,0.95,0.8,1.0,2,0.011354446411132812
cel_sample,1,0.95,0.8,1.0,3,1.310306429862976
cel_sample,1,0.95,0.8,1.0,4,0.0
cel_sample,1,0.95,0.8,1.0,5,0.16638511419296265
cel_sample,1,0.95,0.8,1.0,6,0.0
cel_sample,1,0.95,0.8,1.0,7,0.0
cel_sample,1,0.95,0.8,1.0,8,0.0
cel_sample,1,0.95,0.8,1.0,9,0.0
cel_sample,1,0.95,0.8,1.0,10,0.0
local_sign+flat,1,0.95,0.8,1.0,1,4.055828034877777
local_sign+flat,1,0.95,0.8,1.0,2,0.0
local_sign+flat,1,0.95,0.8,1.0,3,2.4584856629371643
local_sign+flat,1,0.95,0.8,1.0,4,0.0
local_sign+flat,1,0.95,0.8,1.0,5,0.8638043999671936
local_sign+flat,1,0.95,0.8,1.0,6,0.0
local_sign+flat,1,0.95,0.8,1.0,7,0.14297950267791748
local_sign+flat,1,0.95,0.8,1.0,8,0.0
local_sign+flat,1,0.95,0.8,1.0,9,0.0
local_sign+flat,1,0.95,0.8,1.0,10,0.0
local_sign+sample,1,0.95,0.8,1.0,1,3.0982117652893066
local_sign+sample,1,0.95,0.8,1.0,2,0.0
local_sign+sample,1,0.95,0.8,1.0,3,2.2594231367111206
local_sign+sample,1,0.95,0.8,1.0,4,0.0
local_sign+sample,1,0.95,0.8,1.0,5,0.2987293004989624
local_sign+sample,1,0.95,0.8,1.0,6,0.0
local_sign+sample,1,0.95,0.8,1.0,7,0.0
local_sign+sample,1,0.95,0.8,1.0,8,0.0
local_sign+sample,1,0.95,0.8,1.0,9,0.0
local_sign+sample,1,0.95,0.8,1.0,10,0.0
local_sign+binary,1,0.95,0.8,1.0,1,2.069270074367523
local_sign+binary,1,0.95,0.8,1.0,2,0.1587478518486023
local_sign+binary,1,0.95,0.8,1.0,3,0.24217188358306885
local_sign+binary,1,0.95,0.8,1.0,4,0.0
local_sign+binary,1,0.95,0.8,1.0,5,0.7507509589195251
local_sign+binary,1,0.95,0.8,1.0,6,0.0
local_sign+binary,1,0.95,0.8,1.0,7,0.0
local_sign+binary,1,0.95,0.8,1.0,8,0.0
local_sign+binary,1,0.95,0.8,1.0,9,0.0
local_sign+binary,1,0.95,0.8,1.0,10,0.0
global_sign_pres,1,0.95,0.8,1.0,1,2.9686907529830933
global_sign_pres,1,0.95,0.8,1.0,2,0.0016698837280273438
global_sign_pres,1,0.95,0.8,1.0,3,1.4666668176651
global_sign_pres,1,0.95,0.8,1.0,4,0.0
global_sign_pres,1,0.95,0.8,1.0,5,0.8882643580436707
global_sign_pres,1,0.95,0.8,1.0,6,0.0
global_sign_pres,1,0.95,0.8,1.0,7,0.008184432983398438
global_sign_pres,1,0.95,0.8,1.0,8,0.0016728639602661133
global_sign_pres,1,0.95,0.8,1.0,9,0.0
global_sign_pres,1,0.95,0.8,1.0,10,0.0
binary+shuffle,1,0.95,0.8,1.0,1,2.9291083812713623
binary+shuffle,1,0.95,0.8,1.0,2,0.0015924572944641113
binary+shuffle,1,0.95,0.8,1.0,3,1.1984509229660034
binary+shuffle,1,0.95,0.8,1.0,4,0.0
binary+shuffle,1,0.95,0.8,1.0,5,0.906084418296814
binary+shuffle,1,0.95,0.8,1.0,6,0.0
binary+shuffle,1,0.95,0.8,1.0,7,0.25181931257247925
binary+shuffle,1,0.95,0.8,1.0,8,0.0
binary+shuffle,1,0.95,0.8,1.0,9,0.0
binary+shuffle,1,0.95,0.8,1.0,10,0.0
real,2,0.95,0.8,1.0,1,2.928213953971863
real,2,0.95,0.8,1.0,2,0.10153502225875854
real,2,0.95,0.8,1.0,3,0.25632429122924805
real,2,0.95,0.8,1.0,4,0.0
real,2,0.95,0.8,1.0,5,0.3428523540496826
real,2,0.95,0.8,1.0,6,0.0
real,2,0.95,0.8,1.0,7,0.0
real,2,0.95,0.8,1.0,8,0.0
real,2,0.95,0.8,1.0,9,0.0
real,2,0.95,0.8,1.0,10,0.0
shuffle_weights,2,0.95,0.8,1.0,1,2.9324750304222107
shuffle_weights,2,0.95,0.8,1.0,2,0.0
shuffle_weights,2,0.95,0.8,1.0,3,0.5944610834121704
shuffle_weights,2,0.95,0.8,1.0,4,0.0
shuffle_weights,2,0.95,0.8,1.0,5,0.04575216770172119
shuffle_weights,2,0.95,0.8,1.0,6,0.0
shuffle_weights,2,0.95,0.8,1.0,7,0.0
shuffle_weights,2,0.95,0.8,1.0,8,0.0
shuffle_weights,2,0.95,0.8,1.0,9,0.0
shuffle_weights,2,0.95,0.8,1.0,10,0.0
cel_randN,2,0.95,0.8,1.0,1,5.956752121448517
cel_randN,2,0.95,0.8,1.0,2,0.000514686107635498
cel_randN,2,0.95,0.8,1.0,3,3.4774462580680847
cel_randN,2,0.95,0.8,1.0,4,0.0
cel_randN,2,0.95,0.8,1.0,5,0.6913619637489319
cel_randN,2,0.95,0.8,1.0,6,0.0
cel_randN,2,0.95,0.8,1.0,7,0.0
cel_randN,2,0.95,0.8,1.0,8,0.0
cel_randN,2,0.95,0.8,1.0,9,0.0
cel_randN,2,0.95,0.8,1.0,10,0.0
er_randN,2,0.95,0.8,1.0,1,8.070001006126404
er_randN,2,0.95,0.8,1.0,2,0.0
er_randN,2,0.95,0.8,1.0,3,3.639560341835022
er_randN,2,0.95,0.8,1.0,4,0.0
er_randN,2,0.95,0.8,1.0,5,0.627480149269104
er_randN,2,0.95,0.8,1.0,6,0.0
er_randN,2,0.95,0.8,1.0,7,0.0
er_randN,2,0.95,0.8,1.0,8,0.0
er_randN,2,0.95,0.8,1.0,9,0.0
er_randN,2,0.95,0.8,1.0,10,0.0
ws_p01_randN,2,0.95,0.8,1.0,1,7.673243284225464
ws_p01_randN,2,0.95,0.8,1.0,2,0.0
ws_p01_randN,2,0.95,0.8,1.0,3,3.509175479412079
ws_p01_randN,2,0.95,0.8,1.0,4,0.0
ws_p01_randN,2,0.95,0.8,1.0,5,0.5388918519020081
ws_p01_randN,2,0.95,0.8,1.0,6,0.0
ws_p01_randN,2,0.95,0.8,1.0,7,0.0
ws_p01_randN,2,0.95,0.8,1.0,8,0.0
ws_p01_randN,2,0.95,0.8,1.0,9,0.0
ws_p01_randN,2,0.95,0.8,1.0,10,0.0
conn_shuf,2,0.95,0.8,1.0,1,2.029203236103058
conn_shuf,2,0.95,0.8,1.0,2,0.0
conn_shuf,2,0.95,0.8,1.0,3,1.7718092203140259
conn_shuf,2,0.95,0.8,1.0,4,0.0
conn_shuf,2,0.95,0.8,1.0,5,0.0
conn_shuf,2,0.95,0.8,1.0,6,0.0
conn_shuf,2,0.95,0.8,1.0,7,0.0
conn_shuf,2,0.95,0.8,1.0,8,0.0
conn_shuf,2,0.95,0.8,1.0,9,0.0
conn_shuf,2,0.95,0.8,1.0,10,0.0
local_sign,2,0.95,0.8,1.0,1,2.707571506500244
local_sign,2,0.95,0.8,1.0,2,0.0
local_sign,2,0.95,0.8,1.0,3,0.7038130164146423
local_sign,2,0.95,0.8,1.0,4,0.0
local_sign,2,0.95,0.8,1.0,5,0.5457723140716553
local_sign,2,0.95,0.8,1.0,6,0.0
local_sign,2,0.95,0.8,1.0,7,0.0
local_sign,2,0.95,0.8,1.0,8,0.0
local_sign,2,0.95,0.8,1.0,9,0.0
local_sign,2,0.95,0.8,1.0,10,0.0
conn_shuf_only,2,0.95,0.8,1.0,1,3.380113899707794
conn_shuf_only,2,0.95,0.8,1.0,2,0.00131911039352417
conn_shuf_only,2,0.95,0.8,1.0,3,0.8126329779624939
conn_shuf_only,2,0.95,0.8,1.0,4,0.0
conn_shuf_only,2,0.95,0.8,1.0,5,0.0
conn_shuf_only,2,0.95,0.8,1.0,6,0.0
conn_shuf_only,2,0.95,0.8,1.0,7,0.0
conn_shuf_only,2,0.95,0.8,1.0,8,0.0
conn_shuf_only,2,0.95,0.8,1.0,9,0.0
conn_shuf_only,2,0.95,0.8,1.0,10,0.0
cel_sample,2,0.95,0.8,1.0,1,4.023382604122162
cel_sample,2,0.95,0.8,1.0,2,0.0
cel_sample,2,0.95,0.8,1.0,3,0.27598094940185547
cel_sample,2,0.95,0.8,1.0,4,0.0
cel_sample,2,0.95,0.8,1.0,5,0.020523786544799805
cel_sample,2,0.95,0.8,1.0,6,0.0
cel_sample,2,0.95,0.8,1.0,7,0.0
cel_sample,2,0.95,0.8,1.0,8,0.0
cel_sample,2,0.95,0.8,1.0,9,0.0
cel_sample,2,0.95,0.8,1.0,10,0.0
local_sign+flat,2,0.95,0.8,1.0,1,1.87282794713974
local_sign+flat,2,0.95,0.8,1.0,2,0.007807493209838867
local_sign+flat,2,0.95,0.8,1.0,3,1.5450488328933716
local_sign+flat,2,0.95,0.8,1.0,4,0.0
local_sign+flat,2,0.95,0.8,1.0,5,0.7201701998710632
local_sign+flat,2,0.95,0.8,1.0,6,0.0
local_sign+flat,2,0.95,0.8,1.0,7,0.0
local_sign+flat,2,0.95,0.8,1.0,8,0.0
local_sign+flat,2,0.95,0.8,1.0,9,0.0
local_sign+flat,2,0.95,0.8,1.0,10,0.0
local_sign+sample,2,0.95,0.8,1.0,1,2.985609292984009
local_sign+sample,2,0.95,0.8,1.0,2,0.0
local_sign+sample,2,0.95,0.8,1.0,3,2.1078190207481384
local_sign+sample,2,0.95,0.8,1.0,4,0.0
local_sign+sample,2,0.95,0.8,1.0,5,0.9792375564575195
local_sign+sample,2,0.95,0.8,1.0,6,0.0
local_sign+sample,2,0.95,0.8,1.0,7,0.0
local_sign+sample,2,0.95,0.8,1.0,8,0.0
local_sign+sample,2,0.95,0.8,1.0,9,0.0
local_sign+sample,2,0.95,0.8,1.0,10,0.0
local_sign+binary,2,0.95,0.8,1.0,1,2.5800203680992126
local_sign+binary,2,0.95,0.8,1.0,2,0.004892528057098389
local_sign+binary,2,0.95,0.8,1.0,3,1.5826783180236816
local_sign+binary,2,0.95,0.8,1.0,4,0.0
local_sign+binary,2,0.95,0.8,1.0,5,0.25784462690353394
local_sign+binary,2,0.95,0.8,1.0,6,0.0
local_sign+binary,2,0.95,0.8,1.0,7,0.0
local_sign+binary,2,0.95,0.8,1.0,8,0.0
local_sign+binary,2,0.95,0.8,1.0,9,0.0
local_sign+binary,2,0.95,0.8,1.0,10,0.0
global_sign_pres,2,0.95,0.8,1.0,1,1.6810501217842102
global_sign_pres,2,0.95,0.8,1.0,2,0.08351147174835205
global_sign_pres,2,0.95,0.8,1.0,3,1.8661152124404907
global_sign_pres,2,0.95,0.8,1.0,4,0.0
global_sign_pres,2,0.95,0.8,1.0,5,0.711344301700592
global_sign_pres,2,0.95,0.8,1.0,6,0.0
global_sign_pres,2,0.95,0.8,1.0,7,0.0
global_sign_pres,2,0.95,0.8,1.0,8,0.0
global_sign_pres,2,0.95,0.8,1.0,9,0.0
global_sign_pres,2,0.95,0.8,1.0,10,0.0
binary+shuffle,2,0.95,0.8,1.0,1,2.7809970378875732
binary+shuffle,2,0.95,0.8,1.0,2,0.00026351213455200195
binary+shuffle,2,0.95,0.8,1.0,3,1.8507269024848938
binary+shuffle,2,0.95,0.8,1.0,4,0.0
binary+shuffle,2,0.95,0.8,1.0,5,0.40157902240753174
binary+shuffle,2,0.95,0.8,1.0,6,0.0
binary+shuffle,2,0.95,0.8,1.0,7,0.0
binary+shuffle,2,0.95,0.8,1.0,8,0.0
binary+shuffle,2,0.95,0.8,1.0,9,0.0
binary+shuffle,2,0.95,0.8,1.0,10,0.0
real,3,0.95,0.8,1.0,1,2.9780611991882324
real,3,0.95,0.8,1.0,2,0.0
real,3,0.95,0.8,1.0,3,2.034427225589752
real,3,0.95,0.8,1.0,4,0.0
real,3,0.95,0.8,1.0,5,0.1835746169090271
real,3,0.95,0.8,1.0,6,0.0
real,3,0.95,0.8,1.0,7,0.17519152164459229
real,3,0.95,0.8,1.0,8,0.0
real,3,0.95,0.8,1.0,9,0.0
real,3,0.95,0.8,1.0,10,0.0
shuffle_weights,3,0.95,0.8,1.0,1,3.7383269667625427
shuffle_weights,3,0.95,0.8,1.0,2,0.014158666133880615
shuffle_weights,3,0.95,0.8,1.0,3,1.5189622640609741
shuffle_weights,3,0.95,0.8,1.0,4,0.0
shuffle_weights,3,0.95,0.8,1.0,5,0.5327520370483398
shuffle_weights,3,0.95,0.8,1.0,6,0.0
shuffle_weights,3,0.95,0.8,1.0,7,0.0
shuffle_weights,3,0.95,0.8,1.0,8,0.0
shuffle_weights,3,0.95,0.8,1.0,9,0.0
shuffle_weights,3,0.95,0.8,1.0,10,0.0
cel_randN,3,0.95,0.8,1.0,1,7.908968508243561
cel_randN,3,0.95,0.8,1.0,2,1.8477439880371094e-06
cel_randN,3,0.95,0.8,1.0,3,3.9972866773605347
cel_randN,3,0.95,0.8,1.0,4,0.0
cel_randN,3,0.95,0.8,1.0,5,1.3831451535224915
cel_randN,3,0.95,0.8,1.0,6,0.0
cel_randN,3,0.95,0.8,1.0,7,0.1796785593032837
cel_randN,3,0.95,0.8,1.0,8,0.0
cel_randN,3,0.95,0.8,1.0,9,0.0
cel_randN,3,0.95,0.8,1.0,10,0.0
er_randN,3,0.95,0.8,1.0,1,8.274765610694885
er_randN,3,0.95,0.8,1.0,2,0.0
er_randN,3,0.95,0.8,1.0,3,3.6516621708869934
er_randN,3,0.95,0.8,1.0,4,0.0
er_randN,3,0.95,0.8,1.0,5,0.9724224805831909
er_randN,3,0.95,0.8,1.0,6,0.0
er_randN,3,0.95,0.8,1.0,7,0.01140052080154419
er_randN,3,0.95,0.8,1.0,8,0.0
er_randN,3,0.95,0.8,1.0,9,0.0
er_randN,3,0.95,0.8,1.0,10,0.0
ws_p01_randN,3,0.95,0.8,1.0,1,8.806696772575378
ws_p01_randN,3,0.95,0.8,1.0,2,9.894371032714844e-06
ws_p01_randN,3,0.95,0.8,1.0,3,4.411974549293518
ws_p01_randN,3,0.95,0.8,1.0,4,0.0
ws_p01_randN,3,0.95,0.8,1.0,5,1.0547191500663757
ws_p01_randN,3,0.95,0.8,1.0,6,0.0
ws_p01_randN,3,0.95,0.8,1.0,7,0.06087970733642578
ws_p01_randN,3,0.95,0.8,1.0,8,0.0
ws_p01_randN,3,0.95,0.8,1.0,9,0.0
ws_p01_randN,3,0.95,0.8,1.0,10,0.0
conn_shuf,3,0.95,0.8,1.0,1,3.5224807262420654
conn_shuf,3,0.95,0.8,1.0,2,0.0
conn_shuf,3,0.95,0.8,1.0,3,1.004955530166626
conn_shuf,3,0.95,0.8,1.0,4,0.0
conn_shuf,3,0.95,0.8,1.0,5,0.7066318392753601
conn_shuf,3,0.95,0.8,1.0,6,0.0
conn_shuf,3,0.95,0.8,1.0,7,0.0
conn_shuf,3,0.95,0.8,1.0,8,0.0
conn_shuf,3,0.95,0.8,1.0,9,0.0
conn_shuf,3,0.95,0.8,1.0,10,0.0
local_sign,3,0.95,0.8,1.0,1,2.841436982154846
local_sign,3,0.95,0.8,1.0,2,0.0
local_sign,3,0.95,0.8,1.0,3,0.0
local_sign,3,0.95,0.8,1.0,4,0.0
local_sign,3,0.95,0.8,1.0,5,0.04109221696853638
local_sign,3,0.95,0.8,1.0,6,0.0
