config,model,washout,t_train,t_test,mean_score,std_score,cv_score,mean_capture_pct,std_capture_pct,n_runs
baseline,real,500,1500,500,3.609008071323236,1.638155101138894,0.4539072977296688,100.0,0.0,48
baseline,shuffle_weights,500,1500,500,4.242597207427025,1.8413211821005044,0.4340080125629452,100.0,0.0,48
baseline,cel_randN,500,1500,500,8.481761862834295,5.197147902161247,0.61274390700997,100.0,0.0,48
baseline,er_randN,500,1500,500,10.273659447828928,5.792770670350171,0.5638468648651113,100.0,0.0,48
baseline,ws_p01_randN,500,1500,500,10.275188222527504,5.942403602295899,0.5783255229590508,100.0,0.0,48
baseline,conn_shuf,500,1500,500,4.188959529002507,2.000507540737142,0.47756669093757304,100.0,0.0,48
baseline,local_sign,500,1500,500,3.7567419335246086,1.643043862677231,0.437358725126938,100.0,0.0,48
baseline,conn_shuf_only,500,1500,500,3.7994985319674015,1.8057323264039133,0.47525543468729675,100.0,0.0,48
baseline,cel_sample,500,1500,500,4.198525844762723,1.9645752477192417,0.46792024638120777,100.0,0.0,48
baseline,local_sign+flat,500,1500,500,3.6415513145426908,1.564574298396049,0.42964499556764574,100.0,0.0,48
baseline,local_sign+sample,500,1500,500,4.062755670398474,1.7991743531861326,0.44284581676792545,100.0,0.0,48
baseline,local_sign+binary,500,1500,500,3.7025911112626395,1.3438063866732632,0.36293675058680863,100.0,0.0,48
baseline,global_sign_pres,500,1500,500,3.4388245219985643,1.3264767015078354,0.3857355014837798,100.0,0.0,48
baseline,binary+shuffle,500,1500,500,3.7365403746565184,1.331197964750621,0.3562648416111364,100.0,0.0,48
washout_x0.25,real,125,1500,500,3.5274386828144393,1.867079546882162,0.5293017724102504,95.99014447120207,35.370301160697,48
washout_x0.25,shuffle_weights,125,1500,500,4.152434876809518,1.8474506754316287,0.4449078023473059,100.56585931072364,28.27481371393988,48
washout_x0.25,cel_randN,125,1500,500,8.464316728214422,5.059914200588244,0.5977935801624534,103.52154921799531,25.249083241673127,48
washout_x0.25,er_randN,125,1500,500,10.250420222679773,5.792861558902479,0.565134056268773,100.79746744125022,10.922311977121243,48
washout_x0.25,ws_p01_randN,125,1500,500,10.450484698017439,5.982730707707528,0.5724835623023793,101.50522102468922,10.374810749177305,48
washout_x0.25,conn_shuf,125,1500,500,4.218592261274655,1.82073949252341,0.43159883196990223,107.13102975869624,27.24792090326702,48
washout_x0.25,local_sign,125,1500,500,3.8755876310169697,1.613060178259086,0.4162104774381821,107.63229829824297,34.3350577386939,48
washout_x0.25,conn_shuf_only,125,1500,500,3.875480984648069,1.8291038403503503,0.4719682144218934,106.09513430912394,35.62983271746523,48
washout_x0.25,cel_sample,125,1500,500,4.106266250212987,1.9395065760024983,0.4723284993762639,102.47303223423432,33.1455864066898,48
washout_x0.25,local_sign+flat,125,1500,500,3.6178222248951593,1.4381772829453658,0.39752569185099823,107.2691624240593,44.532584577053186,48
washout_x0.25,local_sign+sample,125,1500,500,4.134395852684975,1.7208244531317851,0.4162215023542656,108.46220825930651,35.4655710928407,48
washout_x0.25,local_sign+binary,125,1500,500,3.7053176686167717,1.3547239166755487,0.3656161327677147,104.38497961749287,27.437949210986087,48
washout_x0.25,global_sign_pres,125,1500,500,3.5447304621338844,1.3713084738072858,0.3868583206695425,108.48662689565249,34.15648423718108,48
washout_x0.25,binary+shuffle,125,1500,500,3.5708374617000422,1.3229591206606428,0.37048987383222826,97.98621407386531,25.0697120584377,48
t_train_x0.25,real,500,375,500,3.5142188084622226,1.5618869039031573,0.4444478244047129,100.61791673603226,27.818937670688904,48
t_train_x0.25,shuffle_weights,500,375,500,4.115495392431815,1.8167309916571182,0.44143676967734996,98.89928555637196,27.600264294484322,48
t_train_x0.25,cel_randN,500,375,500,6.643662054091692,4.782517914109692,0.7198617080717162,77.54714851799035,30.827985964737127,48
t_train_x0.25,er_randN,500,375,500,7.524050104121367,5.60886051228859,0.7454576238422822,70.22027176741354,23.645122423388113,48
t_train_x0.25,ws_p01_randN,500,375,500,7.489948734641075,5.716104367345486,0.763170025571531,68.7631267502492,23.29448865854111,48
t_train_x0.25,conn_shuf,500,375,500,4.355808132638534,1.8749991420096364,0.4304595346980663,108.9915835869789,31.848261414964387,48
t_train_x0.25,local_sign,500,375,500,3.790679888178905,1.6348511734341178,0.43128178101568027,103.34089250894424,31.263269369472557,48
t_train_x0.25,conn_shuf_only,500,375,500,3.781625747680664,1.7706911018465445,0.4682354151339645,104.88595766792592,36.22632848671351,48
t_train_x0.25,cel_sample,500,375,500,4.190549469242494,1.9613876996755404,0.4680502435472004,104.36272237586162,47.236531729298775,48
t_train_x0.25,local_sign+flat,500,375,500,3.6819716952741146,1.4796697881144576,0.4018688655357247,107.88182860095493,41.57214124196688,48
t_train_x0.25,local_sign+sample,500,375,500,4.000544319550197,1.8228253612963081,0.4556443362940317,103.61936860459673,37.61509430933143,48
t_train_x0.25,local_sign+binary,500,375,500,3.7435347214341164,1.2851195772779092,0.3432904121123233,105.09477162302296,27.120113632332263,48
t_train_x0.25,global_sign_pres,500,375,500,3.5157404330869517,1.365355830229758,0.388355129229755,107.21323567953563,37.16244187032122,48
t_train_x0.25,binary+shuffle,500,375,500,3.428824808448553,1.371124908174078,0.3998818792945194,91.12786007585142,23.36803641681351,48
t_test_x0.25,real,500,1500,125,3.6324079235394797,1.7534573116716903,0.4827258800721621,101.88060038999065,30.97830999226241,48
t_test_x0.25,shuffle_weights,500,1500,125,4.273952643076579,1.7422694311152749,0.4076482770434051,105.51990835587831,28.260071589579237,48
t_test_x0.25,cel_randN,500,1500,125,8.494099607070288,5.065031709328886,0.5963000133778598,104.74737185925001,31.67808760126477,48
t_test_x0.25,er_randN,500,1500,125,10.238960338135561,5.751606563545528,0.5617373613728495,99.94793744544727,9.542528496652132,48
t_test_x0.25,ws_p01_randN,500,1500,125,10.428136631846428,5.996115007489727,0.5749939053520093,101.33091719147414,11.152609867187955,48
t_test_x0.25,conn_shuf,500,1500,125,4.215524574120839,1.8902195344139785,0.448394856008683,105.77832442687786,26.881577186392768,48
t_test_x0.25,local_sign,500,1500,125,3.7446721270680428,1.6506589395241855,0.44080199374266665,103.10936289048294,28.22937712431363,48
t_test_x0.25,conn_shuf_only,500,1500,125,3.8803720163802304,1.8207920850493082,0.4692313204412337,110.12810993719154,47.2861521613452,48
t_test_x0.25,cel_sample,500,1500,125,4.278002778689067,1.8655170918848125,0.43607196825067834,108.21121699507809,35.52485165330064,48
t_test_x0.25,local_sign+flat,500,1500,125,3.669485878199339,1.6408453585126492,0.4471594694671047,103.05574655900945,30.38069607919039,48
t_test_x0.25,local_sign+sample,500,1500,125,4.16159916544954,1.7446275475691941,0.4192204674716042,106.69010865533987,36.603505821697546,48
t_test_x0.25,local_sign+binary,500,1500,125,3.6027563338478408,1.4856240090346833,0.4123576149397805,98.15726675209983,26.13426697129516,48
t_test_x0.25,global_sign_pres,500,1500,125,3.5214899691442647,1.4455356947134819,0.4104897947685344,105.72446644391259,32.59480351786591,48
t_test_x0.25,binary+shuffle,500,1500,125,3.6420602972308793,1.292616483916052,0.35491353201890985,100.66716919317156,24.464009879797988,48
washout_x0.75,real,375,1500,500,3.5406877572337785,1.7288518347149473,0.4882813603608023,100.9269735553682,31.481433204684578,48
washout_x0.75,shuffle_weights,375,1500,500,4.013839056094487,1.9712699794658737,0.4911183412979051,96.08235678825667,30.9618664063668,48
washout_x0.75,cel_randN,375,1500,500,8.429498573144278,5.201195305418492,0.6170230957733468,101.88593732579231,32.985950759655935,48
washout_x0.75,er_randN,375,1500,500,10.335796107848486,5.791318489915339,0.5603166344891132,101.45002089798942,8.620366455734803,48
washout_x0.75,ws_p01_randN,375,1500,500,10.338450485219559,5.962821793414894,0.5767616532032228,100.11773708274461,9.521790591531898,48
washout_x0.75,conn_shuf,375,1500,500,4.249722321828206,1.940847536706947,0.45669984759663207,106.07602276904457,27.586516627056774,48
washout_x0.75,local_sign,375,1500,500,3.8522302135825157,1.6544004016150977,0.4294656107991351,105.90198010562305,29.327770716921208,48
washout_x0.75,conn_shuf_only,375,1500,500,3.74838063120842,1.8391144912021675,0.49064240592057096,103.8549883436926,37.32219536223358,48
washout_x0.75,cel_sample,375,1500,500,4.190253280103207,1.9829494264674967,0.4732290135976354,105.02711863018993,38.86134439384644,48
washout_x0.75,local_sign+flat,375,1500,500,3.6037279392282167,1.607390035892574,0.4460353453420839,102.51845727249714,33.73723472781847,48
washout_x0.75,local_sign+sample,375,1500,500,3.9613486093779406,1.692504671765675,0.42725466467629386,103.55425593840782,37.40097084615359,48
washout_x0.75,local_sign+binary,375,1500,500,3.628019725282987,1.4621357048659094,0.4030120604572684,100.20154537452129,27.396998453770212,48
washout_x0.75,global_sign_pres,375,1500,500,3.5484182039896646,1.3507701890881216,0.3806682615846641,108.77806132921667,35.32267501745464,48
washout_x0.75,binary+shuffle,375,1500,500,3.43847136447827,1.374391111183784,0.39970991917576276,92.73930737489782,22.184880446915162,48
t_train_x0.75,real,500,1125,500,3.512246001511812,1.7016146495859745,0.4844804859493131,97.26680814445916,25.897836751703824,48
t_train_x0.75,shuffle_weights,500,1125,500,4.193684298545122,1.8295750580454115,0.43626914374077463,101.54119522314691,26.570398684457828,48
t_train_x0.75,cel_randN,500,1125,500,8.291065966089567,4.966600070691777,0.5990303407312346,101.4952507125047,35.73855517568828,48
t_train_x0.75,er_randN,500,1125,500,9.908391096939644,5.837698267309684,0.5891671221085273,94.90955913990324,14.947851929354808,48
t_train_x0.75,ws_p01_randN,500,1125,500,9.99038182819883,6.0576730129304694,0.6063504996207547,95.00922805755197,12.121864047374054,48
t_train_x0.75,conn_shuf,500,1125,500,4.356389405826728,2.0159112082098436,0.4627481660646626,108.47765652112939,34.962661351332244,48
t_train_x0.75,local_sign,500,1125,500,3.850436095148325,1.5997057538937764,0.41546092815550373,105.28057725048484,27.496519488372527,48
t_train_x0.75,conn_shuf_only,500,1125,500,3.704260002821684,1.8951862040944172,0.5116234288766927,101.57069215026327,35.7229405562172,48
t_train_x0.75,cel_sample,500,1125,500,4.13280734543999,1.9377954540147062,0.4688811483440691,104.13698227788383,41.22436448855231,48
t_train_x0.75,local_sign+flat,500,1125,500,3.664318605015675,1.649040103743075,0.450026398219273,102.89347589542915,33.82762785570769,48
t_train_x0.75,local_sign+sample,500,1125,500,4.025262878586848,1.9106887123475365,0.47467426848363337,101.91517579116794,33.179581044061266,48
t_train_x0.75,local_sign+binary,500,1125,500,3.6785232052206993,1.4952724615257564,0.40648716294724174,101.05401083206728,26.352895028796773,48
t_train_x0.75,global_sign_pres,500,1125,500,3.461595324178537,1.3324783607935657,0.3849318698481236,104.7867810645693,31.166830958075543,48
t_train_x0.75,binary+shuffle,500,1125,500,3.6338340838750205,1.2523193506319,0.344627553632405,101.52366634333761,27.66245307987939,48
t_test_x0.75,real,500,1500,375,3.5364329119523368,1.7524478373793906,0.49554109494245363,100.37264674002161,32.694475952629226,48
t_test_x0.75,shuffle_weights,500,1500,375,3.8900513586898646,2.009914122695523,0.516680613536281,92.15638760812438,31.81807322632677,48
t_test_x0.75,cel_randN,500,1500,375,8.50402313346664,5.132906731191462,0.6035856971027603,102.89113866119403,32.06968539750009,48
t_test_x0.75,er_randN,500,1500,375,10.267093442380428,5.831912809667078,0.5680198434343798,99.24042534734399,13.05205864398114,48
t_test_x0.75,ws_p01_randN,500,1500,375,10.296062525361776,5.935700566692589,0.5765019930746802,100.42420628550694,14.615252529879067,48
t_test_x0.75,conn_shuf,500,1500,375,4.335132298370202,1.9088566302161531,0.4403225781445678,109.10838864062968,30.629339360404988,48
t_test_x0.75,local_sign,500,1500,375,3.79154717673858,1.736113352667788,0.4578904789366649,102.17961294653988,30.295750960179955,48
t_test_x0.75,conn_shuf_only,500,1500,375,3.7605418326954045,1.811411647837503,0.48168900345383375,103.60048194877976,30.55224978129356,48
t_test_x0.75,cel_sample,500,1500,375,4.243280276656151,1.88243313158527,0.44362686621037706,108.63266096976766,45.377152573256915,48
t_test_x0.75,local_sign+flat,500,1500,375,3.8118119537830353,1.4875814059752521,0.39025571670682785,110.6852548156326,30.944249740515684,48
t_test_x0.75,local_sign+sample,500,1500,375,4.000992510467768,1.8435539610855631,0.46077415947725126,101.23030172058942,27.819932167221225,48
t_test_x0.75,local_sign+binary,500,1500,375,3.6776271760463715,1.3696917936319426,0.37243900158047777,102.19771402328438,27.728309318985097,48
t_test_x0.75,global_sign_pres,500,1500,375,3.5393997952342033,1.4054783318182933,0.3970951045741619,107.87525020211736,33.73060021510517,48
t_test_x0.75,binary+shuffle,500,1500,375,3.475668297459682,1.4532301501733955,0.4181153164804424,92.74046667632409,23.527682472272797,48
washout_x1.25,real,625,1500,500,3.7455318396290145,1.609532470212938,0.42972067496090444,105.41562788393738,20.70483179931448,48
washout_x1.25,shuffle_weights,625,1500,500,4.047997248669465,1.8792980120943685,0.46425377702815246,96.82419273823109,25.018231990321432,48
washout_x1.25,cel_randN,625,1500,500,8.412093311548233,5.178992728508229,0.6156603994630491,101.4570386151098,20.754742061662142,48
washout_x1.25,er_randN,625,1500,500,10.30571356167396,5.757753598741864,0.5586952872583654,100.95570832572378,4.466084727755642,48
washout_x1.25,ws_p01_randN,625,1500,500,10.239920357863108,5.899720393111924,0.5761490506692859,99.96075302847002,13.15325916716523,48
washout_x1.25,conn_shuf,625,1500,500,4.407840520143509,1.9650761070524707,0.4458137943222348,111.48421384604376,33.63295481646252,48
washout_x1.25,local_sign,625,1500,500,3.7486104145646095,1.6660125566063884,0.44443470309247673,103.22495657028821,34.88453991832197,48
washout_x1.25,conn_shuf_only,625,1500,500,3.8637108877301216,1.6566735376534467,0.4287778215793781,111.67761904145249,42.58079579442103,48
washout_x1.25,cel_sample,625,1500,500,4.204290586213271,1.947961681361749,0.46332708013796997,105.14863049864108,34.14166650810228,48
washout_x1.25,local_sign+flat,625,1500,500,3.7003463159004846,1.6151988187891675,0.436499365437396,105.40479722422776,27.911955729828577,48
washout_x1.25,local_sign+sample,625,1500,500,4.064412698149681,1.778492110835615,0.43757665446849714,103.7385185451621,30.214530858705853,48
washout_x1.25,local_sign+binary,625,1500,500,3.664583923916022,1.4343473249673642,0.3914079619261665,100.15857996156721,25.30827335483801,48
washout_x1.25,global_sign_pres,625,1500,500,3.4017042790850005,1.4126625210423873,0.415280813716814,105.16560347475816,41.582383398352086,48
washout_x1.25,binary+shuffle,625,1500,500,3.5607295657197633,1.3355807819596204,0.375086272998002,97.32995629930308,23.860389926724135,48
t_train_x1.25,real,500,1875,500,3.5969796516001225,1.7697074078326673,0.4919981704776701,100.81828489225848,25.559199121010415,48
t_train_x1.25,shuffle_weights,500,1875,500,4.094434306025505,1.8207211084030948,0.44468196881890654,99.73363274441954,25.30156218925028,48
t_train_x1.25,cel_randN,500,1875,500,8.526040729135275,5.211337816084883,0.6112260053223351,103.59010198191528,28.791592617786456,48
t_train_x1.25,er_randN,500,1875,500,10.419547532995542,5.849031701006377,0.5613517940663229,100.87436297080745,8.825421907995379,48
t_train_x1.25,ws_p01_randN,500,1875,500,10.59565951054295,5.939471428583775,0.5605570302324127,103.23071656152479,14.017809149813557,48
t_train_x1.25,conn_shuf,500,1875,500,4.450958917538325,1.936505679285811,0.4350760622964426,112.4129421483749,28.229778620544465,48
t_train_x1.25,local_sign,500,1875,500,3.691105326016744,1.7662108195837551,0.4785045842866157,98.91279317583526,28.863012335156213,48
t_train_x1.25,conn_shuf_only,500,1875,500,3.8426984772086143,1.7712821378477082,0.4609474691686948,106.70611869052716,29.83358509937131,48
t_train_x1.25,cel_sample,500,1875,500,4.0142538882792,2.0185190437638925,0.5028379120856196,99.68863806771965,48.80130767514079,48
t_train_x1.25,local_sign+flat,500,1875,500,3.6824182346463203,1.57451310323101,0.42757584904861706,104.68575018508513,34.69520899148475,48
t_train_x1.25,local_sign+sample,500,1875,500,4.058933707575004,1.8829562161882591,0.4639041560777855,104.07414436297442,38.32958053955084,48
t_train_x1.25,local_sign+binary,500,1875,500,3.7940853014588356,1.3692899056364205,0.3609011914175796,105.32455343565873,21.33712942936843,48
t_train_x1.25,global_sign_pres,500,1875,500,3.6223718151450157,1.2739041503420214,0.35167680606829776,111.00943766408056,34.883074342252755,48
t_train_x1.25,binary+shuffle,500,1875,500,3.569069673617681,1.4006886841379567,0.3924520427526959,96.91898801554082,24.055911853582863,48
t_test_x1.25,real,500,1500,625,3.452967043966055,1.743475801039621,0.5049210660977165,94.46297221350413,24.49027564226782,48
t_test_x1.25,shuffle_weights,500,1500,625,4.116369066139062,1.8564127957729124,0.45098307900611306,100.0136482628548,32.55927179612056,48
t_test_x1.25,cel_randN,500,1500,625,8.501242426534494,5.177373650890979,0.6090137642388724,103.31197203031307,36.795595934178834,48
t_test_x1.25,er_randN,500,1500,625,10.325252547860146,5.712521142590889,0.5532572802565279,102.24200061439963,9.085677665159416,48
t_test_x1.25,ws_p01_randN,500,1500,625,10.299995164076487,5.891930349689627,0.5720323413586677,101.2950259705363,7.476297753427833,48
t_test_x1.25,conn_shuf,500,1500,625,4.421525736649831,1.9607375936212479,0.44345271528531,110.43241124002434,27.667142908123502,48
t_test_x1.25,local_sign,500,1500,625,3.764576525737842,1.6702721109736134,0.44368127452164,102.13311593807553,26.979238354951747,48
t_test_x1.25,conn_shuf_only,500,1500,625,3.6819379379351935,1.7722478225499279,0.4813356043539921,102.86449926475922,37.31424877632976,48
t_test_x1.25,cel_sample,500,1500,625,4.137781170507272,1.9801927796122805,0.4785639206167876,104.89006023805332,44.59436335999084,48
t_test_x1.25,local_sign+flat,500,1500,625,3.743196082611879,1.5611449570581146,0.41706203004166403,106.09219415998727,25.591864310697215,48
t_test_x1.25,local_sign+sample,500,1500,625,3.9929188787937164,1.7505505403350268,0.43841375030986807,103.91659608448883,30.388310254387967,48
t_test_x1.25,local_sign+binary,500,1500,625,3.494293918212255,1.340992074288842,0.3837662502571959,96.94179065327485,23.45558262342908,48
t_test_x1.25,global_sign_pres,500,1500,625,3.6056862200299897,1.2811356991497147,0.35530981371392295,110.29163525160449,30.520478483339655,48
t_test_x1.25,binary+shuffle,500,1500,625,3.5177536544700465,1.4193932363186683,0.40349421128879515,94.78711990357321,24.22818264244179,48
