config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,9,0.6,0.6,0.1,500,1500,500,3.7546730041503906,100.0
baseline,shuffle_weights,9,0.6,0.6,0.1,500,1500,500,4.184256076812744,100.0
baseline,cel_randN,9,0.6,0.6,0.1,500,1500,500,8.390576362609863,100.0
baseline,er_randN,9,0.6,0.6,0.1,500,1500,500,9.314817428588867,100.0
baseline,ws_p01_randN,9,0.6,0.6,0.1,500,1500,500,9.051095962524414,100.0
baseline,conn_shuf,9,0.6,0.6,0.1,500,1500,500,4.867392063140869,100.0
baseline,local_sign,9,0.6,0.6,0.1,500,1500,500,4.440381050109863,100.0
baseline,conn_shuf_only,9,0.6,0.6,0.1,500,1500,500,4.3198747634887695,100.0
baseline,cel_sample,9,0.6,0.6,0.1,500,1500,500,4.698838233947754,100.0
baseline,local_sign+flat,9,0.6,0.6,0.1,500,1500,500,4.543596267700195,100.0
baseline,local_sign+sample,9,0.6,0.6,0.1,500,1500,500,4.889782905578613,100.0
baseline,local_sign+binary,9,0.6,0.6,0.1,500,1500,500,4.217898368835449,100.0
baseline,global_sign_pres,9,0.6,0.6,0.1,500,1500,500,3.6570839881896973,100.0
baseline,binary+shuffle,9,0.6,0.6,0.1,500,1500,500,3.7274441719055176,100.0
baseline,real,9,0.6,0.6,0.5,500,1500,500,3.0696024894714355,100.0
baseline,shuffle_weights,9,0.6,0.6,0.5,500,1500,500,4.545731544494629,100.0
baseline,cel_randN,9,0.6,0.6,0.5,500,1500,500,4.164220809936523,100.0
baseline,er_randN,9,0.6,0.6,0.5,500,1500,500,4.542557716369629,100.0
baseline,ws_p01_randN,9,0.6,0.6,0.5,500,1500,500,5.415866851806641,100.0
baseline,conn_shuf,9,0.6,0.6,0.5,500,1500,500,4.068450927734375,100.0
baseline,local_sign,9,0.6,0.6,0.5,500,1500,500,2.4896326065063477,100.0
baseline,conn_shuf_only,9,0.6,0.6,0.5,500,1500,500,3.762012004852295,100.0
baseline,cel_sample,9,0.6,0.6,0.5,500,1500,500,4.30044412612915,100.0
baseline,local_sign+flat,9,0.6,0.6,0.5,500,1500,500,3.6311240196228027,100.0
baseline,local_sign+sample,9,0.6,0.6,0.5,500,1500,500,3.8756051063537598,100.0
baseline,local_sign+binary,9,0.6,0.6,0.5,500,1500,500,3.3796398639678955,100.0
baseline,global_sign_pres,9,0.6,0.6,0.5,500,1500,500,2.2128803730010986,100.0
baseline,binary+shuffle,9,0.6,0.6,0.5,500,1500,500,3.1297740936279297,100.0
baseline,real,9,0.6,0.6,1.0,500,1500,500,2.868290424346924,100.0
baseline,shuffle_weights,9,0.6,0.6,1.0,500,1500,500,2.503619909286499,100.0
baseline,cel_randN,9,0.6,0.6,1.0,500,1500,500,2.006812572479248,100.0
baseline,er_randN,9,0.6,0.6,1.0,500,1500,500,2.026724338531494,100.0
baseline,ws_p01_randN,9,0.6,0.6,1.0,500,1500,500,2.087620496749878,100.0
baseline,conn_shuf,9,0.6,0.6,1.0,500,1500,500,2.4050440788269043,100.0
baseline,local_sign,9,0.6,0.6,1.0,500,1500,500,2.0963807106018066,100.0
baseline,conn_shuf_only,9,0.6,0.6,1.0,500,1500,500,1.2832930088043213,100.0
baseline,cel_sample,9,0.6,0.6,1.0,500,1500,500,2.268684148788452,100.0
baseline,local_sign+flat,9,0.6,0.6,1.0,500,1500,500,1.957918405532837,100.0
baseline,local_sign+sample,9,0.6,0.6,1.0,500,1500,500,2.156661033630371,100.0
baseline,local_sign+binary,9,0.6,0.6,1.0,500,1500,500,3.551910638809204,100.0
baseline,global_sign_pres,9,0.6,0.6,1.0,500,1500,500,1.2113286256790161,100.0
baseline,binary+shuffle,9,0.6,0.6,1.0,500,1500,500,1.790384292602539,100.0
baseline,real,9,0.6,0.6,1.5,500,1500,500,1.476557731628418,100.0
baseline,shuffle_weights,9,0.6,0.6,1.5,500,1500,500,1.7793315649032593,100.0
baseline,cel_randN,9,0.6,0.6,1.5,500,1500,500,1.8709213733673096,100.0
baseline,er_randN,9,0.6,0.6,1.5,500,1500,500,1.712798833847046,100.0
baseline,ws_p01_randN,9,0.6,0.6,1.5,500,1500,500,2.0434343814849854,100.0
baseline,conn_shuf,9,0.6,0.6,1.5,500,1500,500,1.7070116996765137,100.0
baseline,local_sign,9,0.6,0.6,1.5,500,1500,500,1.9971888065338135,100.0
baseline,conn_shuf_only,9,0.6,0.6,1.5,500,1500,500,0.7242239117622375,100.0
baseline,cel_sample,9,0.6,0.6,1.5,500,1500,500,1.8547804355621338,100.0
baseline,local_sign+flat,9,0.6,0.6,1.5,500,1500,500,1.520571231842041,100.0
baseline,local_sign+sample,9,0.6,0.6,1.5,500,1500,500,2.1938512325286865,100.0
baseline,local_sign+binary,9,0.6,0.6,1.5,500,1500,500,2.779350519180298,100.0
baseline,global_sign_pres,9,0.6,0.6,1.5,500,1500,500,2.108462333679199,100.0
baseline,binary+shuffle,9,0.6,0.6,1.5,500,1500,500,1.7505842447280884,100.0
baseline,real,9,0.6,0.8,0.1,500,1500,500,4.821574687957764,100.0
baseline,shuffle_weights,9,0.6,0.8,0.1,500,1500,500,5.31107234954834,100.0
baseline,cel_randN,9,0.6,0.8,0.1,500,1500,500,10.162016868591309,100.0
baseline,er_randN,9,0.6,0.8,0.1,500,1500,500,10.925251007080078,100.0
baseline,ws_p01_randN,9,0.6,0.8,0.1,500,1500,500,11.059865951538086,100.0
baseline,conn_shuf,9,0.6,0.8,0.1,500,1500,500,5.356993675231934,100.0
baseline,local_sign,9,0.6,0.8,0.1,500,1500,500,5.365087509155273,100.0
baseline,conn_shuf_only,9,0.6,0.8,0.1,500,1500,500,4.896465301513672,100.0
baseline,cel_sample,9,0.6,0.8,0.1,500,1500,500,5.6831159591674805,100.0
baseline,local_sign+flat,9,0.6,0.8,0.1,500,1500,500,5.206945896148682,100.0
baseline,local_sign+sample,9,0.6,0.8,0.1,500,1500,500,5.393994331359863,100.0
baseline,local_sign+binary,9,0.6,0.8,0.1,500,1500,500,4.58806037902832,100.0
baseline,global_sign_pres,9,0.6,0.8,0.1,500,1500,500,4.4432477951049805,100.0
baseline,binary+shuffle,9,0.6,0.8,0.1,500,1500,500,4.578097820281982,100.0
baseline,real,9,0.6,0.8,0.5,500,1500,500,2.742204427719116,100.0
baseline,shuffle_weights,9,0.6,0.8,0.5,500,1500,500,4.920654296875,100.0
baseline,cel_randN,9,0.6,0.8,0.5,500,1500,500,3.629749059677124,100.0
baseline,er_randN,9,0.6,0.8,0.5,500,1500,500,5.762505531311035,100.0
baseline,ws_p01_randN,9,0.6,0.8,0.5,500,1500,500,5.543664932250977,100.0
baseline,conn_shuf,9,0.6,0.8,0.5,500,1500,500,3.9734652042388916,100.0
baseline,local_sign,9,0.6,0.8,0.5,500,1500,500,4.698593616485596,100.0
baseline,conn_shuf_only,9,0.6,0.8,0.5,500,1500,500,4.191158294677734,100.0
baseline,cel_sample,9,0.6,0.8,0.5,500,1500,500,2.834996223449707,100.0
baseline,local_sign+flat,9,0.6,0.8,0.5,500,1500,500,3.219419479370117,100.0
baseline,local_sign+sample,9,0.6,0.8,0.5,500,1500,500,3.1125106811523438,100.0
baseline,local_sign+binary,9,0.6,0.8,0.5,500,1500,500,4.2392449378967285,100.0
baseline,global_sign_pres,9,0.6,0.8,0.5,500,1500,500,3.545543670654297,100.0
baseline,binary+shuffle,9,0.6,0.8,0.5,500,1500,500,4.424042224884033,100.0
baseline,real,9,0.6,0.8,1.0,500,1500,500,2.4707372188568115,100.0
baseline,shuffle_weights,9,0.6,0.8,1.0,500,1500,500,2.670048713684082,100.0
baseline,cel_randN,9,0.6,0.8,1.0,500,1500,500,2.9882943630218506,100.0
baseline,er_randN,9,0.6,0.8,1.0,500,1500,500,4.478344917297363,100.0
baseline,ws_p01_randN,9,0.6,0.8,1.0,500,1500,500,3.09930682182312,100.0
baseline,conn_shuf,9,0.6,0.8,1.0,500,1500,500,3.144486427307129,100.0
baseline,local_sign,9,0.6,0.8,1.0,500,1500,500,2.292961597442627,100.0
baseline,conn_shuf_only,9,0.6,0.8,1.0,500,1500,500,3.1127536296844482,100.0
baseline,cel_sample,9,0.6,0.8,1.0,500,1500,500,3.0659241676330566,100.0
baseline,local_sign+flat,9,0.6,0.8,1.0,500,1500,500,0.9997091889381409,100.0
baseline,local_sign+sample,9,0.6,0.8,1.0,500,1500,500,3.3557722568511963,100.0
baseline,local_sign+binary,9,0.6,0.8,1.0,500,1500,500,2.4582114219665527,100.0
baseline,global_sign_pres,9,0.6,0.8,1.0,500,1500,500,2.851778030395508,100.0
baseline,binary+shuffle,9,0.6,0.8,1.0,500,1500,500,3.3437647819519043,100.0
baseline,real,9,0.6,0.8,1.5,500,1500,500,1.6245983839035034,100.0
baseline,shuffle_weights,9,0.6,0.8,1.5,500,1500,500,2.1518571376800537,100.0
baseline,cel_randN,9,0.6,0.8,1.5,500,1500,500,3.1792638301849365,100.0
baseline,er_randN,9,0.6,0.8,1.5,500,1500,500,2.806546449661255,100.0
baseline,ws_p01_randN,9,0.6,0.8,1.5,500,1500,500,4.390166282653809,100.0
baseline,conn_shuf,9,0.6,0.8,1.5,500,1500,500,2.008779287338257,100.0
baseline,local_sign,9,0.6,0.8,1.5,500,1500,500,2.1055498123168945,100.0
baseline,conn_shuf_only,9,0.6,0.8,1.5,500,1500,500,2.0835230350494385,100.0
baseline,cel_sample,9,0.6,0.8,1.5,500,1500,500,2.2952933311462402,100.0
