mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,24,0.6,0.6,0.1,6.039971828460693,6.9391379952430725,2.3532350063323975,2.450890302658081,chunk_8
real,24,0.6,0.6,0.5,4.742677211761475,5.797108829021454,2.9502108097076416,4.23156213760376,chunk_8
real,24,0.6,0.6,1.0,2.5425918102264404,3.4266228675842285,3.424710512161255,5.973637580871582,chunk_8
real,24,0.6,0.6,1.5,1.1639348268508911,1.5144529938697815,3.591715097427368,7.19368839263916,chunk_8
real,24,0.6,0.8,0.1,6.884274482727051,7.86926406621933,2.3407511711120605,2.4734206199645996,chunk_8
real,24,0.6,0.8,0.5,4.105525493621826,5.359138906002045,3.0001838207244873,4.254613876342773,chunk_8
real,24,0.6,0.8,1.0,4.223725318908691,6.157170295715332,3.653329372406006,6.54802942276001,chunk_8
real,24,0.6,0.8,1.5,2.28581166267395,3.3131065368652344,4.128269195556641,8.245296478271484,chunk_8
real,24,0.6,1.0,0.1,8.051896095275879,9.436033248901367,2.7660984992980957,2.9141650199890137,chunk_8
real,24,0.6,1.0,0.5,4.550894737243652,6.341905236244202,3.961229085922241,6.195481777191162,chunk_8
real,24,0.6,1.0,1.0,3.8090968132019043,4.766431510448456,4.8895134925842285,9.556212425231934,chunk_8
real,24,0.6,1.0,1.5,4.652438640594482,5.198882341384888,5.047817707061768,11.199164390563965,chunk_8
real,24,0.8,0.6,0.1,8.428449630737305,9.753763914108276,3.107161283493042,3.2972655296325684,chunk_8
real,24,0.8,0.6,0.5,2.631211519241333,4.548840165138245,4.287562370300293,6.340390205383301,chunk_8
real,24,0.8,0.6,1.0,2.245934247970581,3.9165552258491516,4.30874490737915,8.008524894714355,chunk_8
real,24,0.8,0.6,1.5,1.87069571018219,1.999238669872284,4.692241668701172,9.694009780883789,chunk_8
real,24,0.8,0.8,0.1,8.719058990478516,9.765763342380524,3.7139058113098145,3.9843854904174805,chunk_8
real,24,0.8,0.8,0.5,4.100895404815674,5.095319092273712,4.816086292266846,7.2162299156188965,chunk_8
real,24,0.8,0.8,1.0,3.1548492908477783,3.8708682656288147,6.487395763397217,13.465368270874023,chunk_8
real,24,0.8,0.8,1.5,2.8730359077453613,4.495007574558258,5.567451000213623,13.145792961120605,chunk_8
real,24,0.8,1.0,0.1,10.781987190246582,12.916254937648773,3.71993350982666,4.004326343536377,chunk_8
real,24,0.8,1.0,0.5,5.013429164886475,7.932989776134491,5.774948596954346,9.39122200012207,chunk_8
real,24,0.8,1.0,1.0,2.9658806324005127,3.9269219636917114,6.679591178894043,14.332345962524414,chunk_8
real,24,0.8,1.0,1.5,3.856865167617798,4.703885972499847,8.19568157196045,19.725244522094727,chunk_8
real,24,0.95,0.6,0.1,8.026859283447266,9.115339875221252,4.264365196228027,4.6031975746154785,chunk_8
real,24,0.95,0.6,0.5,2.7560126781463623,4.505682706832886,4.937590599060059,7.613253116607666,chunk_8
real,24,0.95,0.6,1.0,2.1753880977630615,3.4749926924705505,5.781960487365723,11.453978538513184,chunk_8
real,24,0.95,0.6,1.5,0.9829459190368652,1.7860046029090881,6.816385746002197,15.50804615020752,chunk_8
real,24,0.95,0.8,0.1,11.00947093963623,12.96484249830246,5.136319160461426,5.524834156036377,chunk_8
real,24,0.95,0.8,0.5,4.810307502746582,5.387218952178955,6.613459587097168,10.547361373901367,chunk_8
real,24,0.95,0.8,1.0,3.912947177886963,5.766561329364777,7.963973522186279,17.166074752807617,chunk_8
real,24,0.95,0.8,1.5,2.8813605308532715,2.7660852670669556,8.845376968383789,21.23627281188965,chunk_8
real,24,0.95,1.0,0.1,12.45704174041748,13.952165067195892,6.076324939727783,7.040571212768555,chunk_8
real,24,0.95,1.0,0.5,5.946943283081055,8.33469045162201,8.854019165039062,14.907052993774414,chunk_8
real,24,0.95,1.0,1.0,3.946511745452881,5.288671314716339,10.24887752532959,22.526813507080078,chunk_8
real,24,0.95,1.0,1.5,3.8761255741119385,5.471342861652374,11.009288787841797,28.484647750854492,chunk_8
real,24,1.05,0.6,0.1,8.157402992248535,8.332531213760376,5.449740886688232,5.205803871154785,chunk_8
real,24,1.05,0.6,0.5,2.804753541946411,3.2111105918884277,8.290034294128418,13.882308959960938,chunk_8
real,24,1.05,0.6,1.0,1.053260326385498,1.4502236247062683,8.370274543762207,16.636789321899414,chunk_8
real,24,1.05,0.6,1.5,1.7198728322982788,3.04502534866333,7.215920448303223,17.428791046142578,chunk_8
real,24,1.05,0.8,0.1,9.33576488494873,11.619009912014008,6.104794502258301,6.281739711761475,chunk_8
real,24,1.05,0.8,0.5,4.825860977172852,6.952078998088837,9.151427268981934,15.288058280944824,chunk_8
real,24,1.05,0.8,1.0,3.3146615028381348,5.455985844135284,11.767829895019531,25.921646118164062,chunk_8
real,24,1.05,0.8,1.5,1.982348918914795,2.744067132472992,9.159831047058105,22.586889266967773,chunk_8
real,24,1.05,1.0,0.1,12.213984489440918,14.04241007566452,8.131103515625,8.378351211547852,chunk_8
real,24,1.05,1.0,0.5,6.540745735168457,9.747149884700775,12.838894844055176,23.444583892822266,chunk_8
