normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,7.210013627211253,0.596218469682598,100,0.0596218469682598
original_radius,0.0,IPC,8.180595718219779,0.5997367793888073,100,0.05997367793888073
original_radius,0.0,KR,4.046970611015956,0.33892346114558747,100,0.03389234611455875
original_radius,0.0,MC,3.983091330677271,0.2521560035107682,100,0.02521560035107682
original_radius,0.1,GR,6.4989079634348546,0.3587449926333477,100,0.03587449926333477
original_radius,0.1,IPC,8.959754989413133,0.44391906795643254,100,0.044391906795643254
original_radius,0.1,KR,3.6418216675519943,0.1783972193436894,100,0.01783972193436894
original_radius,0.1,MC,4.4102398189405605,0.1803850836113581,100,0.01803850836113581
original_radius,0.2,GR,6.215355773965517,0.2728291849235366,100,0.027282918492353658
original_radius,0.2,IPC,9.064642304548634,0.4267321595303535,100,0.042673215953035346
original_radius,0.2,KR,3.4788136133551597,0.11255148927063638,100,0.011255148927063637
original_radius,0.2,MC,4.418912205398083,0.21679837640822833,100,0.021679837640822833
original_radius,0.3,GR,6.0904513218005505,0.2597942031462554,100,0.02597942031462554
original_radius,0.3,IPC,8.99682645875284,0.5034789125149739,100,0.05034789125149739
original_radius,0.3,KR,3.4109463958938915,0.09412081059599682,100,0.009412081059599682
original_radius,0.3,MC,4.281513071209193,0.18627950482845781,100,0.01862795048284578
original_radius,0.4,GR,6.077869211236635,0.2629307615380966,100,0.026293076153809658
original_radius,0.4,IPC,8.910953720801073,0.46139458474056555,100,0.04613945847405655
original_radius,0.4,KR,3.40190660605828,0.0968449507220067,100,0.00968449507220067
original_radius,0.4,MC,4.234626686175664,0.17002285497973876,100,0.017002285497973876
original_radius,0.5,GR,6.078299273053805,0.26023783741392625,100,0.026023783741392626
original_radius,0.5,IPC,8.926860233539061,0.46080215602765734,100,0.046080215602765734
original_radius,0.5,KR,3.4031234924991924,0.09448385380534238,100,0.009448385380534238
original_radius,0.5,MC,4.24546684379379,0.17155641031296587,100,0.017155641031296586
original_radius,0.6,GR,6.093233036200205,0.250389257025943,100,0.0250389257025943
original_radius,0.6,IPC,8.931465881529414,0.4933962329601353,100,0.04933962329601353
original_radius,0.6,KR,3.410968945523103,0.08981844639174737,100,0.008981844639174737
original_radius,0.6,MC,4.252768500844637,0.18166870329345122,100,0.018166870329345122
original_radius,0.7,GR,6.090748166441918,0.24002581238931017,100,0.024002581238931016
original_radius,0.7,IPC,8.955405957294758,0.49531177623877537,100,0.049531177623877536
original_radius,0.7,KR,3.4120402734478312,0.08806679820276786,100,0.008806679820276785
original_radius,0.7,MC,4.277143408258755,0.1848106709939009,100,0.01848106709939009
original_radius,0.8,GR,6.142670303980509,0.27349255051773275,100,0.027349255051773276
original_radius,0.8,IPC,9.018060727249841,0.4362453991681489,100,0.04362453991681489
original_radius,0.8,KR,3.4405441544453303,0.10808950162033025,100,0.010808950162033025
