dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,32,3212345,0.0,requested,297,3604,0,0.0,106.5088882446289,69.80274963378906,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,65449,0.22036700336700338,65.449,55.41882934207151,171,33282,0.11206060606060606,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,32,3212345,0.5,requested,297,3604,1802,0.5,42.443260192871094,69.80274963378906,0.6000000834465027,0.014136520080537496,1000,100,0.5,1.0,71401,0.2404074074074074,71.401,53.410662773437835,196,36154,0.12173063973063973,closed,6527,3.8929063888463307,0.818883549422692,0.0920392799100903,0.0730542624991934,0.014136520214378834,0.6832651595274607,0.7175819974606639,0.31270514419039563,0.0,1.7674418679475004
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,32,3212345,0.0,requested,297,3604,0,0.0,106.5088882446289,69.80274963378906,0.7999996542930603,0.007511110229247398,1000,100,0.5,1.0,66770,0.22481481481481483,66.77,55.11169021540166,184,33811,0.11384175084175084,closed,6527,3.8929063888463307,0.818883549422692,0.048902923108724586,0.03881567710664619,0.007511110045015812,0.36303699016571045,0.717581997325698,0.3127051428218198,0.0,1.7674418557709644
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,32,3212345,0.5,requested,297,3604,1802,0.5,42.443260192871094,69.80274963378906,0.8000018000602722,0.018848693440716664,1000,100,0.5,1.0,77344,0.26041750841750844,77.344,51.43472752134685,217,38482,0.12956902356902356,closed,6527,3.8929063888463307,0.818883549422692,0.12271903570669881,0.09740567990907013,0.018848692998290062,0.9110201795895895,0.7175819993346856,0.3127051457804901,0.0,1.7674418577928361
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,32,3212345,0.0,requested,297,3604,0,0.0,106.5088882446289,69.80274963378906,0.9500000476837158,0.008919443397231283,1000,100,0.5,1.0,68115,0.22934343434343435,68.115,54.884497657199006,190,34398,0.11581818181818182,closed,6527,3.8929063888463307,0.818883549422692,0.05807221956990268,0.04609361545604587,0.008919443003833294,0.43110641837120056,0.7175819976717622,0.31270514557947854,0.0,1.7674418621592463
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,32,3212345,0.5,requested,297,3604,1802,0.5,42.443260192871094,69.80274963378906,0.9500006437301636,0.022382823460851034,1000,100,0.5,1.0,82641,0.27825252525252525,82.641,49.52816530175692,228,40328,0.13578451178451179,closed,6527,3.8929063888463307,0.818883549422692,0.14572885997564294,0.11566924851311829,0.0223828237503767,1.0818364818890889,0.7175819989188285,0.3127051454881194,0.0,1.7674418564145022
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,32,3212345,0.0,requested,297,3604,0,0.0,106.5088882446289,69.80274963378906,1.0499987602233887,0.009858332175887208,1000,100,0.5,1.0,69130,0.23276094276094275,69.13,54.69851028160664,192,35013,0.11788888888888889,closed,6527,3.8929063888463307,0.818883549422692,0.06418509076268439,0.05094557949617685,0.009858332574367523,0.47648607691129047,0.7175819991091736,0.3127051450570485,0.0,1.7674418563776917
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,32,3212345,0.5,requested,297,3604,1802,0.5,42.443260192871094,69.80274963378906,1.0500019788742065,0.02473891014094062,1000,100,0.5,1.0,86374,0.2908215488215488,86.374,48.398538640567885,233,41506,0.13975084175084176,closed,6527,3.8929063888463307,0.818883549422692,0.16106873649617148,0.12784495664421483,0.024738909676671028,1.1957139770189922,0.7175819995523002,0.3127051445539935,0.0,1.7674418576146842
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,33,3312345,0.0,requested,297,3604,0,0.0,106.5088882446289,70.62169647216797,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,81383,0.274016835016835,81.383,64.7689225194022,197,38828,0.13073400673400673,closed,6527,3.8929063888463307,0.818883549422692,0.03667719408504558,0.02911175922533852,0.005633332766592503,0.2722777525583903,0.7175819986832869,0.31270514310059905,0.0,1.7674418613592404
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,33,3312345,0.5,requested,297,3604,1802,0.5,38.10293197631836,70.62169647216797,0.6000009179115295,0.015746819703347514,1000,100,0.5,1.0,90709,0.3054175084175084,90.709,59.71546077235991,225,43424,0.1462087542087542,closed,6527,3.8929063888463307,0.818883549422692,0.10252352452689345,0.0813759131410897,0.015746818855404854,0.7610962291558584,0.7175819987230478,0.3127051437448636,0.0,1.7674418508690848
