mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,120,0.6,0.6,0.1,0.0,5.312914848327637,5.885637568717215,1.9159660339355469,1.9658293724060059,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,0.1,0.1,5.209486484527588,5.714729226553137,1.981964349746704,2.0922162532806396,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,0.5,0.0,5.081876754760742,8.043494615306827,2.214029312133789,2.8204050064086914,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,0.5,0.1,5.003475189208984,7.509924592234711,2.476484775543213,3.3534188270568848,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,1.0,0.0,3.597083568572998,6.024922102082554,2.5143415927886963,3.888129234313965,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,1.0,0.1,3.9111669063568115,6.592136897112141,2.8936448097229004,4.772080898284912,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,1.5,0.0,2.9118125438690186,5.6286659470865175,2.6745781898498535,4.64448356628418,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.6,1.5,0.1,2.6318483352661133,3.494437503134286,3.0979745388031006,5.750168800354004,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,0.1,0.0,6.312855243682861,7.218051795046904,2.1926381587982178,2.252260446548462,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,0.1,0.1,6.166076183319092,6.974667993574371,2.2712433338165283,2.4011332988739014,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,0.5,0.0,5.556132793426514,8.818340981998347,2.5603368282318115,3.325620651245117,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,0.5,0.1,5.177429676055908,7.14742723405999,2.867553949356079,3.94484543800354,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,1.0,0.0,3.5950145721435547,5.058443350735217,2.905963659286499,4.640781879425049,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,1.0,0.1,4.021475315093994,6.6990375291627515,3.3420352935791016,5.656849384307861,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,1.5,0.0,3.367499351501465,5.790136545155477,3.0696473121643066,5.539107799530029,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,0.8,1.5,0.1,2.9298465251922607,4.045781355780491,3.551144599914551,6.80200719833374,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,0.1,0.0,7.148283004760742,8.295373343601796,2.665764570236206,2.7474396228790283,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,0.1,0.1,7.003288745880127,8.053390922410188,2.7641448974609375,2.9306700229644775,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,0.5,0.0,5.725783348083496,8.641690808627352,3.158982992172241,4.204512119293213,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,0.5,0.1,5.402307510375977,6.9674556897846855,3.5313620567321777,4.945699214935303,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,1.0,0.0,4.642505168914795,8.218405393157695,3.559553384780884,5.882728576660156,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,1.0,0.1,4.47840690612793,7.199832095998829,4.073412895202637,7.0691914558410645,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,1.5,0.0,3.5379278659820557,6.355304985186649,3.709212303161621,6.971440315246582,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.6,1.0,1.5,0.1,3.358884572982788,5.019347785817935,4.26910924911499,8.424897193908691,0.0006156653980724514,0.3294062614440918,0.657565065114348,12012346,chunk_12
real,120,0.8,0.6,0.1,0.0,6.428584575653076,7.190559953725837,2.4262449741363525,2.495532512664795,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,0.1,0.1,6.304098606109619,6.963708113430663,2.51249098777771,2.659350633621216,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,0.5,0.0,5.150308132171631,8.35629936258897,2.8249664306640625,3.6729958057403564,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,0.5,0.1,5.354750156402588,8.216574895866415,3.1713294982910156,4.356176376342773,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,1.0,0.0,4.548731327056885,7.7450938997422565,3.1750917434692383,5.090336322784424,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,1.0,0.1,4.169588088989258,6.307849082109559,3.6593527793884277,6.199770927429199,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,1.5,0.0,2.705045461654663,5.118272619960408,3.3270368576049805,6.060788631439209,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.6,1.5,0.1,2.676828384399414,4.384202674470043,3.8560895919799805,7.429019927978516,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,0.1,0.0,7.346667289733887,8.39747740245538,2.956258535385132,3.0454273223876953,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,0.1,0.1,7.160582542419434,8.09235645356869,3.067600965499878,3.251926898956299,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,0.5,0.0,6.0730767250061035,9.543442822318447,3.4883999824523926,4.672056674957275,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,0.5,0.1,5.982476711273193,9.166252675773194,3.909695625305176,5.486778259277344,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,1.0,0.0,4.205036640167236,7.2720507799519964,3.8807194232940674,6.483763217926025,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,1.0,0.1,4.586653232574463,7.241631726742867,4.449899196624756,7.7768144607543945,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,1.5,0.0,3.2134602069854736,5.926465734413249,4.007584571838379,7.6340155601501465,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,0.8,1.5,0.1,3.023484468460083,5.466814938436167,4.621875762939453,9.211865425109863,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,0.1,0.0,8.078907012939453,9.337277591664133,3.9096455574035645,4.066709995269775,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,0.1,0.1,7.91899299621582,9.05243250341082,4.062072277069092,4.341921806335449,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,0.5,0.0,6.097082138061523,9.55845040251599,4.666770935058594,6.4858012199401855,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,0.5,0.1,5.8105878829956055,8.735584712461613,5.191822528839111,7.477553367614746,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,1.0,0.0,4.745072841644287,7.772197421630381,5.064028739929199,8.816519737243652,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,1.0,0.1,3.408153772354126,6.451663587830637,5.741748809814453,10.327665328979492,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,1.5,0.0,4.095932960510254,6.434279277961991,5.11817741394043,10.186373710632324,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.8,1.0,1.5,0.1,3.166299819946289,5.886073027504537,5.840326309204102,11.995165824890137,0.0008208871586248279,0.3294062614440918,0.6575650763509905,12012346,chunk_12
real,120,0.95,0.6,0.1,0.0,7.065969944000244,7.937057169675475,2.9318442344665527,3.0233752727508545,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,0.1,0.1,6.935555458068848,7.658888241300815,3.0386860370635986,3.2252557277679443,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,0.5,0.0,5.853895664215088,9.201355075510147,3.4356071949005127,4.536963939666748,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,0.5,0.1,6.253283500671387,9.45225116628201,3.8598861694335938,5.350222587585449,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,1.0,0.0,2.9086532592773438,4.630689165678575,3.809246063232422,6.250607967376709,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,1.0,0.1,3.7962167263031006,5.829245610606108,4.381548881530762,7.540814399719238,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,1.5,0.0,3.2597298622131348,5.853565226186731,3.932025671005249,7.3774824142456055,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
real,120,0.95,0.6,1.5,0.1,3.0181381702423096,5.191832374912025,4.547461032867432,8.94678020477295,0.0009748035809025168,0.32940611243247986,0.6575650906683985,12012346,chunk_12
