EI_bal,MC_mean,MC_disp,IPC_mean,IPC_disp,KR_mean,KR_disp,GR_mean,GR_disp
140,4.974033627981021,0.6257862922553089,7.483174644134663,0.6228910629925045,9.10163602711242,0.5700742818645798,19.611838458496848,0.6878099230211646
141,5.130250841747095,0.5327597475250495,7.712170661231617,0.5488094284004995,9.316295606118661,0.5332622219604799,20.263238377041286,0.6694529636211204
142,5.0856882937160535,0.5978472034450765,7.5418928545198325,0.5941289758773419,10.038511959123023,0.5779615118302167,21.859660425303893,0.7000536868621551
143,5.013081968566517,0.5747350785308641,7.453561743836344,0.5790069008697102,10.058170033089908,0.6381108488523315,21.84479918892001,0.7480436407300788
144,5.274411531878107,0.5633618159496582,7.665480759408739,0.568719105436793,9.508456200729182,0.6164653055146427,20.427331665415824,0.7236667829695455
145,4.992575153892423,0.5732488670436705,7.420952415760652,0.5663423136406301,8.987932166935485,0.502057514888154,19.019994750434968,0.6247154911917834
146,5.161051978299647,0.5358066847621002,7.816923730903202,0.5440143793498166,10.087215161617891,0.6182922129109872,21.97294122201425,0.7126661840952498
147,5.192084479479142,0.604577001061589,7.6576592304088456,0.6125688441990675,10.098269565605824,0.6298643904096553,21.796574186395716,0.735788814368497
148,5.126257518191396,0.6033543555873734,7.66318964737433,0.6027473857329441,9.769062089331356,0.6442774021540676,21.07289981842041,0.7743402709234206
149,5.180953420238731,0.5578714728183322,7.759596648775501,0.546222776652693,10.089855032202639,0.6228363562312818,21.93538002320278,0.7217366578545376
150,5.09723276120645,0.567164860458404,7.547920797342136,0.5642979420782717,10.154296880886879,0.7001647646123397,21.557942084324214,0.7641114588145973
151,5.135705638814856,0.5758336201042008,7.541322320331762,0.5753432719745352,9.055667394473229,0.6081474929352195,19.412571406658785,0.7345320115478936
152,5.017552729006167,0.5861834038774903,7.583955315160162,0.584312988870114,9.833521104153292,0.6431084619713706,20.930559758786803,0.7314156863572757
153,5.276656108873862,0.5617458999309198,7.7643537683251465,0.5669210168787387,10.065926448798473,0.5805358703324291,21.802555384459318,0.6688509985442671
154,5.3579393036571545,0.5817104526779461,7.915395735958477,0.5781013416737161,10.063254403479306,0.7070765442830721,21.606432379027943,0.785410582524463
155,5.234983804785175,0.5815057081017089,7.7716531488630505,0.5731010728206285,9.612301723456676,0.6650409941781251,20.97526677449544,0.8147305048785872
156,5.193494778356435,0.5821435338340663,7.818117396331128,0.5814016578059508,9.636889666686823,0.6347681138480722,20.74929635907397,0.7475601172210594
157,5.00343903273712,0.6041481582946205,7.443775341834551,0.6145463143858891,9.497419636926534,0.6534383987346554,20.39305552729854,0.7642035109519411
158,5.11869607663449,0.5848181634634892,7.725730979148253,0.5864648101092768,10.217659064281134,0.5921846769739364,22.386051019032795,0.7086880799233688
159,4.795887891893034,0.6131144762805544,7.135415973486723,0.5947201571923076,9.39413535742112,0.6302615662090508,20.093277348412407,0.7087120963080012
