model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
real,0,0.95,0.8,1.0,0.0,0.01,1,odd,4.73241931386292
real,0,0.95,0.8,1.0,0.0,0.01,2,even,0.0
real,0,0.95,0.8,1.0,0.0,0.01,3,odd,2.8006862299516797
real,0,0.95,0.8,1.0,0.0,0.01,4,even,0.0
real,0,0.95,0.8,1.0,0.0,0.01,5,odd,0.6655710712075233
real,0,0.95,0.8,1.0,0.0,0.01,6,even,0.0
real,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.3546877820044756
real,0,0.95,0.8,1.0,0.0,0.01,8,even,0.0
real,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.07212850451469421
real,0,0.95,0.8,1.0,0.0,0.01,10,even,0.0
real,0,0.95,0.8,1.0,0.1,0.0,1,odd,4.53478272002144
real,0,0.95,0.8,1.0,0.1,0.0,2,even,1.7374061039280542
real,0,0.95,0.8,1.0,0.1,0.0,3,odd,1.8002028332709372
real,0,0.95,0.8,1.0,0.1,0.0,4,even,0.8571849015741293
real,0,0.95,0.8,1.0,0.1,0.0,5,odd,0.9381621421468553
real,0,0.95,0.8,1.0,0.1,0.0,6,even,0.2767993375132125
real,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.35909160438244214
real,0,0.95,0.8,1.0,0.1,0.0,8,even,0.05573195476588699
real,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.21426308934869626
real,0,0.95,0.8,1.0,0.1,0.0,10,even,0.04482110122592786
real,0,0.95,0.8,1.0,0.1,0.001,1,odd,4.522376672015525
real,0,0.95,0.8,1.0,0.1,0.001,2,even,1.722132179653272
real,0,0.95,0.8,1.0,0.1,0.001,3,odd,1.7856036587618291
real,0,0.95,0.8,1.0,0.1,0.001,4,even,0.8444434861885384
real,0,0.95,0.8,1.0,0.1,0.001,5,odd,0.9195252824574709
real,0,0.95,0.8,1.0,0.1,0.001,6,even,0.2555997190065682
real,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.34160444559529424
real,0,0.95,0.8,1.0,0.1,0.001,8,even,0.03721928293816745
real,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.19869886350352317
real,0,0.95,0.8,1.0,0.1,0.001,10,even,0.02893396920990199
real,0,0.95,0.8,1.0,0.1,0.005,1,odd,4.515121007338166
real,0,0.95,0.8,1.0,0.1,0.005,2,even,1.6943324781022966
real,0,0.95,0.8,1.0,0.1,0.005,3,odd,1.7537113595753908
real,0,0.95,0.8,1.0,0.1,0.005,4,even,0.8191411588340998
real,0,0.95,0.8,1.0,0.1,0.005,5,odd,0.8843216523528099
real,0,0.95,0.8,1.0,0.1,0.005,6,even,0.24409007653594017
real,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.31930736964568496
real,0,0.95,0.8,1.0,0.1,0.005,8,even,0.018898822367191315
real,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.1702357493340969
real,0,0.95,0.8,1.0,0.1,0.005,10,even,0.012608446646481752
real,0,0.95,0.8,1.0,0.1,0.01,1,odd,4.507218450307846
real,0,0.95,0.8,1.0,0.1,0.01,2,even,1.6694238297641277
real,0,0.95,0.8,1.0,0.1,0.01,3,odd,1.744146472774446
real,0,0.95,0.8,1.0,0.1,0.01,4,even,0.8124951105564833
real,0,0.95,0.8,1.0,0.1,0.01,5,odd,0.8843216523528099
real,0,0.95,0.8,1.0,0.1,0.01,6,even,0.24409007653594017
real,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.29875651840120554
real,0,0.95,0.8,1.0,0.1,0.01,8,even,0.018898822367191315
real,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.1702357493340969
real,0,0.95,0.8,1.0,0.1,0.01,10,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,1,odd,4.135107246562029
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,2,even,0.03600265729987129
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,3,odd,1.4216192066042668
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,4,even,0.03604153941216559
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.376456568461208
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,6,even,0.050414363550968844
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.2675048908719462
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,8,even,0.05184923810156761
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.08212535415311972
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.0,10,even,0.04367005894975762
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,1,odd,4.1176341637037694
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,2,even,0.01568379334639758
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,3,odd,1.4057688754983246
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,4,even,0.02239909744821489
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,5,odd,0.3603705440182239
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,6,even,0.0327921686694026
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.25450462684966624
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,8,even,0.036245204508304596
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.06639127840753645
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.001,10,even,0.02780265803448856
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,1,odd,4.102483275346458
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,2,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,3,odd,1.383867318276316
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,4,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,5,odd,0.33160727843642235
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,6,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.22084897011518478
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,8,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.03921386506408453
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.005,10,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,1,odd,4.087876519188285
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,2,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,3,odd,1.376483179628849
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,4,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,5,odd,0.33160727843642235
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,6,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.22084897011518478
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,8,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.031375329941511154
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.0,0.01,10,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,1,odd,4.5767022983386605
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,2,even,1.7701240849508224
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,3,odd,1.810536188276672
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,4,even,0.8439182384064594
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,5,odd,1.0638960642207582
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,6,even,0.1528574434869654
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.40106205125019617
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,8,even,0.054339013471405906
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.2256816029153299
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.0,10,even,0.03872929232607447
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,1,odd,4.561053300392814
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,2,even,1.7518740692175925
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,3,odd,1.7936822345945984
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,4,even,0.8272565599763766
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,5,odd,1.0523244879441336
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,6,even,0.13473393279127777
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.388352059177123
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,8,even,0.0375150894979015
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.21156325656920671
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.001,10,even,0.019833186292089522
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,1,odd,4.545808833092451
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,2,even,1.7347817402333021
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,3,odd,1.7728054970502853
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,4,even,0.807615558616817
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,5,odd,1.0102764796465635
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,6,even,0.11408684030175209
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.3620675951242447
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,8,even,0.022590667009353638
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.18713919259607792
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.005,10,even,0.0
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,1,odd,4.536903897300363
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,2,even,1.7347817402333021
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,3,odd,1.7728054970502853
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,4,even,0.807615558616817
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,5,odd,1.0102764796465635
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,6,even,0.11408684030175209
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.3620675951242447
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,8,even,0.022590667009353638
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.18713919259607792
global_sign_pres_real_weight,0,0.95,0.8,1.0,0.1,0.01,10,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.0,1,odd,2.9308960063017366
binary_base,0,0.95,0.8,1.0,0.0,0.0,2,even,0.04168775392923152
binary_base,0,0.95,0.8,1.0,0.0,0.0,3,odd,0.8600842764060446
binary_base,0,0.95,0.8,1.0,0.0,0.0,4,even,0.04154785926056448
binary_base,0,0.95,0.8,1.0,0.0,0.0,5,odd,0.21250261759252975
binary_base,0,0.95,0.8,1.0,0.0,0.0,6,even,0.0383815781186172
binary_base,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.09307562491358112
binary_base,0,0.95,0.8,1.0,0.0,0.0,8,even,0.03449028587427705
binary_base,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.07915172628901246
binary_base,0,0.95,0.8,1.0,0.0,0.0,10,even,0.027558773838691764
binary_base,0,0.95,0.8,1.0,0.0,0.001,1,odd,2.9182876598788425
binary_base,0,0.95,0.8,1.0,0.0,0.001,2,even,0.024655997869558632
binary_base,0,0.95,0.8,1.0,0.0,0.001,3,odd,0.8444173677125946
binary_base,0,0.95,0.8,1.0,0.0,0.001,4,even,0.030642418656498194
binary_base,0,0.95,0.8,1.0,0.0,0.001,5,odd,0.1990050517488271
binary_base,0,0.95,0.8,1.0,0.0,0.001,6,even,0.023400804377160966
binary_base,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.07506162987556309
binary_base,0,0.95,0.8,1.0,0.0,0.001,8,even,0.01975342317018658
binary_base,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.066122614312917
binary_base,0,0.95,0.8,1.0,0.0,0.001,10,even,0.014280836912803352
binary_base,0,0.95,0.8,1.0,0.0,0.005,1,odd,2.8880440103821456
binary_base,0,0.95,0.8,1.0,0.0,0.005,2,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.005,3,odd,0.8254782659932971
binary_base,0,0.95,0.8,1.0,0.0,0.005,4,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.005,5,odd,0.1632556109689176
binary_base,0,0.95,0.8,1.0,0.0,0.005,6,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.04497964680194855
binary_base,0,0.95,0.8,1.0,0.0,0.005,8,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.04125589318573475
binary_base,0,0.95,0.8,1.0,0.0,0.005,10,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,1,odd,2.8829816607758403
binary_base,0,0.95,0.8,1.0,0.0,0.01,2,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,3,odd,0.8254782659932971
binary_base,0,0.95,0.8,1.0,0.0,0.01,4,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,5,odd,0.1511580627411604
binary_base,0,0.95,0.8,1.0,0.0,0.01,6,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.04497964680194855
binary_base,0,0.95,0.8,1.0,0.0,0.01,8,even,0.0
binary_base,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.04125589318573475
binary_base,0,0.95,0.8,1.0,0.0,0.01,10,even,0.0
binary_base,0,0.95,0.8,1.0,0.1,0.0,1,odd,2.5741328547387
binary_base,0,0.95,0.8,1.0,0.1,0.0,2,even,1.1150728238808212
binary_base,0,0.95,0.8,1.0,0.1,0.0,3,odd,1.4486741242117205
binary_base,0,0.95,0.8,1.0,0.1,0.0,4,even,0.3157506130246013
binary_base,0,0.95,0.8,1.0,0.1,0.0,5,odd,0.28086684234201087
binary_base,0,0.95,0.8,1.0,0.1,0.0,6,even,0.06042761572576261
binary_base,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.12890280422038813
binary_base,0,0.95,0.8,1.0,0.1,0.0,8,even,0.05141265707363729
binary_base,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.05972759639371361
binary_base,0,0.95,0.8,1.0,0.1,0.0,10,even,0.048117029149498336
binary_base,0,0.95,0.8,1.0,0.1,0.001,1,odd,2.559756653266959
binary_base,0,0.95,0.8,1.0,0.1,0.001,2,even,1.098343080142513
binary_base,0,0.95,0.8,1.0,0.1,0.001,3,odd,1.4304450309136882
binary_base,0,0.95,0.8,1.0,0.1,0.001,4,even,0.296350214863196
binary_base,0,0.95,0.8,1.0,0.1,0.001,5,odd,0.2600273828720674
binary_base,0,0.95,0.8,1.0,0.1,0.001,6,even,0.04158930014818907
binary_base,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.11294663569424301
binary_base,0,0.95,0.8,1.0,0.1,0.001,8,even,0.034590948722325265
binary_base,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.03951004904229194
binary_base,0,0.95,0.8,1.0,0.1,0.001,10,even,0.030576815945096314
binary_base,0,0.95,0.8,1.0,0.1,0.005,1,odd,2.528900822158903
binary_base,0,0.95,0.8,1.0,0.1,0.005,2,even,1.0758059015497565
binary_base,0,0.95,0.8,1.0,0.1,0.005,3,odd,1.413338721729815
binary_base,0,0.95,0.8,1.0,0.1,0.005,4,even,0.27458633575588465
binary_base,0,0.95,0.8,1.0,0.1,0.005,5,odd,0.23423878895118833
binary_base,0,0.95,0.8,1.0,0.1,0.005,6,even,0.02095236023887992
binary_base,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.0827651103027165
binary_base,0,0.95,0.8,1.0,0.1,0.005,8,even,0.007242852356284857
binary_base,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.014659919776022434
binary_base,0,0.95,0.8,1.0,0.1,0.005,10,even,0.0
binary_base,0,0.95,0.8,1.0,0.1,0.01,1,odd,2.5151851885020733
binary_base,0,0.95,0.8,1.0,0.1,0.01,2,even,1.0758059015497565
binary_base,0,0.95,0.8,1.0,0.1,0.01,3,odd,1.3972246125340462
binary_base,0,0.95,0.8,1.0,0.1,0.01,4,even,0.26178374141454697
binary_base,0,0.95,0.8,1.0,0.1,0.01,5,odd,0.227354034781456
binary_base,0,0.95,0.8,1.0,0.1,0.01,6,even,0.013914408162236214
binary_base,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.07704008743166924
binary_base,0,0.95,0.8,1.0,0.1,0.01,8,even,0.0
binary_base,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.014659919776022434
binary_base,0,0.95,0.8,1.0,0.1,0.01,10,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.0,1,odd,10.60168424938502
er_randN,0,0.95,0.8,1.0,0.0,0.0,2,even,0.03994219321718351
er_randN,0,0.95,0.8,1.0,0.0,0.0,3,odd,4.947003844942856
er_randN,0,0.95,0.8,1.0,0.0,0.0,4,even,0.040431336882067015
er_randN,0,0.95,0.8,1.0,0.0,0.0,5,odd,1.7324871219800002
er_randN,0,0.95,0.8,1.0,0.0,0.0,6,even,0.03785978716837235
er_randN,0,0.95,0.8,1.0,0.0,0.0,7,odd,0.4712883582114955
er_randN,0,0.95,0.8,1.0,0.0,0.0,8,even,0.040252967950071675
er_randN,0,0.95,0.8,1.0,0.0,0.0,9,odd,0.11202438795407943
er_randN,0,0.95,0.8,1.0,0.0,0.0,10,even,0.052509321344672344
er_randN,0,0.95,0.8,1.0,0.0,0.001,1,odd,10.591986494488083
er_randN,0,0.95,0.8,1.0,0.0,0.001,2,even,0.02297144685871899
er_randN,0,0.95,0.8,1.0,0.0,0.001,3,odd,4.9361758310114965
er_randN,0,0.95,0.8,1.0,0.0,0.001,4,even,0.020783884217962623
er_randN,0,0.95,0.8,1.0,0.0,0.001,5,odd,1.7178027868503705
er_randN,0,0.95,0.8,1.0,0.0,0.001,6,even,0.02195173583459109
er_randN,0,0.95,0.8,1.0,0.0,0.001,7,odd,0.45426144474186003
er_randN,0,0.95,0.8,1.0,0.0,0.001,8,even,0.018735076184384525
er_randN,0,0.95,0.8,1.0,0.0,0.001,9,odd,0.10073093906976283
er_randN,0,0.95,0.8,1.0,0.0,0.001,10,even,0.03569052065722644
er_randN,0,0.95,0.8,1.0,0.0,0.005,1,odd,10.555215946864337
er_randN,0,0.95,0.8,1.0,0.0,0.005,2,even,0.005595143418759108
er_randN,0,0.95,0.8,1.0,0.0,0.005,3,odd,4.893301487900317
er_randN,0,0.95,0.8,1.0,0.0,0.005,4,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.005,5,odd,1.6838539689779282
er_randN,0,0.95,0.8,1.0,0.0,0.005,6,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.005,7,odd,0.43040529172867537
er_randN,0,0.95,0.8,1.0,0.0,0.005,8,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.005,9,odd,0.05324525944888592
er_randN,0,0.95,0.8,1.0,0.0,0.005,10,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.01,1,odd,10.55008215084672
er_randN,0,0.95,0.8,1.0,0.0,0.01,2,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.01,3,odd,4.888202115893364
er_randN,0,0.95,0.8,1.0,0.0,0.01,4,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.01,5,odd,1.6752506103366613
er_randN,0,0.95,0.8,1.0,0.0,0.01,6,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.01,7,odd,0.43040529172867537
er_randN,0,0.95,0.8,1.0,0.0,0.01,8,even,0.0
er_randN,0,0.95,0.8,1.0,0.0,0.01,9,odd,0.04104952700436115
er_randN,0,0.95,0.8,1.0,0.0,0.01,10,even,0.0
er_randN,0,0.95,0.8,1.0,0.1,0.0,1,odd,10.01675132590701
er_randN,0,0.95,0.8,1.0,0.1,0.0,2,even,3.6690634995410782
er_randN,0,0.95,0.8,1.0,0.1,0.0,3,odd,4.749589547036858
er_randN,0,0.95,0.8,1.0,0.1,0.0,4,even,0.8144616366987847
er_randN,0,0.95,0.8,1.0,0.1,0.0,5,odd,1.533319089263614
er_randN,0,0.95,0.8,1.0,0.1,0.0,6,even,0.12383899826454581
er_randN,0,0.95,0.8,1.0,0.1,0.0,7,odd,0.4437159020188801
er_randN,0,0.95,0.8,1.0,0.1,0.0,8,even,0.039229195443127196
er_randN,0,0.95,0.8,1.0,0.1,0.0,9,odd,0.11186734775995433
er_randN,0,0.95,0.8,1.0,0.1,0.0,10,even,0.049285685000403756
er_randN,0,0.95,0.8,1.0,0.1,0.001,1,odd,10.004128349130042
er_randN,0,0.95,0.8,1.0,0.1,0.001,2,even,3.653389540500939
er_randN,0,0.95,0.8,1.0,0.1,0.001,3,odd,4.736563572543673
er_randN,0,0.95,0.8,1.0,0.1,0.001,4,even,0.7964772679843009
er_randN,0,0.95,0.8,1.0,0.1,0.001,5,odd,1.516251607099548
er_randN,0,0.95,0.8,1.0,0.1,0.001,6,even,0.10835431423038244
er_randN,0,0.95,0.8,1.0,0.1,0.001,7,odd,0.42847771651577204
er_randN,0,0.95,0.8,1.0,0.1,0.001,8,even,0.02258469583466649
er_randN,0,0.95,0.8,1.0,0.1,0.001,9,odd,0.10241692152339965
er_randN,0,0.95,0.8,1.0,0.1,0.001,10,even,0.029135634074918926
er_randN,0,0.95,0.8,1.0,0.1,0.005,1,odd,9.989692371338606
er_randN,0,0.95,0.8,1.0,0.1,0.005,2,even,3.6347012100741267
er_randN,0,0.95,0.8,1.0,0.1,0.005,3,odd,4.713767537847161
er_randN,0,0.95,0.8,1.0,0.1,0.005,4,even,0.7837132113054395
er_randN,0,0.95,0.8,1.0,0.1,0.005,5,odd,1.4917203509248793
er_randN,0,0.95,0.8,1.0,0.1,0.005,6,even,0.08325858134776354
er_randN,0,0.95,0.8,1.0,0.1,0.005,7,odd,0.3951355400495231
er_randN,0,0.95,0.8,1.0,0.1,0.005,8,even,0.0
er_randN,0,0.95,0.8,1.0,0.1,0.005,9,odd,0.06321682315319777
er_randN,0,0.95,0.8,1.0,0.1,0.005,10,even,0.0
er_randN,0,0.95,0.8,1.0,0.1,0.01,1,odd,9.98056243173778
er_randN,0,0.95,0.8,1.0,0.1,0.01,2,even,3.628139520995319
er_randN,0,0.95,0.8,1.0,0.1,0.01,3,odd,4.705835880711675
er_randN,0,0.95,0.8,1.0,0.1,0.01,4,even,0.7837132113054395
er_randN,0,0.95,0.8,1.0,0.1,0.01,5,odd,1.4845783431082964
er_randN,0,0.95,0.8,1.0,0.1,0.01,6,even,0.08325858134776354
er_randN,0,0.95,0.8,1.0,0.1,0.01,7,odd,0.38326474092900753
er_randN,0,0.95,0.8,1.0,0.1,0.01,8,even,0.0
er_randN,0,0.95,0.8,1.0,0.1,0.01,9,odd,0.04565758351236582
er_randN,0,0.95,0.8,1.0,0.1,0.01,10,even,0.0
real,0,1.05,0.8,1.0,0.0,0.0,1,odd,3.8785993674497936
real,0,1.05,0.8,1.0,0.0,0.0,2,even,0.040172934204703914
real,0,1.05,0.8,1.0,0.0,0.0,3,odd,1.1199859584302203
real,0,1.05,0.8,1.0,0.0,0.0,4,even,0.04130191152024143
real,0,1.05,0.8,1.0,0.0,0.0,5,odd,0.1912743534366449
real,0,1.05,0.8,1.0,0.0,0.0,6,even,0.0535499694021017
real,0,1.05,0.8,1.0,0.0,0.0,7,odd,0.07597991357957845
real,0,1.05,0.8,1.0,0.0,0.0,8,even,0.0430106538006676
real,0,1.05,0.8,1.0,0.0,0.0,9,odd,0.09114556584076272
real,0,1.05,0.8,1.0,0.0,0.0,10,even,0.03921444751315628
real,0,1.05,0.8,1.0,0.0,0.001,1,odd,3.8646135109011084
real,0,1.05,0.8,1.0,0.0,0.001,2,even,0.02316522493492812
real,0,1.05,0.8,1.0,0.0,0.001,3,odd,1.1031900133239105
real,0,1.05,0.8,1.0,0.0,0.001,4,even,0.02717016392853111
real,0,1.05,0.8,1.0,0.0,0.001,5,odd,0.17421216773800552
real,0,1.05,0.8,1.0,0.0,0.001,6,even,0.03628277766983956
real,0,1.05,0.8,1.0,0.0,0.001,7,odd,0.05927945452276617
real,0,1.05,0.8,1.0,0.0,0.001,8,even,0.02355956577230245
real,0,1.05,0.8,1.0,0.0,0.001,9,odd,0.07259417418390512
real,0,1.05,0.8,1.0,0.0,0.001,10,even,0.022633608314208686
real,0,1.05,0.8,1.0,0.0,0.005,1,odd,3.8404601886868477
real,0,1.05,0.8,1.0,0.0,0.005,2,even,0.0
