dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,73929,0.24891919191919193,73.929,56.07450676831058,181,32692,0.11007407407407407,closed,6527,3.8929063888463307,0.818883549422692,0.06035488794686312,0.047905435712892665,0.00927004311233759,0.4480520884195964,0.7175819974483548,0.3127051430345073,0.0,1.7674418566616505
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.4,requested,297,3604,1441,0.3998335183129856,40.09047317504883,72.44595336914062,0.6000013947486877,0.014966149124261844,1000,100,0.5,1.0,79861,0.2688922558922559,79.861,53.40717184990238,203,35416,0.11924579124579125,closed,6527,3.8929063888463307,0.818883549422692,0.09744078058605418,0.0773415912215956,0.014966148883104324,0.7233638763427734,0.7175819983905186,0.312705145910427,0.0,1.7674418564264829
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.6,requested,297,3604,2162,0.5998890122086571,45.64303970336914,72.44595336914062,0.5999993085861206,0.013145487327298032,1000,100,0.5,1.0,78903,0.26566666666666666,78.903,53.75903295842127,194,35019,0.11790909090909091,closed,6527,3.8929063888463307,0.818883549422692,0.08558692045798613,0.06793283597946582,0.013145487755537033,0.6353652278582255,0.717581999238412,0.31270514351149786,0.0,1.7674418650631036
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.8,requested,297,3604,2883,0.7999445061043285,48.353153228759766,72.44595336914062,0.6000005006790161,0.012408704705593606,1000,100,0.5,1.0,77817,0.262010101010101,77.817,54.19443280953817,194,34362,0.1156969696969697,closed,6527,3.8929063888463307,0.818883549422692,0.08078991257277428,0.06412531100826811,0.012408704496920109,0.5997540553410848,0.7175819990628232,0.312705144029718,0.0,1.7674418576237005
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,1.0,requested,297,3604,3604,1.0,106.50869750976562,72.44595336914062,0.6000009775161743,0.005633342760059448,1000,100,0.5,1.0,72155,0.24294612794612794,72.155,56.229304723691094,170,31282,0.10532659932659932,closed,6527,3.8929063888463307,0.818883549422692,0.03667725737519695,0.029111809470353172,0.005633342545479536,0.27227821946144104,0.7175819989912474,0.3127051452968112,0.0,1.7674418671710355
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.8000003695487976,0.012360057687876057,1000,100,0.5,1.0,76731,0.25835353535353534,76.731,54.64302791298721,199,34603,0.1165084175084175,closed,6527,3.8929063888463307,0.818883549422692,0.08047318586919454,0.06387391598256448,0.012360057793557644,0.5974027911822001,0.7175819993452329,0.31270514573894415,0.0,1.767441860057602
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,42,4212345,0.4,requested,297,3604,1441,0.3998335183129856,40.09047317504883,72.44595336914062,0.7999998331069946,0.019954865499015793,1000,100,0.5,1.0,85839,0.289020202020202,85.839,50.69407231588293,217,37852,0.12744781144781145,closed,6527,3.8929063888463307,0.818883549422692,0.12992104438517985,0.10312212404214882,0.01995486579835415,0.9644851783911387,0.7175819983396137,0.3127051451831952,0.0,1.7674418660182365
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,42,4212345,0.6,requested,297,3604,2162,0.5998890122086571,45.64303970336914,72.44595336914062,0.8000009059906006,0.017527316436397378,1000,100,0.5,1.0,84480,0.28444444444444444,84.48,51.19576746769802,209,37211,0.12528956228956228,closed,6527,3.8929063888463307,0.818883549422692,0.11411588510845516,0.09057710823506412,0.017527315765619278,0.8471536040306091,0.7175819976693888,0.3127051451528359,0.0,1.7674418616146133
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,42,4212345,0.8,requested,297,3604,2883,0.7999445061043285,48.353153228759766,72.44595336914062,0.8000020980834961,0.016544939607458144,1000,100,0.5,1.0,82644,0.27826262626262627,82.644,51.56928014481736,206,36513,0.12293939393939395,closed,6527,3.8929063888463307,0.818883549422692,0.10771988703726643,0.08550041752762072,0.016544939950108528,0.7996721069018046,0.7175819973692958,0.3127051429137526,0.0,1.7674418562029923
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,42,4212345,1.0,requested,297,3604,3604,1.0,106.50869750976562,72.44595336914062,0.8000006675720215,0.007511123680079265,1000,100,0.5,1.0,72944,0.2456026936026936,72.944,55.84621440763611,175,31824,0.10715151515151515,closed,6527,3.8929063888463307,0.818883549422692,0.04890301016279308,0.038815746485247604,0.007511123549193144,0.3630376358826955,0.7175819945321339,0.3127051448164271,0.0,1.767441862812188
