config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,14,0.6,0.6,0.1,500,1500,500,3.3703999519348145,100.0
baseline,shuffle_weights,14,0.6,0.6,0.1,500,1500,500,4.9731221199035645,100.0
baseline,cel_randN,14,0.6,0.6,0.1,500,1500,500,7.9575066566467285,100.0
baseline,er_randN,14,0.6,0.6,0.1,500,1500,500,8.541643142700195,100.0
baseline,ws_p01_randN,14,0.6,0.6,0.1,500,1500,500,9.59245491027832,100.0
baseline,conn_shuf,14,0.6,0.6,0.1,500,1500,500,4.731433391571045,100.0
baseline,local_sign,14,0.6,0.6,0.1,500,1500,500,4.160225868225098,100.0
baseline,conn_shuf_only,14,0.6,0.6,0.1,500,1500,500,4.880986213684082,100.0
baseline,cel_sample,14,0.6,0.6,0.1,500,1500,500,4.532281875610352,100.0
baseline,local_sign+flat,14,0.6,0.6,0.1,500,1500,500,4.380347728729248,100.0
baseline,local_sign+sample,14,0.6,0.6,0.1,500,1500,500,4.887949466705322,100.0
baseline,local_sign+binary,14,0.6,0.6,0.1,500,1500,500,4.095837593078613,100.0
baseline,global_sign_pres,14,0.6,0.6,0.1,500,1500,500,4.109560966491699,100.0
baseline,binary+shuffle,14,0.6,0.6,0.1,500,1500,500,3.508230209350586,100.0
baseline,real,14,0.6,0.6,0.5,500,1500,500,3.2052371501922607,100.0
baseline,shuffle_weights,14,0.6,0.6,0.5,500,1500,500,3.6183083057403564,100.0
baseline,cel_randN,14,0.6,0.6,0.5,500,1500,500,5.698558330535889,100.0
baseline,er_randN,14,0.6,0.6,0.5,500,1500,500,4.420415878295898,100.0
baseline,ws_p01_randN,14,0.6,0.6,0.5,500,1500,500,4.609593391418457,100.0
baseline,conn_shuf,14,0.6,0.6,0.5,500,1500,500,3.6436333656311035,100.0
baseline,local_sign,14,0.6,0.6,0.5,500,1500,500,3.7501444816589355,100.0
baseline,conn_shuf_only,14,0.6,0.6,0.5,500,1500,500,4.6375651359558105,100.0
baseline,cel_sample,14,0.6,0.6,0.5,500,1500,500,4.104211807250977,100.0
baseline,local_sign+flat,14,0.6,0.6,0.5,500,1500,500,4.126793384552002,100.0
baseline,local_sign+sample,14,0.6,0.6,0.5,500,1500,500,3.3463358879089355,100.0
baseline,local_sign+binary,14,0.6,0.6,0.5,500,1500,500,3.924607276916504,100.0
baseline,global_sign_pres,14,0.6,0.6,0.5,500,1500,500,3.042839527130127,100.0
baseline,binary+shuffle,14,0.6,0.6,0.5,500,1500,500,2.814540386199951,100.0
baseline,real,14,0.6,0.6,1.0,500,1500,500,2.357239007949829,100.0
baseline,shuffle_weights,14,0.6,0.6,1.0,500,1500,500,2.03662371635437,100.0
baseline,cel_randN,14,0.6,0.6,1.0,500,1500,500,1.6362664699554443,100.0
baseline,er_randN,14,0.6,0.6,1.0,500,1500,500,1.4506683349609375,100.0
baseline,ws_p01_randN,14,0.6,0.6,1.0,500,1500,500,1.214479684829712,100.0
baseline,conn_shuf,14,0.6,0.6,1.0,500,1500,500,2.0046401023864746,100.0
baseline,local_sign,14,0.6,0.6,1.0,500,1500,500,2.039219856262207,100.0
baseline,conn_shuf_only,14,0.6,0.6,1.0,500,1500,500,2.9243321418762207,100.0
baseline,cel_sample,14,0.6,0.6,1.0,500,1500,500,2.050846576690674,100.0
baseline,local_sign+flat,14,0.6,0.6,1.0,500,1500,500,2.5146515369415283,100.0
baseline,local_sign+sample,14,0.6,0.6,1.0,500,1500,500,2.9603171348571777,100.0
baseline,local_sign+binary,14,0.6,0.6,1.0,500,1500,500,2.3176474571228027,100.0
baseline,global_sign_pres,14,0.6,0.6,1.0,500,1500,500,1.7454851865768433,100.0
baseline,binary+shuffle,14,0.6,0.6,1.0,500,1500,500,3.4696273803710938,100.0
baseline,real,14,0.6,0.6,1.5,500,1500,500,1.733866572380066,100.0
baseline,shuffle_weights,14,0.6,0.6,1.5,500,1500,500,1.9600330591201782,100.0
baseline,cel_randN,14,0.6,0.6,1.5,500,1500,500,1.6109862327575684,100.0
baseline,er_randN,14,0.6,0.6,1.5,500,1500,500,1.872567892074585,100.0
baseline,ws_p01_randN,14,0.6,0.6,1.5,500,1500,500,0.2751297950744629,100.0
baseline,conn_shuf,14,0.6,0.6,1.5,500,1500,500,2.172818899154663,100.0
baseline,local_sign,14,0.6,0.6,1.5,500,1500,500,1.6201260089874268,100.0
baseline,conn_shuf_only,14,0.6,0.6,1.5,500,1500,500,0.7066205143928528,100.0
baseline,cel_sample,14,0.6,0.6,1.5,500,1500,500,0.7380854487419128,100.0
baseline,local_sign+flat,14,0.6,0.6,1.5,500,1500,500,1.4638140201568604,100.0
baseline,local_sign+sample,14,0.6,0.6,1.5,500,1500,500,2.243351459503174,100.0
baseline,local_sign+binary,14,0.6,0.6,1.5,500,1500,500,1.0710092782974243,100.0
baseline,global_sign_pres,14,0.6,0.6,1.5,500,1500,500,2.414661407470703,100.0
baseline,binary+shuffle,14,0.6,0.6,1.5,500,1500,500,1.5811806917190552,100.0
baseline,real,14,0.6,0.8,0.1,500,1500,500,4.411508083343506,100.0
baseline,shuffle_weights,14,0.6,0.8,0.1,500,1500,500,5.580661296844482,100.0
baseline,cel_randN,14,0.6,0.8,0.1,500,1500,500,9.838155746459961,100.0
baseline,er_randN,14,0.6,0.8,0.1,500,1500,500,10.9767484664917,100.0
baseline,ws_p01_randN,14,0.6,0.8,0.1,500,1500,500,10.80385971069336,100.0
baseline,conn_shuf,14,0.6,0.8,0.1,500,1500,500,5.456410884857178,100.0
baseline,local_sign,14,0.6,0.8,0.1,500,1500,500,4.846003532409668,100.0
baseline,conn_shuf_only,14,0.6,0.8,0.1,500,1500,500,4.984663009643555,100.0
baseline,cel_sample,14,0.6,0.8,0.1,500,1500,500,5.301904678344727,100.0
baseline,local_sign+flat,14,0.6,0.8,0.1,500,1500,500,4.886786937713623,100.0
baseline,local_sign+sample,14,0.6,0.8,0.1,500,1500,500,5.272134780883789,100.0
baseline,local_sign+binary,14,0.6,0.8,0.1,500,1500,500,4.291076183319092,100.0
baseline,global_sign_pres,14,0.6,0.8,0.1,500,1500,500,4.435205459594727,100.0
baseline,binary+shuffle,14,0.6,0.8,0.1,500,1500,500,4.203135013580322,100.0
baseline,real,14,0.6,0.8,0.5,500,1500,500,3.2952163219451904,100.0
baseline,shuffle_weights,14,0.6,0.8,0.5,500,1500,500,2.6758246421813965,100.0
baseline,cel_randN,14,0.6,0.8,0.5,500,1500,500,7.231638431549072,100.0
baseline,er_randN,14,0.6,0.8,0.5,500,1500,500,5.566976070404053,100.0
baseline,ws_p01_randN,14,0.6,0.8,0.5,500,1500,500,4.290233135223389,100.0
baseline,conn_shuf,14,0.6,0.8,0.5,500,1500,500,4.0415568351745605,100.0
baseline,local_sign,14,0.6,0.8,0.5,500,1500,500,3.70542049407959,100.0
baseline,conn_shuf_only,14,0.6,0.8,0.5,500,1500,500,3.0125317573547363,100.0
baseline,cel_sample,14,0.6,0.8,0.5,500,1500,500,3.8543784618377686,100.0
baseline,local_sign+flat,14,0.6,0.8,0.5,500,1500,500,4.0356245040893555,100.0
baseline,local_sign+sample,14,0.6,0.8,0.5,500,1500,500,4.130941390991211,100.0
baseline,local_sign+binary,14,0.6,0.8,0.5,500,1500,500,4.098188400268555,100.0
baseline,global_sign_pres,14,0.6,0.8,0.5,500,1500,500,3.35621976852417,100.0
baseline,binary+shuffle,14,0.6,0.8,0.5,500,1500,500,2.4615097045898438,100.0
baseline,real,14,0.6,0.8,1.0,500,1500,500,3.347332000732422,100.0
baseline,shuffle_weights,14,0.6,0.8,1.0,500,1500,500,2.711577892303467,100.0
baseline,cel_randN,14,0.6,0.8,1.0,500,1500,500,3.554941177368164,100.0
baseline,er_randN,14,0.6,0.8,1.0,500,1500,500,4.396860122680664,100.0
