config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.21020467281341554,0.4556053671459024,0.0,48,48
baseline,real,cel_randN,0.21020467281341554,0.9999999985033173,0.0,48,48
baseline,real,er_randN,0.21020467281341554,0.9999999999555871,0.0,48,48
baseline,real,ws_p01_randN,0.21020467281341554,0.9999999997881135,0.0,48,48
baseline,real,conn_shuf,0.21020467281341554,0.6080838978482855,0.0,48,48
baseline,real,local_sign,0.21020467281341554,0.3476230830085755,0.0,48,48
baseline,real,conn_shuf_only,0.21020467281341554,0.7146338426701173,0.0,48,48
baseline,real,cel_sample,0.21020467281341554,0.6032329917184216,0.0,48,48
baseline,real,local_sign+flat,0.21020467281341554,0.25354470411000035,0.0,48,48
baseline,real,local_sign+sample,0.21020467281341554,0.7732876046251285,0.0,48,48
baseline,real,local_sign+binary,0.21020467281341554,0.5408654463197624,0.0,48,48
baseline,real,global_sign_pres,0.21020467281341554,0.49145906660949756,0.0,48,48
baseline,real,binary+shuffle,0.21020467281341554,0.7161175440048748,0.0,48,48
baseline,shuffle_weights,cel_randN,0.21020467281341554,0.9999999890249477,0.0,48,48
baseline,shuffle_weights,er_randN,0.21020467281341554,0.9999999997618639,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.21020467281341554,0.9999999990476088,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.21020467281341554,0.4197955363068371,0.0,48,48
baseline,shuffle_weights,local_sign,0.21020467281341554,0.5562151704991839,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.21020467281341554,0.5186146383776312,0.0,48,48
baseline,shuffle_weights,cel_sample,0.21020467281341554,0.42068274335436556,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.21020467281341554,0.4730622688437408,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.21020467281341554,0.5739289022841403,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.21020467281341554,0.7285969074765002,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.21020467281341554,0.6926544944140991,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.21020467281341554,0.8398593654893105,0.0,48,48
baseline,cel_randN,er_randN,0.21020467281341554,0.8985308351051092,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.21020467281341554,0.9003479730371013,0.0,48,48
baseline,cel_randN,conn_shuf,0.21020467281341554,0.9999999726884178,0.0,48,48
baseline,cel_randN,local_sign,0.21020467281341554,0.9999999986106928,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.21020467281341554,0.9999999566305323,0.0,48,48
baseline,cel_randN,cel_sample,0.21020467281341554,0.9999999670497658,0.0,48,48
baseline,cel_randN,local_sign+flat,0.21020467281341554,0.9999999982932215,0.0,48,48
baseline,cel_randN,local_sign+sample,0.21020467281341554,0.9999999525490323,0.0,48,48
baseline,cel_randN,local_sign+binary,0.21020467281341554,0.9999999997214482,0.0,48,48
baseline,cel_randN,global_sign_pres,0.21020467281341554,0.9999999996417133,0.0,48,48
baseline,cel_randN,binary+shuffle,0.21020467281341554,0.9999999998728922,0.0,48,48
baseline,er_randN,ws_p01_randN,0.21020467281341554,0.4518857445630275,0.0,48,48
baseline,er_randN,conn_shuf,0.21020467281341554,0.9999999994714238,0.0,48,48
baseline,er_randN,local_sign,0.21020467281341554,0.9999999999595706,0.0,48,48
baseline,er_randN,conn_shuf_only,0.21020467281341554,0.9999999992019053,0.0,48,48
baseline,er_randN,cel_sample,0.21020467281341554,0.9999999993796802,0.0,48,48
baseline,er_randN,local_sign+flat,0.21020467281341554,0.9999999999509549,0.0,48,48
baseline,er_randN,local_sign+sample,0.21020467281341554,0.9999999991302921,0.0,48,48
baseline,er_randN,local_sign+binary,0.21020467281341554,0.9999999999893368,0.0,48,48
baseline,er_randN,global_sign_pres,0.21020467281341554,0.9999999999868171,0.0,48,48
baseline,er_randN,binary+shuffle,0.21020467281341554,0.9999999999945576,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.21020467281341554,0.9999999980102956,0.0,48,48
baseline,ws_p01_randN,local_sign,0.21020467281341554,0.999999999812696,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.21020467281341554,0.9999999970513072,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.21020467281341554,0.9999999977220748,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.21020467281341554,0.9999999997712399,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.21020467281341554,0.9999999967531326,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.21020467281341554,0.9999999999436154,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.21020467281341554,0.9999999999313841,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.21020467281341554,0.9999999999701228,0.0,48,48
baseline,conn_shuf,local_sign,0.21020467281341554,0.6905091458951269,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.21020467281341554,0.3847970673097092,0.0,48,48
baseline,conn_shuf,cel_sample,0.21020467281341554,0.30295694137488965,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.21020467281341554,0.620003478873975,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.21020467281341554,0.4339055569176737,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.21020467281341554,0.8375198242422799,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.21020467281341554,0.81068690750533,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.21020467281341554,0.9123553928752399,0.0,48,48
baseline,local_sign,conn_shuf_only,0.21020467281341554,0.7803812335011788,0.0,48,48
baseline,local_sign,cel_sample,0.21020467281341554,0.6841959080819735,0.0,48,48
