config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,13,0.6,0.6,0.1,500,1500,500,4.3199992179870605,100.0
baseline,shuffle_weights,13,0.6,0.6,0.1,500,1500,500,4.6164751052856445,100.0
baseline,cel_randN,13,0.6,0.6,0.1,500,1500,500,7.694849014282227,100.0
baseline,er_randN,13,0.6,0.6,0.1,500,1500,500,9.883371353149414,100.0
baseline,ws_p01_randN,13,0.6,0.6,0.1,500,1500,500,9.123978614807129,100.0
baseline,conn_shuf,13,0.6,0.6,0.1,500,1500,500,4.913241386413574,100.0
baseline,local_sign,13,0.6,0.6,0.1,500,1500,500,4.450314521789551,100.0
baseline,conn_shuf_only,13,0.6,0.6,0.1,500,1500,500,5.383960723876953,100.0
baseline,cel_sample,13,0.6,0.6,0.1,500,1500,500,4.65544319152832,100.0
baseline,local_sign+flat,13,0.6,0.6,0.1,500,1500,500,3.667780876159668,100.0
baseline,local_sign+sample,13,0.6,0.6,0.1,500,1500,500,4.586676597595215,100.0
baseline,local_sign+binary,13,0.6,0.6,0.1,500,1500,500,4.404292106628418,100.0
baseline,global_sign_pres,13,0.6,0.6,0.1,500,1500,500,4.168824672698975,100.0
baseline,binary+shuffle,13,0.6,0.6,0.1,500,1500,500,4.775392532348633,100.0
baseline,real,13,0.6,0.6,0.5,500,1500,500,3.4097907543182373,100.0
baseline,shuffle_weights,13,0.6,0.6,0.5,500,1500,500,4.212760925292969,100.0
baseline,cel_randN,13,0.6,0.6,0.5,500,1500,500,5.071852684020996,100.0
baseline,er_randN,13,0.6,0.6,0.5,500,1500,500,4.4757914543151855,100.0
baseline,ws_p01_randN,13,0.6,0.6,0.5,500,1500,500,3.4020180702209473,100.0
baseline,conn_shuf,13,0.6,0.6,0.5,500,1500,500,3.497741460800171,100.0
baseline,local_sign,13,0.6,0.6,0.5,500,1500,500,2.9733920097351074,100.0
baseline,conn_shuf_only,13,0.6,0.6,0.5,500,1500,500,3.0328073501586914,100.0
baseline,cel_sample,13,0.6,0.6,0.5,500,1500,500,3.0797088146209717,100.0
baseline,local_sign+flat,13,0.6,0.6,0.5,500,1500,500,2.792112112045288,100.0
baseline,local_sign+sample,13,0.6,0.6,0.5,500,1500,500,3.325591564178467,100.0
baseline,local_sign+binary,13,0.6,0.6,0.5,500,1500,500,2.9429173469543457,100.0
baseline,global_sign_pres,13,0.6,0.6,0.5,500,1500,500,3.4928789138793945,100.0
baseline,binary+shuffle,13,0.6,0.6,0.5,500,1500,500,3.425619125366211,100.0
baseline,real,13,0.6,0.6,1.0,500,1500,500,2.396488666534424,100.0
baseline,shuffle_weights,13,0.6,0.6,1.0,500,1500,500,2.9897303581237793,100.0
baseline,cel_randN,13,0.6,0.6,1.0,500,1500,500,3.14174747467041,100.0
baseline,er_randN,13,0.6,0.6,1.0,500,1500,500,2.226815938949585,100.0
baseline,ws_p01_randN,13,0.6,0.6,1.0,500,1500,500,2.067746162414551,100.0
baseline,conn_shuf,13,0.6,0.6,1.0,500,1500,500,1.625687837600708,100.0
baseline,local_sign,13,0.6,0.6,1.0,500,1500,500,1.5576612949371338,100.0
baseline,conn_shuf_only,13,0.6,0.6,1.0,500,1500,500,1.697638750076294,100.0
