normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,8.37442386507988,0.8925465516816423,50,0.12622514384375172
original_radius,0.0,IPC,8.669423391296903,0.5341918984099107,50,0.07554614276411262
original_radius,0.0,KR,4.768411610523859,0.5097484228858454,50,0.07208931330434584
original_radius,0.0,MC,4.428672963778178,0.28307844340202365,50,0.04003333738746064
original_radius,0.1,GR,7.74985406835874,0.7275031537587577,50,0.10288448267148342
original_radius,0.1,IPC,9.16925808174074,0.5571818161268279,50,0.07879740810742321
original_radius,0.1,KR,4.4739166990915935,0.40854022240330357,50,0.057776312329767245
original_radius,0.1,MC,4.703566212654113,0.2762710335668055,50,0.03907062425610089
original_radius,0.2,GR,7.3132909969488775,0.5903768575496736,50,0.08349189588579571
original_radius,0.2,IPC,9.373488702386515,0.5559003615321956,50,0.07861618306069378
original_radius,0.2,KR,4.206982697645824,0.3139557249548609,50,0.04440004442158414
original_radius,0.2,MC,4.75950127462546,0.3199299353162974,50,0.045244925353345476
original_radius,0.2425287356321839,GR,7.232375763257345,0.6017432896729629,50,0.0850993521322506
original_radius,0.2425287356321839,IPC,9.356834980905314,0.62925493658857,50,0.08899008655137776
original_radius,0.2425287356321839,KR,4.161663078864415,0.312655755530819,50,0.0442162009825691
original_radius,0.2425287356321839,MC,4.744809311628342,0.34366189172833284,50,0.04860113081530024
original_radius,0.3,GR,7.104506731430689,0.6069455075083433,50,0.08583505683397202
original_radius,0.3,IPC,9.425110930907838,0.5696706429428756,50,0.08056359493356155
original_radius,0.3,KR,4.079625090758006,0.30223487428558726,50,0.04274246582368049
original_radius,0.3,MC,4.758877416749795,0.3254110935968677,50,0.04602007819113509
original_radius,0.4,GR,7.091450584332148,0.5999599827263603,50,0.08484715444527466
original_radius,0.4,IPC,9.457238005293963,0.5754083908695891,50,0.08137503502710518
original_radius,0.4,KR,4.078479549090067,0.3020619640870657,50,0.04271801262889831
original_radius,0.4,MC,4.792305865486463,0.3265351641351372,50,0.04617904577116357
original_radius,0.5,GR,7.145120157400767,0.5815471655411065,50,0.08224318886678643
