mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,4.712787628173828,5.4112162590026855,2.2075083255767822,2.302974224090576
shuffle,0,0.6,0.6,0.5,2.2309505939483643,2.9616539478302,2.66684627532959,3.7038776874542236
shuffle,0,0.6,0.6,1.0,0.9955898523330688,1.4959430694580078,3.2262580394744873,5.492094039916992
shuffle,0,0.6,0.6,1.5,0.08239734172821045,0.12351435422897339,3.4228570461273193,6.883641242980957
shuffle,0,0.6,0.8,0.1,5.127869129180908,6.1195597648620605,2.4349164962768555,2.5634047985076904
shuffle,0,0.6,0.8,0.5,3.5445876121520996,5.873925685882568,3.0343289375305176,4.48404598236084
shuffle,0,0.6,0.8,1.0,3.0360755920410156,4.488755702972412,3.568953514099121,6.439339637756348
shuffle,0,0.6,0.8,1.5,2.1869304180145264,2.9397037029266357,3.9419400691986084,8.290316581726074
shuffle,0,0.6,1.0,0.1,5.017719745635986,5.661325454711914,2.658761501312256,2.787440538406372
shuffle,0,0.6,1.0,0.5,5.723382472991943,8.118446350097656,3.2437424659729004,4.6298651695251465
shuffle,0,0.6,1.0,1.0,4.861246109008789,7.549962520599365,4.310828685760498,8.408851623535156
shuffle,0,0.6,1.0,1.5,3.4644412994384766,4.441411018371582,4.760344982147217,10.37339973449707
shuffle,0,0.8,0.6,0.1,3.471137762069702,3.6934266090393066,2.761990547180176,2.907379627227783
shuffle,0,0.8,0.6,0.5,2.9856278896331787,3.2949306964874268,3.445326089859009,5.002492427825928
shuffle,0,0.8,0.6,1.0,1.356137752532959,1.3969731330871582,4.540795803070068,8.630430221557617
shuffle,0,0.8,0.6,1.5,1.836885690689087,2.288926124572754,4.871804237365723,10.43563175201416
shuffle,0,0.8,0.8,0.1,6.022377014160156,6.957798957824707,3.2707929611206055,3.4673399925231934
shuffle,0,0.8,0.8,0.5,4.417245864868164,4.810417175292969,4.40383243560791,6.8125200271606445
shuffle,0,0.8,0.8,1.0,2.5410876274108887,4.225831985473633,5.233933925628662,10.793338775634766
shuffle,0,0.8,0.8,1.5,1.9903206825256348,3.033168315887451,5.356821537017822,12.383315086364746
shuffle,0,0.8,1.0,0.1,7.497034549713135,8.224101066589355,3.1490139961242676,3.3191704750061035
shuffle,0,0.8,1.0,0.5,5.333896160125732,6.339053630828857,4.9109883308410645,7.954007625579834
shuffle,0,0.8,1.0,1.0,5.10009765625,7.229376316070557,6.514941215515137,14.308212280273438
shuffle,0,0.8,1.0,1.5,4.216174125671387,6.017122268676758,6.805658340454102,16.52519416809082
shuffle,0,0.95,0.6,0.1,4.812620639801025,5.101600170135498,3.5472114086151123,3.7049551010131836
shuffle,0,0.95,0.6,0.5,2.579977512359619,2.645123243331909,5.565549373626709,8.404376983642578
shuffle,0,0.95,0.6,1.0,1.958627700805664,2.839341878890991,5.8381757736206055,11.98782730102539
shuffle,0,0.95,0.6,1.5,1.3821561336517334,1.4528708457946777,6.822473049163818,16.287961959838867
shuffle,0,0.95,0.8,0.1,5.516499042510986,5.9009809494018555,4.051825523376465,4.351767539978027
shuffle,0,0.95,0.8,0.5,3.004028797149658,4.650256156921387,5.538064002990723,8.692083358764648
shuffle,0,0.95,0.8,1.0,2.279047966003418,3.2109456062316895,7.616141319274902,16.5112361907959
shuffle,0,0.95,0.8,1.5,2.1129262447357178,3.0250940322875977,7.8644280433654785,19.755191802978516
shuffle,0,0.95,1.0,0.1,6.74044132232666,8.268169403076172,4.981098175048828,5.4137420654296875
shuffle,0,0.95,1.0,0.5,3.8773317337036133,6.562375545501709,7.6880059242248535,14.10385799407959
shuffle,0,0.95,1.0,1.0,4.51943826675415,5.990622520446777,9.593932151794434,22.17632484436035
shuffle,0,0.95,1.0,1.5,3.8147025108337402,5.434083938598633,10.336816787719727,26.437793731689453
shuffle,0,1.05,0.6,0.1,3.352936029434204,4.540156364440918,4.909127712249756,5.7046966552734375
shuffle,0,1.05,0.6,0.5,2.5125770568847656,3.236345052719116,5.270398139953613,8.153162002563477
shuffle,0,1.05,0.6,1.0,1.1564351320266724,1.1489726305007935,6.78567361831665,13.658936500549316
shuffle,0,1.05,0.6,1.5,1.122995376586914,1.1234753131866455,7.9973015785217285,19.09617805480957
shuffle,0,1.05,0.8,0.1,5.018288612365723,6.438553333282471,5.358877658843994,6.493842601776123
shuffle,0,1.05,0.8,0.5,2.047339916229248,3.221008777618408,8.730740547180176,15.4130859375
shuffle,0,1.05,0.8,1.0,1.9862043857574463,2.9093921184539795,8.198382377624512,17.414997100830078
shuffle,0,1.05,0.8,1.5,3.3197879791259766,4.892227649688721,10.564241409301758,26.469417572021484
shuffle,0,1.05,1.0,0.1,6.463899612426758,10.206746101379395,6.965484142303467,8.483780860900879
shuffle,0,1.05,1.0,0.5,4.221358776092529,5.610106945037842,11.731529235839844,21.33335304260254
shuffle,0,1.05,1.0,1.0,5.310694694519043,8.335613250732422,14.068548202514648,33.24032974243164
shuffle,0,1.05,1.0,1.5,5.717846393585205,8.338814735412598,13.314054489135742,35.1742057800293
shuffle,1,0.6,0.6,0.1,5.165693759918213,5.7162251472473145,2.0418686866760254,2.1081671714782715
shuffle,1,0.6,0.6,0.5,2.5944859981536865,3.0478150844573975,2.9721107482910156,4.118596076965332
shuffle,1,0.6,0.6,1.0,2.07757568359375,3.0627903938293457,3.220203161239624,5.545132160186768
shuffle,1,0.6,0.6,1.5,1.2135391235351562,2.3051705360412598,3.6049673557281494,7.3449296951293945
shuffle,1,0.6,0.8,0.1,4.869915962219238,5.649488925933838,2.4058573246002197,2.5110671520233154
shuffle,1,0.6,0.8,0.5,3.372786045074463,4.350905895233154,3.1231775283813477,4.557270526885986
shuffle,1,0.6,0.8,1.0,2.4236059188842773,2.406836986541748,3.9053661823272705,7.291029453277588
shuffle,1,0.6,0.8,1.5,2.8698229789733887,4.716449737548828,3.8970534801483154,8.142718315124512
shuffle,1,0.6,1.0,0.1,6.616724014282227,8.157594680786133,2.7289414405822754,2.8833696842193604
shuffle,1,0.6,1.0,0.5,4.919411659240723,7.571230888366699,3.9852120876312256,6.274664878845215
shuffle,1,0.6,1.0,1.0,2.89119815826416,4.587104797363281,4.514138698577881,8.520856857299805
shuffle,1,0.6,1.0,1.5,4.342820644378662,5.212158203125,5.146546840667725,11.416436195373535
shuffle,1,0.8,0.6,0.1,4.553286552429199,5.364706039428711,2.751941680908203,2.8525550365448
shuffle,1,0.8,0.6,0.5,3.3433756828308105,4.053869724273682,3.7974939346313477,5.530771732330322
shuffle,1,0.8,0.6,1.0,1.193101406097412,1.2019553184509277,4.576042175292969,8.836745262145996
shuffle,1,0.8,0.6,1.5,1.569226861000061,2.369208812713623,5.29612922668457,11.546502113342285
shuffle,1,0.8,0.8,0.1,6.048686981201172,7.736753940582275,3.178400754928589,3.4038758277893066
shuffle,1,0.8,0.8,0.5,3.357692241668701,4.042330741882324,4.652607440948486,7.2966485023498535
shuffle,1,0.8,0.8,1.0,2.7236318588256836,3.6022844314575195,5.4021172523498535,11.136377334594727
shuffle,1,0.8,0.8,1.5,2.1181159019470215,2.526050090789795,6.098898887634277,14.29770565032959
shuffle,1,0.8,1.0,0.1,7.760964393615723,9.297648429870605,3.5195493698120117,3.7587332725524902
shuffle,1,0.8,1.0,0.5,5.960244655609131,7.840371131896973,5.422205448150635,8.794998168945312
shuffle,1,0.8,1.0,1.0,3.846649646759033,5.644577980041504,6.519326686859131,13.779515266418457
shuffle,1,0.8,1.0,1.5,3.8961634635925293,5.421697616577148,7.969005107879639,20.270145416259766
shuffle,1,0.95,0.6,0.1,3.579498291015625,4.0451765060424805,3.634115695953369,3.835057258605957
shuffle,1,0.95,0.6,0.5,1.8019373416900635,2.917693853378296,4.747739791870117,7.24088191986084
shuffle,1,0.95,0.6,1.0,1.6184213161468506,1.626255989074707,5.802822589874268,12.067659378051758
shuffle,1,0.95,0.6,1.5,1.2333743572235107,1.5816185474395752,6.06536865234375,13.756173133850098
shuffle,1,0.95,0.8,0.1,5.823464870452881,6.78055477142334,4.6651482582092285,5.035393238067627
shuffle,1,0.95,0.8,0.5,3.770763397216797,5.423860549926758,5.548282146453857,8.697504043579102
shuffle,1,0.95,0.8,1.0,3.7625527381896973,3.7617790699005127,7.91145658493042,17.252275466918945
shuffle,1,0.95,0.8,1.5,2.9550955295562744,3.7083399295806885,7.737972259521484,18.700687408447266
shuffle,1,0.95,1.0,0.1,6.532786846160889,8.294842720031738,5.123586177825928,5.612306118011475
shuffle,1,0.95,1.0,0.5,6.136849403381348,8.49146842956543,6.774313449859619,11.56274700164795
shuffle,1,0.95,1.0,1.0,4.085625171661377,5.749973297119141,9.552813529968262,21.86522102355957
shuffle,1,0.95,1.0,1.5,3.8896000385284424,6.273529052734375,11.220701217651367,28.76777458190918
