mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
real,40,0.6,0.6,0.1,6.254094123840332,6.961788296699524,2.2040348052978516,2.2992300987243652,chunk_15
real,40,0.6,0.6,0.5,4.887080669403076,7.123241364955902,2.924877166748047,4.168034076690674,chunk_15
real,40,0.6,0.6,1.0,2.517909049987793,3.1703708171844482,3.3180410861968994,5.794587135314941,chunk_15
real,40,0.6,0.6,1.5,2.5105104446411133,4.612224459648132,3.6124303340911865,7.0896806716918945,chunk_15
real,40,0.6,0.8,0.1,7.102423191070557,7.975581526756287,2.493530750274658,2.6190438270568848,chunk_15
real,40,0.6,0.8,0.5,4.340579032897949,6.943239867687225,3.157733917236328,4.568498134613037,chunk_15
real,40,0.6,0.8,1.0,3.647528648376465,5.3476486802101135,3.983651876449585,7.514688491821289,chunk_15
real,40,0.6,0.8,1.5,2.643265962600708,3.462629556655884,4.172750949859619,8.61032485961914,chunk_15
real,40,0.6,1.0,0.1,7.995432376861572,9.675922572612762,2.824909210205078,2.9871487617492676,chunk_15
real,40,0.6,1.0,0.5,5.927491188049316,7.743658483028412,3.6838266849517822,5.461261749267578,chunk_15
real,40,0.6,1.0,1.0,4.6717681884765625,6.598109543323517,5.3573503494262695,10.636785507202148,chunk_15
real,40,0.6,1.0,1.5,2.9736924171447754,4.478752255439758,5.17701530456543,11.446959495544434,chunk_15
real,40,0.8,0.6,0.1,6.940819263458252,7.560790836811066,2.975562572479248,3.093411445617676,chunk_15
real,40,0.8,0.6,0.5,3.610092878341675,5.597934186458588,3.9111645221710205,5.729257583618164,chunk_15
real,40,0.8,0.6,1.0,2.529489517211914,3.5919358134269714,4.746506690979004,8.992698669433594,chunk_15
real,40,0.8,0.6,1.5,2.043591022491455,2.9535882472991943,4.477489471435547,9.242558479309082,chunk_15
real,40,0.8,0.8,0.1,9.146523475646973,10.75881826877594,3.5453827381134033,3.771169662475586,chunk_15
real,40,0.8,0.8,0.5,5.590864658355713,7.556985557079315,4.160478591918945,6.186412811279297,chunk_15
real,40,0.8,0.8,1.0,2.4584603309631348,5.048638105392456,5.857874870300293,11.980612754821777,chunk_15
real,40,0.8,0.8,1.5,2.341104507446289,3.290711998939514,6.19844388961792,14.682936668395996,chunk_15
