dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,0,12345,0.0,requested,297,3604,0,0.0,100.5592269897461,73.237548828125,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,84579,0.2847777777777778,84.579,62.73859968863579,199,37786,0.12722558922558921,closed,6527,3.8929063888463307,0.818883549422692,0.036298267030650894,0.02483671742012647,0.005966633092612028,0.17303235828876495,0.7041641664620958,0.29981224463388967,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,0,12345,0.5,requested,297,3604,1802,0.5,48.948020935058594,73.237548828125,0.6000003814697266,0.012257901106891437,1000,100,0.5,1.0,86349,0.29073737373737374,86.349,60.78168813559404,207,38859,0.13083838383838384,closed,6527,3.8929063888463307,0.818883549422692,0.07457146448876613,0.05102476055290044,0.012257901020348072,0.3554791286587715,0.7041641668079568,0.29981224335206974,0.0,1.7058823489977164
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,0,12345,0.0,requested,297,3604,0,0.0,100.5592269897461,73.237548828125,0.8000005483627319,0.007955510637343852,1000,100,0.5,1.0,86004,0.2895757575757576,86.004,62.08926687488797,203,38521,0.1297003367003367,closed,6527,3.8929063888463307,0.818883549422692,0.048397691703814014,0.03311562447505209,0.007955511100590229,0.23070981726050377,0.7041641668497377,0.29981224257050276,0.0,1.7058823468650686
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,0,12345,0.5,requested,297,3604,1802,0.5,48.948020935058594,73.237548828125,0.8000000715255737,0.01634386814252192,1000,100,0.5,1.0,89744,0.30216835016835014,89.744,58.551812771072925,220,40561,0.13656902356902356,closed,6527,3.8929063888463307,0.818883549422692,0.09942861538862478,0.06803301256214804,0.016343867406249046,0.4739721640944481,0.7041641684149038,0.2998122469344969,0.0,1.7058823588563665
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,0,12345,0.0,requested,297,3604,0,0.0,100.5592269897461,73.237548828125,0.9500007629394531,0.009447168881845823,1000,100,0.5,1.0,87492,0.29458585858585856,87.492,61.463156896271244,205,39192,0.13195959595959597,closed,6527,3.8929063888463307,0.818883549422692,0.05747225309692304,0.039324800277068486,0.009447168558835983,0.2739678844809532,0.7041641659387173,0.29981224363663334,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,0,12345,0.5,requested,297,3604,1802,0.5,48.948020935058594,73.237548828125,0.9500016570091248,0.019408343419244776,1000,100,0.5,1.0,93215,0.31385521885521883,93.215,56.66432405509326,228,42157,0.14194276094276095,closed,6527,3.8929063888463307,0.818883549422692,0.11807148562068207,0.08078920489301561,0.019408343359827995,0.5628419518470764,0.7041641681687458,0.2998122457932584,0.0,1.7058823512807724
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,0,12345,0.0,requested,297,3604,0,0.0,100.5592269897461,73.237548828125,1.0500026941299438,0.010441607711513807,1000,100,0.5,1.0,88549,0.29814478114478116,88.549,60.94607471382405,211,39621,0.1334040404040404,closed,6527,3.8929063888463307,0.818883549422692,0.06352196748156647,0.0434642563843863,0.010441607795655727,0.30280663818120956,0.7041641702932413,0.29981224729918465,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,0,12345,0.5,requested,297,3604,1802,0.5,48.948020935058594,73.237548828125,1.0499987602233887,0.021451326937060016,1000,100,0.5,1.0,95969,0.32312794612794615,95.969,55.33762093992921,238,43332,0.1458989898989899,closed,6527,3.8929063888463307,0.818883549422692,0.13050005875881154,0.08929332846520478,0.021451326087117195,0.6220884621143341,0.7041641667453655,0.2998122432572854,0.0,1.7058823544434467
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,1,112345,0.0,requested,297,3604,0,0.0,100.5592269897461,71.07130432128906,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,76299,0.2568989898989899,76.299,60.4574784927862,181,35357,0.11904713804713804,closed,6527,3.8929063888463307,0.818883549422692,0.036298267030650894,0.02483671742012647,0.005966633092612028,0.17303235828876495,0.7041641664620958,0.29981224463388967,0.0,1.7058823515909303
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,1,112345,0.5,requested,297,3604,1802,0.5,50.61214828491211,71.07130432128906,0.5999994277954102,0.01185486133926595,1000,100,0.5,1.0,81943,0.2759023569023569,81.943,57.92141781449796,206,38130,0.12838383838383838,closed,6527,3.8929063888463307,0.818883549422692,0.07211955332134799,0.049347066064548126,0.011854860931634903,0.3437909707427025,0.7041641690195719,0.2998122455503217,0.0,1.705882358377882
