EI_bal,MC_mean,MC_disp,IPC_mean,IPC_disp,KR_mean,KR_disp,GR_mean,GR_disp
19,3.2107717840759844,1.8860365394766803,4.7141155264995716,2.8200538251301297,7.247685208144011,3.7188568426672246,14.415034184632479,8.843279562132897
20,3.4601748824119567,2.1251822051730365,5.1088459765469585,3.2363808176644584,6.85845226181878,3.3570570687313923,13.751309255317405,8.273966436882272
21,3.329490437772539,1.9804004407448281,5.007687458285579,3.0227861221876418,7.318724741759124,3.561383210518798,14.732383768646805,8.932333694769776
22,3.388608675091355,2.11985092806479,4.961924397503888,3.0686215604560867,7.364573129018148,3.679102908795433,14.643657792056048,9.12047903938693
23,3.2903058771733886,2.0760539392415454,4.836188441294211,3.0873509496225404,7.169066925402041,3.6283682999661635,14.491592781632034,9.087037416945487
24,3.4847424546877543,2.1430306594512847,5.218512652979957,3.221064281959098,7.32177144156562,3.7490455253522774,14.694543409347535,9.186357320307483
25,3.3408358481195237,2.1729562219893426,4.979820534918043,3.2386707041873137,7.452893855836656,3.7931254258443383,15.119260196332577,9.407164815080403
26,3.7003774890193233,2.2426509673987525,5.461157127221425,3.280483204080609,7.874937873416477,4.1369900943542435,16.086758966799135,10.303569652294101
27,3.439073389989358,2.1817855933324632,5.035958671128308,3.197542293845883,7.143767432813291,3.4104293486590924,14.49507945202015,8.662319235302228
28,3.5468424315805787,2.1386340775524673,5.231924266285366,3.173724151182293,7.822403974886294,4.158145359489779,16.056318611568877,10.313059857558402
29,3.429535160241304,2.160481710122906,5.123534645416118,3.1451721897888376,7.525868592438875,3.7050962712582907,15.224272270555849,9.174628205462003
30,3.7622507607495344,2.192277068047993,5.536238924220756,3.309411853391933,7.254198524687025,3.5824256725537986,14.622422854105631,9.217407656248529
31,3.4637208196851943,2.0536644366990005,5.152165727703659,3.0773612963622354,7.466173433374475,3.7204026383428506,15.092859169288918,8.99907130447494
32,3.4602947102652655,2.14656491713284,5.065813567461791,3.0874737843776483,7.2341308028609665,3.590772848413723,14.448342129036233,9.152113907390088
33,3.558549232394607,2.1036778805869387,5.327923674936648,3.1066821634405413,7.497998027448301,3.7662446805362997,15.257489840189615,9.748927554248155
34,3.548668005289855,2.124327772515049,5.350798323419359,3.258156862035224,7.081308910581801,3.4695752178465895,14.373752691127637,8.629757325766295
35,3.684145784378052,2.3507888861599566,5.423179377008368,3.4828111759813063,7.982672025539257,4.121742287618616,16.182904361795497,10.168220210542211
36,3.644219795421318,2.1281965447371567,5.38366308565493,3.2567077144776007,7.394497809586702,3.5863520095816654,15.04556095511825,9.191006578915019
37,3.634829505726143,2.0952086019052354,5.381430591035772,3.2288097934547046,7.2380963025269685,3.526372180356695,14.931241000140155,9.131919567870224
