mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,125,0.6,0.6,0.1,4.800533294677734,5.404927670955658,2.0098211765289307,2.075979709625244,chunk_5
local_sign+sample,125,0.6,0.6,0.5,4.727766990661621,6.134644985198975,2.2099862098693848,2.8235015869140625,chunk_5
local_sign+sample,125,0.6,0.6,1.0,2.2851245403289795,3.047931671142578,2.5043020248413086,4.3681159019470215,chunk_5
local_sign+sample,125,0.6,0.6,1.5,1.7941423654556274,3.1920706033706665,2.874408006668091,5.115809440612793,chunk_5
local_sign+sample,125,0.6,0.8,0.1,5.449805736541748,6.07526421546936,1.897466778755188,1.9651191234588623,chunk_5
local_sign+sample,125,0.6,0.8,0.5,4.078910827636719,6.570191860198975,2.511751413345337,3.529862642288208,chunk_5
local_sign+sample,125,0.6,0.8,1.0,2.435725212097168,3.093465745449066,3.121546506881714,5.423135757446289,chunk_5
local_sign+sample,125,0.6,0.8,1.5,2.6423757076263428,3.689196825027466,3.2802040576934814,6.428530693054199,chunk_5
local_sign+sample,125,0.6,1.0,0.1,6.609716892242432,7.574150800704956,2.3188514709472656,2.4096617698669434,chunk_5
local_sign+sample,125,0.6,1.0,0.5,5.212681770324707,7.2146905064582825,2.9912185668945312,4.331537246704102,chunk_5
local_sign+sample,125,0.6,1.0,1.0,3.9213247299194336,5.121716201305389,3.406015634536743,6.074509620666504,chunk_5
local_sign+sample,125,0.6,1.0,1.5,3.1940836906433105,4.4696266651153564,3.4843332767486572,7.316997051239014,chunk_5
local_sign+sample,125,0.8,0.6,0.1,6.021953582763672,6.729405403137207,2.135565757751465,2.1835577487945557,chunk_5
local_sign+sample,125,0.8,0.6,0.5,5.046623706817627,6.990567743778229,2.955212354660034,4.058427810668945,chunk_5
local_sign+sample,125,0.8,0.6,1.0,1.580979585647583,2.5668383836746216,3.4344942569732666,6.225951671600342,chunk_5
local_sign+sample,125,0.8,0.6,1.5,2.2934513092041016,3.469327688217163,3.1935644149780273,5.922891616821289,chunk_5
local_sign+sample,125,0.8,0.8,0.1,7.0840044021606445,7.837551712989807,2.5550601482391357,2.6781623363494873,chunk_5
local_sign+sample,125,0.8,0.8,0.5,4.915185451507568,7.312566459178925,2.935560464859009,4.246646404266357,chunk_5
