mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,seed,src
sign_test_cel0.0,117,0.6,0.6,0.1,3.9167866706848145,4.196813344955444,1.612181544303894,1.6519678831100464,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.6,0.5,3.718337059020996,5.458964645862579,1.8436325788497925,2.3723394870758057,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.6,1.0,3.4994394779205322,5.478973984718323,2.051563024520874,3.1854171752929688,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.6,1.5,1.8355518579483032,4.034163117408752,2.161681652069092,3.7332711219787598,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.8,0.1,4.2582316398620605,4.579127848148346,1.6876415014266968,1.728369116783142,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.8,0.5,3.6502270698547363,5.486722767353058,1.9543544054031372,2.5336790084838867,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.8,1.0,3.2398409843444824,6.19364333152771,2.1940319538116455,3.4535560607910156,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,0.8,1.5,2.476146936416626,4.67023628950119,2.318145275115967,4.076460838317871,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,1.0,0.1,4.822103500366211,5.343344271183014,1.7951264381408691,1.8390207290649414,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,1.0,0.5,4.9729719161987305,7.7856738567352295,2.108135223388672,2.7583768367767334,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,1.0,1.0,3.2360100746154785,5.0753708481788635,2.3887321949005127,3.823539972305298,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.6,1.0,1.5,2.4584760665893555,4.077708721160889,2.530242443084717,4.547995567321777,0.0013699823757633567,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.6,0.1,4.45678186416626,4.819186270236969,1.9869370460510254,2.0402438640594482,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.6,0.5,3.9464848041534424,5.673689305782318,2.2635278701782227,2.959224224090576,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.6,1.0,2.0228445529937744,4.429993391036987,2.468839645385742,3.966552734375,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.6,1.5,2.746626138687134,3.518257975578308,2.554368734359741,4.618253707885742,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.8,0.1,4.969892978668213,5.439291417598724,2.092175006866455,2.14194917678833,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.8,0.5,3.4166665077209473,5.206280946731567,2.433852195739746,3.224431276321411,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.8,1.0,4.095569610595703,7.0625017285346985,2.6936023235321045,4.428194522857666,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,0.8,1.5,2.0348052978515625,3.8278677463531494,2.800189971923828,5.206867218017578,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,1.0,0.1,5.593100547790527,6.3102728724479675,2.2466535568237305,2.299835205078125,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,1.0,0.5,4.872096061706543,7.09538733959198,2.677211284637451,3.606837511062622,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,1.0,1.0,3.86651873588562,5.673051238059998,3.010202169418335,5.082840919494629,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.8,1.0,1.5,3.573387622833252,5.0412299036979675,3.144009590148926,6.037263870239258,0.001826643361710012,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.6,0.1,4.668008804321289,5.102775871753693,2.4749484062194824,2.572636127471924,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.6,0.5,4.182891845703125,6.542890191078186,2.764033794403076,3.6973350048065186,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.6,1.0,2.5929861068725586,4.782108128070831,2.91947603225708,4.839139461517334,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.6,1.5,1.7730551958084106,2.5606712698936462,2.9516115188598633,5.539026260375977,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.8,0.1,5.291012763977051,5.853655159473419,2.6028342247009277,2.702885627746582,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.8,0.5,4.653867721557617,6.592713952064514,3.0038177967071533,4.095154762268066,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.8,1.0,3.9228720664978027,6.819711923599243,3.2376725673675537,5.532190322875977,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,0.8,1.5,1.654315710067749,3.3195953369140625,3.2932870388031006,6.404548168182373,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,1.0,0.1,5.963344573974609,6.808974862098694,2.8025717735290527,2.9117095470428467,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,1.0,0.5,4.7374653816223145,7.292784094810486,3.355997323989868,4.683450698852539,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,1.0,1.0,4.714470386505127,5.565393507480621,3.693695545196533,6.532541275024414,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,0.95,1.0,1.5,2.5288147926330566,4.246399283409119,3.7801737785339355,7.648756504058838,0.002169138751924038,1.000000238418579,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.6,0.1,3.3702034950256348,3.6638906002044678,2.6276183128356934,2.8801066875457764,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.6,0.5,3.101027488708496,4.812393128871918,3.3422188758850098,4.60349702835083,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.6,1.0,2.8950085639953613,4.931631982326508,3.3359577655792236,5.681213855743408,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.6,1.5,2.734269142150879,3.856751501560211,3.292656183242798,6.350409507751465,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.8,0.1,4.416522979736328,4.760145604610443,2.7991342544555664,3.0690014362335205,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.8,0.5,4.110334396362305,6.955878794193268,3.6534111499786377,5.186832427978516,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
sign_test_cel0.0,117,1.05,0.8,1.0,2.41623592376709,3.339944541454315,3.7463901042938232,6.614414215087891,0.0023974692448973656,1.0000003576278687,11748345,chunk_9
