mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,40,0.6,0.6,0.1,0.0,3.899200201034546,4.617295421354086,1.7549612522125244,1.8084815740585327,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,0.1,0.1,3.8438029289245605,4.530752984705653,1.8137056827545166,1.9206143617630005,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,0.5,0.0,2.9903125762939453,5.410853878046737,2.024573802947998,2.61083722114563,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,0.5,0.1,3.5151655673980713,5.85419214754198,2.2401044368743896,3.0616676807403564,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,1.0,0.0,2.324441432952881,4.215952022537493,2.2609896659851074,3.473339557647705,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,1.0,0.1,3.0501909255981445,5.681888992880744,2.5683412551879883,4.210794925689697,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,1.5,0.0,2.310228109359741,4.047301978256954,2.383790969848633,4.021183013916016,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.6,1.5,0.1,2.485227346420288,4.931856241204628,2.7293403148651123,4.9349775314331055,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,0.1,0.0,4.742408275604248,5.653587737300683,1.8506299257278442,1.9103964567184448,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,0.1,0.1,4.6415863037109375,5.540936147247521,1.9155329465866089,2.0315651893615723,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,0.5,0.0,4.394933700561523,7.215920274185578,2.1670479774475098,2.8372085094451904,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,0.5,0.1,3.828411102294922,6.428936024584731,2.405308485031128,3.3325235843658447,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,1.0,0.0,3.2861123085021973,5.445994281426575,2.4458396434783936,3.8521697521209717,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,1.0,0.1,2.477790594100952,4.561508460223195,2.786567449569702,4.671440601348877,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,1.5,0.0,3.0627732276916504,5.989983714107893,2.5871543884277344,4.506185054779053,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,0.8,1.5,0.1,1.9450750350952148,3.8929500873948086,2.9701497554779053,5.52750825881958,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,0.1,0.0,5.897648811340332,6.983615495798823,1.9951143264770508,2.0642950534820557,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,0.1,0.1,5.812472820281982,6.8859040112592425,2.0676608085632324,2.1979787349700928,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,0.5,0.0,5.376156806945801,8.177661591295987,2.3698644638061523,3.160881519317627,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,0.5,0.1,5.418280601501465,8.007836294579239,2.636251211166382,3.7128658294677734,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,1.0,0.0,4.470180511474609,8.0121740490622,2.697420120239258,4.373245716094971,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,1.0,0.1,4.0396037101745605,6.867379826268689,3.078651189804077,5.292643070220947,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,1.5,0.0,3.029419422149658,6.198390091247141,2.857055187225342,5.157196998596191,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.6,1.0,1.5,0.1,3.2791593074798584,6.333287378399433,3.2843616008758545,6.307957649230957,0.0009280519443564117,0.5628097057342529,0.8963917938895556,4012346,chunk_4
real,40,0.8,0.6,0.1,0.0,4.584835052490234,5.462876540082313,2.2655436992645264,2.3445911407470703,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,0.1,0.1,4.463528156280518,5.286629579032251,2.3427748680114746,2.4940340518951416,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,0.5,0.0,4.272693157196045,7.480507031268189,2.597295045852661,3.4336681365966797,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,0.5,0.1,2.8417463302612305,4.139572447775407,2.882110595703125,4.024322509765625,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,1.0,0.0,3.3170862197875977,5.9891698479756315,2.830052137374878,4.53538703918457,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,1.0,0.1,1.6858140230178833,3.3533259439941077,3.220386505126953,5.47122049331665,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,1.5,0.0,2.7998201847076416,5.443856313747403,2.919769525527954,5.1868414878845215,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.6,1.5,0.1,2.466249942779541,4.934603110139506,3.3474957942962646,6.32368278503418,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.8,0.1,0.0,5.643350601196289,6.678220246975343,2.4062891006469727,2.495011568069458,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
real,40,0.8,0.8,0.1,0.1,5.519678592681885,6.555806107052604,2.495314359664917,2.6611382961273193,0.0012374025536701083,0.5628095865249634,0.8963917027065043,4012346,chunk_4
