dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,any_edge,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.0317511573001546,0.0,0.0317511573001546,0.0317511573001546,3,0.0360651701217551,0.0,0.0360651701217551,0.0360651701217551,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,3,0.1359943833418681,0.0,0.1359943833418681,0.1359943833418681,3,0.263442983680144,0.0,0.263442983680144,0.263442983680144,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,closed,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.0362982670306508,0.0,0.0362982670306508,0.0362982670306508,3,0.0248367174201264,0.0,0.0248367174201264,0.0248367174201264,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17303235828876487,0.0,0.1730323582887649,0.1730323582887649,3,0.7041641664620958,0.0,0.7041641664620958,0.7041641664620958,3,0.2998122446338896,0.0,0.2998122446338896,0.2998122446338896,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,weak_connected,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.0330589330585193,0.0,0.0330589330585193,0.0330589330585193,3,0.0271365383449208,0.0,0.0271365383449208,0.0271365383449208,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,3,0.5259102664016643,0.0,0.5259102664016643,0.5259102664016643,3,0.3109101758629826,0.0,0.3109101758629826,0.3109101758629826,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,any_edge,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,52.671993255615234,2.6533474284300578,49.88835906982422,55.17231750488281,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003616015116,6.203848122070478e-07,0.5999996662139893,0.6000008583068848,3,0.0114107275791523,0.0005801130035742805,0.0108750189793441,0.0120268537828681,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.06072165175959393,0.0030870437799511907,0.0578709036580712,0.06400033791186,3,0.06897187090091957,0.0035064789868230937,0.0657337930383594,0.072696030660568,3,0.011410727786521033,0.0005801129022270744,0.0108750192448496,0.0120268538594245,3,0.34232184290885925,0.017403391883402293,0.3262505829334259,0.3608056306838989,3,0.13599438370174166,1.3561809264975691e-10,0.1359943835494581,0.1359943838094991,3,0.26344298441692743,2.1098490401152507e-10,0.2634429841830398,0.2634429845929226,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,52.671993255615234,2.6533474284300578,49.88835906982422,55.17231750488281,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003616015116,6.203848122070478e-07,0.5999996662139893,0.6000008583068848,3,0.0114107275791523,0.0005801130035742805,0.0108750189793441,0.0120268537828681,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.06941765031062753,0.0035291419206459713,0.06615864418254,0.0731658798763408,3,0.047498316709113066,0.0024147793958152705,0.0452683750269461,0.0500630046264065,3,0.011410727786521033,0.0005801129022270744,0.0108750192448496,0.0120268538594245,3,0.33091110984484345,0.016823277432915337,0.3153755590319633,0.3487787693738937,3,0.7041641692319948,6.404281500531963e-10,0.7041641686804144,0.7041641699343615,3,0.2998122461206903,4.656908276333035e-10,0.2998122455873195,0.2998122464465757,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,weak_connected,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,52.671993255615234,2.6533474284300578,49.88835906982422,55.17231750488281,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.6000003616015116,6.203848122070478e-07,0.5999996662139893,0.6000008583068848,3,0.0114107275791523,0.0005801130035742805,0.0108750189793441,0.0120268537828681,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.06322267255673464,0.0032141938244396938,0.0602545070298113,0.0666364021776949,3,0.051896547655127336,0.0026383821649342432,0.0494601187253526,0.0546987195060768,3,0.011410727786521033,0.0005801129022270744,0.0108750192448496,0.0120268538594245,3,0.34232184290885925,0.017403391883402293,0.3262505829334259,0.3608056306838989,3,0.5259102680495883,5.903165766623302e-10,0.5259102673938864,0.5259102685387306,3,0.3109101766679672,1.896382405269221e-10,0.3109101764655396,0.3109101768414994,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,any_edge,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,48.07490666707357,2.3264083613674913,46.57708358764648,50.755027770996094,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.5999994277954102,1.0778392148032858e-06,0.5999982953071594,0.6000004410743713,3,0.012499517934172,0.000588787518091681,0.0118214889509501,0.0128818713793221,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.06651559610133544,0.0031332048646848525,0.0629074970956263,0.0685502727878338,3,0.07555303458767655,0.0035589117240267774,0.0714547050776805,0.0778641613247193,3,0.012499517761170831,0.0005887874665063424,0.0118214888498187,0.0128818713128566,3,0.37498552600542695,0.017663626003049573,0.3546446561813354,0.3864561319351196,3,0.13599438364218652,2.468472698997871e-10,0.1359943834445433,0.1359943839188745,3,0.2634429842495512,1.4729980474832982e-10,0.2634429840957598,0.2634429843893626,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,closed,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,48.07490666707357,2.3264083613674913,46.57708358764648,50.755027770996094,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.5999994277954102,1.0778392148032858e-06,0.5999982953071594,0.6000004410743713,3,0.012499517934172,0.000588787518091681,0.0118214889509501,0.0128818713793221,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.07604135006068063,0.0035819137283714655,0.0719165322021242,0.0783674144143225,3,0.052030514751584565,0.0024508877953676993,0.0492081503394892,0.053622100198971,3,0.012499517761170831,0.0005887874665063424,0.0118214888498187,0.0128818713128566,3,0.36248600979646045,0.0170748376697183,0.3428231701254844,0.3735742643475532,3,0.7041641678630125,4.078324405455357e-10,0.7041641674390863,0.7041641682525769,3,0.2998122447869642,1.6592310225764086e-09,0.2998122430160049,0.2998122463055512,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,weak_connected,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,48.07490666707357,2.3264083613674913,46.57708358764648,50.755027770996094,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.5999994277954102,1.0778392148032858e-06,0.5999982953071594,0.6000004410743713,3,0.012499517934172,0.000588787518091681,0.0118214889509501,0.0128818713793221,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.06925525948651601,0.0032622562044033986,0.0654985490646693,0.071373741014114,3,0.05684841664877283,0.0026778341758403328,0.0537647080105901,0.0585873791853397,3,0.012499517761170831,0.0005887874665063424,0.0118214888498187,0.0128818713128566,3,0.37498552600542695,0.017663626003049573,0.3546446561813354,0.3864561319351196,3,0.5259102675589734,6.19535292165517e-10,0.5259102670050302,0.5259102682279707,3,0.31091017636624546,6.133006453393524e-10,0.310910175707255,0.310910176920321,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.4,any_edge,3604.0,0.0,3604,3604,3,0.3998335183129856,0.0,0.3998335183129856,0.3998335183129856,3,37.711341857910156,4.852996973434773,33.746524810791016,43.123291015625,3,69.73428599039714,1.6292923342174706,68.25733184814453,71.48199462890625,3,0.5999997655550638,5.538209225601403e-07,0.5999993085861206,0.6000003814697266,3,0.016079480631085868,0.001974642555056475,0.0139135948548685,0.017779608518627,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.08556620082748136,0.010507967453785422,0.0740405425578204,0.0946133534996724,3,0.09719203450647,0.011935679748090152,0.0841003906751129,0.1074684190330206,3,0.016079480759799435,0.001974642634856138,0.0139135951176285,0.0177796091884374,3,0.48238441348075867,0.05923927861716581,0.4174078404903412,0.5333882570266724,3,0.13599438360500213,3.7273175818264154e-10,0.135994383186069,0.1359943838999101,3,0.2634429839932121,4.728178354251953e-10,0.26344298345682,0.263442984349552,3
