mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,0,0.6,0.6,0.1,5.130633354187012,5.332298398017883,2.0567502975463867,2.1423463821411133,chunk_0
local_sign+sample,0,0.6,0.6,0.5,3.9403395652770996,6.058846712112427,1.990519404411316,2.693747043609619,chunk_0
local_sign+sample,0,0.6,0.6,1.0,2.7286739349365234,4.408281564712524,2.467473268508911,4.025306701660156,chunk_0
local_sign+sample,0,0.6,0.6,1.5,1.1948626041412354,2.2312533259391785,2.7852210998535156,5.104793548583984,chunk_0
local_sign+sample,0,0.6,0.8,0.1,5.632205963134766,6.371610045433044,2.083132743835449,2.1683402061462402,chunk_0
local_sign+sample,0,0.6,0.8,0.5,4.327672958374023,6.989411115646362,2.3181755542755127,3.234208583831787,chunk_0
local_sign+sample,0,0.6,0.8,1.0,2.7947044372558594,4.555509507656097,2.8543922901153564,4.761291027069092,chunk_0
local_sign+sample,0,0.6,0.8,1.5,1.3859148025512695,2.3796966671943665,3.0884852409362793,5.805533409118652,chunk_0
local_sign+sample,0,0.6,1.0,0.1,6.373631477355957,7.324045419692993,2.163510799407959,2.248405933380127,chunk_0
local_sign+sample,0,0.6,1.0,0.5,4.982095718383789,7.277561545372009,2.3964736461639404,3.272038221359253,chunk_0
local_sign+sample,0,0.6,1.0,1.0,3.596151828765869,5.463160157203674,3.18764591217041,5.642183303833008,chunk_0
local_sign+sample,0,0.6,1.0,1.5,3.4271750450134277,5.375439286231995,3.3354647159576416,6.726334095001221,chunk_0
local_sign+sample,0,0.8,0.6,0.1,6.012395858764648,6.810682713985443,2.5146548748016357,2.635502338409424,chunk_0
local_sign+sample,0,0.8,0.6,0.5,4.952936172485352,7.579161822795868,2.531062126159668,3.6695592403411865,chunk_0
local_sign+sample,0,0.8,0.6,1.0,1.2752463817596436,2.3416136503219604,2.995617628097534,5.080561637878418,chunk_0
local_sign+sample,0,0.8,0.6,1.5,1.862601399421692,2.8995494842529297,3.951082468032837,7.758500099182129,chunk_0
local_sign+sample,0,0.8,0.8,0.1,7.350432395935059,8.872463166713715,2.5173652172088623,2.651496648788452,chunk_0
local_sign+sample,0,0.8,0.8,0.5,5.313770294189453,7.463279664516449,3.1622841358184814,4.568769931793213,chunk_0
local_sign+sample,0,0.8,0.8,1.0,3.130060911178589,5.596947133541107,4.815070152282715,9.185559272766113,chunk_0
local_sign+sample,0,0.8,0.8,1.5,3.157763957977295,5.010359823703766,3.8095240592956543,7.789525032043457,chunk_0
local_sign+sample,0,0.8,1.0,0.1,8.059798240661621,9.416508197784424,2.7996301651000977,2.9382119178771973,chunk_0
local_sign+sample,0,0.8,1.0,0.5,5.374440670013428,7.831306993961334,3.432044506072998,5.137440204620361,chunk_0
local_sign+sample,0,0.8,1.0,1.0,4.024215221405029,6.9081533551216125,3.8323264122009277,7.138593673706055,chunk_0
local_sign+sample,0,0.8,1.0,1.5,4.24702787399292,6.268237292766571,4.3942036628723145,9.85997200012207,chunk_0
local_sign+sample,0,0.95,0.6,0.1,6.928370952606201,7.6915494203567505,2.9160513877868652,3.0321502685546875,chunk_0
local_sign+sample,0,0.95,0.6,0.5,4.31748104095459,6.421375513076782,2.8449244499206543,4.046976089477539,chunk_0
local_sign+sample,0,0.95,0.6,1.0,3.401228427886963,4.691973924636841,3.7098913192749023,6.631728649139404,chunk_0
local_sign+sample,0,0.95,0.6,1.5,2.0034821033477783,3.152141571044922,3.4401164054870605,7.020155429840088,chunk_0
local_sign+sample,0,0.95,0.8,0.1,8.585277557373047,8.97745794057846,3.4992754459381104,3.730501174926758,chunk_0
local_sign+sample,0,0.95,0.8,0.5,5.964354991912842,9.43432366847992,4.073288917541504,6.036782264709473,chunk_0
local_sign+sample,0,0.95,0.8,1.0,3.0450785160064697,4.507644891738892,4.317883491516113,8.22547721862793,chunk_0
local_sign+sample,0,0.95,0.8,1.5,4.143883228302002,5.897658348083496,4.184711933135986,8.854264259338379,chunk_0
local_sign+sample,0,0.95,1.0,0.1,9.188211441040039,10.391660451889038,4.0577497482299805,4.393763542175293,chunk_0
local_sign+sample,0,0.95,1.0,0.5,6.524550437927246,9.591295063495636,5.159994125366211,7.885087966918945,chunk_0
local_sign+sample,0,0.95,1.0,1.0,4.963913917541504,6.745649516582489,6.237515926361084,12.180458068847656,chunk_0
local_sign+sample,0,0.95,1.0,1.5,4.626222610473633,7.198994278907776,6.8355937004089355,15.113900184631348,chunk_0
local_sign+sample,0,1.05,0.6,0.1,5.554766654968262,8.295498847961426,3.246079206466675,3.593515634536743,chunk_0
local_sign+sample,0,1.05,0.6,0.5,4.253343105316162,5.056702077388763,4.1374101638793945,5.946416854858398,chunk_0
local_sign+sample,0,1.05,0.6,1.0,2.420429229736328,3.884002685546875,4.1638383865356445,7.656223773956299,chunk_0
local_sign+sample,0,1.05,0.6,1.5,2.075716733932495,2.97356641292572,4.595435619354248,9.666722297668457,chunk_0
local_sign+sample,0,1.05,0.8,0.1,6.042350769042969,8.65860390663147,3.5637598037719727,4.017136096954346,chunk_0
local_sign+sample,0,1.05,0.8,0.5,5.1748809814453125,8.006261467933655,5.2039079666137695,8.322863578796387,chunk_0
