model,order,mean_ipc_contrib,std_ipc_contrib,median_ipc_contrib,ratio_to_order3
ws_p01_randN,10,2.014636993408203e-06,3.5363993812303454e-06,0.0,5.205778037203498e-07
conn_shuf,1,2.982302153110504,0.5555658068714187,2.976295083761215,2.3188708737724997
conn_shuf,2,0.0007222235202789306,0.000909773657501033,0.0004996061325073242,0.0005615604990867603
conn_shuf,3,1.2861010015010834,0.3101101985011834,1.2190002799034119,1.0
conn_shuf,4,7.903575897216797e-06,1.649257828276338e-05,0.0,6.145377297733283e-06
conn_shuf,5,0.10575949549674987,0.19390339237566095,0.0005067586898803711,0.0822326515361638
conn_shuf,6,0.00032531619071960447,0.0005003260239861164,0.0,0.00025294762257389505
conn_shuf,7,0.008578914403915405,0.01793845300935749,0.001565307378768921,0.0066704826400900506
conn_shuf,8,0.000670534372329712,0.001026680949095735,0.0003681480884552002,0.0005213699169404986
conn_shuf,9,0.0009003996849060059,0.0014653198541741193,0.0,0.0007001002906109994
conn_shuf,10,0.0005922257900238037,0.0017766773700714112,0.0,0.00046048155575074
local_sign,1,2.514751100540161,0.6612098439018655,2.226394087076187,2.457889080771585
local_sign,2,0.0019072473049163818,0.0041046665334163535,0.0,0.0018641217908516208
local_sign,3,1.0231344938278197,0.5546318688869346,1.133842408657074,1.0
local_sign,4,9.393692016601562e-06,9.230494683183373e-06,7.361173629760742e-06,9.181287575846698e-06
local_sign,5,0.3032683789730072,0.2866441296301903,0.2775859832763672,0.2964110591544999
local_sign,6,0.0012872636318206788,0.0021367642498072285,0.00030562281608581543,0.0012581568108457387
local_sign,7,0.02163146734237671,0.0346344529144841,0.0021791458129882812,0.021142349781843053
local_sign,8,0.0005249559879302978,0.001256096686874291,0.0,0.0005130860029616411
local_sign,9,0.027223575115203857,0.04606051828636401,0.002326488494873047,0.026608012220713215
local_sign,10,0.00026333928108215334,0.0005395653692635234,0.0,0.00025738481369827606
conn_shuf_only,1,3.0686408936977387,0.5834818358576026,3.0544013381004333,2.49524966066893
conn_shuf_only,2,0.0036276280879974365,0.005372885782551649,0.0008009672164916992,0.0029497872410548308
conn_shuf_only,3,1.229793131351471,0.6276102184713734,1.4547593295574188,1.0
conn_shuf_only,4,7.450580596923828e-06,1.1993752015002145e-05,1.2218952178955078e-06,6.0584015367983675e-06
conn_shuf_only,5,0.3300381422042847,0.3013128492671871,0.33320704102516174,0.26836882870015055
conn_shuf_only,6,0.005565553903579712,0.00882034188639491,0.0011688172817230225,0.004525601714382234
conn_shuf_only,7,0.0072736024856567385,0.014135364885583977,0.0011541247367858887,0.005914492690053874
conn_shuf_only,8,0.0010577917098999023,0.002265307154613041,0.0,0.0008601379231460261
conn_shuf_only,9,0.0028489649295806883,0.004696651110460811,0.0008679032325744629,0.0023166212730834183
conn_shuf_only,10,0.0007428824901580811,0.0019872720530215034,0.0,0.0006040711004310916
cel_sample,1,3.0561144649982452,0.7421883141930751,3.287448614835739,2.0163183381071224
cel_sample,2,0.0014415264129638671,0.0024363274398685694,0.0003490746021270752,0.0009510691352087479
cel_sample,3,1.5156904578208923,0.4432789077894345,1.5124041736125946,1.0
cel_sample,4,1.660585403442383e-05,2.0277097177734276e-05,3.4570693969726562e-06,1.0955966601715011e-05
cel_sample,5,0.18444646000862122,0.3161485316285386,0.0019935965538024902,0.12169137771956409
cel_sample,6,0.0006254017353057861,0.001412052649232481,0.0,0.0004126183760534628
cel_sample,7,0.0007190287113189697,0.001049588898271133,4.5180320739746094e-05,0.00047439020784805695
cel_sample,8,0.004415380954742432,0.007968907882152316,0.0007343590259552002,0.0029131152287456
cel_sample,9,0.0010091006755828858,0.0015003600007542017,0.0002015531063079834,0.0006657696301879933
cel_sample,10,0.002022367715835571,0.0035779113074899606,0.0,0.0013342880832957994
local_sign+flat,1,2.6349465191364287,0.6711686055761811,2.513954371213913,2.7324811765542876
local_sign+flat,2,0.0015262603759765626,0.0019824494134208456,0.0005416274070739746,0.0015827561271503337
local_sign+flat,3,0.9643054604530334,0.26162165638425733,0.9637043476104736,1.0
local_sign+flat,4,8.451938629150391e-06,1.2984316094175275e-05,0.0,8.76479391206563e-06
local_sign+flat,5,0.13095059394836425,0.21842087703556282,0.0007100701332092285,0.13579783514535249
local_sign+flat,6,0.002508777379989624,0.004870996619309465,0.0002048015594482422,0.002601641785592496
local_sign+flat,7,0.030310869216918945,0.06468398026976721,0.00027510523796081543,0.0314328503363227
local_sign+flat,8,0.0019802451133728027,0.0032092732697385222,0.0,0.002053545473487704
local_sign+flat,9,0.004231047630310058,0.007491043852852556,0.0016528069972991943,0.004387663249695071
local_sign+flat,10,0.0012062132358551026,0.002379579211345906,0.0,0.0012508621856070587
local_sign+sample,1,2.748047614097595,0.4903742775015285,2.784321814775467,1.9180051689546336
local_sign+sample,2,0.0011809766292572021,0.0018556508974251367,0.00018006563186645508,0.0008242649318409843
local_sign+sample,3,1.4327634036540986,0.44615751424175826,1.4478603601455688,1.0
local_sign+sample,4,4.744529724121093e-06,7.452783259001294e-06,3.2782554626464844e-07,3.311453734804166e-06
local_sign+sample,5,0.2675029277801514,0.2964055043909142,0.11454254388809204,0.18670418793355265
local_sign+sample,6,0.003436976671218872,0.006004133973333573,0.0,0.002398844542269336
local_sign+sample,7,0.08908525705337525,0.1448311387040498,0.0055747926235198975,0.06217722816354293
local_sign+sample,8,0.00331231951713562,0.003934663388865424,0.001780778169631958,0.002311839839493338
local_sign+sample,9,0.0022629737854003907,0.004528299943271328,0.0,0.001579446948204383
local_sign+sample,10,0.0036913812160491942,0.005698531052616705,0.00021463632583618164,0.002576406688386059
local_sign+binary,1,2.361384075880051,0.45798494249879007,2.390153557062149,3.2018270031098757
local_sign+binary,2,0.0008581697940826416,0.0016188307856304979,0.0,0.0011636019942766044
local_sign+binary,3,0.7375114500522614,0.5562832283586258,0.43017899990081787,1.0
local_sign+binary,4,9.179115295410156e-06,1.594236509910561e-05,1.6093254089355469e-06,1.2446064796363105e-05
local_sign+binary,5,0.1058254063129425,0.13036173350896185,0.05024179816246033,0.14348984860566372
local_sign+binary,6,0.0030930042266845703,0.005443650929087107,0.0,0.004193838924758923
local_sign+binary,7,0.07229686379432679,0.1076106291483904,0.0019471943378448486,0.09802812388770873
local_sign+binary,8,0.0015077829360961915,0.0022288598351225945,0.0002987980842590332,0.0020444196981475302
local_sign+binary,9,0.028017330169677734,0.04476333565369617,0.0019244849681854248,0.0379890104318955
local_sign+binary,10,0.0018422961235046386,0.0023732900683875995,0.0006733834743499756,0.002497989859512134
global_sign_pres,1,2.647840905189514,0.4036186210290748,2.60909765958786,3.8447142650765223
global_sign_pres,2,0.007292461395263672,0.016652554652024386,0.00020828843116760254,0.01058878964326724
global_sign_pres,3,0.6886964082717896,0.4663708398442406,0.6688508987426758,1.0
global_sign_pres,4,1.5056133270263672e-05,1.8295892082543374e-05,6.288290023803711e-06,2.1861785671346012e-05
global_sign_pres,5,0.26787824034690855,0.35992713577575997,0.06329783797264099,0.38896418963345625
global_sign_pres,6,0.002254891395568848,0.004613887526777444,0.00015303492546081543,0.003274144265144722
global_sign_pres,7,0.01397075057029724,0.023190413298586652,0.0006116628646850586,0.020285789794309155
global_sign_pres,8,0.015647423267364503,0.020838928217040493,0.004894345998764038,0.022720349749797662
global_sign_pres,9,0.0010525643825531005,0.00221329549065477,0.0,0.0015283430694729466
global_sign_pres,10,0.0069233357906341554,0.010880813637381989,0.00022673606872558594,0.010052812396695273
binary+shuffle,1,2.523939383029938,0.5626069133505875,2.5914643704891205,2.068922089602762
binary+shuffle,2,0.000569760799407959,0.0009963992216508355,0.0,0.0004670439835483451
binary+shuffle,3,1.2199296414852143,0.38221227715659356,1.192743867635727,1.0
binary+shuffle,4,2.0551681518554688e-05,2.4340873076677406e-05,1.3560056686401367e-05,1.6846612148495594e-05
binary+shuffle,5,0.3913280189037323,0.3652623636573256,0.38719284534454346,0.32077917086046576
binary+shuffle,6,0.0008255183696746826,0.0023544861307049055,0.0,0.0006766934269009546
binary+shuffle,7,0.025875449180603027,0.05951207304187155,0.0013297200202941895,0.021210607809398523
binary+shuffle,8,0.0016825497150421143,0.0021320104220816836,0.000867992639541626,0.0013792186514901621
binary+shuffle,9,0.0029542863368988035,0.00363500530221964,0.0015781819820404053,0.0024216858386210544
binary+shuffle,10,0.0008512198925018311,0.0009545437572809737,0.0007576644420623779,0.0006977614639033656
