mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,mean,src
weight_test5.0,0,0.95,0.8,0.1,6.993801116943359,7.481853902339935,2.342949151992798,2.4003381729125977,0.0021759923547506332,chunk_0
weight_test5.0,0,0.95,0.8,0.5,4.60085391998291,6.288495242595673,3.7065908908843994,5.311084747314453,0.002259786007925868,chunk_0
weight_test5.0,0,0.95,0.8,1.0,3.4809153079986572,4.770975887775421,3.2362289428710938,5.7069268226623535,0.0021532829850912094,chunk_0
weight_test5.0,0,0.95,0.8,1.5,3.1763319969177246,5.1704055070877075,3.7238166332244873,7.5054402351379395,0.002198657253757119,chunk_0
weight_test5.0,0,0.95,1.0,0.1,7.5022358894348145,8.405053079128265,3.2159223556518555,3.430962085723877,0.002274405676871538,chunk_0
weight_test5.0,0,0.95,1.0,0.5,6.13276481628418,8.08689659833908,3.6472971439361572,5.152870178222656,0.0022437653969973326,chunk_0
weight_test5.0,0,0.95,1.0,1.0,4.361604690551758,6.820331811904907,4.012332916259766,7.347496509552002,0.002258098218590021,chunk_0
weight_test5.0,0,0.95,1.0,1.5,3.134282112121582,4.7127339243888855,4.843820571899414,10.395668029785156,0.0021983336191624403,chunk_0
weight_test5.0,0,1.05,0.6,0.1,4.54892110824585,6.120129406452179,3.2263858318328857,3.5319690704345703,0.002365033607929945,chunk_0
weight_test5.0,0,1.05,0.6,0.5,5.20302152633667,7.529861748218536,3.0432703495025635,4.298159122467041,0.0023755200672894716,chunk_0
weight_test5.0,0,1.05,0.6,1.0,1.892082929611206,3.0707361102104187,3.8759288787841797,6.484655380249023,0.0024383943527936935,chunk_0
weight_test5.0,0,1.05,0.6,1.5,1.5118865966796875,2.4101664423942566,3.8121354579925537,7.194066524505615,0.002334497170522809,chunk_0
weight_test5.0,0,1.05,0.8,0.1,5.081470489501953,6.9558075070381165,2.718925952911377,3.1152501106262207,0.0024154260754585266,chunk_0
weight_test5.0,0,1.05,0.8,0.5,5.105406761169434,7.880072712898254,3.898223876953125,5.45891809463501,0.002426581224426627,chunk_0
weight_test5.0,0,1.05,0.8,1.0,3.3634872436523438,4.966867208480835,4.136075019836426,7.675365447998047,0.002400723285973072,chunk_0
weight_test5.0,0,1.05,0.8,1.5,1.9662120342254639,3.6439433097839355,3.844538688659668,7.907322883605957,0.002306421985849738,chunk_0
