config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,global_sign_pres,10,0.6,0.8,0.1,500,1500,500,4.361141204833984,100.0
baseline,binary+shuffle,10,0.6,0.8,0.1,500,1500,500,4.057478427886963,100.0
baseline,real,10,0.6,0.8,0.5,500,1500,500,4.085861682891846,100.0
baseline,shuffle_weights,10,0.6,0.8,0.5,500,1500,500,2.7643883228302,100.0
baseline,cel_randN,10,0.6,0.8,0.5,500,1500,500,6.856168270111084,100.0
baseline,er_randN,10,0.6,0.8,0.5,500,1500,500,6.5775251388549805,100.0
baseline,ws_p01_randN,10,0.6,0.8,0.5,500,1500,500,5.948072910308838,100.0
baseline,conn_shuf,10,0.6,0.8,0.5,500,1500,500,4.773683547973633,100.0
baseline,local_sign,10,0.6,0.8,0.5,500,1500,500,2.9994826316833496,100.0
baseline,conn_shuf_only,10,0.6,0.8,0.5,500,1500,500,3.6974966526031494,100.0
baseline,cel_sample,10,0.6,0.8,0.5,500,1500,500,3.498528242111206,100.0
baseline,local_sign+flat,10,0.6,0.8,0.5,500,1500,500,3.730593204498291,100.0
baseline,local_sign+sample,10,0.6,0.8,0.5,500,1500,500,3.4420628547668457,100.0
baseline,local_sign+binary,10,0.6,0.8,0.5,500,1500,500,3.576951026916504,100.0
baseline,global_sign_pres,10,0.6,0.8,0.5,500,1500,500,3.4683191776275635,100.0
baseline,binary+shuffle,10,0.6,0.8,0.5,500,1500,500,3.851609230041504,100.0
baseline,real,10,0.6,0.8,1.0,500,1500,500,3.5670926570892334,100.0
baseline,shuffle_weights,10,0.6,0.8,1.0,500,1500,500,3.138533353805542,100.0
baseline,cel_randN,10,0.6,0.8,1.0,500,1500,500,3.87738037109375,100.0
baseline,er_randN,10,0.6,0.8,1.0,500,1500,500,3.8332014083862305,100.0
baseline,ws_p01_randN,10,0.6,0.8,1.0,500,1500,500,3.9112868309020996,100.0
baseline,conn_shuf,10,0.6,0.8,1.0,500,1500,500,2.2304837703704834,100.0
baseline,local_sign,10,0.6,0.8,1.0,500,1500,500,1.2610275745391846,100.0
baseline,conn_shuf_only,10,0.6,0.8,1.0,500,1500,500,3.122642993927002,100.0
baseline,cel_sample,10,0.6,0.8,1.0,500,1500,500,0.9694340229034424,100.0
baseline,local_sign+flat,10,0.6,0.8,1.0,500,1500,500,2.4250645637512207,100.0
baseline,local_sign+sample,10,0.6,0.8,1.0,500,1500,500,1.9626669883728027,100.0
baseline,local_sign+binary,10,0.6,0.8,1.0,500,1500,500,2.4096784591674805,100.0
baseline,global_sign_pres,10,0.6,0.8,1.0,500,1500,500,0.67410808801651,100.0
baseline,binary+shuffle,10,0.6,0.8,1.0,500,1500,500,2.0488381385803223,100.0
baseline,real,10,0.6,0.8,1.5,500,1500,500,3.621079921722412,100.0
baseline,shuffle_weights,10,0.6,0.8,1.5,500,1500,500,2.5437803268432617,100.0
baseline,cel_randN,10,0.6,0.8,1.5,500,1500,500,3.101475954055786,100.0
baseline,er_randN,10,0.6,0.8,1.5,500,1500,500,3.047287940979004,100.0
baseline,ws_p01_randN,10,0.6,0.8,1.5,500,1500,500,3.1600935459136963,100.0
baseline,conn_shuf,10,0.6,0.8,1.5,500,1500,500,2.1243937015533447,100.0
baseline,local_sign,10,0.6,0.8,1.5,500,1500,500,2.1276066303253174,100.0
baseline,conn_shuf_only,10,0.6,0.8,1.5,500,1500,500,2.8522002696990967,100.0
baseline,cel_sample,10,0.6,0.8,1.5,500,1500,500,1.9512361288070679,100.0
baseline,local_sign+flat,10,0.6,0.8,1.5,500,1500,500,2.578331470489502,100.0
baseline,local_sign+sample,10,0.6,0.8,1.5,500,1500,500,2.690797805786133,100.0
baseline,local_sign+binary,10,0.6,0.8,1.5,500,1500,500,3.0062265396118164,100.0
baseline,global_sign_pres,10,0.6,0.8,1.5,500,1500,500,1.1585216522216797,100.0
baseline,binary+shuffle,10,0.6,0.8,1.5,500,1500,500,1.8342647552490234,100.0
baseline,real,10,0.6,1.0,0.1,500,1500,500,5.490157127380371,100.0
baseline,shuffle_weights,10,0.6,1.0,0.1,500,1500,500,6.418759822845459,100.0
baseline,cel_randN,10,0.6,1.0,0.1,500,1500,500,12.464324951171875,100.0
baseline,er_randN,10,0.6,1.0,0.1,500,1500,500,14.151891708374023,100.0
baseline,ws_p01_randN,10,0.6,1.0,0.1,500,1500,500,14.604775428771973,100.0
baseline,conn_shuf,10,0.6,1.0,0.1,500,1500,500,6.195600986480713,100.0
baseline,local_sign,10,0.6,1.0,0.1,500,1500,500,5.596194744110107,100.0
baseline,conn_shuf_only,10,0.6,1.0,0.1,500,1500,500,6.113523483276367,100.0
baseline,cel_sample,10,0.6,1.0,0.1,500,1500,500,5.979262351989746,100.0
baseline,local_sign+flat,10,0.6,1.0,0.1,500,1500,500,5.27305793762207,100.0
baseline,local_sign+sample,10,0.6,1.0,0.1,500,1500,500,7.195464134216309,100.0
baseline,local_sign+binary,10,0.6,1.0,0.1,500,1500,500,5.042719841003418,100.0
baseline,global_sign_pres,10,0.6,1.0,0.1,500,1500,500,5.419406890869141,100.0
baseline,binary+shuffle,10,0.6,1.0,0.1,500,1500,500,4.775689601898193,100.0
baseline,real,10,0.6,1.0,0.5,500,1500,500,4.269650936126709,100.0
baseline,shuffle_weights,10,0.6,1.0,0.5,500,1500,500,5.271629810333252,100.0
baseline,cel_randN,10,0.6,1.0,0.5,500,1500,500,7.933080673217773,100.0
baseline,er_randN,10,0.6,1.0,0.5,500,1500,500,8.554840087890625,100.0
baseline,ws_p01_randN,10,0.6,1.0,0.5,500,1500,500,11.079912185668945,100.0
baseline,conn_shuf,10,0.6,1.0,0.5,500,1500,500,4.811105251312256,100.0
baseline,local_sign,10,0.6,1.0,0.5,500,1500,500,4.115487098693848,100.0
baseline,conn_shuf_only,10,0.6,1.0,0.5,500,1500,500,3.7885870933532715,100.0
baseline,cel_sample,10,0.6,1.0,0.5,500,1500,500,4.460162162780762,100.0
baseline,local_sign+flat,10,0.6,1.0,0.5,500,1500,500,4.849668025970459,100.0
baseline,local_sign+sample,10,0.6,1.0,0.5,500,1500,500,5.364414215087891,100.0
baseline,local_sign+binary,10,0.6,1.0,0.5,500,1500,500,4.168112277984619,100.0
baseline,global_sign_pres,10,0.6,1.0,0.5,500,1500,500,3.5602965354919434,100.0
baseline,binary+shuffle,10,0.6,1.0,0.5,500,1500,500,3.7305026054382324,100.0
baseline,real,10,0.6,1.0,1.0,500,1500,500,2.987569808959961,100.0
baseline,shuffle_weights,10,0.6,1.0,1.0,500,1500,500,4.236504554748535,100.0
baseline,cel_randN,10,0.6,1.0,1.0,500,1500,500,6.21815299987793,100.0
baseline,er_randN,10,0.6,1.0,1.0,500,1500,500,8.548227310180664,100.0
baseline,ws_p01_randN,10,0.6,1.0,1.0,500,1500,500,8.591425895690918,100.0
baseline,conn_shuf,10,0.6,1.0,1.0,500,1500,500,3.85603404045105,100.0
baseline,local_sign,10,0.6,1.0,1.0,500,1500,500,2.9600634574890137,100.0
baseline,conn_shuf_only,10,0.6,1.0,1.0,500,1500,500,3.827676773071289,100.0
baseline,cel_sample,10,0.6,1.0,1.0,500,1500,500,1.9990746974945068,100.0
baseline,local_sign+flat,10,0.6,1.0,1.0,500,1500,500,3.4982995986938477,100.0
baseline,local_sign+sample,10,0.6,1.0,1.0,500,1500,500,3.8215346336364746,100.0
baseline,local_sign+binary,10,0.6,1.0,1.0,500,1500,500,2.626242160797119,100.0
baseline,global_sign_pres,10,0.6,1.0,1.0,500,1500,500,4.009580135345459,100.0
baseline,binary+shuffle,10,0.6,1.0,1.0,500,1500,500,2.926175594329834,100.0
baseline,real,10,0.6,1.0,1.5,500,1500,500,3.4783473014831543,100.0
baseline,shuffle_weights,10,0.6,1.0,1.5,500,1500,500,2.9782400131225586,100.0
baseline,cel_randN,10,0.6,1.0,1.5,500,1500,500,4.058084487915039,100.0
baseline,er_randN,10,0.6,1.0,1.5,500,1500,500,6.9905104637146,100.0
baseline,ws_p01_randN,10,0.6,1.0,1.5,500,1500,500,7.214942932128906,100.0
baseline,conn_shuf,10,0.6,1.0,1.5,500,1500,500,3.077986001968384,100.0
baseline,local_sign,10,0.6,1.0,1.5,500,1500,500,3.5267140865325928,100.0
baseline,conn_shuf_only,10,0.6,1.0,1.5,500,1500,500,3.6357805728912354,100.0
baseline,cel_sample,10,0.6,1.0,1.5,500,1500,500,3.3259592056274414,100.0
baseline,local_sign+flat,10,0.6,1.0,1.5,500,1500,500,3.0856621265411377,100.0
baseline,local_sign+sample,10,0.6,1.0,1.5,500,1500,500,2.4395761489868164,100.0
baseline,local_sign+binary,10,0.6,1.0,1.5,500,1500,500,3.370526075363159,100.0
baseline,global_sign_pres,10,0.6,1.0,1.5,500,1500,500,3.291013240814209,100.0
baseline,binary+shuffle,10,0.6,1.0,1.5,500,1500,500,3.419341802597046,100.0
baseline,real,10,0.8,0.6,0.1,500,1500,500,5.007418155670166,100.0
baseline,shuffle_weights,10,0.8,0.6,0.1,500,1500,500,5.583366394042969,100.0
baseline,cel_randN,10,0.8,0.6,0.1,500,1500,500,11.12598991394043,100.0
baseline,er_randN,10,0.8,0.6,0.1,500,1500,500,12.222724914550781,100.0
baseline,ws_p01_randN,10,0.8,0.6,0.1,500,1500,500,11.658007621765137,100.0
baseline,conn_shuf,10,0.8,0.6,0.1,500,1500,500,5.809945106506348,100.0
baseline,local_sign,10,0.8,0.6,0.1,500,1500,500,4.9895429611206055,100.0
baseline,conn_shuf_only,10,0.8,0.6,0.1,500,1500,500,6.059651851654053,100.0
baseline,cel_sample,10,0.8,0.6,0.1,500,1500,500,5.3968281745910645,100.0
baseline,local_sign+flat,10,0.8,0.6,0.1,500,1500,500,4.756533145904541,100.0
baseline,local_sign+sample,10,0.8,0.6,0.1,500,1500,500,6.250043869018555,100.0
baseline,local_sign+binary,10,0.8,0.6,0.1,500,1500,500,4.561713218688965,100.0
baseline,global_sign_pres,10,0.8,0.6,0.1,500,1500,500,4.898853778839111,100.0
baseline,binary+shuffle,10,0.8,0.6,0.1,500,1500,500,4.860328197479248,100.0
baseline,real,10,0.8,0.6,0.5,500,1500,500,3.625117778778076,100.0
baseline,shuffle_weights,10,0.8,0.6,0.5,500,1500,500,3.5302748680114746,100.0
baseline,cel_randN,10,0.8,0.6,0.5,500,1500,500,7.9013671875,100.0
baseline,er_randN,10,0.8,0.6,0.5,500,1500,500,9.327043533325195,100.0
baseline,ws_p01_randN,10,0.8,0.6,0.5,500,1500,500,8.720995903015137,100.0
baseline,conn_shuf,10,0.8,0.6,0.5,500,1500,500,3.5105018615722656,100.0
baseline,local_sign,10,0.8,0.6,0.5,500,1500,500,3.8269970417022705,100.0
baseline,conn_shuf_only,10,0.8,0.6,0.5,500,1500,500,4.853250503540039,100.0
baseline,cel_sample,10,0.8,0.6,0.5,500,1500,500,4.628059387207031,100.0
baseline,local_sign+flat,10,0.8,0.6,0.5,500,1500,500,3.5686330795288086,100.0
baseline,local_sign+sample,10,0.8,0.6,0.5,500,1500,500,4.324451446533203,100.0
baseline,local_sign+binary,10,0.8,0.6,0.5,500,1500,500,2.8247294425964355,100.0
baseline,global_sign_pres,10,0.8,0.6,0.5,500,1500,500,3.989924669265747,100.0
baseline,binary+shuffle,10,0.8,0.6,0.5,500,1500,500,3.158665180206299,100.0
baseline,real,10,0.8,0.6,1.0,500,1500,500,3.1876368522644043,100.0
baseline,shuffle_weights,10,0.8,0.6,1.0,500,1500,500,2.332953929901123,100.0
baseline,cel_randN,10,0.8,0.6,1.0,500,1500,500,3.772775888442993,100.0
baseline,er_randN,10,0.8,0.6,1.0,500,1500,500,6.293221473693848,100.0
baseline,ws_p01_randN,10,0.8,0.6,1.0,500,1500,500,6.620538711547852,100.0
baseline,conn_shuf,10,0.8,0.6,1.0,500,1500,500,1.6057085990905762,100.0
baseline,local_sign,10,0.8,0.6,1.0,500,1500,500,2.8197009563446045,100.0
baseline,conn_shuf_only,10,0.8,0.6,1.0,500,1500,500,3.3032538890838623,100.0
baseline,cel_sample,10,0.8,0.6,1.0,500,1500,500,1.8948566913604736,100.0
baseline,local_sign+flat,10,0.8,0.6,1.0,500,1500,500,0.9210923314094543,100.0
baseline,local_sign+sample,10,0.8,0.6,1.0,500,1500,500,1.3778374195098877,100.0
baseline,local_sign+binary,10,0.8,0.6,1.0,500,1500,500,1.5760753154754639,100.0
baseline,global_sign_pres,10,0.8,0.6,1.0,500,1500,500,1.963829517364502,100.0
baseline,binary+shuffle,10,0.8,0.6,1.0,500,1500,500,2.3785600662231445,100.0
baseline,real,10,0.8,0.6,1.5,500,1500,500,2.526766777038574,100.0
baseline,shuffle_weights,10,0.8,0.6,1.5,500,1500,500,1.4355499744415283,100.0
baseline,cel_randN,10,0.8,0.6,1.5,500,1500,500,2.699491262435913,100.0
baseline,er_randN,10,0.8,0.6,1.5,500,1500,500,5.158047676086426,100.0
baseline,ws_p01_randN,10,0.8,0.6,1.5,500,1500,500,5.071260929107666,100.0
baseline,conn_shuf,10,0.8,0.6,1.5,500,1500,500,2.705646514892578,100.0
baseline,local_sign,10,0.8,0.6,1.5,500,1500,500,2.2633047103881836,100.0
baseline,conn_shuf_only,10,0.8,0.6,1.5,500,1500,500,1.1810879707336426,100.0
baseline,cel_sample,10,0.8,0.6,1.5,500,1500,500,1.0612597465515137,100.0
baseline,local_sign+flat,10,0.8,0.6,1.5,500,1500,500,0.5843150615692139,100.0
baseline,local_sign+sample,10,0.8,0.6,1.5,500,1500,500,1.486875295639038,100.0
baseline,local_sign+binary,10,0.8,0.6,1.5,500,1500,500,1.2789392471313477,100.0
baseline,global_sign_pres,10,0.8,0.6,1.5,500,1500,500,1.3668549060821533,100.0
baseline,binary+shuffle,10,0.8,0.6,1.5,500,1500,500,1.8151724338531494,100.0
baseline,real,10,0.8,0.8,0.1,500,1500,500,5.67002010345459,100.0
baseline,shuffle_weights,10,0.8,0.8,0.1,500,1500,500,6.817931175231934,100.0
baseline,cel_randN,10,0.8,0.8,0.1,500,1500,500,14.938088417053223,100.0
baseline,er_randN,10,0.8,0.8,0.1,500,1500,500,17.3933048248291,100.0
baseline,ws_p01_randN,10,0.8,0.8,0.1,500,1500,500,17.793502807617188,100.0
baseline,conn_shuf,10,0.8,0.8,0.1,500,1500,500,6.170130729675293,100.0
baseline,local_sign,10,0.8,0.8,0.1,500,1500,500,6.140300750732422,100.0
baseline,conn_shuf_only,10,0.8,0.8,0.1,500,1500,500,6.276971817016602,100.0
baseline,cel_sample,10,0.8,0.8,0.1,500,1500,500,6.407100200653076,100.0
baseline,local_sign+flat,10,0.8,0.8,0.1,500,1500,500,5.7471604347229,100.0
baseline,local_sign+sample,10,0.8,0.8,0.1,500,1500,500,7.302915573120117,100.0
baseline,local_sign+binary,10,0.8,0.8,0.1,500,1500,500,5.3624773025512695,100.0
baseline,global_sign_pres,10,0.8,0.8,0.1,500,1500,500,5.6013054847717285,100.0
baseline,binary+shuffle,10,0.8,0.8,0.1,500,1500,500,5.010470390319824,100.0
baseline,real,10,0.8,0.8,0.5,500,1500,500,4.635138511657715,100.0
baseline,shuffle_weights,10,0.8,0.8,0.5,500,1500,500,5.026591777801514,100.0
baseline,cel_randN,10,0.8,0.8,0.5,500,1500,500,7.195263862609863,100.0
baseline,er_randN,10,0.8,0.8,0.5,500,1500,500,10.705585479736328,100.0
baseline,ws_p01_randN,10,0.8,0.8,0.5,500,1500,500,11.452439308166504,100.0
baseline,conn_shuf,10,0.8,0.8,0.5,500,1500,500,4.655699253082275,100.0
baseline,local_sign,10,0.8,0.8,0.5,500,1500,500,3.286602735519409,100.0
baseline,conn_shuf_only,10,0.8,0.8,0.5,500,1500,500,4.369878768920898,100.0
baseline,cel_sample,10,0.8,0.8,0.5,500,1500,500,4.257255554199219,100.0
baseline,local_sign+flat,10,0.8,0.8,0.5,500,1500,500,4.529850959777832,100.0
baseline,local_sign+sample,10,0.8,0.8,0.5,500,1500,500,4.342530727386475,100.0
baseline,local_sign+binary,10,0.8,0.8,0.5,500,1500,500,4.279932022094727,100.0
baseline,global_sign_pres,10,0.8,0.8,0.5,500,1500,500,4.176062107086182,100.0
baseline,binary+shuffle,10,0.8,0.8,0.5,500,1500,500,4.257891654968262,100.0
baseline,real,10,0.8,0.8,1.0,500,1500,500,3.0063469409942627,100.0
baseline,shuffle_weights,10,0.8,0.8,1.0,500,1500,500,3.146455764770508,100.0
baseline,cel_randN,10,0.8,0.8,1.0,500,1500,500,5.908708095550537,100.0
baseline,er_randN,10,0.8,0.8,1.0,500,1500,500,8.141286849975586,100.0
baseline,ws_p01_randN,10,0.8,0.8,1.0,500,1500,500,7.946450710296631,100.0
baseline,conn_shuf,10,0.8,0.8,1.0,500,1500,500,3.525820732116699,100.0
baseline,local_sign,10,0.8,0.8,1.0,500,1500,500,3.0311927795410156,100.0
baseline,conn_shuf_only,10,0.8,0.8,1.0,500,1500,500,4.335946559906006,100.0
baseline,cel_sample,10,0.8,0.8,1.0,500,1500,500,2.16939115524292,100.0
baseline,local_sign+flat,10,0.8,0.8,1.0,500,1500,500,2.781679630279541,100.0
baseline,local_sign+sample,10,0.8,0.8,1.0,500,1500,500,3.20764422416687,100.0
baseline,local_sign+binary,10,0.8,0.8,1.0,500,1500,500,2.164827585220337,100.0
baseline,global_sign_pres,10,0.8,0.8,1.0,500,1500,500,2.8244338035583496,100.0
baseline,binary+shuffle,10,0.8,0.8,1.0,500,1500,500,3.2107093334198,100.0
baseline,real,10,0.8,0.8,1.5,500,1500,500,2.7201006412506104,100.0
baseline,shuffle_weights,10,0.8,0.8,1.5,500,1500,500,2.0039310455322266,100.0
baseline,cel_randN,10,0.8,0.8,1.5,500,1500,500,4.6328349113464355,100.0
baseline,er_randN,10,0.8,0.8,1.5,500,1500,500,6.6417083740234375,100.0
baseline,ws_p01_randN,10,0.8,0.8,1.5,500,1500,500,6.48887825012207,100.0
baseline,conn_shuf,10,0.8,0.8,1.5,500,1500,500,2.263286590576172,100.0
baseline,local_sign,10,0.8,0.8,1.5,500,1500,500,1.6626173257827759,100.0
baseline,conn_shuf_only,10,0.8,0.8,1.5,500,1500,500,1.8011112213134766,100.0
baseline,cel_sample,10,0.8,0.8,1.5,500,1500,500,3.073634624481201,100.0
baseline,local_sign+flat,10,0.8,0.8,1.5,500,1500,500,1.7281745672225952,100.0
baseline,local_sign+sample,10,0.8,0.8,1.5,500,1500,500,2.549168825149536,100.0
baseline,local_sign+binary,10,0.8,0.8,1.5,500,1500,500,2.222743511199951,100.0
baseline,global_sign_pres,10,0.8,0.8,1.5,500,1500,500,1.7050566673278809,100.0
baseline,binary+shuffle,10,0.8,0.8,1.5,500,1500,500,1.3845069408416748,100.0
baseline,real,10,0.8,1.0,0.1,500,1500,500,6.476339817047119,100.0
baseline,shuffle_weights,10,0.8,1.0,0.1,500,1500,500,7.930230617523193,100.0
baseline,cel_randN,10,0.8,1.0,0.1,500,1500,500,18.926040649414062,100.0
baseline,er_randN,10,0.8,1.0,0.1,500,1500,500,23.770395278930664,100.0
baseline,ws_p01_randN,10,0.8,1.0,0.1,500,1500,500,25.3930606842041,100.0
baseline,conn_shuf,10,0.8,1.0,0.1,500,1500,500,7.661189079284668,100.0
baseline,local_sign,10,0.8,1.0,0.1,500,1500,500,7.091455936431885,100.0
baseline,conn_shuf_only,10,0.8,1.0,0.1,500,1500,500,7.463675022125244,100.0
baseline,cel_sample,10,0.8,1.0,0.1,500,1500,500,7.571152687072754,100.0
baseline,local_sign+flat,10,0.8,1.0,0.1,500,1500,500,6.333443641662598,100.0
baseline,local_sign+sample,10,0.8,1.0,0.1,500,1500,500,9.083988189697266,100.0
baseline,local_sign+binary,10,0.8,1.0,0.1,500,1500,500,6.238975524902344,100.0
baseline,global_sign_pres,10,0.8,1.0,0.1,500,1500,500,6.31243371963501,100.0
baseline,binary+shuffle,10,0.8,1.0,0.1,500,1500,500,6.0533294677734375,100.0
baseline,real,10,0.8,1.0,0.5,500,1500,500,5.427995681762695,100.0
baseline,shuffle_weights,10,0.8,1.0,0.5,500,1500,500,5.6781463623046875,100.0
baseline,cel_randN,10,0.8,1.0,0.5,500,1500,500,10.898760795593262,100.0
baseline,er_randN,10,0.8,1.0,0.5,500,1500,500,14.13132095336914,100.0
baseline,ws_p01_randN,10,0.8,1.0,0.5,500,1500,500,14.248306274414062,100.0
baseline,conn_shuf,10,0.8,1.0,0.5,500,1500,500,5.412722110748291,100.0
baseline,local_sign,10,0.8,1.0,0.5,500,1500,500,5.744465351104736,100.0
baseline,conn_shuf_only,10,0.8,1.0,0.5,500,1500,500,4.2464375495910645,100.0
baseline,cel_sample,10,0.8,1.0,0.5,500,1500,500,5.52686071395874,100.0
baseline,local_sign+flat,10,0.8,1.0,0.5,500,1500,500,4.744906425476074,100.0
baseline,local_sign+sample,10,0.8,1.0,0.5,500,1500,500,5.847288608551025,100.0
baseline,local_sign+binary,10,0.8,1.0,0.5,500,1500,500,4.670834541320801,100.0
baseline,global_sign_pres,10,0.8,1.0,0.5,500,1500,500,4.859217643737793,100.0
baseline,binary+shuffle,10,0.8,1.0,0.5,500,1500,500,4.265866756439209,100.0
baseline,real,10,0.8,1.0,1.0,500,1500,500,3.7538564205169678,100.0
baseline,shuffle_weights,10,0.8,1.0,1.0,500,1500,500,5.108396530151367,100.0
baseline,cel_randN,10,0.8,1.0,1.0,500,1500,500,7.783720016479492,100.0
baseline,er_randN,10,0.8,1.0,1.0,500,1500,500,9.622660636901855,100.0
baseline,ws_p01_randN,10,0.8,1.0,1.0,500,1500,500,9.4458589553833,100.0
baseline,conn_shuf,10,0.8,1.0,1.0,500,1500,500,3.9142658710479736,100.0
