mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,3.9499728679656982,5.474732398986816,2.273920774459839,2.393740177154541
shuffle,0,0.6,0.6,0.5,3.1830687522888184,4.805967330932617,2.602743148803711,3.7226643562316895
shuffle,0,0.6,0.6,1.0,1.412750482559204,2.191183090209961,3.349748373031616,6.136590957641602
shuffle,0,0.6,0.6,1.5,0.34009796380996704,0.35701698064804077,3.4530415534973145,6.7509589195251465
shuffle,0,0.6,0.8,0.1,4.756970405578613,5.622271537780762,2.3886842727661133,2.5007708072662354
shuffle,0,0.6,0.8,0.5,2.4579927921295166,3.36875057220459,2.897566556930542,4.129403114318848
shuffle,0,0.6,0.8,1.0,2.7194762229919434,3.3788199424743652,3.7564640045166016,6.8184285163879395
shuffle,0,0.6,0.8,1.5,1.8262882232666016,2.8092641830444336,4.109940528869629,8.636340141296387
shuffle,0,0.6,1.0,0.1,5.984205722808838,8.299696922302246,2.4753525257110596,2.6240341663360596
shuffle,0,0.6,1.0,0.5,4.682460784912109,6.552587985992432,3.47139835357666,5.08093786239624
shuffle,0,0.6,1.0,1.0,3.900151491165161,5.055486679077148,4.478009223937988,8.763419151306152
shuffle,0,0.6,1.0,1.5,2.9473395347595215,4.4244704246521,4.839256286621094,10.722262382507324
shuffle,0,0.8,0.6,0.1,5.349919319152832,6.34196662902832,2.5886380672454834,2.742128849029541
shuffle,0,0.8,0.6,0.5,2.471576690673828,3.5995428562164307,3.6077394485473633,5.177002906799316
shuffle,0,0.8,0.6,1.0,1.2099363803863525,2.193819284439087,3.888322114944458,7.2477898597717285
shuffle,0,0.8,0.6,1.5,0.9757593870162964,1.2323946952819824,4.604644298553467,9.715913772583008
shuffle,0,0.8,0.8,0.1,6.41602897644043,7.234391689300537,2.981820583343506,3.139317750930786
shuffle,0,0.8,0.8,0.5,3.083326578140259,4.927548408508301,4.710822105407715,7.301947593688965
shuffle,0,0.8,0.8,1.0,3.2981276512145996,4.057565689086914,5.918870449066162,12.143131256103516
shuffle,0,0.8,0.8,1.5,2.7091000080108643,3.6879751682281494,5.606759548187256,12.576638221740723
shuffle,0,0.8,1.0,0.1,7.896695613861084,10.074789047241211,3.6105363368988037,3.835514545440674
shuffle,0,0.8,1.0,0.5,5.360229969024658,7.175075054168701,4.775463104248047,7.653688907623291
shuffle,0,0.8,1.0,1.0,5.0756988525390625,6.883424282073975,6.983226776123047,15.140368461608887
shuffle,0,0.8,1.0,1.5,3.853890895843506,5.43241548538208,7.605404376983643,19.356096267700195
shuffle,0,0.95,0.6,0.1,3.8719606399536133,3.764004945755005,3.9175901412963867,4.2183146476745605
shuffle,0,0.95,0.6,0.5,1.5706313848495483,2.370879650115967,5.289927959442139,8.196832656860352
shuffle,0,0.95,0.6,1.0,0.5783530473709106,0.6177845597267151,5.944545269012451,12.26988410949707
shuffle,0,0.95,0.6,1.5,0.05104196071624756,0.3599623441696167,6.582337379455566,15.378695487976074
shuffle,0,0.95,0.8,0.1,4.056999206542969,5.102591037750244,4.116934776306152,4.361201286315918
shuffle,0,0.95,0.8,0.5,3.3622045516967773,5.753277778625488,5.676054000854492,9.344212532043457
shuffle,0,0.95,0.8,1.0,3.1674861907958984,5.696310043334961,7.654385566711426,16.57189178466797
shuffle,0,0.95,0.8,1.5,2.8404242992401123,3.800248622894287,6.79715633392334,15.84354019165039
shuffle,0,0.95,1.0,0.1,9.995949745178223,11.54422664642334,4.641330242156982,5.006165504455566
shuffle,0,0.95,1.0,0.5,5.814399719238281,7.41719913482666,8.012015342712402,13.239815711975098
shuffle,0,0.95,1.0,1.0,3.9885036945343018,7.064643383026123,9.68530559539795,22.296472549438477
shuffle,0,0.95,1.0,1.5,2.972745180130005,4.535036087036133,11.550466537475586,30.10881805419922
shuffle,0,1.05,0.6,0.1,2.689213514328003,3.995229482650757,4.624043941497803,5.476678848266602
shuffle,0,1.05,0.6,0.5,2.784700393676758,3.6968345642089844,4.9648051261901855,8.076897621154785
shuffle,0,1.05,0.6,1.0,1.7698323726654053,1.8262379169464111,7.691769599914551,16.115278244018555
shuffle,0,1.05,0.6,1.5,0.9960304498672485,1.1823234558105469,8.868496894836426,21.140640258789062
shuffle,0,1.05,0.8,0.1,4.867641925811768,6.770946502685547,5.277168273925781,6.418440818786621
shuffle,0,1.05,0.8,0.5,4.163229465484619,4.512640953063965,8.747574806213379,14.485210418701172
shuffle,0,1.05,0.8,1.0,3.7527005672454834,5.454982757568359,10.661673545837402,23.002639770507812
shuffle,0,1.05,0.8,1.5,2.9394354820251465,3.52382230758667,9.150216102600098,23.430452346801758
shuffle,0,1.05,1.0,0.1,7.890134811401367,11.280862808227539,7.585662364959717,9.117295265197754
shuffle,0,1.05,1.0,0.5,4.579379081726074,7.201638221740723,11.616889953613281,20.810787200927734
shuffle,0,1.05,1.0,1.0,4.09172248840332,5.9929938316345215,13.932050704956055,34.801307678222656
shuffle,0,1.05,1.0,1.5,6.844230651855469,10.955989837646484,14.433014869689941,37.367557525634766
shuffle,1,0.6,0.6,0.1,4.152709007263184,4.955856800079346,2.173778533935547,2.2582969665527344
shuffle,1,0.6,0.6,0.5,2.6404342651367188,3.430582046508789,2.578979730606079,3.5489063262939453
shuffle,1,0.6,0.6,1.0,2.0206549167633057,3.1517577171325684,3.2532718181610107,5.749835968017578
shuffle,1,0.6,0.6,1.5,1.027158498764038,1.2262969017028809,3.5229337215423584,7.050689220428467
shuffle,1,0.6,0.8,0.1,5.059724807739258,5.604617118835449,2.256697177886963,2.3518528938293457
shuffle,1,0.6,0.8,0.5,4.082808494567871,5.76925802230835,3.0987050533294678,4.596363544464111
shuffle,1,0.6,0.8,1.0,2.9561219215393066,4.432767868041992,3.6292097568511963,6.543367385864258
shuffle,1,0.6,0.8,1.5,1.9654572010040283,1.8485732078552246,4.060377597808838,8.42172622680664
shuffle,1,0.6,1.0,0.1,5.7077507972717285,6.295742511749268,2.533510446548462,2.660831928253174
shuffle,1,0.6,1.0,0.5,4.81278133392334,5.553743362426758,3.398444652557373,4.964993476867676
shuffle,1,0.6,1.0,1.0,4.142333030700684,5.7369537353515625,4.3086323738098145,8.413002014160156
shuffle,1,0.6,1.0,1.5,2.8496556282043457,3.2513387203216553,4.6151123046875,9.990470886230469
shuffle,1,0.8,0.6,0.1,4.510351181030273,4.510171413421631,2.9108145236968994,3.049325704574585
shuffle,1,0.8,0.6,0.5,1.8735957145690918,2.8486037254333496,3.497438430786133,5.077199935913086
shuffle,1,0.8,0.6,1.0,2.117457151412964,2.251826047897339,4.5295023918151855,8.63266372680664
shuffle,1,0.8,0.6,1.5,2.490617036819458,3.513075590133667,4.279529571533203,8.778688430786133
shuffle,1,0.8,0.8,0.1,6.5090508460998535,6.549892425537109,3.031548500061035,3.1859359741210938
shuffle,1,0.8,0.8,0.5,4.113412857055664,5.130206108093262,4.0874505043029785,6.25486946105957
shuffle,1,0.8,0.8,1.0,3.5876591205596924,3.9253461360931396,4.945388317108154,9.702831268310547
shuffle,1,0.8,0.8,1.5,2.5907697677612305,3.3804194927215576,5.4306464195251465,12.562753677368164
shuffle,1,0.8,1.0,0.1,8.019420623779297,8.014430046081543,3.517092227935791,3.7201507091522217
shuffle,1,0.8,1.0,0.5,4.356231689453125,7.121456146240234,5.0975728034973145,8.308141708374023
shuffle,1,0.8,1.0,1.0,3.500854969024658,4.48281192779541,6.778428077697754,14.918618202209473
shuffle,1,0.8,1.0,1.5,3.5021743774414062,4.743746757507324,7.123574256896973,17.552597045898438
shuffle,1,0.95,0.6,0.1,4.679701805114746,4.698758125305176,3.8493659496307373,4.064010143280029
shuffle,1,0.95,0.6,0.5,1.3973687887191772,2.6673803329467773,4.633123874664307,7.143245697021484
shuffle,1,0.95,0.6,1.0,1.0280508995056152,1.830199122428894,5.248068332672119,10.768622398376465
shuffle,1,0.95,0.6,1.5,0.8876837491989136,0.8884279131889343,6.318419933319092,14.343401908874512
shuffle,1,0.95,0.8,0.1,6.305072784423828,6.27238655090332,4.271873474121094,4.556993007659912
shuffle,1,0.95,0.8,0.5,3.8663766384124756,4.682974338531494,5.329185485839844,8.531627655029297
shuffle,1,0.95,0.8,1.0,1.9361296892166138,2.8960061073303223,7.28980827331543,15.708892822265625
shuffle,1,0.95,0.8,1.5,1.5841822624206543,1.5865874290466309,7.615929126739502,18.486003875732422
shuffle,1,0.95,1.0,0.1,7.328118324279785,8.688383102416992,5.268905162811279,5.865386009216309
shuffle,1,0.95,1.0,0.5,6.215001583099365,8.304932594299316,7.631313800811768,13.215361595153809
shuffle,1,0.95,1.0,1.0,5.245802879333496,6.747392654418945,9.23658275604248,21.41377067565918
shuffle,1,0.95,1.0,1.5,4.786759376525879,6.131264686584473,9.484282493591309,24.9959659576416
shuffle,1,1.05,0.6,0.1,3.766490936279297,4.621241569519043,4.3103861808776855,5.078646659851074
shuffle,1,1.05,0.6,0.5,2.2866950035095215,3.0582456588745117,7.045597553253174,11.479697227478027
shuffle,1,1.05,0.6,1.0,1.9154551029205322,2.979705333709717,7.548814296722412,15.301385879516602
shuffle,1,1.05,0.6,1.5,1.706686019897461,2.472416639328003,7.347278594970703,17.096628189086914
shuffle,1,1.05,0.8,0.1,3.6948628425598145,4.440793991088867,5.262749671936035,1.9291759729385376
