mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test0.0,1,0.6,0.6,0.1,3.7970898151397705,4.379709005355835,1.760331392288208,1.8305035829544067,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.6,0.5,2.821197032928467,4.659534573554993,2.059190511703491,2.757368803024292,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.6,1.0,2.4729747772216797,3.5496670603752136,2.308863401412964,3.705211877822876,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.6,1.5,0.919123113155365,2.3106374740600586,2.431901454925537,4.299542427062988,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.8,0.1,4.582752704620361,5.339744925498962,1.8584787845611572,1.9343823194503784,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.8,0.5,3.749005079269409,6.192415535449982,2.2066566944122314,3.003239393234253,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.8,1.0,2.635793924331665,3.648901402950287,2.497920274734497,4.116353511810303,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,0.8,1.5,2.298872947692871,3.2977521419525146,2.63773250579834,4.821053504943848,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,1.0,0.1,5.454537391662598,6.424483597278595,2.0031888484954834,2.086872100830078,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,1.0,0.5,4.700967788696289,7.362378001213074,2.41680645942688,3.348149299621582,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,1.0,1.0,3.744732141494751,6.025220632553101,2.7613518238067627,4.680748462677002,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.6,1.0,1.5,2.4231505393981934,4.294641196727753,2.920881986618042,5.526953220367432,0.0009280518861487508,0.5628097057342529,1.0068600244707313,1,chunk_0
weight_test0.0,1,0.8,0.6,0.1,4.480987548828125,5.154949307441711,2.256366729736328,2.3543894290924072,0.0012374025536701083,0.5628095865249634,1.0045855222147748,1,chunk_0
weight_test0.0,1,0.8,0.6,0.5,3.2027218341827393,4.2064303159713745,2.6237754821777344,3.6021687984466553,0.0012374025536701083,0.5628095865249634,1.0045855222147748,1,chunk_0
