dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,any_edge,3604.0,0.0,3604,3604,50,0.0,0.0,0.0,0.0,50,100.5592269897461,0.0,100.5592269897461,100.5592269897461,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,50,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,50,793451.0,0.0,793451,793451,50,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,50,0.0317511573001546,0.0,0.0317511573001546,0.0317511573001546,50,0.0360651701217551,0.0,0.0360651701217551,0.0360651701217551,50,0.005966633092612,0.0,0.005966633092612,0.005966633092612,50,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,50,0.1359943833418681,0.0,0.1359943833418681,0.1359943833418681,50,0.263442983680144,0.0,0.263442983680144,0.263442983680144,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,closed,3604.0,0.0,3604,3604,50,0.0,0.0,0.0,0.0,50,100.5592269897461,0.0,100.5592269897461,100.5592269897461,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,50,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,50,6527.0,0.0,6527,6527,50,3.89290638884633,0.0,3.89290638884633,3.89290638884633,50,0.0362982670306508,0.0,0.0362982670306508,0.0362982670306508,50,0.0248367174201264,0.0,0.0248367174201264,0.0248367174201264,50,0.005966633092612,0.0,0.005966633092612,0.005966633092612,50,0.17303235828876487,0.0,0.1730323582887649,0.1730323582887649,50,0.7041641664620958,0.0,0.7041641664620958,0.7041641664620958,50,0.2998122446338896,0.0,0.2998122446338896,0.2998122446338896,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,weak_connected,3604.0,0.0,3604,3604,50,0.0,0.0,0.0,0.0,50,100.5592269897461,0.0,100.5592269897461,100.5592269897461,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,50,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,50,64962.0,0.0,64962,64962,50,2.549321141590468,0.0,2.549321141590468,2.549321141590468,50,0.0330589330585193,0.0,0.0330589330585193,0.0330589330585193,50,0.0271365383449208,0.0,0.0271365383449208,0.0271365383449208,50,0.005966633092612,0.0,0.005966633092612,0.005966633092612,50,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,50,0.5259102664016643,0.0,0.5259102664016643,0.5259102664016643,50,0.3109101758629826,0.0,0.3109101758629826,0.3109101758629826,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,any_edge,3604.0,0.0,3604,3604,50,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,50,61.4967488861084,10.048371993758463,47.05902099609375,81.68086242675781,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000000679492951,6.85948795380514e-07,0.5999986529350281,0.6000016331672668,50,0.010007733002676315,0.0015823267489146952,0.007345661911173,0.0127499464990953,50,793451.0,0.0,793451,793451,50,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,50,0.05325568041248862,0.008420277652965148,0.0390895956233069,0.0678482417669453,50,0.06049150155151007,0.009564336405714103,0.0444006782378875,0.0770667475257896,50,0.010007732938975049,0.0015823267890236485,0.0073456619866192,0.0127499466761946,50,0.3002319890260696,0.047469805194620976,0.2203698605298996,0.3824984133243561,50,0.13599438356720076,2.528163397871494e-10,0.1359943828726232,0.1359943844585717,50,0.2634429841353654,4.0051693942747076e-10,0.2634429830734971,0.2634429855163352,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,0.0,3604,3604,50,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,50,61.4967488861084,10.048371993758463,47.05902099609375,81.68086242675781,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000000679492951,6.85948795380514e-07,0.5999986529350281,0.6000016331672668,50,0.010007733002676315,0.0015823267489146952,0.007345661911173,0.0127499464990953,50,6527.0,0.0,6527,6527,50,3.89290638884633,0.0,3.89290638884633,3.89290638884633,50,0.06088247087948788,0.009626152659234251,0.0446876492120924,0.0775648453000155,50,0.04165820723906261,0.006586596448843584,0.0305770662463992,0.0530729519192808,50,0.010007732938975049,0.0015823267890236485,0.0073456619866192,0.0127499466761946,50,0.2902242553979158,0.04588747797536734,0.2130241990089416,0.3697484657168388,50,0.7041641677995365,1.7396492316785587e-09,0.7041641647561656,0.7041641712436683,50,0.2998122450472638,1.735370813422666e-09,0.2998122415908618,0.2998122479733465,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,weak_connected,3604.0,0.0,3604,3604,50,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,50,61.4967488861084,10.048371993758463,47.05902099609375,81.68086242675781,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000000679492951,6.85948795380514e-07,0.5999986529350281,0.6000016331672668,50,0.010007733002676315,0.0015823267489146952,0.007345661911173,0.0127499464990953,50,64962.0,0.0,64962,64962,50,2.549321141590468,0.0,2.549321141590468,2.549321141590468,50,0.05544919063408882,0.008767094466420293,0.0406996290675947,0.0706427946863591,50,0.04551565806324411,0.0071964995888878485,0.0334084298399302,0.0579873808511693,50,0.010007732938975049,0.0015823267890236485,0.0073456619866192,0.0127499466761946,50,0.3002319890260696,0.047469805194620976,0.2203698605298996,0.3824984133243561,50,0.5259102674832468,9.717729627474113e-10,0.5259102649829385,0.5259102707312823,50,0.3109101761623874,8.03487465786653e-10,0.3109101745758219,0.3109101776075016,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,any_edge,3604.0,0.0,3604,3604,50,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,50,58.579040451049806,9.372466781192507,45.31121063232422,77.61618041992188,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.5999999701976776,7.014633593453494e-07,0.5999982953071594,0.6000014543533325,50,0.010496363440044067,0.0016343341821835275,0.0077303469038782,0.0132417561046574,50,793451.0,0.0,793451,793451,50,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,50,0.05585590439793684,0.008697032295547628,0.0411366788822765,0.0704653807288734,50,0.06344501643960465,0.009878693531409858,0.046725897135179,0.0800394749382048,50,0.01049636339768763,0.001634334140421652,0.0077303471043705,0.0132417557761073,50,0.314890900850296,0.04903002475313029,0.2319104075431823,0.3972526788711548,50,0.1359943835764278,1.997795769264569e-10,0.1359943829752602,0.1359943839188745,50,0.26344298409880174,2.724178880624766e-10,0.2634429833348046,0.2634429845790313,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,closed,3604.0,0.0,3604,3604,50,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,50,58.579040451049806,9.372466781192507,45.31121063232422,77.61618041992188,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.5999999701976776,7.014633593453494e-07,0.5999982953071594,0.6000014543533325,50,0.010496363440044067,0.0016343341821835275,0.0077303469038782,0.0132417561046574,50,6527.0,0.0,6527,6527,50,3.89290638884633,0.0,3.89290638884633,3.89290638884633,50,0.06385507508477936,0.009942541553474363,0.0470278969432603,0.0805567868163259,50,0.04369218110766351,0.00680308228264579,0.0321783564630235,0.0551201566432045,50,0.01049636339768763,0.001634334140421652,0.0077303471043705,0.0132417557761073,50,0.3043945377320051,0.047395690239871766,0.2241800613701343,0.3840109184384346,50,0.7041641674089781,1.1434996406683248e-09,0.7041641650186603,0.7041641704476832,50,0.29981224452192856,1.3674017453804546e-09,0.2998122416815918,0.2998122474312468,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,weak_connected,3604.0,0.0,3604,3604,50,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,50,58.579040451049806,9.372466781192507,45.31121063232422,77.61618041992188,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.5999999701976776,7.014633593453494e-07,0.5999982953071594,0.6000014543533325,50,0.010496363440044067,0.0016343341821835275,0.0077303469038782,0.0132417561046574,50,64962.0,0.0,64962,64962,50,2.549321141590468,0.0,2.549321141590468,2.549321141590468,50,0.058156513386388525,0.009055248151641103,0.0428310281830147,0.0733677290327178,50,0.047737973100046564,0.007433031506005496,0.0351579957470931,0.0602241518503169,50,0.01049636339768763,0.001634334140421652,0.0077303471043705,0.0132417557761073,50,0.314890900850296,0.04903002475313029,0.2319104075431823,0.3972526788711548,50,0.525910267443336,6.947922384791613e-10,0.5259102655417766,0.5259102685390501,50,0.31091017595409304,6.09108535356231e-10,0.3109101746570821,0.3109101774680369,50
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.4,any_edge,3604.0,0.0,3604,3604,50,0.3998335183129856,0.0,0.3998335183129856,0.3998335183129856,50,45.83959587097168,8.370123481363082,33.483909606933594,68.80632781982422,50,67.79644958496094,2.4288163724206773,63.525726318359375,73.237548828125,50,0.6000000655651092,8.679611516755417e-07,0.5999979376792908,0.600003719329834,50,0.013501924657002461,0.0023558466904550464,0.0087201282063934,0.0179190544665595,50,793451.0,0.0,793451,793451,50,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,50,0.07184985746397332,0.012536527544731892,0.0464037506472764,0.095355404184879,50,0.08161205948632018,0.014239858835405428,0.0527086033357113,0.1083112915887884,50,0.013501924686133813,0.002355846724416168,0.0087201278656721,0.0179190542548894,50,0.4050577402114868,0.07067540053312646,0.261603832244873,0.5375716090202332,50,0.1359943835567239,2.7072193041269446e-10,0.1359943826970095,0.1359943844781402,50,0.2634429840811161,3.8909044084043235e-10,0.2634429827286355,0.2634429855476167,50
