chunk,dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,21,2112345,0.0,requested,297,3604,0,0.0,100.5592269897461,70.36847686767578,0.9500007629394532,0.0094471688818458,1000,100,0.5,1.0,81966,0.275979797979798,81.966,61.9572234815404,199,37078,0.1248417508417508,closed,6527,3.8929063888463302,0.818883549422692,0.057472253096923,0.0393248002770684,0.0094471685588359,0.2739678844809532,0.7041641659387173,0.2998122436366333,0.0,1.7058823461188792
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,21,2112345,0.5,requested,297,3604,1802,0.5,39.47962188720703,70.36847686767578,0.949999213218689,0.0240630470756316,1000,100,0.5,1.0,95188,0.3204983164983165,95.188,53.1852736133728,234,42908,0.1444713804713804,closed,6527,3.8929063888463302,0.818883549422692,0.1463885738631605,0.1001648825939715,0.0240630470216274,0.6978283524513245,0.7041641684633692,0.29981224643219,0.0,1.705882350262738
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,21,2112345,0.0,requested,297,3604,0,0.0,100.5592269897461,70.36847686767578,1.0500026941299438,0.0104416077115138,1000,100,0.5,1.0,82773,0.2786969696969697,82.773,61.55573555388303,202,37414,0.125973063973064,closed,6527,3.8929063888463302,0.818883549422692,0.0635219674815664,0.0434642563843863,0.0104416077956557,0.3028066381812095,0.7041641702932413,0.2998122472991846,0.0,1.7058823637431455
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,21,2112345,0.5,requested,297,3604,1802,0.5,39.47962188720703,70.36847686767578,1.049998164176941,0.0265959993993823,1000,100,0.5,1.0,98437,0.3314377104377104,98.437,51.2816715878182,246,44024,0.1482289562289562,closed,6527,3.8929063888463302,0.818883549422692,0.1617978931973831,0.110708549976311,0.0265959985554218,0.7712839394807816,0.7041641656972368,0.2998122418924138,0.0,1.705882345671129
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,22,2212345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.00492858886719,0.6000003218650818,0.0059666329780078,1000,100,0.5,1.0,77366,0.2604915824915825,77.366,62.5152477416526,200,36371,0.1224612794612794,closed,6527,3.8929063888463302,0.818883549422692,0.0362982670306508,0.0248367174201264,0.005966633092612,0.1730323582887649,0.7041641664620958,0.2998122446338896,0.0,1.7058823515909305
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,22,2212345,0.5,requested,297,3604,1802,0.5,38.57042694091797,68.00492858886719,0.5999978184700012,0.0155559595157989,1000,100,0.5,1.0,85343,0.2873501683501683,85.343,59.24921789206015,229,40561,0.1365690235690235,closed,6527,3.8929063888463302,0.818883549422692,0.0946353422646688,0.0647532633017865,0.0155559591948986,0.4511228129267692,0.7041641673225675,0.2998122432656889,0.0,1.7058823487979804
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,22,2212345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.00492858886719,0.8000005483627319,0.0079555106373438,1000,100,0.5,1.0,78581,0.2645824915824916,78.581,62.411189666562166,208,37165,0.1251346801346801,closed,6527,3.8929063888463302,0.818883549422692,0.048397691703814,0.033115624475052,0.0079555111005902,0.2307098172605037,0.7041641668497377,0.2998122425705027,0.0,1.7058823468650686
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,22,2212345,0.5,requested,297,3604,1802,0.5,38.57042694091797,68.00492858886719,0.7999963164329529,0.0207412793543985,1000,100,0.5,1.0,92791,0.3124276094276094,92.791,56.7927701185436,244,43897,0.1478013468013468,closed,6527,3.8929063888463302,0.818883549422692,0.1261804635617911,0.0863376892082444,0.0207412801682949,0.6014971137046814,0.7041641666864693,0.2998122430722882,0.0,1.7058823498337796
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,22,2212345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.00492858886719,0.9500007629394532,0.0094471688818458,1000,100,0.5,1.0,80102,0.2697037037037037,80.102,61.87718789976143,211,38021,0.128016835016835,closed,6527,3.8929063888463302,0.818883549422692,0.057472253096923,0.0393248002770684,0.0094471685588359,0.2739678844809532,0.7041641659387173,0.2998122436366333,0.0,1.7058823461188792
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,22,2212345,0.5,requested,297,3604,1802,0.5,38.57042694091797,68.00492858886719,0.9499955177307128,0.0246302692333482,1000,100,0.5,1.0,98775,0.3325757575757576,98.775,54.68135354419663,253,46088,0.1551784511784511,closed,6527,3.8929063888463302,0.818883549422692,0.1498392934242366,0.1025260013734912,0.0246302690356969,0.7142777889966965,0.7041641678889906,0.2998122450277854,0.0,1.7058823463992878
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,22,2212345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.00492858886719,1.0500026941299438,0.0104416077115138,1000,100,0.5,1.0,81474,0.2743232323232323,81.474,61.21721057734394,217,38645,0.1301178451178451,closed,6527,3.8929063888463302,0.818883549422692,0.0635219674815664,0.0434642563843863,0.0104416077956557,0.3028066381812095,0.7041641702932413,0.2998122472991846,0.0,1.7058823637431455
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,22,2212345,0.5,requested,297,3604,1802,0.5,38.57042694091797,68.00492858886719,1.049998760223389,0.0272229291526481,1000,100,0.5,1.0,103195,0.3474579124579124,103.195,53.05572433663388,256,47451,0.1597676767676767,closed,6527,3.8929063888463302,0.818883549422692,0.1656118524420866,0.1133182140276094,0.0272229295223951,0.7894649505615234,0.7041641649232651,0.2998122449598941,0.0,1.7058823517574062
