mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,70,0.6,0.6,0.1,0.0,4.874988079071045,5.768113409146435,1.6727914810180664,1.7227869033813477,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,0.1,0.1,4.780705451965332,5.562615253557851,1.7357457876205444,1.841112494468689,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,0.5,0.0,4.1092529296875,6.733941965892535,1.9809762239456177,2.595332384109497,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,0.5,0.1,3.694216728210449,6.415175024446643,2.2101211547851562,3.0893948078155518,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,1.0,0.0,2.48175311088562,4.712417644560844,2.3254356384277344,3.716033935546875,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,1.0,0.1,2.652714967727661,5.110759827675125,2.657116174697876,4.552517414093018,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,1.5,0.0,2.2151527404785156,4.381555716713137,2.524892568588257,4.515690326690674,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.6,1.5,0.1,2.890976905822754,5.113283566277914,2.8992056846618652,5.567874908447266,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,0.1,0.0,5.747454643249512,6.788345942857154,1.799720048904419,1.856890320777893,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,0.1,0.1,5.678824424743652,6.606661187606282,1.8688067197799683,1.9865955114364624,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,0.5,0.0,5.03504753112793,7.7269786937422715,2.160435676574707,2.892618179321289,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,0.5,0.1,4.406375885009766,7.199347663077184,2.4138615131378174,3.441248655319214,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,1.0,0.0,2.757399082183838,5.533096409274236,2.5663740634918213,4.253973484039307,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,1.0,0.1,3.236177682876587,5.378207424521861,2.9341468811035156,5.18860387802124,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,1.5,0.0,2.530622720718384,4.791659641633714,2.795412540435791,5.219700813293457,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,0.8,1.5,0.1,2.993065357208252,4.508762942389978,3.21024227142334,6.396538734436035,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,0.1,0.0,6.692220211029053,7.885086102034252,2.0144824981689453,2.0809245109558105,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,0.1,0.1,6.594935417175293,7.67986052278377,2.092089891433716,2.2266476154327393,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,0.5,0.0,5.256489276885986,8.86074149682938,2.454310894012451,3.3638315200805664,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,0.5,0.1,5.061357021331787,8.566299978365208,2.741591453552246,3.986117124557495,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,1.0,0.0,3.7294223308563232,6.803053498287298,2.9437460899353027,5.065311908721924,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,1.0,0.1,3.291199207305908,6.603607245027741,3.3600337505340576,6.123749732971191,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,1.5,0.0,3.748049736022949,6.133548627173596,3.2051961421966553,6.242226600646973,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.6,1.0,1.5,0.1,2.11802339553833,4.596775291156774,3.673532724380493,7.57158088684082,0.0006156653980724514,0.3294062614440918,0.657565065114348,7012346,chunk_7
real,70,0.8,0.6,0.1,0.0,5.9456257820129395,7.008719244576352,1.9661204814910889,2.030088186264038,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,0.1,0.1,5.829753875732422,6.751385954253401,2.044799327850342,2.1765284538269043,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,0.5,0.0,5.652857780456543,9.615345028067168,2.3709423542022705,3.200254440307617,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,0.5,0.1,4.9656829833984375,7.908300072414306,2.6572296619415283,3.811675786972046,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,1.0,0.0,3.637200355529785,6.795710017902707,2.8182125091552734,4.730698108673096,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,1.0,0.1,3.7212464809417725,5.633824600542198,3.226317882537842,5.757862567901611,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,1.5,0.0,2.262645959854126,4.471230959400456,3.0646369457244873,5.802886486053467,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.6,1.5,0.1,3.054131031036377,5.8226789116934015,3.518873691558838,7.084383964538574,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,0.1,0.0,6.874179363250732,8.051589225232192,2.1991231441497803,2.276960849761963,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,0.1,0.1,6.7653679847717285,7.811419470297551,2.288701057434082,2.442915678024292,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,0.5,0.0,5.678997993469238,8.84325586610072,2.697232961654663,3.7460052967071533,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,0.5,0.1,5.866643905639648,9.399349379210662,3.024103879928589,4.444112777709961,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,1.0,0.0,3.530400037765503,6.244601013877457,3.2413244247436523,5.6905198097229,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,1.0,0.1,3.583371639251709,6.769887348552828,3.7054922580718994,6.864205837249756,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,1.5,0.0,3.8310205936431885,6.508340897444782,3.5261778831481934,7.028682708740234,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,0.8,1.5,0.1,2.8977131843566895,5.813288824670522,4.04144811630249,8.488195419311523,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,1.0,0.1,0.0,7.7261528968811035,9.146946837314871,2.662132740020752,2.7575461864471436,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,1.0,0.1,0.1,7.450146675109863,8.753126219626697,2.7677347660064697,2.9538979530334473,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,1.0,0.5,0.0,6.325920104980469,9.673776214236682,3.2976391315460205,4.712496757507324,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
real,70,0.8,1.0,0.5,0.1,5.890147686004639,9.055525153867507,3.6811928749084473,5.524557590484619,0.0008208871586248279,0.3294062614440918,0.6575650763509905,7012346,chunk_7
