mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src
local_sign+sample,225,0.6,0.6,0.1,5.374731540679932,5.489509046077728,2.0391812324523926,2.114703893661499,chunk_9
local_sign+sample,225,0.6,0.6,0.5,4.7445831298828125,7.074512362480164,2.4128477573394775,3.30148983001709,chunk_9
local_sign+sample,225,0.6,0.6,1.0,2.350989818572998,3.579495072364807,2.60697340965271,4.318509101867676,chunk_9
local_sign+sample,225,0.6,0.6,1.5,1.6468605995178223,2.5548601150512695,2.8030779361724854,5.232790470123291,chunk_9
local_sign+sample,225,0.6,0.8,0.1,6.227779388427734,7.171975255012512,2.2348010540008545,2.352684259414673,chunk_9
local_sign+sample,225,0.6,0.8,0.5,4.177213668823242,6.374789834022522,2.79166316986084,4.022229194641113,chunk_9
local_sign+sample,225,0.6,0.8,1.0,2.223456621170044,3.9401817321777344,2.5464699268341064,4.139433860778809,chunk_9
local_sign+sample,225,0.6,0.8,1.5,1.5999867916107178,2.7596181631088257,2.827235698699951,5.0444865226745605,chunk_9
local_sign+sample,225,0.6,1.0,0.1,6.2290544509887695,7.046059608459473,2.0697004795074463,2.1452760696411133,chunk_9
local_sign+sample,225,0.6,1.0,0.5,5.0557661056518555,7.72408652305603,2.7806642055511475,3.909757614135742,chunk_9
local_sign+sample,225,0.6,1.0,1.0,4.053327560424805,5.345755219459534,3.754701614379883,6.761064529418945,chunk_9
local_sign+sample,225,0.6,1.0,1.5,2.7001872062683105,3.6863474249839783,3.4508352279663086,6.8545002937316895,chunk_9
local_sign+sample,225,0.8,0.6,0.1,5.76509952545166,6.35359913110733,2.059699058532715,2.142165422439575,chunk_9
local_sign+sample,225,0.8,0.6,0.5,2.890005111694336,3.8643491864204407,3.551372766494751,5.032369136810303,chunk_9
local_sign+sample,225,0.8,0.6,1.0,3.197148323059082,5.146394431591034,3.352116584777832,6.029819965362549,chunk_9
local_sign+sample,225,0.8,0.6,1.5,1.6001594066619873,2.413562834262848,3.1441891193389893,5.854371070861816,chunk_9
