EI_bal,MC_mean,MC_disp,IPC_mean,IPC_disp,KR_mean,KR_disp,GR_mean,GR_disp
170,1.0985482591169853,0.9461582945995284,1.184485536592978,0.9549880762033425,132.45287146391692,0.3625342320145285,136.83761879956282,0.3777488555382087
171,0.9335368955576862,1.0788354546747443,1.050650500809705,1.0865474786964078,135.3715215894911,0.34070165787751494,140.43040285463687,0.3366040135394665
172,1.0889800698668868,0.9830424575494767,1.1787223506856848,0.9881756599253098,130.71175716541433,0.371580172065388,137.01481406600388,0.3642141517271514
173,1.1171711762746175,0.9222841973518066,1.1757511108009904,0.9220144522712055,143.36007876925999,0.322263230472934,149.38659556353534,0.30853517083456333
174,1.0700354010970503,0.9884985630209956,1.2610880074677644,0.9727956251828882,125.09917116518373,0.37266391820565986,129.77994742216887,0.3780472375859915
175,1.0511690373773928,0.9889104522913141,1.2564385705524022,1.0034860073976783,121.10394135934335,0.38578197728447716,125.84642739825779,0.4061120282143185
176,1.0458184162775674,1.0048695651244999,1.1359250196704158,1.017441058576696,147.7733864395707,0.28244828822284374,152.86293685347945,0.2785427034505773
177,1.0324538849018239,0.9703160176559716,1.1350298550393847,0.9727952141446785,131.97595980608904,0.36640939198942507,135.84188941672997,0.3754977368473545
178,1.0922495069327178,1.010159686357111,1.1737231130953187,1.0142521794149244,141.3040155340124,0.3435188750285413,146.89644625628435,0.32379637697763297
179,1.0924529490647492,0.921674272378348,1.327877073376267,0.9510856662445898,111.95830942789713,0.42440998791370077,116.31339446173774,0.4336224669844331
180,1.1285075902938844,0.9224408467457141,1.2366636351302818,0.908585159813429,133.08756925794813,0.33019959858216114,137.98295297975892,0.33151052127672836
181,1.015882005073406,1.0045267028445162,1.1782887564765083,1.0207303890169013,118.18632685343424,0.40394012006747937,122.42748109323007,0.41216387181613456
182,1.0095718299901044,1.0640852889168178,1.116825654330077,1.0441244559136462,141.0790055592855,0.3366056821714017,146.14312502543132,0.3225624885246187
183,0.9798886745064347,1.0665849324593506,1.0840995201358088,1.0517011718859786,131.7233082241482,0.37180849757390827,136.55395824291088,0.36622378308716785
184,1.1175710382284942,1.0203762617607415,1.2524274742161785,1.0436878437797783,132.88052635899297,0.36253279860873994,137.45504045133237,0.37961662032590293
185,1.1079385068681504,0.9504082517524222,1.2235081332701223,0.9394040094004407,136.0605094909668,0.35678820691613533,141.0078431447347,0.3537524678093836
186,0.9775650276078118,1.1185817563724907,1.0946137728514496,1.126308975827369,131.64981050844546,0.3690097952945679,135.84641487686721,0.3788046499630746
187,1.210922803260662,0.9104109788125134,1.4210704308969002,0.9164498813741341,115.4594948803937,0.41401347767737934,121.86692763434516,0.4210135137208785
