config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.20356407165527346,0.8769255732037378,0.0,48,48
baseline,real,cel_randN,0.20356407165527346,0.9999999882774252,0.0,48,48
baseline,real,er_randN,0.20356407165527346,0.9999999999509399,0.0,48,48
baseline,real,ws_p01_randN,0.20356407165527346,0.9999999999491918,0.0,48,48
baseline,real,conn_shuf,0.20356407165527346,0.5409256102719648,0.0,48,48
baseline,real,local_sign,0.20356407165527346,0.5163576927581532,0.0,48,48
baseline,real,conn_shuf_only,0.20356407165527346,0.9847604748091056,0.0,48,48
baseline,real,cel_sample,0.20356407165527346,0.6976541684739617,0.0,48,48
baseline,real,local_sign+flat,0.20356407165527346,0.3142356945284852,0.0,48,48
baseline,real,local_sign+sample,0.20356407165527346,0.6303120364777683,0.0,48,48
baseline,real,local_sign+binary,0.20356407165527346,0.6592473122534009,0.0,48,48
baseline,real,global_sign_pres,0.20356407165527346,0.4154970487585109,0.0,48,48
baseline,real,binary+shuffle,0.20356407165527346,0.3040082303522667,0.0,48,48
baseline,shuffle_weights,cel_randN,0.20356407165527346,0.9999994760990186,0.0,48,48
baseline,shuffle_weights,er_randN,0.20356407165527346,0.9999999982456251,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.20356407165527346,0.9999999978016646,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.20356407165527346,0.6660625602085827,0.0,48,48
baseline,shuffle_weights,local_sign,0.20356407165527346,0.7034771270973759,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.20356407165527346,0.7136111257151516,0.0,48,48
baseline,shuffle_weights,cel_sample,0.20356407165527346,0.5226897026080838,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.20356407165527346,0.8529063038953468,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.20356407165527346,0.5928603016516891,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.20356407165527346,0.9849988100134178,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.20356407165527346,0.9510344540419408,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.20356407165527346,0.9170602519311125,0.0,48,48
baseline,cel_randN,er_randN,0.20356407165527346,0.9139681436681324,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.20356407165527346,0.8688192358561042,0.0,48,48
baseline,cel_randN,conn_shuf,0.20356407165527346,0.9999999188341977,0.0,48,48
baseline,cel_randN,local_sign,0.20356407165527346,0.9999999563040687,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.20356407165527346,0.9999926067248155,0.0,48,48
baseline,cel_randN,cel_sample,0.20356407165527346,0.9999998498694609,0.0,48,48
baseline,cel_randN,local_sign+flat,0.20356407165527346,0.9999999873263088,0.0,48,48
baseline,cel_randN,local_sign+sample,0.20356407165527346,0.9999998997337066,0.0,48,48
baseline,cel_randN,local_sign+binary,0.20356407165527346,0.9999999987213962,0.0,48,48
baseline,cel_randN,global_sign_pres,0.20356407165527346,0.9999999964372328,0.0,48,48
baseline,cel_randN,binary+shuffle,0.20356407165527346,0.9999999938819681,0.0,48,48
baseline,er_randN,ws_p01_randN,0.20356407165527346,0.5372067365861959,0.0,48,48
baseline,er_randN,conn_shuf,0.20356407165527346,0.9999999996963173,0.0,48,48
baseline,er_randN,local_sign,0.20356407165527346,0.9999999998341554,0.0,48,48
baseline,er_randN,conn_shuf_only,0.20356407165527346,0.9999999758348026,0.0,48,48
baseline,er_randN,cel_sample,0.20356407165527346,0.9999999994646346,0.0,48,48
baseline,er_randN,local_sign+flat,0.20356407165527346,0.9999999999477407,0.0,48,48
baseline,er_randN,local_sign+sample,0.20356407165527346,0.9999999996346854,0.0,48,48
baseline,er_randN,local_sign+binary,0.20356407165527346,0.9999999999935206,0.0,48,48
baseline,er_randN,global_sign_pres,0.20356407165527346,0.9999999999836405,0.0,48,48
baseline,er_randN,binary+shuffle,0.20356407165527346,0.9999999999732396,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.20356407165527346,0.9999999996469726,0.0,48,48
baseline,ws_p01_randN,local_sign,0.20356407165527346,0.9999999998170477,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.20356407165527346,0.9999999653781914,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.20356407165527346,0.999999999366059,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.20356407165527346,0.9999999999463779,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.20356407165527346,0.9999999995760315,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.20356407165527346,0.9999999999940171,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.20356407165527346,0.9999999999842687,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.20356407165527346,0.9999999999736088,0.0,48,48
baseline,conn_shuf,local_sign,0.20356407165527346,0.30977830325137967,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.20356407165527346,0.924117295857125,0.0,48,48
baseline,conn_shuf,cel_sample,0.20356407165527346,0.436407281772933,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.20356407165527346,0.4792024876082583,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.20356407165527346,0.36951447301922224,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.20356407165527346,0.8544329355729332,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.20356407165527346,0.6983100329486254,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.20356407165527346,0.6006308469815618,0.0,48,48
baseline,local_sign,conn_shuf_only,0.20356407165527346,0.9451460576133501,0.0,48,48
baseline,local_sign,cel_sample,0.20356407165527346,0.45741982301664186,0.0,48,48
baseline,local_sign,local_sign+flat,0.20356407165527346,0.44669686147158905,0.0,48,48
baseline,local_sign,local_sign+sample,0.20356407165527346,0.38384553809347655,0.0,48,48
baseline,local_sign,local_sign+binary,0.20356407165527346,0.8636252166611597,0.0,48,48
baseline,local_sign,global_sign_pres,0.20356407165527346,0.6923869750793341,0.0,48,48
baseline,local_sign,binary+shuffle,0.20356407165527346,0.5820455003802574,0.0,48,48
baseline,conn_shuf_only,cel_sample,0.20356407165527346,0.8690548438127126,0.0,48,48
baseline,conn_shuf_only,local_sign+flat,0.20356407165527346,0.9821123232557181,0.0,48,48
baseline,conn_shuf_only,local_sign+sample,0.20356407165527346,0.9014552626501504,0.0,48,48
baseline,conn_shuf_only,local_sign+binary,0.20356407165527346,0.9989554412469133,0.0,48,48
baseline,conn_shuf_only,global_sign_pres,0.20356407165527346,0.995894542593724,0.0,48,48
baseline,conn_shuf_only,binary+shuffle,0.20356407165527346,0.9919960461249645,0.0,48,48
baseline,cel_sample,local_sign+flat,0.20356407165527346,0.6465546184843356,0.0,48,48
baseline,cel_sample,local_sign+sample,0.20356407165527346,0.35262767658874417,0.0,48,48
baseline,cel_sample,local_sign+binary,0.20356407165527346,0.9356565490455734,0.0,48,48
baseline,cel_sample,global_sign_pres,0.20356407165527346,0.8358838135016439,0.0,48,48
baseline,cel_sample,binary+shuffle,0.20356407165527346,0.7591613593319684,0.0,48,48
baseline,local_sign+flat,local_sign+sample,0.20356407165527346,0.5718895683189574,0.0,48,48
baseline,local_sign+flat,local_sign+binary,0.20356407165527346,0.733081055830384,0.0,48,48
baseline,local_sign+flat,global_sign_pres,0.20356407165527346,0.48700103143633466,0.0,48,48
baseline,local_sign+flat,binary+shuffle,0.20356407165527346,0.36279136190803896,0.0,48,48
baseline,local_sign+sample,local_sign+binary,0.20356407165527346,0.9096049542351232,0.0,48,48
baseline,local_sign+sample,global_sign_pres,0.20356407165527346,0.7839668046502006,0.0,48,48
baseline,local_sign+sample,binary+shuffle,0.20356407165527346,0.6943988299870396,0.0,48,48
baseline,local_sign+binary,global_sign_pres,0.20356407165527346,0.48285002687519607,0.0,48,48
baseline,local_sign+binary,binary+shuffle,0.20356407165527346,0.6072502554638881,0.0,48,48
baseline,global_sign_pres,binary+shuffle,0.20356407165527346,0.34004572547914896,0.0,48,48
washout_x0.25,real,shuffle_weights,0.20661604404449463,0.8905317281171671,0.0,48,48
washout_x0.25,real,cel_randN,0.20661604404449463,0.9999999977026358,0.0,48,48
washout_x0.25,real,er_randN,0.20661604404449463,0.9999999999686424,0.0,48,48
washout_x0.25,real,ws_p01_randN,0.20661604404449463,0.9999999999850381,0.0,48,48
washout_x0.25,real,conn_shuf,0.20661604404449463,0.7933664098012224,0.0,48,48
washout_x0.25,real,local_sign,0.20661604404449463,0.7784073891820189,0.0,48,48
washout_x0.25,real,conn_shuf_only,0.20661604404449463,0.9883237766239963,0.0,48,48
washout_x0.25,real,cel_sample,0.20661604404449463,0.791607565502741,0.0,48,48
washout_x0.25,real,local_sign+flat,0.20661604404449463,0.48293745001739474,0.0,48,48
washout_x0.25,real,local_sign+sample,0.20661604404449463,0.891997384537179,0.0,48,48
washout_x0.25,real,local_sign+binary,0.20661604404449463,0.30416464687522327,0.0,48,48
washout_x0.25,real,global_sign_pres,0.20661604404449463,0.42940631961971304,0.0,48,48
washout_x0.25,real,binary+shuffle,0.20661604404449463,0.5516796874727965,0.0,48,48
washout_x0.25,shuffle_weights,cel_randN,0.20661604404449463,0.999999838943053,0.0,48,48
washout_x0.25,shuffle_weights,er_randN,0.20661604404449463,0.9999999985800486,0.0,48,48
washout_x0.25,shuffle_weights,ws_p01_randN,0.20661604404449463,0.9999999991551899,0.0,48,48
washout_x0.25,shuffle_weights,conn_shuf,0.20661604404449463,0.4522234929289942,0.0,48,48
washout_x0.25,shuffle_weights,local_sign,0.20661604404449463,0.48455954653038075,0.0,48,48
washout_x0.25,shuffle_weights,conn_shuf_only,0.20661604404449463,0.7048563530298273,0.0,48,48
washout_x0.25,shuffle_weights,cel_sample,0.20661604404449463,0.45159635853673463,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+flat,0.20661604404449463,0.7680395831673164,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+sample,0.20661604404449463,0.3023761567692565,0.0,48,48
washout_x0.25,shuffle_weights,local_sign+binary,0.20661604404449463,0.9302579286601456,0.0,48,48
washout_x0.25,shuffle_weights,global_sign_pres,0.20661604404449463,0.8138744344310912,0.0,48,48
washout_x0.25,shuffle_weights,binary+shuffle,0.20661604404449463,0.7331056746018936,0.0,48,48
washout_x0.25,cel_randN,er_randN,0.20661604404449463,0.9047857283213556,0.0,48,48
washout_x0.25,cel_randN,ws_p01_randN,0.20661604404449463,0.8850323876526994,0.0,48,48
washout_x0.25,cel_randN,conn_shuf,0.20661604404449463,0.9999999485259976,0.0,48,48
washout_x0.25,cel_randN,local_sign,0.20661604404449463,0.9999999668951038,0.0,48,48
washout_x0.25,cel_randN,conn_shuf_only,0.20661604404449463,0.9999979884227678,0.0,48,48
washout_x0.25,cel_randN,cel_sample,0.20661604404449463,0.999999944942651,0.0,48,48
washout_x0.25,cel_randN,local_sign+flat,0.20661604404449463,0.9999999943112046,0.0,48,48
washout_x0.25,cel_randN,local_sign+sample,0.20661604404449463,0.9999998777050811,0.0,48,48
washout_x0.25,cel_randN,local_sign+binary,0.20661604404449463,0.999999999023402,0.0,48,48
washout_x0.25,cel_randN,global_sign_pres,0.20661604404449463,0.9999999967550612,0.0,48,48
washout_x0.25,cel_randN,binary+shuffle,0.20661604404449463,0.9999999947378719,0.0,48,48
washout_x0.25,er_randN,ws_p01_randN,0.20661604404449463,0.48383628532423983,0.0,48,48
washout_x0.25,er_randN,conn_shuf,0.20661604404449463,0.9999999994975839,0.0,48,48
washout_x0.25,er_randN,local_sign,0.20661604404449463,0.9999999996622931,0.0,48,48
washout_x0.25,er_randN,conn_shuf_only,0.20661604404449463,0.9999999851044723,0.0,48,48
washout_x0.25,er_randN,cel_sample,0.20661604404449463,0.999999999465973,0.0,48,48
washout_x0.25,er_randN,local_sign+flat,0.20661604404449463,0.9999999999296295,0.0,48,48
washout_x0.25,er_randN,local_sign+sample,0.20661604404449463,0.9999999988985497,0.0,48,48
washout_x0.25,er_randN,local_sign+binary,0.20661604404449463,0.9999999999849545,0.0,48,48
washout_x0.25,er_randN,global_sign_pres,0.20661604404449463,0.9999999999567935,0.0,48,48
washout_x0.25,er_randN,binary+shuffle,0.20661604404449463,0.9999999999336904,0.0,48,48
washout_x0.25,ws_p01_randN,conn_shuf,0.20661604404449463,0.9999999997204262,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign,0.20661604404449463,0.99999999981894,0.0,48,48
washout_x0.25,ws_p01_randN,conn_shuf_only,0.20661604404449463,0.9999999898722034,0.0,48,48
washout_x0.25,ws_p01_randN,cel_sample,0.20661604404449463,0.9999999997007492,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+flat,0.20661604404449463,0.9999999999655702,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+sample,0.20661604404449463,0.9999999993612085,0.0,48,48
washout_x0.25,ws_p01_randN,local_sign+binary,0.20661604404449463,0.9999999999933278,0.0,48,48
washout_x0.25,ws_p01_randN,global_sign_pres,0.20661604404449463,0.9999999999798048,0.0,48,48
washout_x0.25,ws_p01_randN,binary+shuffle,0.20661604404449463,0.99999999996848,0.0,48,48
washout_x0.25,conn_shuf,local_sign,0.20661604404449463,0.3040025546205053,0.0,48,48
washout_x0.25,conn_shuf,conn_shuf_only,0.20661604404449463,0.8345202437916701,0.0,48,48
washout_x0.25,conn_shuf,cel_sample,0.20661604404449463,0.28548202181863014,0.0,48,48
washout_x0.25,conn_shuf,local_sign+flat,0.20661604404449463,0.610372643976798,0.0,48,48
washout_x0.25,conn_shuf,local_sign+sample,0.20661604404449463,0.43550476619740014,0.0,48,48
washout_x0.25,conn_shuf,local_sign+binary,0.20661604404449463,0.8521954468295139,0.0,48,48
washout_x0.25,conn_shuf,global_sign_pres,0.20661604404449463,0.6643462766480619,0.0,48,48
washout_x0.25,conn_shuf,binary+shuffle,0.20661604404449463,0.5524366668984266,0.0,48,48
washout_x0.25,local_sign,conn_shuf_only,0.20661604404449463,0.8629138702108685,0.0,48,48
washout_x0.25,local_sign,cel_sample,0.20661604404449463,0.3071307817822347,0.0,48,48
washout_x0.25,local_sign,local_sign+flat,0.20661604404449463,0.5786072305502276,0.0,48,48
washout_x0.25,local_sign,local_sign+sample,0.20661604404449463,0.46810135604907827,0.0,48,48
washout_x0.25,local_sign,local_sign+binary,0.20661604404449463,0.8432151316004097,0.0,48,48
washout_x0.25,local_sign,global_sign_pres,0.20661604404449463,0.6357701235767075,0.0,48,48
washout_x0.25,local_sign,binary+shuffle,0.20661604404449463,0.5137202214126223,0.0,48,48
washout_x0.25,conn_shuf_only,cel_sample,0.20661604404449463,0.8316597217358783,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+flat,0.20661604404449463,0.9672934223295433,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+sample,0.20661604404449463,0.7224979702857637,0.0,48,48
washout_x0.25,conn_shuf_only,local_sign+binary,0.20661604404449463,0.9949600576436446,0.0,48,48
washout_x0.25,conn_shuf_only,global_sign_pres,0.20661604404449463,0.9793907217438453,0.0,48,48
washout_x0.25,conn_shuf_only,binary+shuffle,0.20661604404449463,0.9646659762764477,0.0,48,48
washout_x0.25,cel_sample,local_sign+flat,0.20661604404449463,0.6102440417234819,0.0,48,48
washout_x0.25,cel_sample,local_sign+sample,0.20661604404449463,0.4350522274246942,0.0,48,48
washout_x0.25,cel_sample,local_sign+binary,0.20661604404449463,0.8497244918396007,0.0,48,48
washout_x0.25,cel_sample,global_sign_pres,0.20661604404449463,0.663430559320634,0.0,48,48
washout_x0.25,cel_sample,binary+shuffle,0.20661604404449463,0.5530093850509132,0.0,48,48
washout_x0.25,local_sign+flat,local_sign+sample,0.20661604404449463,0.7648920719276371,0.0,48,48
washout_x0.25,local_sign+flat,local_sign+binary,0.20661604404449463,0.5470699138886502,0.0,48,48
washout_x0.25,local_sign+flat,global_sign_pres,0.20661604404449463,0.28199162115974935,0.0,48,48
washout_x0.25,local_sign+flat,binary+shuffle,0.20661604404449463,0.2924515014735569,0.0,48,48
washout_x0.25,local_sign+sample,local_sign+binary,0.20661604404449463,0.9334652214628384,0.0,48,48
washout_x0.25,local_sign+sample,global_sign_pres,0.20661604404449463,0.8134209279646787,0.0,48,48
washout_x0.25,local_sign+sample,binary+shuffle,0.20661604404449463,0.7284927880447445,0.0,48,48
washout_x0.25,local_sign+binary,global_sign_pres,0.20661604404449463,0.4911058733622163,0.0,48,48
washout_x0.25,local_sign+binary,binary+shuffle,0.20661604404449463,0.6296683098302347,0.0,48,48
washout_x0.25,global_sign_pres,binary+shuffle,0.20661604404449463,0.3312187319224146,0.0,48,48
t_train_x0.25,real,shuffle_weights,0.20183862447738649,0.9718134400066921,0.0,48,48
t_train_x0.25,real,cel_randN,0.20183862447738649,0.9999990107713463,0.0,48,48
t_train_x0.25,real,er_randN,0.20183862447738649,0.9999974767575048,0.0,48,48
t_train_x0.25,real,ws_p01_randN,0.20183862447738649,0.9999963346216725,0.0,48,48
t_train_x0.25,real,conn_shuf,0.20183862447738649,0.9191667336512847,0.0,48,48
t_train_x0.25,real,local_sign,0.20183862447738649,0.8495500059968821,0.0,48,48
t_train_x0.25,real,conn_shuf_only,0.20183862447738649,0.9925632861395978,0.0,48,48
