mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similaritysrc
weight_test10.0,38,0.95,0.8,0.5,3.520641326904297,4.634721100330353,3.608919858932495,5.219052791595459,0.0021837351378053427,0.8251687288284302,chunk_14
weight_test10.0,38,0.95,0.8,1.0,3.307697296142578,4.683824062347412,3.1566078662872314,5.687326908111572,0.002184404758736491,0.8280876874923706,chunk_14
weight_test10.0,38,0.95,0.8,1.5,2.71677565574646,3.599496841430664,3.3026833534240723,6.419841289520264,0.0021502096205949783,0.8280067443847656,chunk_14
weight_test10.0,38,0.95,1.0,0.1,7.25258207321167,7.995125770568848,2.826150894165039,2.940073251724243,0.002050208393484354,0.8324474692344666,chunk_14
weight_test10.0,38,0.95,1.0,0.5,4.549107074737549,7.125890612602234,3.774632692337036,5.591483116149902,0.002162219723686576,0.8250380158424377,chunk_14
weight_test10.0,38,0.95,1.0,1.0,3.6847662925720215,5.563011169433594,4.352879524230957,8.169219017028809,0.002134677255526185,0.8355081677436829,chunk_14
weight_test10.0,38,0.95,1.0,1.5,3.910274028778076,6.040831804275513,4.137927055358887,8.783976554870605,0.002180082956328988,0.8356977701187134,chunk_14
weight_test10.0,38,1.05,0.6,0.1,3.8177855014801025,4.881267607212067,2.364330530166626,2.760603904724121,0.002467324258759618,0.8301593661308289,chunk_14
weight_test10.0,38,1.05,0.6,0.5,3.430443286895752,5.297827899456024,2.9348504543304443,4.339646339416504,0.0023836512118577957,0.8317439556121826,chunk_14
weight_test10.0,38,1.05,0.6,1.0,2.4395065307617188,2.8110392689704895,3.5443506240844727,6.049777030944824,0.0024562515318393707,0.8260795474052429,chunk_14
weight_test10.0,38,1.05,0.6,1.5,1.311051845550537,2.1745418906211853,3.561216354370117,7.003376007080078,0.0024093487299978733,0.8324181437492371,chunk_14
weight_test10.0,38,1.05,0.8,0.1,4.556931018829346,6.9338061809539795,2.48283314704895,2.7535581588745117,0.0024116088170558214,0.8228157162666321,chunk_14
weight_test10.0,38,1.05,0.8,0.5,3.9787793159484863,5.6900951862335205,3.090254545211792,4.619715213775635,0.0023613637313246727,0.8267683982849121,chunk_14
weight_test10.0,38,1.05,0.8,1.0,2.0721182823181152,3.050430476665497,4.107663631439209,7.4514970779418945,0.0023851110599935055,0.8285678625106812,chunk_14
weight_test10.0,38,1.05,0.8,1.5,2.2655794620513916,3.2185776829719543,5.192155838012695,10.964075088500977,0.0024847460445016623,0.8262665271759033,chunk_14
weight_test10.0,38,1.05,1.0,0.1,4.724006652832031,7.651422441005707,3.227278470993042,3.619114875793457,0.0023664755281060934,0.827222466468811,chunk_14
weight_test10.0,38,1.05,1.0,0.5,4.755879878997803,6.152982234954834,4.95765495300293,7.780547618865967,0.0023642501328140497,0.8335185647010803,chunk_14
weight_test10.0,38,1.05,1.0,1.0,3.4916911125183105,5.115742385387421,3.9667835235595703,7.72208309173584,0.0023656890261918306,0.8301519751548767,chunk_14
weight_test10.0,38,1.05,1.0,1.5,2.9168403148651123,3.9779661297798157,5.099758625030518,11.489611625671387,0.002386584645137191,0.8309428095817566,chunk_14
weight_test100.0,38,0.6,0.6,0.1,4.2359538078308105,4.494829416275024,1.5824068784713745,1.6271870136260986,0.0013991025043651462,0.8042010068893433,chunk_14
weight_test100.0,38,0.6,0.6,0.5,4.030217170715332,5.584539413452148,1.8548271656036377,2.345641851425171,0.0013371915556490421,0.7980182766914368,chunk_14
weight_test100.0,38,0.6,0.6,1.0,2.866156578063965,3.6947457790374756,2.505037307739258,4.045150279998779,0.0013332490343600512,0.8042381405830383,chunk_14
weight_test100.0,38,0.6,0.6,1.5,2.3786134719848633,3.7328174114227295,2.392860174179077,4.174158096313477,0.0013563770335167646,0.8005149364471436,chunk_14
weight_test100.0,38,0.6,0.8,0.1,4.817058086395264,5.237402617931366,1.7778254747390747,1.835546612739563,0.001362478593364358,0.7988666892051697,chunk_14
weight_test100.0,38,0.6,0.8,0.5,3.9477896690368652,6.136083960533142,1.898129940032959,2.4609782695770264,0.001367794582620263,0.8010097742080688,chunk_14
weight_test100.0,38,0.6,0.8,1.0,3.674152374267578,4.8304221630096436,2.3313417434692383,3.645094633102417,0.0013363809557631612,0.8024598360061646,chunk_14
weight_test100.0,38,0.6,0.8,1.5,2.930868625640869,3.978446066379547,2.6936633586883545,4.914953231811523,0.0013573651667684317,0.807055652141571,chunk_14
weight_test100.0,38,0.6,1.0,0.1,5.5659027099609375,6.092944145202637,2.045644521713257,2.1076300144195557,0.0013476070016622543,0.8046875,chunk_14
weight_test100.0,38,0.6,1.0,0.5,5.193265914916992,7.592548668384552,2.0881893634796143,2.808445692062378,0.001327411038801074,0.8014780282974243,chunk_14
weight_test100.0,38,0.6,1.0,1.0,3.9615349769592285,5.424653053283691,2.4609432220458984,4.12984561920166,0.0014075885992497206,0.8065199851989746,chunk_14
weight_test100.0,38,0.6,1.0,1.5,2.819640636444092,4.300746560096741,2.8031792640686035,5.096960067749023,0.001324267708696425,0.7963842749595642,chunk_14
weight_test100.0,38,0.8,0.6,0.1,5.483823299407959,5.930584728717804,1.972493290901184,2.0239264965057373,0.0018087702337652445,0.8016840815544128,chunk_14
weight_test100.0,38,0.8,0.6,0.5,4.211767673492432,6.134395718574524,2.0903818607330322,2.777684211730957,0.0017836152110248804,0.8021804690361023,chunk_14
weight_test100.0,38,0.8,0.6,1.0,1.326286792755127,1.5556134581565857,2.503063440322876,4.081324577331543,0.0018481971928849816,0.8068305850028992,chunk_14
weight_test100.0,38,0.8,0.6,1.5,1.909412145614624,3.1987845301628113,2.826411008834839,5.047081470489502,0.0017263598274439573,0.8069290518760681,chunk_14
weight_test100.0,38,0.8,0.8,0.1,5.887918949127197,6.5027536153793335,2.0072379112243652,2.0785655975341797,0.0018321858951821923,0.8049147725105286,chunk_14
weight_test100.0,38,0.8,0.8,0.5,4.540687561035156,6.490931987762451,2.3293094635009766,3.1083145141601562,0.0018304409459233284,0.7994535565376282,chunk_14
weight_test100.0,38,0.8,0.8,1.0,2.219534158706665,2.48169207572937,2.680712938308716,4.497591495513916,0.001748120877891779,0.8023406863212585,chunk_14
weight_test100.0,38,0.8,0.8,1.5,2.9698874950408936,5.147243678569794,3.2566678524017334,6.449966907501221,0.0018545963102951646,0.7969891428947449,chunk_14
weight_test100.0,38,0.8,1.0,0.1,6.690578460693359,7.961754679679871,2.249560594558716,2.329120635986328,0.0017316070152446628,0.7988892793655396,chunk_14
weight_test100.0,38,0.8,1.0,0.5,5.720355987548828,8.130673170089722,3.3059756755828857,4.725226879119873,0.001820033765397966,0.8047031164169312,chunk_14
weight_test100.0,38,0.8,1.0,1.0,4.411664009094238,6.859041392803192,3.029449939727783,5.277176380157471,0.0018562532495707273,0.8067071437835693,chunk_14
weight_test100.0,38,0.8,1.0,1.5,3.5618081092834473,5.058818280696869,3.58981990814209,7.314548492431641,0.0018271912122145295,0.8036534786224365,chunk_14
weight_test100.0,38,0.95,0.6,0.1,5.67232608795166,6.03651762008667,2.856689929962158,2.9282121658325195,0.0021557433065027,0.8027753233909607,chunk_14
weight_test100.0,38,0.95,0.6,0.5,4.211606979370117,7.0362014174461365,2.9247848987579346,4.140874862670898,0.0022196664940565825,0.8005709648132324,chunk_14
weight_test100.0,38,0.95,0.6,1.0,2.4426424503326416,4.299601376056671,2.8796756267547607,4.767658233642578,0.002225480740889907,0.7992886900901794,chunk_14
weight_test100.0,38,0.95,0.6,1.5,1.1383683681488037,1.837619662284851,3.0354247093200684,5.792150020599365,0.0021091445814818144,0.8057117462158203,chunk_14
weight_test100.0,38,0.95,0.8,0.1,6.984069347381592,7.726186394691467,3.1977288722991943,3.373955488204956,0.0021331538446247578,0.8024168014526367,chunk_14
weight_test100.0,38,0.95,0.8,0.5,4.120794296264648,6.108051538467407,3.682141065597534,5.353117942810059,0.0021855526138097048,0.7950905561447144,chunk_14
weight_test100.0,38,0.95,0.8,1.0,3.288431167602539,5.437276065349579,3.2715494632720947,5.944568157196045,0.0021864541340619326,0.7989296913146973,chunk_14
weight_test100.0,38,0.95,0.8,1.5,2.7113819122314453,4.095149636268616,3.3859798908233643,6.637963771820068,0.0021483483724296093,0.7998250722885132,chunk_14
weight_test100.0,38,0.95,1.0,0.1,7.387155055999756,8.146093606948853,2.861088275909424,2.978818416595459,0.002036476507782936,0.8039581775665283,chunk_14
weight_test100.0,38,0.95,1.0,0.5,4.213088512420654,4.311191439628601,3.889671564102173,5.802402973175049,0.0021597512532025576,0.795414388179779,chunk_14
weight_test100.0,38,0.95,1.0,1.0,3.7734904289245605,5.474649786949158,4.431658744812012,8.383195877075195,0.0021316572092473507,0.807250440120697,chunk_14
weight_test100.0,38,0.95,1.0,1.5,2.9232778549194336,4.837839186191559,4.296656131744385,9.217707633972168,0.002179349772632122,0.8077951073646545,chunk_14
weight_test100.0,38,1.05,0.6,0.1,2.664496421813965,4.129003345966339,2.4310455322265625,2.8372714519500732,0.002476111287251115,0.8011419773101807,chunk_14
weight_test100.0,38,1.05,0.6,0.5,3.4315247535705566,5.306962490081787,2.9477250576019287,4.4123215675354,0.0023830716963857412,0.8038878440856934,chunk_14
weight_test100.0,38,1.05,0.6,1.0,2.448655128479004,2.91760390996933,3.6508257389068604,6.275681972503662,0.0024630348198115826,0.7961968183517456,chunk_14
weight_test100.0,38,1.05,0.6,1.5,1.6220800876617432,2.8919893503189087,3.6622297763824463,7.263126850128174,0.002411677734926343,0.8037827610969543,chunk_14
weight_test100.0,38,1.05,0.8,0.1,5.113584518432617,7.728011667728424,2.5559425354003906,2.8313183784484863,0.0024121482856571674,0.7935789227485657,chunk_14
weight_test100.0,38,1.05,0.8,0.5,4.178786277770996,5.613962531089783,3.2359604835510254,4.822123050689697,0.0023561727721244097,0.7979095578193665,chunk_14
weight_test100.0,38,1.05,0.8,1.0,2.4456474781036377,4.240311026573181,4.255134105682373,7.785711765289307,0.002383326878771186,0.7996659278869629,chunk_14
weight_test100.0,38,1.05,0.8,1.5,2.624979019165039,3.2616082429885864,5.397902965545654,11.530577659606934,0.002495585475116968,0.796845555305481,chunk_14
weight_test100.0,38,1.05,1.0,0.1,4.925198554992676,7.497930645942688,3.297908306121826,3.7045466899871826,0.0023629385977983475,0.7986217141151428,chunk_14
weight_test100.0,38,1.05,1.0,0.5,4.783969402313232,6.405179917812347,5.0961456298828125,8.051669120788574,0.0023604589514434338,0.8048557639122009,chunk_14
weight_test100.0,38,1.05,1.0,1.0,3.9261434078216553,5.511427402496338,4.153118133544922,8.145291328430176,0.0023583094589412212,0.8013613224029541,chunk_14
weight_test100.0,38,1.05,1.0,1.5,3.7838311195373535,5.619058549404144,5.305323600769043,12.08892822265625,0.0023860374931246042,0.8026278018951416,chunk_14
weight_test1000.0,38,0.6,0.6,0.1,4.241675853729248,4.502957880496979,1.5848312377929688,1.6297013759613037,0.0013994339387863874,0.8010121583938599,chunk_14
weight_test1000.0,38,0.6,0.6,0.5,3.4247190952301025,5.191894054412842,1.8572216033935547,2.349216938018799,0.0013368444051593542,0.7947030067443848,chunk_14
weight_test1000.0,38,0.6,0.6,1.0,2.0105748176574707,2.4210320711135864,2.508272171020508,4.052091598510742,0.0013328945497050881,0.8010972142219543,chunk_14
weight_test1000.0,38,0.6,0.6,1.5,2.7892136573791504,4.032662928104401,2.395936965942383,4.181676864624023,0.001356211258098483,0.7973148226737976,chunk_14
weight_test1000.0,38,0.6,0.8,0.1,4.824456214904785,5.25010484457016,1.7811675071716309,1.8390543460845947,0.0013624964049085975,0.7955881953239441,chunk_14
weight_test1000.0,38,0.6,0.8,0.5,2.967653274536133,3.989357113838196,1.901155710220337,2.4657959938049316,0.0013677559327334166,0.7978653311729431,chunk_14
weight_test1000.0,38,0.6,0.8,1.0,3.1958436965942383,4.793648719787598,2.3349597454071045,3.652519941329956,0.001335982931777835,0.7992908954620361,chunk_14
weight_test1000.0,38,0.6,0.8,1.5,2.997349500656128,4.138821065425873,2.6991870403289795,4.928468704223633,0.0013571857707574964,0.8039034605026245,chunk_14
weight_test1000.0,38,0.6,1.0,0.1,5.572674751281738,6.106631517410278,2.0487663745880127,2.110952854156494,0.0013471107231453061,0.8014858961105347,chunk_14
weight_test1000.0,38,0.6,1.0,0.5,4.443404674530029,6.602595865726471,2.093641757965088,2.817063093185425,0.0013270521303638816,0.798244297504425,chunk_14
weight_test1000.0,38,0.6,1.0,1.0,3.4026572704315186,5.325198113918304,2.466989040374756,4.142687797546387,0.0014079214306548238,0.803455650806427,chunk_14
weight_test1000.0,38,0.6,1.0,1.5,3.9980173110961914,5.843588054180145,2.8103339672088623,5.114069938659668,0.0013235937803983688,0.7931861877441406,chunk_14
weight_test1000.0,38,0.8,0.6,0.1,5.490645408630371,5.937042593955994,1.9743343591690063,2.0259435176849365,0.0018087790813297033,0.798430323600769,chunk_14
weight_test1000.0,38,0.8,0.6,0.5,4.315061569213867,6.256163537502289,2.0939087867736816,2.7832753658294678,0.001783141866326332,0.7990221977233887,chunk_14
weight_test1000.0,38,0.8,0.6,1.0,3.9769177436828613,5.615399241447449,2.5074970722198486,4.091070652008057,0.001848476123996079,0.8036735653877258,chunk_14
weight_test1000.0,38,0.8,0.6,1.5,1.9403612613677979,3.009713113307953,2.832871913909912,5.062080383300781,0.0017252479447051883,0.8037710189819336,chunk_14
weight_test1000.0,38,0.8,0.8,0.1,5.897609233856201,6.517892599105835,2.0132992267608643,2.0849862098693848,0.0018325384007766843,0.8017482161521912,chunk_14
weight_test1000.0,38,0.8,0.8,0.5,3.339560031890869,4.5727317333221436,2.3320696353912354,3.114144802093506,0.0018304286058992147,0.7962002158164978,chunk_14
weight_test1000.0,38,0.8,0.8,1.0,2.408806085586548,3.577009379863739,2.685396909713745,4.508113861083984,0.0017471648752689362,0.7991472482681274,chunk_14
weight_test1000.0,38,0.8,0.8,1.5,1.4399709701538086,1.869157314300537,3.266399621963501,6.475100040435791,0.0018548741936683655,0.7937360405921936,chunk_14
weight_test1000.0,38,0.8,1.0,0.1,6.7031965255737305,7.973476409912109,2.2538912296295166,2.3338074684143066,0.0017305952496826649,0.7956051826477051,chunk_14
weight_test1000.0,38,0.8,1.0,0.5,5.469400405883789,7.098952412605286,3.3152658939361572,4.741854667663574,0.001820079516619444,0.8015919923782349,chunk_14
weight_test1000.0,38,0.8,1.0,1.0,3.7792272567749023,6.494372546672821,3.0421698093414307,5.304708480834961,0.001856638235040009,0.8035280704498291,chunk_14
weight_test1000.0,38,0.8,1.0,1.5,2.9492106437683105,5.120999336242676,3.6012792587280273,7.345452308654785,0.0018269758438691497,0.8004235625267029,chunk_14
weight_test1000.0,38,0.95,0.6,0.1,5.686107158660889,6.051348805427551,2.862412929534912,2.9352405071258545,0.0021556203719228506,0.7995714545249939,chunk_14
weight_test1000.0,38,0.95,0.6,0.5,4.435029983520508,7.3179144859313965,2.932046890258789,4.152933597564697,0.002220400609076023,0.7973807454109192,chunk_14
weight_test1000.0,38,0.95,0.6,1.0,2.842222213745117,4.190305411815643,2.8887927532196045,4.785134792327881,0.002225899137556553,0.7960324287414551,chunk_14
weight_test1000.0,38,0.95,0.6,1.5,1.9611570835113525,1.9826110005378723,3.0421926975250244,5.808974742889404,0.0021084770560264587,0.802584171295166,chunk_14
weight_test1000.0,38,0.95,0.8,0.1,6.99327278137207,7.739463031291962,3.201922655105591,3.3790388107299805,0.002132788533344865,0.7991001605987549,chunk_14
weight_test1000.0,38,0.95,0.8,0.5,4.328004360198975,5.494601011276245,3.6908528804779053,5.369143962860107,0.0021857598330825567,0.7917121648788452,chunk_14
weight_test1000.0,38,0.95,0.8,1.0,2.707303762435913,3.6587300896644592,3.285162925720215,5.974957466125488,0.0021866869647055864,0.7956585884094238,chunk_14
weight_test1000.0,38,0.95,0.8,1.5,2.9163193702697754,3.8864524960517883,3.3958451747894287,6.664246559143066,0.002148146042600274,0.7966748476028442,chunk_14
weight_test1000.0,38,0.95,1.0,0.1,7.401263236999512,8.1631720662117,2.865145683288574,2.983368396759033,0.002034923527389765,0.8007600903511047,chunk_14
weight_test1000.0,38,0.95,1.0,0.5,4.050440788269043,5.177891135215759,3.903149127960205,5.827268600463867,0.0021594504360109568,0.7920927405357361,chunk_14
weight_test1000.0,38,0.95,1.0,1.0,3.772252082824707,6.256768584251404,4.441006660461426,8.408626556396484,0.0021313230972737074,0.8040740489959717,chunk_14
weight_test1000.0,38,0.95,1.0,1.5,3.397435426712036,5.219714283943176,4.315427303314209,9.269271850585938,0.0021792359184473753,0.80466228723526,chunk_14
weight_test1000.0,38,1.05,0.6,0.1,2.7591214179992676,3.591051995754242,2.438835859298706,2.846259593963623,0.002477099420502782,0.7978837490081787,chunk_14
weight_test1000.0,38,1.05,0.6,0.5,3.3788156509399414,4.953548610210419,2.949730157852173,4.42130708694458,0.0023830265272408724,0.8007697463035583,chunk_14
weight_test1000.0,38,1.05,0.6,1.0,2.5839781761169434,3.82251900434494,3.6633877754211426,6.302452087402344,0.0024638057220727205,0.7928405404090881,chunk_14
weight_test1000.0,38,1.05,0.6,1.5,1.6911368370056152,2.779782295227051,3.6739420890808105,7.2936272621154785,0.0024119592271745205,0.8005666732788086,chunk_14
weight_test1000.0,38,1.05,0.8,0.1,4.846890449523926,6.747422218322754,2.5643768310546875,2.840366840362549,0.002412194386124611,0.7903099060058594,chunk_14
weight_test1000.0,38,1.05,0.8,0.5,4.152642250061035,5.86334753036499,3.2529191970825195,4.846370697021484,0.0023555702064186335,0.7946785688400269,chunk_14
weight_test1000.0,38,1.05,0.8,1.0,2.145777940750122,4.135680794715881,4.27248477935791,7.825186252593994,0.0023831301368772984,0.796425461769104,chunk_14
weight_test1000.0,38,1.05,0.8,1.5,1.920457363128662,2.7893744111061096,5.42222261428833,11.597625732421875,0.0024968215730041265,0.7935459613800049,chunk_14
weight_test1000.0,38,1.05,1.0,0.1,4.518263339996338,7.372387528419495,3.306251049041748,3.7146122455596924,0.0023625430185347795,0.7954215407371521,chunk_14
weight_test1000.0,38,1.05,1.0,0.5,3.9494075775146484,6.081533491611481,5.112586975097656,8.083841323852539,0.002360028214752674,0.8016337156295776,chunk_14
weight_test1000.0,38,1.05,1.0,1.0,4.3784260749816895,6.259492874145508,4.175701141357422,8.196582794189453,0.0023574340157210827,0.7981311678886414,chunk_14
weight_test1000.0,38,1.05,1.0,1.5,3.420079231262207,4.992207288742065,5.329706192016602,12.16003704071045,0.002385977189987898,0.7994547486305237,chunk_14
weight_test0.0,39,0.6,0.6,0.1,3.6246042251586914,4.045821130275726,1.4956858158111572,1.5517991781234741,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.6,0.5,3.8429718017578125,5.398005723953247,1.823408842086792,2.3540337085723877,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.6,1.0,2.6298255920410156,3.6204612255096436,1.9644771814346313,3.0185580253601074,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.6,1.5,1.712303638458252,1.9492338299751282,2.176854372024536,3.7823851108551025,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.8,0.1,4.828012943267822,5.064732670783997,1.6431440114974976,1.6865109205245972,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.8,0.5,3.7962334156036377,5.509496629238129,1.8496010303497314,2.4048030376434326,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.8,1.0,2.3745388984680176,4.061230719089508,2.058321952819824,3.1180901527404785,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,0.8,1.5,2.596813917160034,2.869941473007202,2.3501739501953125,4.032817363739014,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,1.0,0.1,4.8934855461120605,5.278821170330048,1.5465079545974731,1.5916509628295898,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,1.0,0.5,3.658043146133423,4.932628512382507,1.9262028932571411,2.5195181369781494,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,1.0,1.0,3.7901203632354736,5.994524359703064,2.708804130554199,4.37433385848999,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.6,1.0,1.5,3.0976929664611816,2.99909508228302,2.6254639625549316,5.006370544433594,0.0013699823757633567,1.000000238418579,chunk_14
weight_test0.0,39,0.8,0.6,0.1,5.334207534790039,5.692763864994049,1.6699315309524536,1.718997836112976,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.6,0.5,4.533967971801758,6.047607243061066,1.96113920211792,2.620748519897461,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.6,1.0,2.2556095123291016,3.4956894516944885,2.3764069080352783,3.869769811630249,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.6,1.5,1.512853980064392,2.0526402592658997,2.654578447341919,4.5104875564575195,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.8,0.1,5.541817665100098,6.191299021244049,1.824097990989685,1.8923678398132324,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.8,0.5,3.9435689449310303,6.557095944881439,2.2424662113189697,2.9984841346740723,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.8,1.0,2.3383777141571045,4.455337047576904,2.9658119678497314,5.047026634216309,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,0.8,1.5,2.2278103828430176,2.8586989641189575,2.7465438842773438,4.9850239753723145,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,1.0,0.1,5.975730895996094,6.8164209723472595,1.9581178426742554,2.0409038066864014,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,1.0,0.5,4.765890121459961,6.721767544746399,2.4028074741363525,3.276745319366455,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,1.0,1.0,3.486506700515747,4.680949687957764,2.9641146659851074,5.342228889465332,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.8,1.0,1.5,1.9815609455108643,2.8035051226615906,3.760777473449707,7.630809307098389,0.001826643361710012,1.0000003576278687,chunk_14
weight_test0.0,39,0.95,0.6,0.1,5.527904510498047,5.8596726059913635,2.2340824604034424,2.3516836166381836,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.6,0.5,3.9412808418273926,5.124131143093109,2.3935558795928955,3.171556234359741,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.6,1.0,1.615804672241211,2.1970702409744263,3.228088140487671,5.562961578369141,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.6,1.5,1.713919758796692,3.026223123073578,3.1989216804504395,5.8037309646606445,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.8,0.1,6.069775104522705,6.453975975513458,2.2071352005004883,2.2329437732696533,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.8,0.5,4.049173831939697,5.495524823665619,2.6642539501190186,3.7363595962524414,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.8,1.0,3.1076340675354004,4.87885046005249,3.193272352218628,5.260128498077393,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,0.8,1.5,2.8177802562713623,4.7612574100494385,3.3412702083587646,6.228488445281982,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,1.0,0.1,6.958698749542236,7.738154351711273,2.9275894165039062,3.018165111541748,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,1.0,0.5,3.279848575592041,4.73032021522522,3.5950329303741455,5.2273850440979,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,1.0,1.0,4.252769947052002,6.784096360206604,3.0500411987304688,5.159243583679199,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,0.95,1.0,1.5,2.6380128860473633,3.3103328943252563,4.026604175567627,8.247973442077637,0.002169138751924038,1.000000238418579,chunk_14
weight_test0.0,39,1.05,0.6,0.1,3.657750129699707,5.399677097797394,2.3380353450775146,2.669365406036377,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.6,0.5,3.4785680770874023,5.024932324886322,2.7099239826202393,4.061767578125,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.6,1.0,1.825164794921875,2.4200809597969055,3.2369747161865234,5.397510528564453,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.6,1.5,0.6220678091049194,0.6119481325149536,3.410374164581299,6.262889385223389,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.8,0.1,3.6335842609405518,4.951428234577179,3.017456531524658,5.760488986968994,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.8,0.5,4.313290596008301,6.3799572587013245,3.1921379566192627,4.510820388793945,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.8,1.0,2.156230926513672,2.466314375400543,3.4557738304138184,6.183048725128174,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,0.8,1.5,2.7419967651367188,4.569224774837494,3.4107391834259033,6.583445072174072,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,1.0,0.1,5.086648464202881,7.638852477073669,2.3129019737243652,2.6728591918945312,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,1.0,0.5,5.485691070556641,8.124789476394653,3.550346612930298,5.039095878601074,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,1.0,1.0,3.461900472640991,5.237931549549103,4.231386661529541,7.670734882354736,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test0.0,39,1.05,1.0,1.5,2.9381468296051025,3.7954021692276,3.948732852935791,7.7210774421691895,0.0023974692448973656,1.0000003576278687,chunk_14
weight_test1.0,39,0.6,0.6,0.1,3.65592360496521,4.088937878608704,1.5250200033187866,1.5837472677230835,0.0013417100999504328,0.9463942050933838,chunk_14
weight_test1.0,39,0.6,0.6,0.5,4.117586612701416,5.8220566511154175,1.8784101009368896,2.4307498931884766,0.0013809031806886196,0.9470179677009583,chunk_14
weight_test1.0,39,0.6,0.6,1.0,2.867063522338867,4.583869576454163,1.9931070804595947,3.074679136276245,0.0013525120448321104,0.949077308177948,chunk_14
weight_test1.0,39,0.6,0.6,1.5,2.241931915283203,2.8798885345458984,2.2164318561553955,3.872171640396118,0.0013589846203103662,0.9479792714118958,chunk_14
weight_test1.0,39,0.6,0.8,0.1,4.856740474700928,5.118119299411774,1.6644037961959839,1.7084697484970093,0.0013333973474800587,0.9475802183151245,chunk_14
weight_test1.0,39,0.6,0.8,0.5,4.584783554077148,6.9196630120277405,1.8870421648025513,2.46305775642395,0.0013549340656027198,0.9490260481834412,chunk_14
weight_test1.0,39,0.6,0.8,1.0,2.5608747005462646,3.2462432980537415,2.098217725753784,3.200474500656128,0.0013798498548567295,0.9493499398231506,chunk_14
weight_test1.0,39,0.6,0.8,1.5,2.36169171333313,3.9113729596138,2.418431520462036,4.185239315032959,0.001415491453371942,0.9460375905036926,chunk_14
weight_test1.0,39,0.6,1.0,0.1,4.87325382232666,5.35186380147934,1.585007667541504,1.6331168413162231,0.0013718550326302648,0.9465969800949097,chunk_14
weight_test1.0,39,0.6,1.0,0.5,4.826470375061035,6.540466785430908,2.008655309677124,2.6440820693969727,0.0013382190372794867,0.9478451609611511,chunk_14
weight_test1.0,39,0.6,1.0,1.0,3.8639845848083496,5.4947749376297,2.7552897930145264,4.487112998962402,0.0013617223594337702,0.9476014971733093,chunk_14
