mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,80,0.6,0.6,0.1,0.0,4.600217819213867,4.940011343172614,1.4621927738189697,1.502070426940918,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,0.1,0.1,4.554021835327148,4.874942028884334,1.514420747756958,1.6037553548812866,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,0.5,0.0,4.232504844665527,7.084785906164257,1.6860564947128296,2.1757943630218506,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,0.5,0.1,3.7537596225738525,5.93164620051607,1.8773666620254517,2.581390619277954,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,1.0,0.0,3.598968744277954,6.1043544101003135,1.9963115453720093,3.0539286136627197,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,1.0,0.1,3.3852524757385254,6.011398202605733,2.278749942779541,3.7364895343780518,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,1.5,0.0,3.0790114402770996,5.0646562959273,2.207224130630493,3.672637701034546,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.6,1.5,0.1,2.2069413661956787,3.3531592894757978,2.5369513034820557,4.541435241699219,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.8,0.1,0.0,4.828393459320068,5.438586666594119,1.531661868095398,1.5751675367355347,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.8,0.1,0.1,4.782567024230957,5.324264336368429,1.5874160528182983,1.6836241483688354,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.8,0.5,0.0,4.210172653198242,7.539419396964519,1.7789405584335327,2.3254995346069336,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
real,80,0.6,0.8,0.5,0.1,4.291435241699219,6.5580694169083245,1.9836913347244263,2.765606164932251,0.0009280519443564117,0.5628097057342529,0.8963917938895556,8012346,chunk_8
