config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.20888345241546633,0.29702792842598,0.0,48,48
baseline,real,cel_randN,0.20888345241546633,0.9999999941460976,0.0,48,48
baseline,real,er_randN,0.20888345241546633,0.9999999999052354,0.0,48,48
baseline,real,ws_p01_randN,0.20888345241546633,0.9999999999920258,0.0,48,48
baseline,real,conn_shuf,0.20888345241546633,0.6389488149416784,0.0,48,48
baseline,real,local_sign,0.20888345241546633,0.5835298072406915,0.0,48,48
baseline,real,conn_shuf_only,0.20888345241546633,0.32382921788572944,0.0,48,48
baseline,real,cel_sample,0.20888345241546633,0.4192289140009656,0.0,48,48
baseline,real,local_sign+flat,0.20888345241546633,0.549086580528003,0.0,48,48
baseline,real,local_sign+sample,0.20888345241546633,0.3638158343190073,0.0,48,48
baseline,real,local_sign+binary,0.20888345241546633,0.7266828932097222,0.0,48,48
baseline,real,global_sign_pres,0.20888345241546633,0.8424609215126168,0.0,48,48
baseline,real,binary+shuffle,0.20888345241546633,0.7122079561457786,0.0,48,48
baseline,shuffle_weights,cel_randN,0.20888345241546633,0.9999999875275929,0.0,48,48
baseline,shuffle_weights,er_randN,0.20888345241546633,0.999999999805395,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.20888345241546633,0.9999999999832055,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.20888345241546633,0.5999247853510996,0.0,48,48
baseline,shuffle_weights,local_sign,0.20888345241546633,0.6026184372375272,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.20888345241546633,0.3651764508260133,0.0,48,48
baseline,shuffle_weights,cel_sample,0.20888345241546633,0.40024993733031317,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.20888345241546633,0.5731127799874355,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.20888345241546633,0.40420055486626705,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.20888345241546633,0.7250444766434639,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.20888345241546633,0.8291429189480495,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.20888345241546633,0.7143645248300174,0.0,48,48
baseline,cel_randN,er_randN,0.20888345241546633,0.8468209231257637,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.20888345241546633,0.9369856428267875,0.0,48,48
baseline,cel_randN,conn_shuf,0.20888345241546633,0.9999999293831267,0.0,48,48
baseline,cel_randN,local_sign,0.20888345241546633,0.9999999986600401,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.20888345241546633,0.9999999916030368,0.0,48,48
baseline,cel_randN,cel_sample,0.20888345241546633,0.9999999801840846,0.0,48,48
baseline,cel_randN,local_sign+flat,0.20888345241546633,0.9999999986955701,0.0,48,48
baseline,cel_randN,local_sign+sample,0.20888345241546633,0.9999999944480265,0.0,48,48
baseline,cel_randN,local_sign+binary,0.20888345241546633,0.9999999995595414,0.0,48,48
baseline,cel_randN,global_sign_pres,0.20888345241546633,0.9999999997446574,0.0,48,48
baseline,cel_randN,binary+shuffle,0.20888345241546633,0.9999999993734697,0.0,48,48
baseline,er_randN,ws_p01_randN,0.20888345241546633,0.628046161365815,0.0,48,48
baseline,er_randN,conn_shuf,0.20888345241546633,0.9999999989998971,0.0,48,48
baseline,er_randN,local_sign,0.20888345241546633,0.9999999999757773,0.0,48,48
baseline,er_randN,conn_shuf_only,0.20888345241546633,0.9999999998655384,0.0,48,48
baseline,er_randN,cel_sample,0.20888345241546633,0.9999999997010652,0.0,48,48
baseline,er_randN,local_sign+flat,0.20888345241546633,0.9999999999764025,0.0,48,48
baseline,er_randN,local_sign+sample,0.20888345241546633,0.9999999999089912,0.0,48,48
baseline,er_randN,local_sign+binary,0.20888345241546633,0.999999999991299,0.0,48,48
baseline,er_randN,global_sign_pres,0.20888345241546633,0.9999999999947197,0.0,48,48
baseline,er_randN,binary+shuffle,0.20888345241546633,0.9999999999879811,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.20888345241546633,0.9999999999137785,0.0,48,48
baseline,ws_p01_randN,local_sign,0.20888345241546633,0.9999999999979285,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.20888345241546633,0.9999999999883561,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.20888345241546633,0.99999999997448,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.20888345241546633,0.999999999997998,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.20888345241546633,0.9999999999921679,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.20888345241546633,0.9999999999992633,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.20888345241546633,0.9999999999995466,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.20888345241546633,0.9999999999989715,0.0,48,48
baseline,conn_shuf,local_sign,0.20888345241546633,0.868695735611695,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.20888345241546633,0.6740096357417531,0.0,48,48
