mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
binary+shuffle,21,0.6,0.6,0.1,7.916228294372559,9.619731779068152,3.4726450443267822,3.6755926609039307,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.6,0.5,6.720394134521484,11.545985380145908,4.65177583694458,7.224857330322266,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.6,1.0,2.4989233016967773,5.326658711979604,5.5212836265563965,11.114990234375,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.6,1.5,2.1252617835998535,4.3307642171860055,5.809178829193115,13.40224552154541,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.8,0.1,9.54210090637207,11.698817705849478,4.002816200256348,4.289280414581299,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.8,0.5,6.962569713592529,12.001018347535023,5.756519794464111,9.436246871948242,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.8,1.0,4.734394073486328,8.861281275167048,7.000540733337402,14.842543601989746,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,0.8,1.5,3.7315213680267334,5.910085589664874,7.376536846160889,17.844371795654297,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,1.0,0.1,12.079094886779785,14.985777029112027,4.97426700592041,5.426919460296631,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,1.0,0.5,7.809990882873535,13.408244034064566,7.82969331741333,13.589362144470215,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,1.0,1.0,6.8783135414123535,11.294183571940643,9.68655014038086,21.381254196166992,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.6,1.0,1.5,5.374425411224365,9.332653572601885,10.132859230041504,25.339609146118164,0.0020396143663674593,0.022988509386777878,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.6,0.1,9.935186386108398,11.89501731081782,5.472365856170654,6.090609550476074,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.6,0.5,8.000255584716797,13.696309311470728,8.493576049804688,14.444729804992676,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.6,1.0,4.924520015716553,8.390892808638796,9.867733001708984,21.198556900024414,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.6,1.5,3.8692374229431152,7.014258639299214,9.915958404541016,24.180278778076172,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.8,0.1,12.870205879211426,15.320510005722895,6.739076137542725,7.676673889160156,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.8,0.5,9.024785995483398,14.622268850423097,11.365959167480469,20.368865966796875,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.8,1.0,6.869875431060791,11.269471525969948,13.348652839660645,29.664609909057617,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,0.8,1.5,4.425617694854736,7.912960910698963,13.398712158203125,33.480445861816406,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,1.0,0.1,16.771203994750977,20.011477787244985,9.43093204498291,11.211491584777832,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,1.0,0.5,10.474628448486328,15.73857751781975,17.144168853759766,31.80299186706543,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,1.0,1.0,7.080611228942871,11.618170727400212,19.884246826171875,44.11749267578125,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.8,1.0,1.5,6.605380535125732,11.032841287881581,19.663057327270508,48.55549240112305,0.0027194858994334936,0.02298850379884243,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.6,0.1,10.349902153015137,11.848731478250443,7.289967060089111,9.292884826660156,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.6,0.5,7.684418201446533,12.265288459530439,12.998666763305664,23.177688598632812,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.6,1.0,6.258939266204834,10.777091843929952,15.108635902404785,32.646053314208984,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.6,1.5,4.625504016876221,7.836938133178592,14.74407958984375,35.81897735595703,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.8,0.1,13.437457084655762,15.184994265871467,9.754815101623535,12.622801780700684,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.8,0.5,9.167173385620117,13.440038725168051,18.272624969482422,33.75494384765625,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.8,1.0,7.218598365783691,11.883157762866006,20.99702262878418,45.8505973815918,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,0.8,1.5,6.179399490356445,10.402714192008602,20.372522354125977,49.56401443481445,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,1.0,0.1,18.038354873657227,19.92361787305265,15.74763298034668,21.45016860961914,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,1.0,0.5,10.924930572509766,14.812230375347099,28.832448959350586,53.301109313964844,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,1.0,1.0,8.24815559387207,12.260515198935536,31.683021545410156,66.80388641357422,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,0.95,1.0,1.5,6.962430953979492,10.853334956091317,30.220462799072266,70.35704803466797,0.003229389199987054,0.02298850193619728,0.0,2112346,chunk_3
binary+shuffle,21,1.05,0.6,0.1,9.487232208251953,10.4275343177612,8.865860939025879,12.671876907348633,0.0035693251993507147,0.022988496348261833,0.0,2112346,chunk_3
