dataset,job,normalization,rho_target,sign_frac,triad_scope,n_edges_mean,n_edges_std,n_edges_min,n_edges_max,n_edges_count,negative_edge_fraction_mean,negative_edge_fraction_std,negative_edge_fraction_min,negative_edge_fraction_max,negative_edge_fraction_count,raw_rho_mean,raw_rho_std,raw_rho_min,raw_rho_max,raw_rho_count,ref_rho_mean,ref_rho_std,ref_rho_min,ref_rho_max,ref_rho_count,post_rho_mean,post_rho_std,post_rho_min,post_rho_max,post_rho_count,scale_factor_mean,scale_factor_std,scale_factor_min,scale_factor_max,scale_factor_count,triad_count_mean,triad_count_std,triad_count_min,triad_count_max,triad_count_count,triad_edge_count_mean_mean,triad_edge_count_mean_std,triad_edge_count_mean_min,triad_edge_count_mean_max,triad_edge_count_mean_count,triad_avg_abs_w_mean_mean,triad_avg_abs_w_mean_std,triad_avg_abs_w_mean_min,triad_avg_abs_w_mean_max,triad_avg_abs_w_mean_count,triad_avg_abs_w_std_mean,triad_avg_abs_w_std_std,triad_avg_abs_w_std_min,triad_avg_abs_w_std_max,triad_avg_abs_w_std_count,triad_avg_abs_w_min_mean,triad_avg_abs_w_min_std,triad_avg_abs_w_min_min,triad_avg_abs_w_min_max,triad_avg_abs_w_min_count,triad_avg_abs_w_max_mean,triad_avg_abs_w_max_std,triad_avg_abs_w_max_min,triad_avg_abs_w_max_max,triad_avg_abs_w_max_count,triad_cv_abs_w_mean_mean,triad_cv_abs_w_mean_std,triad_cv_abs_w_mean_min,triad_cv_abs_w_mean_max,triad_cv_abs_w_mean_count,triad_cv_abs_w_std_mean,triad_cv_abs_w_std_std,triad_cv_abs_w_std_min,triad_cv_abs_w_std_max,triad_cv_abs_w_std_count
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,any_edge,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.0317511573001546,0.0,0.0317511573001546,0.0317511573001546,3,0.0360651701217551,0.0,0.0360651701217551,0.0360651701217551,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,3,0.1359943833418681,0.0,0.1359943833418681,0.1359943833418681,3,0.263442983680144,0.0,0.263442983680144,0.263442983680144,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,closed,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.0362982670306508,0.0,0.0362982670306508,0.0362982670306508,3,0.0248367174201264,0.0,0.0248367174201264,0.0248367174201264,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17303235828876487,0.0,0.1730323582887649,0.1730323582887649,3,0.7041641664620958,0.0,0.7041641664620958,0.7041641664620958,3,0.2998122446338896,0.0,0.2998122446338896,0.2998122446338896,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.0,weak_connected,3604.0,0.0,3604,3604,3,0.0,0.0,0.0,0.0,3,100.5592269897461,0.0,100.5592269897461,100.5592269897461,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000003218650818,0.0,0.6000003218650818,0.6000003218650818,3,0.0059666329780078,0.0,0.0059666329780078,0.0059666329780078,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.0330589330585193,0.0,0.0330589330585193,0.0330589330585193,3,0.0271365383449208,0.0,0.0271365383449208,0.0271365383449208,3,0.005966633092612,0.0,0.005966633092612,0.005966633092612,3,0.17899899184703819,0.0,0.1789989918470382,0.1789989918470382,3,0.5259102664016643,0.0,0.5259102664016643,0.5259102664016643,3,0.3109101758629826,0.0,0.3109101758629826,0.3109101758629826,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,any_edge,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,62.30544662475586,9.796796836507916,51.05173110961914,68.92861938476562,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000001033147176,4.817786078866224e-07,0.5999996662139893,0.6000006198883057,3,0.009807076499236832,0.0016900065737760403,0.0087046571562785,0.0117527846158961,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.05218789527679157,0.008993290145622203,0.0463214212066157,0.0625418889533084,3,0.059278636596649836,0.010215203996375096,0.0526150876389232,0.0710394222365891,3,0.009807076305150967,0.00169000645120881,0.0087046567350626,0.0117527842521667,3,0.294212281703949,0.05070019996966675,0.2611396908760071,0.3525835275650024,3,0.13599438330134758,2.600991246468874e-10,0.1359943831446226,0.1359943836015873,3,0.26344298374803365,3.451012795481577e-10,0.2634429835400899,0.2634429841463938,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,closed,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,62.30544662475586,9.796796836507916,51.05173110961914,68.92861938476562,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000001033147176,4.817786078866224e-07,0.5999996662139893,0.6000006198883057,3,0.009807076499236832,0.0016900065737760403,0.0087046571562785,0.0117527846158961,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.05966176728309114,0.010281226768882582,0.0529551505443953,0.0714985650768075,3,0.04082295295584547,0.0070348243685102296,0.036234018995084,0.0489221609057797,3,0.009807076305150967,0.00169000645120881,0.0087046567350626,0.0117527842521667,3,0.2844052066405614,0.04901019244622436,0.2524350360035896,0.3408307433128357,3,0.7041641660697541,1.4020830334044846e-09,0.7041641652249168,0.704164167688218,3,0.2998122441915078,4.848354763850393e-10,0.299812243899366,0.2998122447511671,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2,weak_connected,3604.0,0.0,3604,3604,3,0.1997780244173141,0.0,0.1997780244173141,0.1997780244173141,3,62.30544662475586,9.796796836507916,51.05173110961914,68.92861938476562,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000001033147176,4.817786078866224e-07,0.5999996662139893,0.6000006198883057,3,0.009807076499236832,0.0016900065737760403,0.0087046571562785,0.0117527846158961,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.054337425238808905,0.009363708371201237,0.048229321145538,0.0651178821900704,3,0.04460306129113243,0.007686232318782372,0.0395892029923811,0.0534522365708886,3,0.009807076305150967,0.00169000645120881,0.0087046567350626,0.0117527842521667,3,0.294212281703949,0.05070019996966675,0.2611396908760071,0.3525835275650024,3,0.5259102664499847,9.572490551996187e-10,0.525910265873186,0.5259102675549643,3,0.3109101756519435,3.6819934380826896e-10,0.3109101754300818,0.3109101760769664,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,any_edge,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,64.95192209879558,3.5388335631144705,61.08830261230469,68.03598022460938,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.5999996264775594,2.093246331397501e-07,0.5999994277954102,0.5999998450279236,3,0.009256252240565302,0.0005136361555889942,0.0088188631665069,0.0098218476261795,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.04925671208495786,0.0027332920691132004,0.0469291648092873,0.0522665025956077,3,0.055949195121180934,0.00310466310060948,0.0533054052412637,0.0593679244063899,3,0.0092562523980935,0.0005136364197587714,0.0088188629597425,0.0098218480125069,3,0.27768756945927936,0.0154090959018304,0.2645658850669861,0.294655442237854,3,0.13599438369819175,1.656763821866547e-10,0.1359943835521014,0.1359943838782036,3,0.2634429841289652,2.3916082522722174e-10,0.2634429839247762,0.2634429843920816,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,closed,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,64.95192209879558,3.5388335631144705,61.08830261230469,68.03598022460938,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.5999996264775594,2.093246331397501e-07,0.5999994277954102,0.5999998450279236,3,0.009256252240565302,0.0005136361555889942,0.0088188631665069,0.0098218476261795,3,6527.0,0.0,6527,6527,3,3.89290638884633,0.0,3.8929063888463302,3.8929063888463302,3,0.056310806883495164,0.003124729157147567,0.0536499295887284,0.0597516320647093,3,0.03853009268049263,0.002138064022084966,0.036709414617061,0.0408844422054315,3,0.0092562523980935,0.0005136364197587714,0.0088188629597425,0.0098218480125069,3,0.26843131830294925,0.014895459085535669,0.2557470239698887,0.2848335951566696,3,0.7041641668487921,9.48421611857475e-10,0.7041641659070217,0.7041641678037278,3,0.29981224323337546,5.583366210699081e-10,0.2998122426322226,0.2998122437356973,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.2205882352941176,weak_connected,3604.0,0.0,3604,3604,3,0.2205882352941176,0.0,0.2205882352941176,0.2205882352941176,3,64.95192209879558,3.5388335631144705,61.08830261230469,68.03598022460938,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.5999996264775594,2.093246331397501e-07,0.5999994277954102,0.5999998450279236,3,0.009256252240565302,0.0005136361555889942,0.0088188631665069,0.0098218476261795,3,64962.0,0.0,64962,64962,3,2.549321141590468,0.0,2.549321141590468,2.549321141590468,3,0.05128551163736824,0.0028458717067895442,0.0488620966625835,0.0544192702860196,3,0.042097887597245164,0.0023360436196414,0.0401086191129218,0.0446702442376207,3,0.0092562523980935,0.0005136364197587714,0.0088188629597425,0.0098218480125069,3,0.27768756945927936,0.0154090959018304,0.2645658850669861,0.294655442237854,3,0.5259102677043143,4.709348709993083e-10,0.5259102672589951,0.5259102681972474,3,0.310910175432585,4.5380835697672733e-10,0.3109101750646122,0.3109101759396643,3
new_cel_4to1,sign_test_og_cel,spectral_radius,0.6,0.4,any_edge,3604.0,0.0,3604,3604,3,0.3998335183129856,0.0,0.3998335183129856,0.3998335183129856,3,50.656073252360024,16.716350344173186,35.89213562011719,68.80632781982422,3,66.4119644165039,0.9158204161769921,65.82295227050781,67.46707916259766,3,0.6000000834465027,1.5531556869501331e-06,0.5999990701675415,0.600001871585846,3,0.012709995858928467,0.003998339630027981,0.0087201282063934,0.0167167539527435,3,793451.0,0.0,793451,793451,3,1.3399441175321476,0.0,1.3399441175321476,1.3399441175321476,3,0.06763564470371362,0.021276977414534336,0.0464037506472764,0.0889574207040751,3,0.07682526416598402,0.024167869693207153,0.0527086033357113,0.1010440192573409,3,0.012709995731711332,0.003998339856076265,0.0087201278656721,0.0167167540639638,3,0.38129987319310504,0.11995020314855699,0.261603832244873,0.5015026330947876,3,0.13599438358546992,2.562355839554854e-10,0.1359943834354715,0.1359943838813357,3,0.26344298414169653,2.394477652288129e-10,0.2634429839188575,0.2634429843948634,3
