mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,175,0.6,0.6,0.1,4.195127010345459,4.886295585419207,1.585189938545227,1.6327043771743774,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.6,0.5,3.992666244506836,7.134541587056447,1.8424973487854004,2.380075454711914,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.6,1.0,3.0710182189941406,5.689449899422101,2.1079249382019043,3.254343032836914,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.6,1.5,2.6199216842651367,5.08520603167878,2.260280132293701,3.8308658599853516,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.8,0.1,4.875517845153809,5.753903186659212,1.6766092777252197,1.7313629388809204,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.8,0.5,4.023233890533447,6.172444388173062,1.9672374725341797,2.5903046131134033,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.8,1.0,3.092153310775757,4.815868328393634,2.26391339302063,3.610898494720459,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,0.8,1.5,2.8130338191986084,3.6978405233649028,2.4310379028320312,4.290189743041992,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,1.0,0.1,5.774734973907471,6.9101801620064975,1.8205746412277222,1.8829351663589478,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,1.0,0.5,4.813448429107666,7.959966893829325,2.1602892875671387,2.902294397354126,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,1.0,1.0,3.9424047470092773,6.1013480504277595,2.499302625656128,4.125984191894531,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.6,1.0,1.5,4.063996315002441,6.578646888479,2.683566093444824,4.945580005645752,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17512346,chunk_7
real,175,0.8,0.6,0.1,5.229949951171875,6.11222860399031,1.9052339792251587,1.9645843505859375,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.6,0.5,4.327665328979492,7.169167261500007,2.187450885772705,2.8886361122131348,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.6,1.0,3.3630356788635254,6.90692299506992,2.462144613265991,3.9608001708984375,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.6,1.5,2.8042855262756348,4.56038864611412,2.6198582649230957,4.665003299713135,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.8,0.1,5.973542213439941,7.030427503141226,2.039506673812866,2.1133666038513184,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.8,0.5,5.295652389526367,7.590762327031285,2.3850016593933105,3.234452486038208,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.8,1.0,3.549933671951294,5.470836524995187,2.712921619415283,4.555768966674805,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,0.8,1.5,2.463273286819458,3.7150367106501108,2.8921265602111816,5.42573881149292,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,1.0,0.1,7.014945030212402,8.3357474066853,2.2732272148132324,2.361846685409546,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,1.0,0.5,5.249070644378662,8.744864556090988,2.715502977371216,3.789036989212036,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,1.0,1.0,4.195372104644775,6.4762196270662,3.1162638664245605,5.4740142822265625,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.8,1.0,1.5,3.6363494396209717,6.271261635351749,3.318593740463257,6.576486587524414,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17512346,chunk_7
real,175,0.95,0.6,0.1,5.514762878417969,6.535544208689039,2.387037754058838,2.4610772132873535,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
real,175,0.95,0.6,0.5,4.838621616363525,7.869912653303629,2.5946569442749023,3.5012764930725098,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
real,175,0.95,0.6,1.0,3.8570923805236816,6.721475681932759,2.80676007270813,4.673681259155273,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
real,175,0.95,0.6,1.5,2.5019967555999756,4.692569331820778,2.9467613697052,5.456869125366211,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
real,175,0.95,0.8,0.1,6.5903143882751465,7.740271058678699,2.5628139972686768,2.6595325469970703,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
real,175,0.95,0.8,0.5,5.080455780029297,7.940500253629975,2.8679146766662598,4.00190544128418,0.0014694154961034656,0.5628095865249634,0.8920824145035202,17512346,chunk_7
