config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.19492117762565614,0.8143421162020813,0.0,48,48
baseline,real,cel_randN,0.19492117762565614,0.9999999795164708,0.0,48,48
baseline,real,er_randN,0.19492117762565614,0.9999999998451798,0.0,48,48
baseline,real,ws_p01_randN,0.19492117762565614,0.9999999999047954,0.0,48,48
baseline,real,conn_shuf,0.19492117762565614,0.7049282970374853,0.0,48,48
baseline,real,local_sign,0.19492117762565614,0.2978327228524713,0.0,48,48
baseline,real,conn_shuf_only,0.19492117762565614,0.6502805868406771,0.0,48,48
baseline,real,cel_sample,0.19492117762565614,0.6372398096796521,0.0,48,48
baseline,real,local_sign+flat,0.19492117762565614,0.3874644262406313,0.0,48,48
baseline,real,local_sign+sample,0.19492117762565614,0.7683915806563784,0.0,48,48
baseline,real,local_sign+binary,0.19492117762565614,0.4021696219214976,0.0,48,48
baseline,real,global_sign_pres,0.19492117762565614,0.4115172598091055,0.0,48,48
baseline,real,binary+shuffle,0.19492117762565614,0.8224584790918084,0.0,48,48
baseline,shuffle_weights,cel_randN,0.19492117762565614,0.9999995609279495,0.0,48,48
baseline,shuffle_weights,er_randN,0.19492117762565614,0.9999999968319482,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.19492117762565614,0.9999999981165952,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.19492117762565614,0.442348983570533,0.0,48,48
baseline,shuffle_weights,local_sign,0.19492117762565614,0.8326727469524003,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.19492117762565614,0.4853971288387358,0.0,48,48
baseline,shuffle_weights,cel_sample,0.19492117762565614,0.503808973885265,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.19492117762565614,0.8823764782236396,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.19492117762565614,0.3646249570811446,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.19492117762565614,0.8973322079388699,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.19492117762565614,0.9089118232131712,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.19492117762565614,0.9910215139408516,0.0,48,48
baseline,cel_randN,er_randN,0.19492117762565614,0.8539843492854137,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.19492117762565614,0.8868986899694111,0.0,48,48
baseline,cel_randN,conn_shuf,0.19492117762565614,0.9999998154696371,0.0,48,48
baseline,cel_randN,local_sign,0.19492117762565614,0.9999999842933327,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.19492117762565614,0.9999997501939066,0.0,48,48
baseline,cel_randN,cel_sample,0.19492117762565614,0.9999998132546947,0.0,48,48
baseline,cel_randN,local_sign+flat,0.19492117762565614,0.9999999898286152,0.0,48,48
baseline,cel_randN,local_sign+sample,0.19492117762565614,0.9999996609053249,0.0,48,48
baseline,cel_randN,local_sign+binary,0.19492117762565614,0.9999999920535768,0.0,48,48
baseline,cel_randN,global_sign_pres,0.19492117762565614,0.9999999935711227,0.0,48,48
baseline,cel_randN,binary+shuffle,0.19492117762565614,0.9999999991849529,0.0,48,48
baseline,er_randN,ws_p01_randN,0.19492117762565614,0.5007037015037429,0.0,48,48
baseline,er_randN,conn_shuf,0.19492117762565614,0.999999998672948,0.0,48,48
baseline,er_randN,local_sign,0.19492117762565614,0.9999999998816844,0.0,48,48
baseline,er_randN,conn_shuf_only,0.19492117762565614,0.999999998118891,0.0,48,48
baseline,er_randN,cel_sample,0.19492117762565614,0.9999999986150149,0.0,48,48
baseline,er_randN,local_sign+flat,0.19492117762565614,0.9999999999219241,0.0,48,48
baseline,er_randN,local_sign+sample,0.19492117762565614,0.9999999975371365,0.0,48,48
baseline,er_randN,local_sign+binary,0.19492117762565614,0.9999999999389856,0.0,48,48
baseline,er_randN,global_sign_pres,0.19492117762565614,0.9999999999506356,0.0,48,48
baseline,er_randN,binary+shuffle,0.19492117762565614,0.9999999999930232,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.19492117762565614,0.9999999992040717,0.0,48,48
baseline,ws_p01_randN,local_sign,0.19492117762565614,0.9999999999269704,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.19492117762565614,0.9999999988752344,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.19492117762565614,0.999999999169502,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.19492117762565614,0.9999999999515538,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.19492117762565614,0.9999999985320537,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.19492117762565614,0.9999999999620017,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.19492117762565614,0.9999999999691553,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.19492117762565614,0.9999999999955211,0.0,48,48
baseline,conn_shuf,local_sign,0.19492117762565614,0.7257563092393553,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.19492117762565614,0.3523660412356828,0.0,48,48
baseline,conn_shuf,cel_sample,0.19492117762565614,0.3653823647844141,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.19492117762565614,0.7974725335037505,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.19492117762565614,0.38417394324984955,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.19492117762565614,0.8174072405884668,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.19492117762565614,0.8329876379648279,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.19492117762565614,0.9798767099933925,0.0,48,48
baseline,local_sign,conn_shuf_only,0.19492117762565614,0.6681136299089627,0.0,48,48
baseline,local_sign,cel_sample,0.19492117762565614,0.6558053847850114,0.0,48,48
baseline,local_sign,local_sign+flat,0.19492117762565614,0.3661519085632725,0.0,48,48
baseline,local_sign,local_sign+sample,0.19492117762565614,0.7875974200256969,0.0,48,48
baseline,local_sign,local_sign+binary,0.19492117762565614,0.38031219179303655,0.0,48,48
baseline,local_sign,global_sign_pres,0.19492117762565614,0.3889879133160916,0.0,48,48
baseline,local_sign,binary+shuffle,0.19492117762565614,0.8216719719136907,0.0,48,48
baseline,conn_shuf_only,cel_sample,0.19492117762565614,0.34179129907336475,0.0,48,48
baseline,conn_shuf_only,local_sign+flat,0.19492117762565614,0.7403189750620061,0.0,48,48
baseline,conn_shuf_only,local_sign+sample,0.19492117762565614,0.4310469302039187,0.0,48,48
baseline,conn_shuf_only,local_sign+binary,0.19492117762565614,0.7586727701681628,0.0,48,48
baseline,conn_shuf_only,global_sign_pres,0.19492117762565614,0.7726555051879329,0.0,48,48
baseline,conn_shuf_only,binary+shuffle,0.19492117762565614,0.9570967990044337,0.0,48,48
baseline,cel_sample,local_sign+flat,0.19492117762565614,0.7321080381394687,0.0,48,48
baseline,cel_sample,local_sign+sample,0.19492117762565614,0.447270401196521,0.0,48,48
baseline,cel_sample,local_sign+binary,0.19492117762565614,0.7515519212637629,0.0,48,48
baseline,cel_sample,global_sign_pres,0.19492117762565614,0.7664458154369289,0.0,48,48
baseline,cel_sample,binary+shuffle,0.19492117762565614,0.9590676427493086,0.0,48,48
baseline,local_sign+flat,local_sign+sample,0.19492117762565614,0.8460583515506683,0.0,48,48
baseline,local_sign+flat,local_sign+binary,0.19492117762565614,0.28671076765516174,0.0,48,48
baseline,local_sign+flat,global_sign_pres,0.19492117762565614,0.29116109901746934,0.0,48,48
baseline,local_sign+flat,binary+shuffle,0.19492117762565614,0.7423774560947376,0.0,48,48
baseline,local_sign+sample,local_sign+binary,0.19492117762565614,0.8629146350925383,0.0,48,48
baseline,local_sign+sample,global_sign_pres,0.19492117762565614,0.876000675424187,0.0,48,48
baseline,local_sign+sample,binary+shuffle,0.19492117762565614,0.9855444313757744,0.0,48,48
baseline,local_sign+binary,global_sign_pres,0.19492117762565614,0.2653348957680167,0.0,48,48
baseline,local_sign+binary,binary+shuffle,0.19492117762565614,0.7339015118400383,0.0,48,48
baseline,global_sign_pres,binary+shuffle,0.19492117762565614,0.7306823941862948,0.0,48,48
washout_x0.25,real,shuffle_weights,0.19110442996025087,0.562578157592011,0.0,48,48
washout_x0.25,real,cel_randN,0.19110442996025087,0.9999999722252277,0.0,48,48
washout_x0.25,real,er_randN,0.19110442996025087,0.9999999992313517,0.0,48,48
washout_x0.25,real,ws_p01_randN,0.19110442996025087,0.9999999999419298,0.0,48,48
washout_x0.25,real,conn_shuf,0.19110442996025087,0.5978825107612915,0.0,48,48
washout_x0.25,real,local_sign,0.19110442996025087,0.5589561129474719,0.0,48,48
washout_x0.25,real,conn_shuf_only,0.19110442996025087,0.4331250128112247,0.0,48,48
washout_x0.25,real,cel_sample,0.19110442996025087,0.46309705445786453,0.0,48,48
washout_x0.25,real,local_sign+flat,0.19110442996025087,0.513900711663868,0.0,48,48
washout_x0.25,real,local_sign+sample,0.19110442996025087,0.3070910116128632,0.0,48,48
