config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,1,0.6,0.6,0.1,500,1500,500,4.188486576080322,100.0
baseline,shuffle_weights,1,0.6,0.6,0.1,500,1500,500,4.707874298095703,100.0
baseline,cel_randN,1,0.6,0.6,0.1,500,1500,500,7.605381965637207,100.0
baseline,er_randN,1,0.6,0.6,0.1,500,1500,500,9.006321907043457,100.0
baseline,ws_p01_randN,1,0.6,0.6,0.1,500,1500,500,8.306137084960938,100.0
baseline,conn_shuf,1,0.6,0.6,0.1,500,1500,500,4.492690086364746,100.0
baseline,local_sign,1,0.6,0.6,0.1,500,1500,500,4.297046184539795,100.0
baseline,conn_shuf_only,1,0.6,0.6,0.1,500,1500,500,4.897261142730713,100.0
baseline,cel_sample,1,0.6,0.6,0.1,500,1500,500,4.66151237487793,100.0
baseline,local_sign+flat,1,0.6,0.6,0.1,500,1500,500,4.125243186950684,100.0
baseline,local_sign+sample,1,0.6,0.6,0.1,500,1500,500,4.7621355056762695,100.0
baseline,local_sign+binary,1,0.6,0.6,0.1,500,1500,500,3.3500640392303467,100.0
baseline,global_sign_pres,1,0.6,0.6,0.1,500,1500,500,3.9146616458892822,100.0
baseline,binary+shuffle,1,0.6,0.6,0.1,500,1500,500,4.105810165405273,100.0
baseline,real,1,0.6,0.6,0.5,500,1500,500,3.356943130493164,100.0
baseline,shuffle_weights,1,0.6,0.6,0.5,500,1500,500,4.273441314697266,100.0
baseline,cel_randN,1,0.6,0.6,0.5,500,1500,500,4.924548625946045,100.0
baseline,er_randN,1,0.6,0.6,0.5,500,1500,500,4.395590305328369,100.0
baseline,ws_p01_randN,1,0.6,0.6,0.5,500,1500,500,4.970320224761963,100.0
baseline,conn_shuf,1,0.6,0.6,0.5,500,1500,500,3.7728769779205322,100.0
baseline,local_sign,1,0.6,0.6,0.5,500,1500,500,3.774097442626953,100.0
baseline,conn_shuf_only,1,0.6,0.6,0.5,500,1500,500,3.7567105293273926,100.0
baseline,cel_sample,1,0.6,0.6,0.5,500,1500,500,3.6959657669067383,100.0
baseline,local_sign+flat,1,0.6,0.6,0.5,500,1500,500,3.184481620788574,100.0
baseline,local_sign+sample,1,0.6,0.6,0.5,500,1500,500,4.364747524261475,100.0
baseline,local_sign+binary,1,0.6,0.6,0.5,500,1500,500,2.333621025085449,100.0
baseline,global_sign_pres,1,0.6,0.6,0.5,500,1500,500,2.726325273513794,100.0
baseline,binary+shuffle,1,0.6,0.6,0.5,500,1500,500,3.021826982498169,100.0
baseline,real,1,0.6,0.6,1.0,500,1500,500,2.5982656478881836,100.0
baseline,shuffle_weights,1,0.6,0.6,1.0,500,1500,500,2.3066866397857666,100.0
baseline,cel_randN,1,0.6,0.6,1.0,500,1500,500,2.8902969360351562,100.0
baseline,er_randN,1,0.6,0.6,1.0,500,1500,500,1.7495911121368408,100.0
baseline,ws_p01_randN,1,0.6,0.6,1.0,500,1500,500,1.7959237098693848,100.0
baseline,conn_shuf,1,0.6,0.6,1.0,500,1500,500,1.9136306047439575,100.0
baseline,local_sign,1,0.6,0.6,1.0,500,1500,500,2.6477043628692627,100.0
baseline,conn_shuf_only,1,0.6,0.6,1.0,500,1500,500,2.031432867050171,100.0
baseline,cel_sample,1,0.6,0.6,1.0,500,1500,500,1.863588571548462,100.0
baseline,local_sign+flat,1,0.6,0.6,1.0,500,1500,500,2.0108156204223633,100.0
baseline,local_sign+sample,1,0.6,0.6,1.0,500,1500,500,1.7305490970611572,100.0
baseline,local_sign+binary,1,0.6,0.6,1.0,500,1500,500,1.4870760440826416,100.0
baseline,global_sign_pres,1,0.6,0.6,1.0,500,1500,500,2.141141176223755,100.0
baseline,binary+shuffle,1,0.6,0.6,1.0,500,1500,500,1.8295891284942627,100.0
baseline,real,1,0.6,0.6,1.5,500,1500,500,1.290470838546753,100.0
baseline,shuffle_weights,1,0.6,0.6,1.5,500,1500,500,0.5819414854049683,100.0
baseline,cel_randN,1,0.6,0.6,1.5,500,1500,500,1.6256475448608398,100.0
baseline,er_randN,1,0.6,0.6,1.5,500,1500,500,0.6301811933517456,100.0
