normalization,sign_frac,metric,mean,std,n_groups,sem
spectral_radius,0.1,IPC,0.2542232412304469,0.04884242120356736,50,0.006907361448522419
spectral_radius,0.1,KR,0.24716450589072966,0.030022259143420056,50,0.00424578860537043
spectral_radius,0.1,MC,0.3394808819515579,0.04473476024936078,50,0.006326450465415483
spectral_radius,0.2,GR,0.46751035930808205,0.02340478856920019,50,0.0033099369419037693
spectral_radius,0.2,IPC,0.2861867382332705,0.04307914972948833,50,0.006092311780294364
spectral_radius,0.2,KR,0.290447790366271,0.029629097099308502,50,0.0041901870958711415
spectral_radius,0.2,MC,0.3798769951390615,0.04472457337617214,50,0.006325009823993328
spectral_radius,0.22058823529411764,GR,0.4740638365884982,0.022282373526168107,50,0.0031512034842570143
spectral_radius,0.22058823529411764,IPC,0.29814436145212325,0.04267216054166076,50,0.006034754817377868
spectral_radius,0.22058823529411764,KR,0.2990491283019468,0.03044118094080815,50,0.004305033094114425
spectral_radius,0.22058823529411764,MC,0.3936994941824624,0.041812579680430034,50,0.005913191726186985
spectral_radius,0.3,GR,0.4808707022362559,0.03053177658706974,50,0.004317845253277935
spectral_radius,0.3,IPC,0.32000954894061145,0.049716704145331685,50,0.007031003727881874
spectral_radius,0.3,KR,0.326124585542879,0.029882404436940256,50,0.004226010163103886
spectral_radius,0.3,MC,0.4212296126289939,0.045407907578083384,50,0.006421647873590956
spectral_radius,0.4,GR,0.48059717002991975,0.031142642467746645,50,0.0044042347346023615
spectral_radius,0.4,IPC,0.3098859821571649,0.039422521220172334,50,0.005575186417250885
spectral_radius,0.4,KR,0.3351094694585779,0.023622240165814885,50,0.003340689241612988
spectral_radius,0.4,MC,0.42283803622700483,0.03907419078865932,50,0.005525925055207587
spectral_radius,0.5,GR,0.48297573002949923,0.02721917800422893,50,0.0038493730690227984
spectral_radius,0.5,IPC,0.3198509210135403,0.04624646945672566,50,0.006540238431757453
spectral_radius,0.5,KR,0.3360874044093504,0.024110639185227555,50,0.0034097592933232997
spectral_radius,0.5,MC,0.4316105038450887,0.04037780636733664,50,0.005710284138356219
spectral_radius,0.6,GR,0.4885799950357821,0.025804821328051654,50,0.003649352829674515
spectral_radius,0.6,IPC,0.3201637686041037,0.046839098105403196,50,0.006624048778998514
spectral_radius,0.6,KR,0.33976859004180915,0.02965716958507465,50,0.004194157144881142
spectral_radius,0.6,MC,0.4250755623782592,0.04453794864066908,50,0.006298617100791056
spectral_radius,0.7,GR,0.4973404033152551,0.027679130835757383,50,0.003914420222262743
spectral_radius,0.7,IPC,0.30959620530424325,0.04157085236219581,50,0.005879006321002693
spectral_radius,0.7,KR,0.3371449647055032,0.03367833413467767,50,0.004762835689139391
spectral_radius,0.7,MC,0.41305121808073025,0.04370010860857934,50,0.006180128627143015
spectral_radius,0.8,GR,0.5064323350294121,0.02193201780367412,50,0.003101655702816412
spectral_radius,0.8,IPC,0.28069155909622046,0.04665427988844453,50,0.006597911536098859
spectral_radius,0.8,KR,0.32826298116658004,0.03028297161112324,50,0.00428265891614099
spectral_radius,0.8,MC,0.3888209674207064,0.053310356676214615,50,0.007539222942644978
spectral_radius,0.9,GR,0.5002447620377398,0.020296355760375376,50,0.0028703381583072146
spectral_radius,0.9,IPC,0.24639186355884823,0.03851085320936843,50,0.0054462570907248264
spectral_radius,0.9,KR,0.31583351375514934,0.029062820464136514,50,0.004110103486119619
spectral_radius,0.9,MC,0.34858961244520387,0.04689476071394636,50,0.006631920660590394
spectral_radius,1.0,GR,0.4727917154651079,0.01744716522104783,50,0.002467401768057002
spectral_radius,1.0,IPC,0.2060341130967827,0.03765965232615904,50,0.0053258791073909585
spectral_radius,1.0,KR,0.2923341935851035,0.023222081513500567,50,0.003284098262292603
spectral_radius,1.0,MC,0.31169722565231284,0.03446510053945737,50,0.004874101261145289
