mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR
shuffle,0,0.6,0.6,0.1,3.3397164344787598,4.9029693603515625,2.2313108444213867,2.3151516914367676
shuffle,0,0.6,0.6,0.5,2.309523105621338,2.443382978439331,3.089876890182495,4.488114833831787
shuffle,0,0.6,0.6,1.0,1.9488780498504639,2.606388568878174,3.6522128582000732,6.47691011428833
shuffle,0,0.6,0.6,1.5,0.9960399270057678,1.1670303344726562,3.7948296070098877,7.607964038848877
shuffle,0,0.6,0.8,0.1,4.619177341461182,5.501270771026611,2.3739101886749268,2.4870152473449707
shuffle,0,0.6,0.8,0.5,1.9975130558013916,3.0409836769104004,3.174060106277466,4.7567291259765625
shuffle,0,0.6,0.8,1.0,2.7552127838134766,3.261763334274292,3.957880735397339,7.547167778015137
shuffle,0,0.6,0.8,1.5,1.9891986846923828,2.2869277000427246,4.386275768280029,9.340463638305664
shuffle,0,0.6,1.0,0.1,5.99057674407959,6.890231132507324,2.7475123405456543,2.8985202312469482
shuffle,0,0.6,1.0,0.5,4.856513977050781,5.721562385559082,4.257058143615723,6.625558853149414
shuffle,0,0.6,1.0,1.0,3.966212749481201,5.0386128425598145,4.37004280090332,8.392295837402344
shuffle,0,0.6,1.0,1.5,3.6120383739471436,5.605110168457031,5.16985559463501,11.842787742614746
shuffle,0,0.8,0.6,0.1,3.4730491638183594,4.561163425445557,2.8776321411132812,3.0222721099853516
shuffle,0,0.8,0.6,0.5,1.2346787452697754,1.3382660150527954,4.100101470947266,6.325811386108398
shuffle,0,0.8,0.6,1.0,1.3848638534545898,1.390022873878479,4.987937927246094,9.49766731262207
shuffle,0,0.8,0.6,1.5,1.7681732177734375,2.495957374572754,4.844515800476074,10.090361595153809
shuffle,0,0.8,0.8,0.1,4.558770179748535,6.373431205749512,3.5599827766418457,3.762078285217285
shuffle,0,0.8,0.8,0.5,3.187195301055908,4.5935750007629395,4.766056537628174,7.846231460571289
shuffle,0,0.8,0.8,1.0,3.0530591011047363,5.43556022644043,5.737475395202637,11.690828323364258
shuffle,0,0.8,0.8,1.5,2.1973161697387695,2.980093479156494,6.538583755493164,15.72327995300293
shuffle,0,0.8,1.0,0.1,7.442805290222168,8.711392402648926,3.7775352001190186,4.0639190673828125
shuffle,0,0.8,1.0,0.5,6.354521751403809,8.447871208190918,5.841524600982666,9.654121398925781
shuffle,0,0.8,1.0,1.0,4.748927593231201,6.396756649017334,7.029778480529785,14.983259201049805
shuffle,0,0.8,1.0,1.5,3.3723719120025635,4.233701705932617,9.00408935546875,22.601154327392578
