config,model_a,model_b,tost_bound,tost_pval,tost_significant,n_model_a,n_model_b
baseline,real,shuffle_weights,0.19955922961235048,0.46118193489954146,0.0,48,48
baseline,real,cel_randN,0.19955922961235048,0.9999994097387034,0.0,48,48
baseline,real,er_randN,0.19955922961235048,0.9999999999605848,0.0,48,48
baseline,real,ws_p01_randN,0.19955922961235048,0.9999999999762524,0.0,48,48
baseline,real,conn_shuf,0.19955922961235048,0.6253520481644352,0.0,48,48
baseline,real,local_sign,0.19955922961235048,0.4239891203815872,0.0,48,48
baseline,real,conn_shuf_only,0.19955922961235048,0.8064212693695113,0.0,48,48
baseline,real,cel_sample,0.19955922961235048,0.7847637787842854,0.0,48,48
baseline,real,local_sign+flat,0.19955922961235048,0.37524898037604093,0.0,48,48
baseline,real,local_sign+sample,0.19955922961235048,0.5258346609420844,0.0,48,48
baseline,real,local_sign+binary,0.19955922961235048,0.44294077343763727,0.0,48,48
baseline,real,global_sign_pres,0.19955922961235048,0.30073984678492327,0.0,48,48
baseline,real,binary+shuffle,0.19955922961235048,0.6156474361194781,0.0,48,48
baseline,shuffle_weights,cel_randN,0.19955922961235048,0.9999983192967112,0.0,48,48
baseline,shuffle_weights,er_randN,0.19955922961235048,0.9999999998713807,0.0,48,48
baseline,shuffle_weights,ws_p01_randN,0.19955922961235048,0.9999999999311598,0.0,48,48
baseline,shuffle_weights,conn_shuf,0.19955922961235048,0.45642228395749096,0.0,48,48
baseline,shuffle_weights,local_sign,0.19955922961235048,0.5960433763074082,0.0,48,48
baseline,shuffle_weights,conn_shuf_only,0.19955922961235048,0.6646798798936235,0.0,48,48
baseline,shuffle_weights,cel_sample,0.19955922961235048,0.6458976867872062,0.0,48,48
baseline,shuffle_weights,local_sign+flat,0.19955922961235048,0.5558319468635611,0.0,48,48
baseline,shuffle_weights,local_sign+sample,0.19955922961235048,0.36333509944647024,0.0,48,48
baseline,shuffle_weights,local_sign+binary,0.19955922961235048,0.6293767675337891,0.0,48,48
baseline,shuffle_weights,global_sign_pres,0.19955922961235048,0.43699158307696395,0.0,48,48
baseline,shuffle_weights,binary+shuffle,0.19955922961235048,0.7628151056234905,0.0,48,48
baseline,cel_randN,er_randN,0.19955922961235048,0.9591244237107124,0.0,48,48
baseline,cel_randN,ws_p01_randN,0.19955922961235048,0.9871342640013736,0.0,48,48
baseline,cel_randN,conn_shuf,0.19955922961235048,0.9999968041518721,0.0,48,48
baseline,cel_randN,local_sign,0.19955922961235048,0.9999997330353115,0.0,48,48
baseline,cel_randN,conn_shuf_only,0.19955922961235048,0.9999898885830641,0.0,48,48
baseline,cel_randN,cel_sample,0.19955922961235048,0.9999881191161427,0.0,48,48
baseline,cel_randN,local_sign+flat,0.19955922961235048,0.9999997273598262,0.0,48,48
baseline,cel_randN,local_sign+sample,0.19955922961235048,0.9999979340580222,0.0,48,48
baseline,cel_randN,local_sign+binary,0.19955922961235048,0.9999998498654229,0.0,48,48
baseline,cel_randN,global_sign_pres,0.19955922961235048,0.9999995304518509,0.0,48,48
baseline,cel_randN,binary+shuffle,0.19955922961235048,0.9999999081895531,0.0,48,48
baseline,er_randN,ws_p01_randN,0.19955922961235048,0.6615200218206432,0.0,48,48
baseline,er_randN,conn_shuf,0.19955922961235048,0.9999999997570008,0.0,48,48
baseline,er_randN,local_sign,0.19955922961235048,0.9999999999833635,0.0,48,48
baseline,er_randN,conn_shuf_only,0.19955922961235048,0.9999999991048183,0.0,48,48
baseline,er_randN,cel_sample,0.19955922961235048,0.9999999988227893,0.0,48,48
baseline,er_randN,local_sign+flat,0.19955922961235048,0.9999999999840176,0.0,48,48
baseline,er_randN,local_sign+sample,0.19955922961235048,0.9999999998457293,0.0,48,48
baseline,er_randN,local_sign+binary,0.19955922961235048,0.9999999999920033,0.0,48,48
baseline,er_randN,global_sign_pres,0.19955922961235048,0.9999999999721944,0.0,48,48
baseline,er_randN,binary+shuffle,0.19955922961235048,0.9999999999946639,0.0,48,48
baseline,ws_p01_randN,conn_shuf,0.19955922961235048,0.999999999874811,0.0,48,48
baseline,ws_p01_randN,local_sign,0.19955922961235048,0.9999999999891035,0.0,48,48
baseline,ws_p01_randN,conn_shuf_only,0.19955922961235048,0.9999999995892417,0.0,48,48
baseline,ws_p01_randN,cel_sample,0.19955922961235048,0.9999999994818214,0.0,48,48
baseline,ws_p01_randN,local_sign+flat,0.19955922961235048,0.999999999989286,0.0,48,48
baseline,ws_p01_randN,local_sign+sample,0.19955922961235048,0.9999999999178223,0.0,48,48
baseline,ws_p01_randN,local_sign+binary,0.19955922961235048,0.9999999999941561,0.0,48,48
baseline,ws_p01_randN,global_sign_pres,0.19955922961235048,0.9999999999821644,0.0,48,48
baseline,ws_p01_randN,binary+shuffle,0.19955922961235048,0.999999999996097,0.0,48,48
baseline,conn_shuf,local_sign,0.19955922961235048,0.7518404364533531,0.0,48,48
baseline,conn_shuf,conn_shuf_only,0.19955922961235048,0.5127120081296288,0.0,48,48
baseline,conn_shuf,cel_sample,0.19955922961235048,0.4995541756004538,0.0,48,48
baseline,conn_shuf,local_sign+flat,0.19955922961235048,0.7233941285128909,0.0,48,48
baseline,conn_shuf,local_sign+sample,0.19955922961235048,0.391455536114892,0.0,48,48
baseline,conn_shuf,local_sign+binary,0.19955922961235048,0.7927838591826692,0.0,48,48
baseline,conn_shuf,global_sign_pres,0.19955922961235048,0.6129129480635345,0.0,48,48
baseline,conn_shuf,binary+shuffle,0.19955922961235048,0.8806698244969458,0.0,48,48
baseline,local_sign,conn_shuf_only,0.19955922961235048,0.8896197091343014,0.0,48,48
baseline,local_sign,cel_sample,0.19955922961235048,0.8701318798728207,0.0,48,48
baseline,local_sign,local_sign+flat,0.19955922961235048,0.3206366037154041,0.0,48,48
baseline,local_sign,local_sign+sample,0.19955922961235048,0.6616686498153344,0.0,48,48
baseline,local_sign,local_sign+binary,0.19955922961235048,0.29054433219244064,0.0,48,48
baseline,local_sign,global_sign_pres,0.19955922961235048,0.44096442352439763,0.0,48,48
baseline,local_sign,binary+shuffle,0.19955922961235048,0.470703990637126,0.0,48,48
baseline,conn_shuf_only,cel_sample,0.19955922961235048,0.3259567268761697,0.0,48,48
baseline,conn_shuf_only,local_sign+flat,0.19955922961235048,0.8773026742379069,0.0,48,48
baseline,conn_shuf_only,local_sign+sample,0.19955922961235048,0.6085235592393288,0.0,48,48
baseline,conn_shuf_only,local_sign+binary,0.19955922961235048,0.9200188390921015,0.0,48,48
baseline,conn_shuf_only,global_sign_pres,0.19955922961235048,0.8081926317529333,0.0,48,48
baseline,conn_shuf_only,binary+shuffle,0.19955922961235048,0.9569250763490923,0.0,48,48
baseline,cel_sample,local_sign+flat,0.19955922961235048,0.8557662955300828,0.0,48,48
baseline,cel_sample,local_sign+sample,0.19955922961235048,0.5911448792856725,0.0,48,48
