chunk,dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,0,12345,0.2,requested,297,3604,720,0.1997780244173141,61.0744743347168,78.16568756103516,0.9500000476837158,0.0155547798052841,1000,100,0.5,1.0,93044,0.3132794612794612,93.044,58.31506418337127,218,41459,0.1395925925925926,closed,6527,3.8929063888463302,0.818883549422692,0.101273209584775,0.0803835017127615,0.0155547801405191,0.7518143753210703,0.7175819991107713,0.3127051434121478,0.0,1.7674418533411471
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,0,12345,0.4,requested,297,3604,1441,0.3998335183129856,67.47215270996094,78.16568756103516,0.9500012397766112,0.014079882764134,1000,100,0.5,1.0,90494,0.3046936026936027,90.494,59.165551856857775,215,40347,0.1358484848484848,closed,6527,3.8929063888463302,0.818883549422692,0.0916705267907426,0.0727615725020404,0.0140798827633261,0.6805276672045389,0.7175819959536135,0.3127051460578267,0.0,1.7674418572454806
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,0,12345,0.6,requested,297,3604,2162,0.5998890122086571,46.29368591308594,78.16568756103516,0.94999897480011,0.0205211570706116,1000,100,0.5,1.0,99037,0.3334579124579124,99.037,54.20948532590306,239,43838,0.1476026936026936,closed,6527,3.8929063888463302,0.818883549422692,0.1336080191574283,0.1060485839898938,0.020521156489849,0.9918559193611144,0.7175819980394428,0.3127051446333189,0.0,1.7674418585015237
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,0,12345,0.8,requested,297,3604,2883,0.7999445061043285,71.97528076171875,78.16568756103516,0.9500004053115844,0.0131989759532174,1000,100,0.5,1.0,91558,0.3082760942760942,91.558,58.92784678848471,220,40477,0.1362861952861953,closed,6527,3.8929063888463302,0.818883549422692,0.0859351709088429,0.0682092526762223,0.0131989764049649,0.6379505197207133,0.7175819968997936,0.3127051432779386,0.0,1.767441859320278
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,0,12345,1.0,requested,297,3604,3604,1.0,106.50869750976562,78.16568756103516,0.9500014781951904,0.0089194593700941,1000,100,0.5,1.0,88290,0.2972727272727273,88.29,60.91716343363996,208,39343,0.1324680134680134,closed,6527,3.8929063888463302,0.818883549422692,0.0580723293645726,0.0460937022520719,0.0089194597676396,0.4311072130997975,0.7175819985306334,0.3127051431780454,0.0,1.7674418632886613
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,0,12345,0.2,requested,297,3604,720,0.1997780244173141,61.0744743347168,78.16568756103516,1.049999713897705,0.0171921250479456,1000,100,0.5,1.0,95179,0.3204680134680134,95.179,57.24569878190875,220,42064,0.1416296296296296,closed,6527,3.8929063888463302,0.818883549422692,0.1119335458614835,0.0888449216653305,0.0171921253204345,0.8309527238210043,0.7175819983390015,0.3127051444542886,0.0,1.767441860465116
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,0,12345,0.4,requested,297,3604,1441,0.3998335183129856,67.47215270996094,78.16568756103516,1.0500003099441528,0.0155619756866744,1000,100,0.5,1.0,92075,0.310016835016835,92.075,58.25539516702351,219,40895,0.1376936026936027,closed,6527,3.8929063888463302,0.818883549422692,0.1013200559782854,0.0804206851950572,0.0155619755387306,0.7521621485551199,0.7175819977953256,0.3127051444640124,0.0,1.7674418526971063
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,0,12345,0.6,requested,297,3604,2162,0.5998890122086571,46.29368591308594,78.16568756103516,1.049998164176941,0.0226812788675181,1000,100,0.5,1.0,102429,0.3448787878787879,102.429,52.98222414239586,244,44900,0.1511784511784512,closed,6527,3.8929063888463302,0.818883549422692,0.1476720270821419,0.1172115972954547,0.0226812791079282,1.0962618192036946,0.7175819993780157,0.3127051456962628,0.0,1.76744186002097
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,0,12345,0.8,requested,297,3604,2883,0.7999445061043285,71.97528076171875,78.16568756103516,1.049999713897705,0.0145883418430298,1000,100,0.5,1.0,93294,0.3141212121212121,93.294,57.98482390939723,225,41199,0.1387171717171717,closed,6527,3.8929063888463302,0.818883549422692,0.0949809777416938,0.0753891733757212,0.0145883420482277,0.7051031986872355,0.7175820006614874,0.3127051429277359,0.0,1.767441863572535
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,0,12345,1.0,requested,297,3604,3604,1.0,106.50869750976562,78.16568756103516,1.0499999523162842,0.009858349830104,1000,100,0.5,1.0,89625,0.3017676767676767,89.625,60.31112506666417,213,39893,0.1343198653198653,closed,6527,3.8929063888463302,0.818883549422692,0.0641852056392288,0.050945670748212,0.0098583502694964,0.4764869262774785,0.7175819985046835,0.3127051452059605,0.0,1.767441853823063
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,1,112345,0.2,requested,297,3604,720,0.1997780244173141,81.647705078125,76.00120544433594,0.599999725818634,0.0073486450038722,1000,100,0.5,1.0,77770,0.2618518518518518,77.77,59.740036591652434,191,36250,0.122053872053872,closed,6527,3.8929063888463302,0.818883549422692,0.0478451543242304,0.0379760952221785,0.0073486450128257,0.3551844954490661,0.7175819979958232,0.3127051462086732,0.0,1.7674418656057564
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,1,112345,0.4,requested,297,3604,1441,0.3998335183129856,44.32232666015625,76.00120544433594,0.5999995470046997,0.0135371954771357,1000,100,0.5,1.0,84996,0.2861818181818182,84.996,56.05822427180965,210,39321,0.1323939393939394,closed,6527,3.8929063888463302,0.818883549422692,0.08813722982311,0.0699570913013697,0.0135371955111622,0.654297798871994,0.7175819985670852,0.3127051442746113,0.0,1.7674418682787638
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,1,112345,0.6,requested,297,3604,2162,0.5998890122086571,43.39008331298828,76.00120544433594,0.5999999642372131,0.0138280444329176,1000,100,0.5,1.0,84110,0.2831986531986531,84.11,57.40630090315333,212,38841,0.1307777777777777,closed,6527,3.8929063888463302,0.818883549422692,0.0900308744183975,0.0714601323861473,0.0138280447572469,0.6683555146058401,0.7175819988894462,0.3127051459663213,0.0,1.7674418684786692
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,1,112345,0.8,requested,297,3604,2883,0.7999445061043285,63.74951171875,76.00120544433594,0.5999988317489624,0.009411836794093,1000,100,0.5,1.0,78531,0.2644141414141414,78.531,59.493146441195,196,36608,0.1232592592592592,closed,6527,3.8929063888463302,0.818883549422692,0.0612780714721333,0.04863819360823,0.0094118369743227,0.4549054602781932,0.7175819988852837,0.3127051456390996,0.0,1.7674418620706154
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,1,112345,1.0,requested,297,3604,3604,1.0,106.50869750976562,76.00120544433594,0.6000009775161743,0.0056333427600594,1000,100,0.5,1.0,76317,0.2569595959595959,76.317,60.20037039417279,183,35435,0.1193097643097643,closed,6527,3.8929063888463302,0.818883549422692,0.0366772573751969,0.0291118094703531,0.0056333425454795,0.272278219461441,0.7175819989912474,0.3127051452968112,0.0,1.7674418671710357
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.2,requested,297,3604,720,0.1997780244173141,81.647705078125,76.00120544433594,0.7999995946884155,0.0097981933384963,1000,100,0.5,1.0,79856,0.2688754208754209,79.856,58.89221983893592,199,37447,0.126084175084175,closed,6527,3.8929063888463302,0.818883549422692,0.0637935392442141,0.0506347936852447,0.0097981933504343,0.4735793421665827,0.7175819976626435,0.3127051450722947,0.0,1.7674418656057564
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.4,requested,297,3604,1441,0.3998335183129856,44.32232666015625,76.00120544433594,0.8000001311302185,0.0180495939695143,1000,100,0.5,1.0,90877,0.3059831649831649,90.877,52.89934036650373,219,41155,0.1385690235690235,closed,6527,3.8929063888463302,0.818883549422692,0.1175163064502633,0.0932761215921192,0.018049594014883,0.8723970552285513,0.7175819993404338,0.3127051442090494,0.0,1.7674418682787634
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.6,requested,297,3604,2162,0.5998890122086571,43.39008331298828,76.00120544433594,0.8000002503395081,0.0184373925772235,1000,100,0.5,1.0,89641,0.3018215488215488,89.641,55.2841066804145,226,41069,0.1382794612794612,closed,6527,3.8929063888463302,0.818883549422692,0.1200411666564403,0.0952801766792026,0.0184373930096626,0.8911406397819519,0.7175819989993099,0.3127051446090258,0.0,1.7674418626506307
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,0.8,requested,297,3604,2883,0.7999445061043285,63.74951171875,76.00120544433594,0.7999991774559021,0.0125491157254574,1000,100,0.5,1.0,81177,0.2733232323232323,81.177,59.06876323226846,210,37954,0.1277912457912458,closed,6527,3.8929063888463302,0.818883549422692,0.0817040908901625,0.0648509210388988,0.012549115344882,0.6065405706564585,0.717581998727882,0.3127051458075175,0.0,1.7674418596623669
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,1,112345,1.0,requested,297,3604,3604,1.0,106.50869750976562,76.00120544433594,0.8000006675720215,0.0075111236800792,1000,100,0.5,1.0,77175,0.2598484848484848,77.175,59.93527018051735,194,35981,0.1211481481481481,closed,6527,3.8929063888463302,0.818883549422692,0.048903010162793,0.0388157464852476,0.0075111235491931,0.3630376358826955,0.7175819945321339,0.3127051448164271,0.0,1.767441862812188
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.2,requested,297,3604,720,0.1997780244173141,81.647705078125,76.00120544433594,0.949999451637268,0.0116353545894644,1000,100,0.5,1.0,81791,0.2753905723905724,81.791,57.89837252065502,207,38403,0.1293030303030303,closed,6527,3.8929063888463302,0.818883549422692,0.0757548289050044,0.0601288185057659,0.011635354720056,0.5623754759629568,0.7175819994000538,0.3127051457069223,0.0,1.7674418600322204
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.4,requested,297,3604,1441,0.3998335183129856,44.32232666015625,76.00120544433594,0.949999213218689,0.0214338928387982,1000,100,0.5,1.0,95666,0.3221077441077441,95.666,50.93508443918422,231,42276,0.1423434343434343,closed,6527,3.8929063888463302,0.818883549422692,0.1395506192193536,0.1107653986730685,0.0214338935911655,1.0359715421994526,0.7175819988308259,0.3127051431669506,0.0,1.7674418538852026
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.6,requested,297,3604,2162,0.5998890122086571,43.39008331298828,76.00120544433594,0.9499995708465576,0.0218944036854529,1000,100,0.5,1.0,94058,0.3166936026936027,94.058,53.03198117199684,235,42796,0.1440942760942761,closed,6527,3.8929063888463302,0.818883549422692,0.1425488761679882,0.1131452025461256,0.0218944028019905,1.0582294464111328,0.7175819986520637,0.312705144330172,0.0,1.7674418623055497
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,0.8,requested,297,3604,2883,0.7999445061043285,63.74951171875,76.00120544433594,0.9499982595443726,0.0149020749239807,1000,100,0.5,1.0,83681,0.2817542087542087,83.681,58.14852095702426,217,39331,0.1324276094276094,closed,6527,3.8929063888463302,0.818883549422692,0.0970236103136308,0.0770104702562073,0.0149020748212933,0.7202669183413187,0.7175819965041235,0.312705142826862,0.0,1.767441864859114
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,1,112345,1.0,requested,297,3604,3604,1.0,106.50869750976562,76.00120544433594,0.9500014781951904,0.0089194593700941,1000,100,0.5,1.0,78397,0.2639629629629629,78.397,59.45211472222788,200,36636,0.1233535353535353,closed,6527,3.8929063888463302,0.818883549422692,0.0580723293645726,0.0460937022520719,0.0089194597676396,0.4311072130997975,0.7175819985306334,0.3127051431780454,0.0,1.7674418632886613
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.2,requested,297,3604,720,0.1997780244173141,81.647705078125,76.00120544433594,1.0500000715255735,0.0128601287567764,1000,100,0.5,1.0,83227,0.2802255892255892,83.227,57.06240083092008,209,39005,0.1313299663299663,closed,6527,3.8929063888463302,0.818883549422692,0.0837290201937811,0.0664581664129038,0.0128601286560297,0.6215728918711344,0.7175819980772016,0.3127051429170778,0.0,1.7674418581151092
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.4,requested,297,3604,1441,0.3998335183129856,44.32232666015625,76.00120544433594,1.04999840259552,0.0236900920849875,1000,100,0.5,1.0,99027,0.3334242424242424,99.027,49.68680961834891,234,43100,0.1451178451178451,closed,6527,3.8929063888463302,0.818883549422692,0.1542401470970972,0.122424905242653,0.023690091446042,1.145021100838979,0.7175819975501355,0.3127051434818526,0.0,1.7674418540866284
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.6,requested,297,3604,2162,0.5998890122086571,43.39008331298828,76.00120544433594,1.0499993562698364,0.0241990777576058,1000,100,0.5,1.0,97427,0.328037037037037,97.427,51.27365462553512,238,44167,0.1487104377104377,closed,6527,3.8929063888463302,0.818883549422692,0.1575540275716148,0.1250552292128331,0.0241990778595209,1.1696220835049946,0.7175819968288015,0.312705143133332,0.0,1.7674418592162509
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,0.8,requested,297,3604,2883,0.7999445061043285,63.74951171875,76.00120544433594,1.0499976873397827,0.0164707143896629,1000,100,0.5,1.0,85537,0.288003367003367,85.537,57.18880301414072,220,40224,0.1354343434343434,closed,6527,3.8929063888463302,0.818883549422692,0.1072366170412884,0.0851168322306936,0.0164707135409116,0.796084483464559,0.717581998187416,0.3127051453838226,0.0,1.7674418598534976
chunk_0,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,1.05,1,112345,1.0,requested,297,3604,3604,1.0,106.50869750976562,76.00120544433594,1.0499999523162842,0.009858349830104,1000,100,0.5,1.0,79676,0.2682693602693602,79.676,59.146168880945226,204,37148,0.125077441077441,closed,6527,3.8929063888463302,0.818883549422692,0.0641852056392288,0.050945670748212,0.0098583502694964,0.4764869262774785,0.7175819985046835,0.3127051452059605,0.0,1.767441853823063
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.2,requested,297,3604,720,0.1997780244173141,67.20735931396484,71.97714233398438,0.5999992489814758,0.0089275937356361,1000,100,0.5,1.0,73965,0.249040404040404,73.965,54.5677873696416,186,34840,0.1173063973063973,closed,6527,3.8929063888463302,0.818883549422692,0.0581252881719409,0.0461357374570851,0.0089275939390063,0.4315003703037898,0.7175819974876527,0.3127051453418232,0.0,1.7674418531305884
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.4,requested,297,3604,1441,0.3998335183129856,55.33879852294922,71.97714233398438,0.5999992489814758,0.0108423026161505,1000,100,0.5,1.0,75304,0.2535488215488215,75.304,54.44779284917017,189,35545,0.1196801346801346,closed,6527,3.8929063888463302,0.818883549422692,0.0705914704097898,0.0560305098659118,0.010842302814126,0.5240446428457896,0.7175819977080705,0.3127051425202277,0.0,1.7674418576777569
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.6,requested,297,3604,2162,0.5998890122086571,59.4665641784668,71.97714233398438,0.5999998450279236,0.0100897034878175,1000,100,0.5,1.0,74911,0.2522255892255892,74.911,55.30230939503724,189,35320,0.1189225589225589,closed,6527,3.8929063888463302,0.818883549422692,0.0656914899183769,0.0521412522915388,0.0100897038355469,0.4876690208911896,0.7175819972909776,0.3127051431479002,0.0,1.767441860964328
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,0.8,requested,297,3604,2883,0.7999445061043285,83.79413604736328,71.97714233398438,0.6000004410743713,0.0071604055880576,1000,100,0.5,1.0,72644,0.2445925925925925,72.644,55.56223921357406,180,34116,0.1148686868686868,closed,6527,3.8929063888463302,0.818883549422692,0.0466195755717897,0.0370033176854116,0.0071604056283831,0.3460862686236699,0.7175819975802429,0.3127051458075347,0.0,1.7674418513204269
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,2,212345,1.0,requested,297,3604,3604,1.0,106.50869750976562,71.97714233398438,0.6000009775161743,0.0056333427600594,1000,100,0.5,1.0,71255,0.2399158249158249,71.255,55.86860725198254,173,33346,0.1122760942760942,closed,6527,3.8929063888463302,0.818883549422692,0.0366772573751969,0.0291118094703531,0.0056333425454795,0.272278219461441,0.7175819989912474,0.3127051452968112,0.0,1.7674418671710357
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.2,requested,297,3604,720,0.1997780244173141,67.20735931396484,71.97714233398438,0.8000005483627319,0.0119034583141815,1000,100,0.5,1.0,77564,0.2611582491582491,77.564,53.00939444947377,198,36468,0.1227878787878788,closed,6527,3.8929063888463302,0.818883549422692,0.0775003827850664,0.0615143151600943,0.0119034582749009,0.5753338237603506,0.7175819975540065,0.3127051434866245,0.0,1.7674418541179286
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.4,requested,297,3604,1441,0.3998335183129856,55.33879852294922,71.97714233398438,0.8000000715255737,0.0144564034882007,1000,100,0.5,1.0,79002,0.266,79.002,52.99932947618229,199,36879,0.1241717171717171,closed,6527,3.8929063888463302,0.818883549422692,0.0941219581719856,0.0747073449469259,0.0144564034417271,0.6987261573473612,0.7175819980406246,0.3127051444413203,0.0,1.7674418622072157
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.6,requested,297,3604,2162,0.5998890122086571,59.4665641784668,71.97714233398438,0.8000006079673767,0.0134529379837566,1000,100,0.5,1.0,78058,0.2628215488215488,78.058,54.1611490467666,195,36698,0.1235622895622895,closed,6527,3.8929063888463302,0.818883549422692,0.0875886487380114,0.0695216666120196,0.0134529378265142,0.6502253214518229,0.7175819985892653,0.3127051459237619,0.0,1.7674418627115691
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,0.8,requested,297,3604,2883,0.7999445061043285,83.79413604736328,71.97714233398438,0.8000011444091797,0.0095472074507434,1000,100,0.5,1.0,74460,0.2507070707070707,74.46,54.8678310021353,185,34971,0.1177474747474747,closed,6527,3.8929063888463302,0.818883549422692,0.0621594346735254,0.0493377570875073,0.0095472075045108,0.4614483515421549,0.7175819987275024,0.3127051443263116,0.0,1.7674418625754291
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.8,2,212345,1.0,requested,297,3604,3604,1.0,106.50869750976562,71.97714233398438,0.8000006675720215,0.0075111236800792,1000,100,0.5,1.0,72459,0.2439696969696969,72.459,55.2694221792487,182,33974,0.1143905723905723,closed,6527,3.8929063888463302,0.818883549422692,0.048903010162793,0.0388157464852476,0.0075111235491931,0.3630376358826955,0.7175819945321339,0.3127051448164271,0.0,1.767441862812188
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,2,212345,0.2,requested,297,3604,720,0.1997780244173141,67.20735931396484,71.97714233398438,0.950001060962677,0.0141353567480905,1000,100,0.5,1.0,80648,0.2715420875420875,80.648,51.79529755536547,203,37539,0.1263939393939394,closed,6527,3.8929063888463302,0.818883549422692,0.0920317068970743,0.0730482512646903,0.0141353569924831,0.6832089324792227,0.7175819996177415,0.31270514414114,0.0,1.7674418704424486
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,2,212345,0.4,requested,297,3604,1441,0.3998335183129856,55.33879852294922,71.97714233398438,0.9500008821487428,0.0171669791422383,1000,100,0.5,1.0,82245,0.2769191919191919,82.245,51.69157565787673,211,38118,0.1283434343434343,closed,6527,3.8929063888463302,0.818883549422692,0.1117698282076839,0.0887149739756058,0.0171669796109199,0.8297373255093893,0.7175819975711708,0.312705144332095,0.0,1.767441862812366
chunk_1,new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.95,2,212345,0.6,requested,297,3604,2162,0.5998890122086571,59.4665641784668,71.97714233398438,0.950000524520874,0.015975363855711,1000,100,0.5,1.0,80809,0.2720841750841751,80.809,53.09472260562784,203,37763,0.1271481481481481,closed,6527,3.8929063888463302,0.818883549422692,0.1040115197827203,0.0825569781847431,0.0159753635525703,0.7721425493558248,0.7175819975138975,0.3127051443229804,0.0,1.7674418629874495
