EI_bal,frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
159,1,0,0.0,0.2,0.5,0.8569807410240173,0.7320904731750488,1.000002384185791,1.0000019073486328
159,1,0,0.0,0.2,1.0,0.8791617155075073,0.7858137488365173,1.0000005960464478,1.0000026226043701
159,1,0,0.0,0.2,2.0,0.6855642795562744,0.6577655076980591,1.0000030994415283,1.0000038146972656
159,1,0,0.0,0.5,0.5,0.30342113971710205,0.282376766204834,1.000002145767212,1.0000032186508179
159,1,0,0.0,0.5,1.0,0.3606247305870056,0.26566433906555176,1.0000025033950806,1.0000044107437134
159,1,0,0.0,0.5,2.0,0.4788593053817749,0.3620423674583435,1.0000014305114746,1.0000001192092896
159,1,0,0.0,0.8,0.5,0.07721740007400513,0.039674580097198486,1.0000046491622925,1.0000025033950806
159,1,0,0.0,0.8,1.0,0.1630900502204895,0.08938562870025635,1.0000038146972656,1.0000020265579224
159,1,0,0.0,0.8,2.0,0.17111504077911377,0.09615939855575562,1.000003695487976,1.0000046491622925
159,1,1,0.0,0.2,0.5,0.6674763560295105,0.6697384119033813,1.0000008344650269,1.000001072883606
159,1,1,0.0,0.2,1.0,0.659507691860199,0.6651675701141357,1.000002384185791,1.0000027418136597
159,1,1,0.0,0.2,2.0,0.5576263070106506,0.5622460842132568,1.0000025033950806,1.0000027418136597
159,1,1,0.0,0.5,0.5,0.3130120635032654,0.24950259923934937,1.0000017881393433,1.0000033378601074
159,1,1,0.0,0.5,1.0,0.26706260442733765,0.2242600917816162,1.000001311302185,1.000002145767212
159,1,1,0.0,0.5,2.0,0.2238730788230896,0.21169304847717285,1.0000025033950806,1.000000238418579
159,1,1,0.0,0.8,0.5,0.14784204959869385,0.06085062026977539,1.0000019073486328,1.0000025033950806
159,1,1,0.0,0.8,1.0,0.05110067129135132,0.0318182110786438,1.000002384185791,1.000003457069397
159,1,1,0.0,0.8,2.0,0.045506179332733154,0.04487740993499756,1.000002145767212,1.0000011920928955
159,1,2,0.0,0.2,0.5,0.5378701686859131,0.47536569833755493,1.000003457069397,1.0000009536743164
159,1,2,0.0,0.2,1.0,0.4763856530189514,0.48625922203063965,1.0000028610229492,1.0000003576278687
159,1,2,0.0,0.2,2.0,0.7592407464981079,0.6563206315040588,1.000001311302185,1.0000007152557373
159,1,2,0.0,0.5,0.5,0.30287522077560425,0.2229090929031372,1.0000025033950806,1.0000046491622925
159,1,2,0.0,0.5,1.0,0.3733873963356018,0.301307737827301,1.0000032186508179,1.000002384185791
159,1,2,0.0,0.5,2.0,0.4569336175918579,0.27667319774627686,1.000000238418579,1.0000004768371582
159,1,2,0.0,0.8,0.5,0.12542134523391724,0.04661571979522705,1.000003457069397,1.0000008344650269
159,1,2,0.0,0.8,1.0,0.1485666036605835,0.09000927209854126,1.0000038146972656,1.0000019073486328
159,1,2,0.0,0.8,2.0,0.12607944011688232,0.02031254768371582,1.000003695487976,1.000002145767212
159,1,3,0.0,0.2,0.5,0.7489535212516785,0.5734254717826843,1.0000025033950806,1.0000019073486328
159,1,3,0.0,0.2,1.0,0.67815101146698,0.5716957449913025,1.000002145767212,1.0000025033950806
159,1,3,0.0,0.2,2.0,0.5978509783744812,0.5228031277656555,1.0000027418136597,1.0000014305114746
159,1,3,0.0,0.5,0.5,0.3214603066444397,0.2667156457901001,1.000001072883606,1.0000003576278687
159,1,3,0.0,0.5,1.0,0.3242245316505432,0.24167072772979736,1.0000029802322388,1.0000014305114746
159,1,3,0.0,0.5,2.0,0.2900767922401428,0.27411389350891113,1.0000016689300537,1.000002384185791
159,1,3,0.0,0.8,0.5,0.18125462532043457,0.07183420658111572,1.0000026226043701,1.0000042915344238
159,1,3,0.0,0.8,1.0,0.16035670042037964,0.08951675891876221,1.0000033378601074,1.0000025033950806
159,1,3,0.0,0.8,2.0,0.16747623682022095,0.05724620819091797,1.0000027418136597,1.000002384185791
159,1,4,0.0,0.2,0.5,0.8072386980056763,0.6915397047996521,1.0000027418136597,1.0000025033950806
159,1,4,0.0,0.2,1.0,0.5968812108039856,0.5140588879585266,1.0000019073486328,1.000001072883606
159,1,4,0.0,0.2,2.0,0.8830675482749939,0.7521371841430664,1.0000029802322388,1.000001072883606
159,1,4,0.0,0.5,0.5,0.41471320390701294,0.26173627376556396,1.0000032186508179,1.000002145767212
159,1,4,0.0,0.5,1.0,0.41477763652801514,0.3063200116157532,1.000002145767212,1.0000014305114746
159,1,4,0.0,0.5,2.0,0.34257423877716064,0.30925583839416504,1.000002145767212,1.0000051259994507
159,1,4,0.0,0.8,0.5,0.19157767295837402,0.08348065614700317,1.0000011920928955,1.0000025033950806
159,1,4,0.0,0.8,1.0,0.11157315969467163,0.0183449387550354,1.0000008344650269,1.0000028610229492
159,1,4,0.0,0.8,2.0,0.10968488454818726,0.0780370831489563,1.0000039339065552,1.0000029802322388
160,1,0,0.0,0.2,0.5,0.7648635506629944,0.719627320766449,1.0000035762786865,1.0000025033950806
160,1,0,0.0,0.2,1.0,0.545091450214386,0.5505403876304626,1.0000027418136597,1.0000005960464478
160,1,0,0.0,0.2,2.0,0.8001708388328552,0.7489756345748901,1.0000026226043701,1.0000029802322388
160,1,0,0.0,0.5,0.5,0.4431651830673218,0.28593534231185913,1.0000035762786865,1.0000029802322388
