model,seed,rho_target,leak,input_scale,d_max,mc_total,capture_pct_vs_ref
ws_p01_randN,12,0.95,0.8,1.0,30,8.748467445373535,99.00276661520522
ws_p01_randN,12,0.95,0.8,1.0,50,8.789088249206543,99.46245535345709
ws_p01_randN,12,0.95,0.8,1.0,80,8.836588859558105,100.0
local_sign,12,0.95,0.8,1.0,30,5.8843793869018555,98.03452519965882
local_sign,12,0.95,0.8,1.0,50,5.911659240722656,98.48901110904652
local_sign,12,0.95,0.8,1.0,80,6.002354145050049,100.0
local_sign+flat,12,0.95,0.8,1.0,30,4.976766109466553,97.76657930433556
local_sign+flat,12,0.95,0.8,1.0,50,5.028752326965332,98.7878277504217
local_sign+flat,12,0.95,0.8,1.0,80,5.090457439422607,100.0
local_sign+binary,12,0.95,0.8,1.0,30,4.074866771697998,97.67520035405141
local_sign+binary,12,0.95,0.8,1.0,50,4.099355697631836,98.26220377798087
local_sign+binary,12,0.95,0.8,1.0,80,4.171854019165039,100.0
global_sign_pres,12,0.95,0.8,1.0,30,3.567204236984253,96.9126629521627
global_sign_pres,12,0.95,0.8,1.0,50,3.6128764152526855,98.15347007302485
global_sign_pres,12,0.95,0.8,1.0,80,3.680844306945801,100.0
global_sign_pres_real_weight,12,0.95,0.8,1.0,30,3.645289182662964,96.97390591556993
global_sign_pres_real_weight,12,0.95,0.8,1.0,50,3.6963915824890137,98.33335891489851
global_sign_pres_real_weight,12,0.95,0.8,1.0,80,3.7590413093566895,100.0
binary_base,12,0.95,0.8,1.0,30,3.5496652126312256,96.58433008018153
binary_base,12,0.95,0.8,1.0,50,3.5906596183776855,97.69976406589029
binary_base,12,0.95,0.8,1.0,80,3.6751978397369385,100.0
real,13,0.95,0.8,1.0,30,4.236058712005615,96.9850720881991
real,13,0.95,0.8,1.0,50,4.29020881652832,98.22484522350382
real,13,0.95,0.8,1.0,80,4.367743015289307,100.0
cel_randN,13,0.95,0.8,1.0,30,8.299910545349121,98.72247385633148
cel_randN,13,0.95,0.8,1.0,50,8.351778984069824,99.3394179254989
cel_randN,13,0.95,0.8,1.0,80,8.407316207885742,100.0
er_randN,13,0.95,0.8,1.0,30,8.715723037719727,98.89516489095894
er_randN,13,0.95,0.8,1.0,50,8.745026588439941,99.22766507113039
er_randN,13,0.95,0.8,1.0,80,8.813093185424805,100.0
ws_p01_randN,13,0.95,0.8,1.0,30,8.760467529296875,99.11307653747463
ws_p01_randN,13,0.95,0.8,1.0,50,8.787392616271973,99.41769820261025
ws_p01_randN,13,0.95,0.8,1.0,80,8.838861465454102,100.0
local_sign,13,0.95,0.8,1.0,30,7.6585869789123535,98.51341312108721
local_sign,13,0.95,0.8,1.0,50,7.725244045257568,99.37083174574823
local_sign,13,0.95,0.8,1.0,80,7.77415657043457,100.0
local_sign+flat,13,0.95,0.8,1.0,30,5.0161848068237305,97.41704176068326
local_sign+flat,13,0.95,0.8,1.0,50,5.083655834197998,98.72736587043573
local_sign+flat,13,0.95,0.8,1.0,80,5.149186134338379,100.0
local_sign+binary,13,0.95,0.8,1.0,30,3.8835604190826416,96.94280940511416
local_sign+binary,13,0.95,0.8,1.0,50,3.9281134605407715,98.05495819138537
local_sign+binary,13,0.95,0.8,1.0,80,4.006032466888428,100.0
global_sign_pres,13,0.95,0.8,1.0,30,3.9369823932647705,97.63083722152311
global_sign_pres,13,0.95,0.8,1.0,50,3.9813895225524902,98.73206267236117
global_sign_pres,13,0.95,0.8,1.0,80,4.032519340515137,100.0
global_sign_pres_real_weight,13,0.95,0.8,1.0,30,5.250207901000977,98.2643406975694
global_sign_pres_real_weight,13,0.95,0.8,1.0,50,5.293929100036621,99.08263873047696
global_sign_pres_real_weight,13,0.95,0.8,1.0,80,5.34294319152832,100.0
binary_base,13,0.95,0.8,1.0,30,3.395266532897949,97.07487300691287
binary_base,13,0.95,0.8,1.0,50,3.440779447555542,98.376143575144
binary_base,13,0.95,0.8,1.0,80,3.497575044631958,100.0
real,14,0.95,0.8,1.0,30,5.065621852874756,97.19780571178453
real,14,0.95,0.8,1.0,50,5.115719318389893,98.15906256458922
real,14,0.95,0.8,1.0,80,5.211662769317627,100.0
cel_randN,14,0.95,0.8,1.0,30,6.348026275634766,98.01199354801804
cel_randN,14,0.95,0.8,1.0,50,6.397207736968994,98.77134344067274
cel_randN,14,0.95,0.8,1.0,80,6.476785182952881,100.0
er_randN,14,0.95,0.8,1.0,30,9.566251754760742,98.53475003109006
er_randN,14,0.95,0.8,1.0,50,9.626070022583008,99.15089292783395
er_randN,14,0.95,0.8,1.0,80,9.708505630493164,100.0
ws_p01_randN,14,0.95,0.8,1.0,30,9.389281272888184,98.73011533885652
ws_p01_randN,14,0.95,0.8,1.0,50,9.443705558776855,99.30239727043941
ws_p01_randN,14,0.95,0.8,1.0,80,9.510047912597656,100.0
local_sign,14,0.95,0.8,1.0,30,7.54561710357666,98.60152296030144
local_sign,14,0.95,0.8,1.0,50,7.5774641036987305,99.01768013746123
local_sign,14,0.95,0.8,1.0,80,7.652637481689453,100.0
local_sign+flat,14,0.95,0.8,1.0,30,6.256408214569092,98.21086777576167
local_sign+flat,14,0.95,0.8,1.0,50,6.294936180114746,98.81566605619709
local_sign+flat,14,0.95,0.8,1.0,80,6.370382785797119,100.0
local_sign+binary,14,0.95,0.8,1.0,30,4.048922061920166,97.5061265693359
local_sign+binary,14,0.95,0.8,1.0,50,4.097716331481934,98.68118999386913
local_sign+binary,14,0.95,0.8,1.0,80,4.152479648590088,100.0
global_sign_pres,14,0.95,0.8,1.0,30,5.060633182525635,97.22337292715088
global_sign_pres,14,0.95,0.8,1.0,50,5.122228622436523,98.40672611815998
global_sign_pres,14,0.95,0.8,1.0,80,5.205161094665527,100.0
global_sign_pres_real_weight,14,0.95,0.8,1.0,30,5.14495325088501,97.53272619983412
global_sign_pres_real_weight,14,0.95,0.8,1.0,50,5.179795742034912,98.19323427128433
global_sign_pres_real_weight,14,0.95,0.8,1.0,80,5.275104522705078,100.0
binary_base,14,0.95,0.8,1.0,30,3.792984962463379,96.77985539595777
binary_base,14,0.95,0.8,1.0,50,3.838521718978882,97.94174787757446
binary_base,14,0.95,0.8,1.0,80,3.9191884994506836,100.0
real,15,0.95,0.8,1.0,30,3.7873690128326416,97.46458809319614
real,15,0.95,0.8,1.0,50,3.8097734451293945,98.04114632078532
real,15,0.95,0.8,1.0,80,3.885892391204834,100.0
cel_randN,15,0.95,0.8,1.0,30,8.250303268432617,98.34632632663585
cel_randN,15,0.95,0.8,1.0,50,8.305832862854004,99.00825734129889
cel_randN,15,0.95,0.8,1.0,80,8.389030456542969,100.0
er_randN,15,0.95,0.8,1.0,30,8.504292488098145,98.71126485930259
er_randN,15,0.95,0.8,1.0,50,8.531999588012695,99.03286749490996
er_randN,15,0.95,0.8,1.0,80,8.615321159362793,100.0
ws_p01_randN,15,0.95,0.8,1.0,30,8.85765552520752,98.96302154189213
ws_p01_randN,15,0.95,0.8,1.0,50,8.880339622497559,99.21646183457273
ws_p01_randN,15,0.95,0.8,1.0,80,8.950469970703125,100.0
local_sign,15,0.95,0.8,1.0,30,4.899036407470703,97.95812981452738
local_sign,15,0.95,0.8,1.0,50,4.9511284828186035,98.99973103052494
local_sign,15,0.95,0.8,1.0,80,5.001153469085693,100.0
local_sign+flat,15,0.95,0.8,1.0,30,5.954787731170654,98.2353562153056
local_sign+flat,15,0.95,0.8,1.0,50,6.001285076141357,99.00241684827378
local_sign+flat,15,0.95,0.8,1.0,80,6.061756134033203,100.0
local_sign+binary,15,0.95,0.8,1.0,30,4.528073787689209,97.82941812050004
local_sign+binary,15,0.95,0.8,1.0,50,4.578975677490234,98.92915776564601
local_sign+binary,15,0.95,0.8,1.0,80,4.6285400390625,100.0
global_sign_pres,15,0.95,0.8,1.0,30,4.158568382263184,97.50877798703125
global_sign_pres,15,0.95,0.8,1.0,50,4.208280563354492,98.67441326910529
global_sign_pres,15,0.95,0.8,1.0,80,4.264814376831055,100.0
global_sign_pres_real_weight,15,0.95,0.8,1.0,30,4.884309768676758,96.85974648870487
global_sign_pres_real_weight,15,0.95,0.8,1.0,50,4.946202754974365,98.08713362140905
global_sign_pres_real_weight,15,0.95,0.8,1.0,80,5.042662143707275,100.0
binary_base,15,0.95,0.8,1.0,30,4.1714653968811035,97.71982164188391
binary_base,15,0.95,0.8,1.0,50,4.2113189697265625,98.65342258537055
binary_base,15,0.95,0.8,1.0,80,4.268801689147949,100.0
real,16,0.95,0.8,1.0,30,3.177777051925659,96.9630418221298
real,16,0.95,0.8,1.0,50,3.212298631668091,98.01639368591238
real,16,0.95,0.8,1.0,80,3.2773075103759766,100.0
cel_randN,16,0.95,0.8,1.0,30,8.118370056152344,98.57991974159262
cel_randN,16,0.95,0.8,1.0,50,8.171635627746582,99.22671407794721
cel_randN,16,0.95,0.8,1.0,80,8.235318183898926,100.0
er_randN,16,0.95,0.8,1.0,30,8.351373672485352,99.07763401652801
er_randN,16,0.95,0.8,1.0,50,8.376923561096191,99.38074852346091
er_randN,16,0.95,0.8,1.0,80,8.429121017456055,100.0
ws_p01_randN,16,0.95,0.8,1.0,30,8.940505027770996,98.87240851179439
ws_p01_randN,16,0.95,0.8,1.0,50,8.977396011352539,99.28038327247585
ws_p01_randN,16,0.95,0.8,1.0,80,9.04246711730957,100.0
local_sign,16,0.95,0.8,1.0,30,7.527443885803223,98.86919977307838
local_sign,16,0.95,0.8,1.0,50,7.540141582489014,99.03597765004842
local_sign,16,0.95,0.8,1.0,80,7.613537788391113,100.0
local_sign+flat,16,0.95,0.8,1.0,30,4.582823753356934,97.51794353952926
local_sign+flat,16,0.95,0.8,1.0,50,4.630293369293213,98.52804987916896
local_sign+flat,16,0.95,0.8,1.0,80,4.699467182159424,100.0
local_sign+binary,16,0.95,0.8,1.0,30,3.7828431129455566,97.83934938509995
local_sign+binary,16,0.95,0.8,1.0,50,3.810616970062256,98.55769165547147
local_sign+binary,16,0.95,0.8,1.0,80,3.866382122039795,100.0
global_sign_pres,16,0.95,0.8,1.0,30,3.721017837524414,96.89238227514836
global_sign_pres,16,0.95,0.8,1.0,50,3.7543816566467285,97.7611499236015
global_sign_pres,16,0.95,0.8,1.0,80,3.8403615951538086,100.0
global_sign_pres_real_weight,16,0.95,0.8,1.0,30,4.720817565917969,97.64651728606556
global_sign_pres_real_weight,16,0.95,0.8,1.0,50,4.765796184539795,98.57686576902064
global_sign_pres_real_weight,16,0.95,0.8,1.0,80,4.834599018096924,100.0
binary_base,16,0.95,0.8,1.0,30,3.808941602706909,96.49345045528568
binary_base,16,0.95,0.8,1.0,50,3.867410182952881,97.9746585281913
binary_base,16,0.95,0.8,1.0,80,3.947357654571533,100.0
real,17,0.95,0.8,1.0,30,4.723708152770996,97.67046154786588
real,17,0.95,0.8,1.0,50,4.765844345092773,98.54169686106437
real,17,0.95,0.8,1.0,80,4.836373329162598,100.0
cel_randN,17,0.95,0.8,1.0,30,6.975961685180664,98.4826710805186
cel_randN,17,0.95,0.8,1.0,50,7.014636039733887,99.02865368630147
cel_randN,17,0.95,0.8,1.0,80,7.083440780639648,100.0
er_randN,17,0.95,0.8,1.0,30,9.528376579284668,98.78603999384221
er_randN,17,0.95,0.8,1.0,50,9.578575134277344,99.30647665163768
er_randN,17,0.95,0.8,1.0,80,9.645468711853027,100.0
ws_p01_randN,17,0.95,0.8,1.0,30,9.313522338867188,99.1083840396907
ws_p01_randN,17,0.95,0.8,1.0,50,9.355294227600098,99.55289302780228
ws_p01_randN,17,0.95,0.8,1.0,80,9.397310256958008,100.0
local_sign,17,0.95,0.8,1.0,30,4.622649669647217,97.69317945460145
local_sign,17,0.95,0.8,1.0,50,4.661436557769775,98.51288561722134
local_sign,17,0.95,0.8,1.0,80,4.731803894042969,100.0
local_sign+flat,17,0.95,0.8,1.0,30,5.4539642333984375,98.1122274007953
local_sign+flat,17,0.95,0.8,1.0,50,5.500847339630127,98.95561503280274
local_sign+flat,17,0.95,0.8,1.0,80,5.558903694152832,100.0
local_sign+binary,17,0.95,0.8,1.0,30,5.406109809875488,97.68326262187108
local_sign+binary,17,0.95,0.8,1.0,50,5.452674865722656,98.52464889393902
local_sign+binary,17,0.95,0.8,1.0,80,5.53432559967041,100.0
global_sign_pres,17,0.95,0.8,1.0,30,3.7859649658203125,96.97058521070286
global_sign_pres,17,0.95,0.8,1.0,50,3.8220560550689697,97.89499261460912
global_sign_pres,17,0.95,0.8,1.0,80,3.904240608215332,100.0
global_sign_pres_real_weight,17,0.95,0.8,1.0,30,4.994869709014893,98.20616035231586
global_sign_pres_real_weight,17,0.95,0.8,1.0,50,5.014769077301025,98.59740990769278
global_sign_pres_real_weight,17,0.95,0.8,1.0,80,5.086106300354004,100.0
binary_base,17,0.95,0.8,1.0,30,3.7587289810180664,97.12084572453949
binary_base,17,0.95,0.8,1.0,50,3.7998454570770264,98.18324393101443
binary_base,17,0.95,0.8,1.0,80,3.870156764984131,100.0
real,18,0.95,0.8,1.0,30,4.505381107330322,97.76918718186235
real,18,0.95,0.8,1.0,50,4.541445732116699,98.55180888852465
real,18,0.95,0.8,1.0,80,4.608180999755859,100.0
cel_randN,18,0.95,0.8,1.0,30,8.076915740966797,98.98240238307807
cel_randN,18,0.95,0.8,1.0,50,8.103157997131348,99.30400058249279
cel_randN,18,0.95,0.8,1.0,80,8.159951210021973,100.0
er_randN,18,0.95,0.8,1.0,30,9.22146224975586,99.36135585334058
er_randN,18,0.95,0.8,1.0,50,9.238862991333008,99.54884903274441
er_randN,18,0.95,0.8,1.0,80,9.280733108520508,100.0
ws_p01_randN,18,0.95,0.8,1.0,30,9.056497573852539,98.86899196881643
ws_p01_randN,18,0.95,0.8,1.0,50,9.098525047302246,99.32780222091273
ws_p01_randN,18,0.95,0.8,1.0,80,9.160099029541016,100.0
local_sign,18,0.95,0.8,1.0,30,7.16049861907959,98.23602833910103
local_sign,18,0.95,0.8,1.0,50,7.213838577270508,98.9678077755899
local_sign,18,0.95,0.8,1.0,80,7.28907585144043,100.0
local_sign+flat,18,0.95,0.8,1.0,30,6.171730995178223,98.41396302577441
local_sign+flat,18,0.95,0.8,1.0,50,6.205232620239258,98.94817744513844
local_sign+flat,18,0.95,0.8,1.0,80,6.2711944580078125,100.0
local_sign+binary,18,0.95,0.8,1.0,30,4.929103851318359,96.68778840905998
local_sign+binary,18,0.95,0.8,1.0,50,5.008070468902588,98.23677334479447
local_sign+binary,18,0.95,0.8,1.0,80,5.097959041595459,100.0
global_sign_pres,18,0.95,0.8,1.0,30,4.128127098083496,98.04810062815584
global_sign_pres,18,0.95,0.8,1.0,50,4.157652378082275,98.74936237606539
global_sign_pres,18,0.95,0.8,1.0,80,4.210308074951172,100.0
global_sign_pres_real_weight,18,0.95,0.8,1.0,30,4.934349536895752,97.33340720129893
global_sign_pres_real_weight,18,0.95,0.8,1.0,50,4.994701385498047,98.52388854264586
global_sign_pres_real_weight,18,0.95,0.8,1.0,80,5.069533348083496,100.0
binary_base,18,0.95,0.8,1.0,30,3.379899740219116,96.80856643177565
binary_base,18,0.95,0.8,1.0,50,3.422943353652954,98.04144043125801
binary_base,18,0.95,0.8,1.0,80,3.4913229942321777,100.0
real,19,0.95,0.8,1.0,30,4.2180047035217285,97.33536400586358
real,19,0.95,0.8,1.0,50,4.256734371185303,98.22909612918545
real,19,0.95,0.8,1.0,80,4.3334760665893555,100.0
cel_randN,19,0.95,0.8,1.0,30,6.648425579071045,98.14128055644245
cel_randN,19,0.95,0.8,1.0,50,6.692877769470215,98.79746521812335
cel_randN,19,0.95,0.8,1.0,80,6.774341583251953,100.0
er_randN,19,0.95,0.8,1.0,30,9.334665298461914,98.55296454638791
er_randN,19,0.95,0.8,1.0,50,9.383623123168945,99.06984850616045
er_randN,19,0.95,0.8,1.0,80,9.471724510192871,100.0
ws_p01_randN,19,0.95,0.8,1.0,30,8.98037052154541,98.98527645939566
ws_p01_randN,19,0.95,0.8,1.0,50,9.030529975891113,99.53815425475499
ws_p01_randN,19,0.95,0.8,1.0,80,9.072430610656738,100.0
local_sign,19,0.95,0.8,1.0,30,7.541551113128662,98.47908828111116
local_sign,19,0.95,0.8,1.0,50,7.597143650054932,99.20502678760785
local_sign,19,0.95,0.8,1.0,80,7.658022880554199,100.0
local_sign+flat,19,0.95,0.8,1.0,30,4.679161071777344,97.62539249977964
local_sign+flat,19,0.95,0.8,1.0,50,4.714898109436035,98.37100528692055
local_sign+flat,19,0.95,0.8,1.0,80,4.792975425720215,100.0
local_sign+binary,19,0.95,0.8,1.0,30,4.565196514129639,97.61254860026546
local_sign+binary,19,0.95,0.8,1.0,50,4.5977630615234375,98.30888306919381
local_sign+binary,19,0.95,0.8,1.0,80,4.676854133605957,100.0
global_sign_pres,19,0.95,0.8,1.0,30,3.874363899230957,98.18719133839689
global_sign_pres,19,0.95,0.8,1.0,50,3.91458797454834,99.20658163892647
global_sign_pres,19,0.95,0.8,1.0,80,3.9458954334259033,100.0
global_sign_pres_real_weight,19,0.95,0.8,1.0,30,3.8834116458892822,97.58637973316027
global_sign_pres_real_weight,19,0.95,0.8,1.0,50,3.9228384494781494,98.57713718499019
global_sign_pres_real_weight,19,0.95,0.8,1.0,80,3.9794607162475586,100.0
binary_base,19,0.95,0.8,1.0,30,3.421111822128296,96.84440685632649
binary_base,19,0.95,0.8,1.0,50,3.4758570194244385,98.3941270747902
binary_base,19,0.95,0.8,1.0,80,3.532585859298706,100.0
