mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,seed,src
sign_test_og_cel0.06113256113256113,52,0.6,0.6,0.1,4.873331069946289,5.515938341617584,1.8094509840011597,1.8806140422821045,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.6,0.5,4.376590728759766,6.980209112167358,2.167222499847412,2.8945353031158447,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.6,1.0,2.539219856262207,2.9683541655540466,2.4934229850769043,4.065030097961426,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.6,1.5,2.120107650756836,4.520916402339935,2.6719470024108887,4.887902736663818,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.8,0.1,5.2965521812438965,6.123575866222382,1.9240893125534058,2.0040664672851562,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.8,0.5,4.8213300704956055,7.827461302280426,2.3438048362731934,3.203683614730835,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.8,1.0,3.3612446784973145,5.190516710281372,2.729186773300171,4.6132097244262695,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,0.8,1.5,3.9229180812835693,5.714364051818848,2.9391212463378906,5.613646030426025,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,1.0,0.1,6.161373138427734,7.21595960855484,2.0926733016967773,2.184335947036743,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,1.0,0.5,4.98990535736084,7.878333866596222,2.6040329933166504,3.650175094604492,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
sign_test_og_cel0.06113256113256113,52,0.6,1.0,1.0,4.587797164916992,6.361674964427948,3.076420545578003,5.401269912719727,0.0011548253241926432,0.5634315013885498,5251845,chunk_4
