model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
er_randN,1,1.05,0.8,1.0,0.0,0.0,8,even,0.039040085602168206
er_randN,1,1.05,0.8,1.0,0.0,0.0,9,odd,0.0438236014150406
er_randN,1,1.05,0.8,1.0,0.0,0.0,10,even,0.03444165622527251
er_randN,1,1.05,0.8,1.0,0.0,0.001,1,odd,9.882911833468825
er_randN,1,1.05,0.8,1.0,0.0,0.001,2,even,0.026054357062093914
er_randN,1,1.05,0.8,1.0,0.0,0.001,3,odd,4.172154882340692
er_randN,1,1.05,0.8,1.0,0.0,0.001,4,even,0.019243142567574978
er_randN,1,1.05,0.8,1.0,0.0,0.001,5,odd,1.0653148735873401
er_randN,1,1.05,0.8,1.0,0.0,0.001,6,even,0.024689957033842802
er_randN,1,1.05,0.8,1.0,0.0,0.001,7,odd,0.13757465069647878
er_randN,1,1.05,0.8,1.0,0.0,0.001,8,even,0.020472559379413724
er_randN,1,1.05,0.8,1.0,0.0,0.001,9,odd,0.02597516984678805
er_randN,1,1.05,0.8,1.0,0.0,0.001,10,even,0.01771276060026139
er_randN,1,1.05,0.8,1.0,0.0,0.005,1,odd,9.845833375584334
er_randN,1,1.05,0.8,1.0,0.0,0.005,2,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.005,3,odd,4.149726425297558
er_randN,1,1.05,0.8,1.0,0.0,0.005,4,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.005,5,odd,1.0282765291631222
er_randN,1,1.05,0.8,1.0,0.0,0.005,6,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.005,7,odd,0.11687801079824567
er_randN,1,1.05,0.8,1.0,0.0,0.005,8,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.005,9,odd,0.007487167604267597
er_randN,1,1.05,0.8,1.0,0.0,0.005,10,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,1,odd,9.829505614936352
er_randN,1,1.05,0.8,1.0,0.0,0.01,2,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,3,odd,4.134983442723751
er_randN,1,1.05,0.8,1.0,0.0,0.01,4,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,5,odd,1.0193263180553913
er_randN,1,1.05,0.8,1.0,0.0,0.01,6,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,7,odd,0.10921784490346909
er_randN,1,1.05,0.8,1.0,0.0,0.01,8,even,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,9,odd,0.0
er_randN,1,1.05,0.8,1.0,0.0,0.01,10,even,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.0,1,odd,9.459722135160533
er_randN,1,1.05,0.8,1.0,0.1,0.0,2,even,3.125252940160167
er_randN,1,1.05,0.8,1.0,0.1,0.0,3,odd,4.177454383327543
er_randN,1,1.05,0.8,1.0,0.1,0.0,4,even,0.38723923099310653
er_randN,1,1.05,0.8,1.0,0.1,0.0,5,odd,0.9298245957701283
er_randN,1,1.05,0.8,1.0,0.1,0.0,6,even,0.07178635332590488
er_randN,1,1.05,0.8,1.0,0.1,0.0,7,odd,0.14632663243135857
er_randN,1,1.05,0.8,1.0,0.1,0.0,8,even,0.05861433338441202
er_randN,1,1.05,0.8,1.0,0.1,0.0,9,odd,0.04525046086602913
er_randN,1,1.05,0.8,1.0,0.1,0.0,10,even,0.03225709270361676
er_randN,1,1.05,0.8,1.0,0.1,0.001,1,odd,9.447173240128905
er_randN,1,1.05,0.8,1.0,0.1,0.001,2,even,3.1110997719224542
er_randN,1,1.05,0.8,1.0,0.1,0.001,3,odd,4.163975878269412
er_randN,1,1.05,0.8,1.0,0.1,0.001,4,even,0.3693089906591922
er_randN,1,1.05,0.8,1.0,0.1,0.001,5,odd,0.9131622618297115
er_randN,1,1.05,0.8,1.0,0.1,0.001,6,even,0.05489098862744868
er_randN,1,1.05,0.8,1.0,0.1,0.001,7,odd,0.13154322071932256
er_randN,1,1.05,0.8,1.0,0.1,0.001,8,even,0.03988660604227334
er_randN,1,1.05,0.8,1.0,0.1,0.001,9,odd,0.027540175593458116
er_randN,1,1.05,0.8,1.0,0.1,0.001,10,even,0.01578394160605967
er_randN,1,1.05,0.8,1.0,0.1,0.005,1,odd,9.429830653127283
er_randN,1,1.05,0.8,1.0,0.1,0.005,2,even,3.100955193862319
er_randN,1,1.05,0.8,1.0,0.1,0.005,3,odd,4.131519550457597
er_randN,1,1.05,0.8,1.0,0.1,0.005,4,even,0.3554688128642738
er_randN,1,1.05,0.8,1.0,0.1,0.005,5,odd,0.8783497549593449
er_randN,1,1.05,0.8,1.0,0.1,0.005,6,even,0.025387795642018318
er_randN,1,1.05,0.8,1.0,0.1,0.005,7,odd,0.12108161021023989
er_randN,1,1.05,0.8,1.0,0.1,0.005,8,even,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.005,9,odd,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.005,10,even,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.01,1,odd,9.417316306382418
er_randN,1,1.05,0.8,1.0,0.1,0.01,2,even,3.0946115367114544
er_randN,1,1.05,0.8,1.0,0.1,0.01,3,odd,4.125511948019266
er_randN,1,1.05,0.8,1.0,0.1,0.01,4,even,0.35038822889328003
er_randN,1,1.05,0.8,1.0,0.1,0.01,5,odd,0.863036248832941
er_randN,1,1.05,0.8,1.0,0.1,0.01,6,even,0.025387795642018318
er_randN,1,1.05,0.8,1.0,0.1,0.01,7,odd,0.1117338053882122
er_randN,1,1.05,0.8,1.0,0.1,0.01,8,even,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.01,9,odd,0.0
er_randN,1,1.05,0.8,1.0,0.1,0.01,10,even,0.0
real,2,0.95,0.8,1.0,0.0,0.0,1,odd,4.590938653370841
real,2,0.95,0.8,1.0,0.0,0.0,2,even,0.03544205435384304
real,2,0.95,0.8,1.0,0.0,0.0,3,odd,2.2497631034541996
real,2,0.95,0.8,1.0,0.0,0.0,4,even,0.05568806396162529
real,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.695077520192001
real,2,0.95,0.8,1.0,0.0,0.0,6,even,0.03723874934890148
real,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.07239103885303777
real,2,0.95,0.8,1.0,0.0,0.0,8,even,0.03930579964551839
real,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.04352100605349474
real,2,0.95,0.8,1.0,0.0,0.0,10,even,0.04169836146806105
real,2,0.95,0.8,1.0,0.0,0.001,1,odd,4.575768438982777
real,2,0.95,0.8,1.0,0.0,0.001,2,even,0.018644179333932698
real,2,0.95,0.8,1.0,0.0,0.001,3,odd,2.2361740318592638
real,2,0.95,0.8,1.0,0.0,0.001,4,even,0.039935302222147584
real,2,0.95,0.8,1.0,0.0,0.001,5,odd,0.6795509298099205
real,2,0.95,0.8,1.0,0.0,0.001,6,even,0.02024524740409106
real,2,0.95,0.8,1.0,0.0,0.001,7,odd,0.05779778864234686
real,2,0.95,0.8,1.0,0.0,0.001,8,even,0.025680691585876048
real,2,0.95,0.8,1.0,0.0,0.001,9,odd,0.029782580095343292
real,2,0.95,0.8,1.0,0.0,0.001,10,even,0.022884301259182394
real,2,0.95,0.8,1.0,0.0,0.005,1,odd,4.561543431133032
real,2,0.95,0.8,1.0,0.0,0.005,2,even,0.0
real,2,0.95,0.8,1.0,0.0,0.005,3,odd,2.206131912767887
real,2,0.95,0.8,1.0,0.0,0.005,4,even,0.0
real,2,0.95,0.8,1.0,0.0,0.005,5,odd,0.6546406038105488
real,2,0.95,0.8,1.0,0.0,0.005,6,even,0.0
real,2,0.95,0.8,1.0,0.0,0.005,7,odd,0.025838932488113642
real,2,0.95,0.8,1.0,0.0,0.005,8,even,0.0
real,2,0.95,0.8,1.0,0.0,0.005,9,odd,0.005255666561424732
real,2,0.95,0.8,1.0,0.0,0.005,10,even,0.0
real,2,0.95,0.8,1.0,0.0,0.01,1,odd,4.561543431133032
real,2,0.95,0.8,1.0,0.0,0.01,2,even,0.0
real,2,0.95,0.8,1.0,0.0,0.01,3,odd,2.206131912767887
real,2,0.95,0.8,1.0,0.0,0.01,4,even,0.0
real,2,0.95,0.8,1.0,0.0,0.01,5,odd,0.6546406038105488
real,2,0.95,0.8,1.0,0.0,0.01,6,even,0.0
real,2,0.95,0.8,1.0,0.0,0.01,7,odd,0.014329188503324986
real,2,0.95,0.8,1.0,0.0,0.01,8,even,0.0
real,2,0.95,0.8,1.0,0.0,0.01,9,odd,0.0
real,2,0.95,0.8,1.0,0.0,0.01,10,even,0.0
real,2,0.95,0.8,1.0,0.1,0.0,1,odd,3.149454415402564
real,2,0.95,0.8,1.0,0.1,0.0,2,even,1.8888384146647184
real,2,0.95,0.8,1.0,0.1,0.0,3,odd,1.7468432792165913
real,2,0.95,0.8,1.0,0.1,0.0,4,even,0.16881446165366754
real,2,0.95,0.8,1.0,0.1,0.0,5,odd,0.5903370762127587
real,2,0.95,0.8,1.0,0.1,0.0,6,even,0.054237833600138785
real,2,0.95,0.8,1.0,0.1,0.0,7,odd,0.1063837999965358
real,2,0.95,0.8,1.0,0.1,0.0,8,even,0.042215111746118694
real,2,0.95,0.8,1.0,0.1,0.0,9,odd,0.05512017142395155
real,2,0.95,0.8,1.0,0.1,0.0,10,even,0.03225424481364986
real,2,0.95,0.8,1.0,0.1,0.001,1,odd,3.1354539716849104
real,2,0.95,0.8,1.0,0.1,0.001,2,even,1.8732743277214468
real,2,0.95,0.8,1.0,0.1,0.001,3,odd,1.7319737632060423
real,2,0.95,0.8,1.0,0.1,0.001,4,even,0.15144256933126599
real,2,0.95,0.8,1.0,0.1,0.001,5,odd,0.5725392863387242
real,2,0.95,0.8,1.0,0.1,0.001,6,even,0.04129306320101023
real,2,0.95,0.8,1.0,0.1,0.001,7,odd,0.0934301019879058
real,2,0.95,0.8,1.0,0.1,0.001,8,even,0.025241100578568876
real,2,0.95,0.8,1.0,0.1,0.001,9,odd,0.03793213644530624
real,2,0.95,0.8,1.0,0.1,0.001,10,even,0.017860340070910752
real,2,0.95,0.8,1.0,0.1,0.005,1,odd,3.1121931485831738
real,2,0.95,0.8,1.0,0.1,0.005,2,even,1.8548808135092258
real,2,0.95,0.8,1.0,0.1,0.005,3,odd,1.6982001308351755
real,2,0.95,0.8,1.0,0.1,0.005,4,even,0.11724638799205422
real,2,0.95,0.8,1.0,0.1,0.005,5,odd,0.5540015990845859
real,2,0.95,0.8,1.0,0.1,0.005,6,even,0.017148753628134727
real,2,0.95,0.8,1.0,0.1,0.005,7,odd,0.07507087429985404
real,2,0.95,0.8,1.0,0.1,0.005,8,even,0.0
real,2,0.95,0.8,1.0,0.1,0.005,9,odd,0.018516115844249725
real,2,0.95,0.8,1.0,0.1,0.005,10,even,0.0
real,2,0.95,0.8,1.0,0.1,0.01,1,odd,3.103234278038144
real,2,0.95,0.8,1.0,0.1,0.01,2,even,1.8548808135092258
real,2,0.95,0.8,1.0,0.1,0.01,3,odd,1.6982001308351755
real,2,0.95,0.8,1.0,0.1,0.01,4,even,0.10986766219139099
real,2,0.95,0.8,1.0,0.1,0.01,5,odd,0.5398860033601522
real,2,0.95,0.8,1.0,0.1,0.01,6,even,0.017148753628134727
real,2,0.95,0.8,1.0,0.1,0.01,7,odd,0.06863027065992355
real,2,0.95,0.8,1.0,0.1,0.01,8,even,0.0
real,2,0.95,0.8,1.0,0.1,0.01,9,odd,0.018516115844249725
real,2,0.95,0.8,1.0,0.1,0.01,10,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.38351294855969
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,2,even,0.03694588336553295
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.9054671869277797
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,4,even,0.039033268062610205
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.17319488069392008
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,6,even,0.03298920858279786
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.08181644050588943
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,8,even,0.04381047564586282
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.03648079986899666
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.0,10,even,0.03568973886842741
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,1,odd,3.3653948861174285
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,2,even,0.02030923531856388
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,3,odd,1.88758461328689
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,4,even,0.02537306712474674
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,5,odd,0.1513130635721609
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,6,even,0.015875672455877066
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,7,odd,0.07086327392607927
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,8,even,0.02613329782616347
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,9,odd,0.019322724896483123
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.001,10,even,0.020155516685917974
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,1,odd,3.340247622691095
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,2,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,3,odd,1.8688555979169905
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,4,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,5,odd,0.13114858698099852
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,6,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,7,odd,0.04780139960348606
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,8,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,9,odd,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.005,10,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,1,odd,3.340247622691095
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,2,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,3,odd,1.8613819740712643
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,4,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,5,odd,0.12578529305756092
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,6,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,7,odd,0.03378434292972088
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,8,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,9,odd,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.0,0.01,10,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,1,odd,4.20773732386607
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,2,even,1.2054196613891293
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,3,odd,1.8128120137363481
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,4,even,0.2996072291463623
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,5,odd,0.34495343182796034
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,6,even,0.07098927313509762
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,7,odd,0.06081235159388321
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,8,even,0.05543478950271208
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,9,odd,0.04687300021667795
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.0,10,even,0.047841648309692175
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,1,odd,4.192615953041241
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,2,even,1.1891940095229074
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,3,odd,1.7939220026601106
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,4,even,0.2846732286270708
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,5,odd,0.3307344821514562
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,6,even,0.05645150342024863
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,7,odd,0.04256809793878347
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,8,even,0.03507809364236891
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,9,odd,0.0271882270462811
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.001,10,even,0.03202225617133081
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,1,odd,4.1623416962102056
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,2,even,1.1699215904809535
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,3,odd,1.7763033621013165
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,4,even,0.2604739386588335
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,5,odd,0.29686515498906374
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,6,even,0.023186417296528816
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,7,odd,0.023553982377052307
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,8,even,0.007643863093107939
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,9,odd,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.005,10,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,1,odd,4.155813008546829
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,2,even,1.1624241042882204
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,3,odd,1.7763033621013165
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,4,even,0.2604739386588335
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,5,odd,0.290841294452548
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,6,even,0.023186417296528816
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,7,odd,0.023553982377052307
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,8,even,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,9,odd,0.0
global_sign_pres_real_weight,2,0.95,0.8,1.0,0.1,0.01,10,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.0,1,odd,3.9793481062963565
binary_base,2,0.95,0.8,1.0,0.0,0.0,2,even,0.03941157918947624
binary_base,2,0.95,0.8,1.0,0.0,0.0,3,odd,1.5496216594609393
binary_base,2,0.95,0.8,1.0,0.0,0.0,4,even,0.03548789179030365
binary_base,2,0.95,0.8,1.0,0.0,0.0,5,odd,0.3191638057549877
binary_base,2,0.95,0.8,1.0,0.0,0.0,6,even,0.03998349547447855
binary_base,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.15704158342279584
binary_base,2,0.95,0.8,1.0,0.0,0.0,8,even,0.04509719030577264
binary_base,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.08038745817722237
binary_base,2,0.95,0.8,1.0,0.0,0.0,10,even,0.03467038977763082
binary_base,2,0.95,0.8,1.0,0.0,0.001,1,odd,3.9680491890758276
binary_base,2,0.95,0.8,1.0,0.0,0.001,2,even,0.020760798477567732
binary_base,2,0.95,0.8,1.0,0.0,0.001,3,odd,1.5362935587763786
binary_base,2,0.95,0.8,1.0,0.0,0.001,4,even,0.020259680808521807
binary_base,2,0.95,0.8,1.0,0.0,0.001,5,odd,0.29781975329387933
binary_base,2,0.95,0.8,1.0,0.0,0.001,6,even,0.02172357647214085
binary_base,2,0.95,0.8,1.0,0.0,0.001,7,odd,0.14026623941026628
binary_base,2,0.95,0.8,1.0,0.0,0.001,8,even,0.027120804996229708
binary_base,2,0.95,0.8,1.0,0.0,0.001,9,odd,0.06359184952452779
binary_base,2,0.95,0.8,1.0,0.0,0.001,10,even,0.016772607224993408
binary_base,2,0.95,0.8,1.0,0.0,0.005,1,odd,3.936918932944536
binary_base,2,0.95,0.8,1.0,0.0,0.005,2,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.005,3,odd,1.5018724352121353
binary_base,2,0.95,0.8,1.0,0.0,0.005,4,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.005,5,odd,0.27971169352531433
binary_base,2,0.95,0.8,1.0,0.0,0.005,6,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.005,7,odd,0.1275811679661274
binary_base,2,0.95,0.8,1.0,0.0,0.005,8,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.005,9,odd,0.02793724648654461
binary_base,2,0.95,0.8,1.0,0.0,0.005,10,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.01,1,odd,3.936918932944536
binary_base,2,0.95,0.8,1.0,0.0,0.01,2,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.01,3,odd,1.5018724352121353
binary_base,2,0.95,0.8,1.0,0.0,0.01,4,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.01,5,odd,0.27971169352531433
binary_base,2,0.95,0.8,1.0,0.0,0.01,6,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.01,7,odd,0.1275811679661274
binary_base,2,0.95,0.8,1.0,0.0,0.01,8,even,0.0
binary_base,2,0.95,0.8,1.0,0.0,0.01,9,odd,0.02793724648654461
binary_base,2,0.95,0.8,1.0,0.0,0.01,10,even,0.0
binary_base,2,0.95,0.8,1.0,0.1,0.0,1,odd,3.945358371974976
binary_base,2,0.95,0.8,1.0,0.1,0.0,2,even,0.6497064431856607
binary_base,2,0.95,0.8,1.0,0.1,0.0,3,odd,1.0399644762808862
binary_base,2,0.95,0.8,1.0,0.1,0.0,4,even,0.07668972650839123
binary_base,2,0.95,0.8,1.0,0.1,0.0,5,odd,0.1707000477704217
binary_base,2,0.95,0.8,1.0,0.1,0.0,6,even,0.05253219115297725
binary_base,2,0.95,0.8,1.0,0.1,0.0,7,odd,0.07273929810417484
binary_base,2,0.95,0.8,1.0,0.1,0.0,8,even,0.04188751752817277
binary_base,2,0.95,0.8,1.0,0.1,0.0,9,odd,0.04386458890080114
binary_base,2,0.95,0.8,1.0,0.1,0.0,10,even,0.04586872859097513
binary_base,2,0.95,0.8,1.0,0.1,0.001,1,odd,3.9315183693543077
binary_base,2,0.95,0.8,1.0,0.1,0.001,2,even,0.6325894993497059
binary_base,2,0.95,0.8,1.0,0.1,0.001,3,odd,1.0242698033107445
binary_base,2,0.95,0.8,1.0,0.1,0.001,4,even,0.05983728903811425
binary_base,2,0.95,0.8,1.0,0.1,0.001,5,odd,0.15621680987533182
binary_base,2,0.95,0.8,1.0,0.1,0.001,6,even,0.034984741010703146
binary_base,2,0.95,0.8,1.0,0.1,0.001,7,odd,0.05784305918496102
binary_base,2,0.95,0.8,1.0,0.1,0.001,8,even,0.02546072448603809
binary_base,2,0.95,0.8,1.0,0.1,0.001,9,odd,0.034443863783963025
binary_base,2,0.95,0.8,1.0,0.1,0.001,10,even,0.027825387194752693
binary_base,2,0.95,0.8,1.0,0.1,0.005,1,odd,3.9134639352560043
binary_base,2,0.95,0.8,1.0,0.1,0.005,2,even,0.5912511423230171
binary_base,2,0.95,0.8,1.0,0.1,0.005,3,odd,0.987478259485215
binary_base,2,0.95,0.8,1.0,0.1,0.005,4,even,0.03726488538086414
binary_base,2,0.95,0.8,1.0,0.1,0.005,5,odd,0.12718812935054302
binary_base,2,0.95,0.8,1.0,0.1,0.005,6,even,0.011873860843479633
binary_base,2,0.95,0.8,1.0,0.1,0.005,7,odd,0.03909807838499546
binary_base,2,0.95,0.8,1.0,0.1,0.005,8,even,0.010787289123982191
binary_base,2,0.95,0.8,1.0,0.1,0.005,9,odd,0.0
binary_base,2,0.95,0.8,1.0,0.1,0.005,10,even,0.0
binary_base,2,0.95,0.8,1.0,0.1,0.01,1,odd,3.9134639352560043
binary_base,2,0.95,0.8,1.0,0.1,0.01,2,even,0.5912511423230171
binary_base,2,0.95,0.8,1.0,0.1,0.01,3,odd,0.9815449398010969
binary_base,2,0.95,0.8,1.0,0.1,0.01,4,even,0.03726488538086414
binary_base,2,0.95,0.8,1.0,0.1,0.01,5,odd,0.12718812935054302
binary_base,2,0.95,0.8,1.0,0.1,0.01,6,even,0.011873860843479633
binary_base,2,0.95,0.8,1.0,0.1,0.01,7,odd,0.03385450318455696
binary_base,2,0.95,0.8,1.0,0.1,0.01,8,even,0.0
binary_base,2,0.95,0.8,1.0,0.1,0.01,9,odd,0.0
binary_base,2,0.95,0.8,1.0,0.1,0.01,10,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.0,1,odd,9.771300105261261
er_randN,2,0.95,0.8,1.0,0.0,0.0,2,even,0.036232811192516756
er_randN,2,0.95,0.8,1.0,0.0,0.0,3,odd,4.3059825872799316
er_randN,2,0.95,0.8,1.0,0.0,0.0,4,even,0.04164847711975028
er_randN,2,0.95,0.8,1.0,0.0,0.0,5,odd,1.226746024435716
er_randN,2,0.95,0.8,1.0,0.0,0.0,6,even,0.039936824665820936
er_randN,2,0.95,0.8,1.0,0.0,0.0,7,odd,0.258465217206151
er_randN,2,0.95,0.8,1.0,0.0,0.0,8,even,0.04593710963166231
er_randN,2,0.95,0.8,1.0,0.0,0.0,9,odd,0.07895539086376857
er_randN,2,0.95,0.8,1.0,0.0,0.0,10,even,0.03830129283676342
er_randN,2,0.95,0.8,1.0,0.0,0.001,1,odd,9.754977730335668
er_randN,2,0.95,0.8,1.0,0.0,0.001,2,even,0.020837988588027656
er_randN,2,0.95,0.8,1.0,0.0,0.001,3,odd,4.289222922059707
er_randN,2,0.95,0.8,1.0,0.0,0.001,4,even,0.021679959958419204
er_randN,2,0.95,0.8,1.0,0.0,0.001,5,odd,1.2083851397037506
er_randN,2,0.95,0.8,1.0,0.0,0.001,6,even,0.023341331514529884
er_randN,2,0.95,0.8,1.0,0.0,0.001,7,odd,0.24176227615680546
er_randN,2,0.95,0.8,1.0,0.0,0.001,8,even,0.0312763680703938
er_randN,2,0.95,0.8,1.0,0.0,0.001,9,odd,0.06021862174384296
er_randN,2,0.95,0.8,1.0,0.0,0.001,10,even,0.01856205111835152
er_randN,2,0.95,0.8,1.0,0.0,0.005,1,odd,9.741814920678735
er_randN,2,0.95,0.8,1.0,0.0,0.005,2,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.005,3,odd,4.27720558270812
er_randN,2,0.95,0.8,1.0,0.0,0.005,4,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.005,5,odd,1.1886544469743967
er_randN,2,0.95,0.8,1.0,0.0,0.005,6,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.005,7,odd,0.22731249127537012
er_randN,2,0.95,0.8,1.0,0.0,0.005,8,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.005,9,odd,0.04177461005747318
er_randN,2,0.95,0.8,1.0,0.0,0.005,10,even,0.0
er_randN,2,0.95,0.8,1.0,0.0,0.01,1,odd,9.741814920678735
