mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,seed,src
sign_test_cel0.0,91,0.6,0.6,0.1,4.325782775878906,4.710731327533722,1.572115182876587,1.616033673286438,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.6,0.5,3.4492321014404297,5.680203676223755,1.7983213663101196,2.2767653465270996,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.6,1.0,2.4884588718414307,3.4015061259269714,2.0387074947357178,3.0892651081085205,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.6,1.5,2.3990731239318848,4.32456636428833,2.1822476387023926,3.6630728244781494,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.8,0.1,4.591181755065918,5.008136630058289,1.6429283618927002,1.6895332336425781,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.8,0.5,4.108773231506348,6.856143951416016,1.8996212482452393,2.4321656227111816,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.8,1.0,3.711041212081909,6.536148548126221,2.1745474338531494,3.3641130924224854,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,0.8,1.5,3.5888755321502686,6.233519196510315,2.3365066051483154,4.029524326324463,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,1.0,0.1,5.031426429748535,5.621113896369934,1.7416799068450928,1.7923212051391602,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,1.0,0.5,4.750628471374512,8.08379876613617,2.0401742458343506,2.6456916332244873,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,1.0,1.0,4.528430938720703,7.281535744667053,2.3617286682128906,3.737499952316284,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.6,1.0,1.5,3.0827269554138184,4.469583868980408,2.5473387241363525,4.523353576660156,0.0013699823757633567,1.000000238418579,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.6,0.1,5.138558387756348,5.6156445145606995,1.902117371559143,1.966487169265747,0.001826643361710012,1.0000003576278687,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.6,0.5,4.768463134765625,7.5239375829696655,2.161818742752075,2.790958881378174,0.001826643361710012,1.0000003576278687,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.6,1.0,3.1155054569244385,5.909998953342438,2.4114997386932373,3.7973380088806152,0.001826643361710012,1.0000003576278687,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.6,1.5,2.95745849609375,4.4735599756240845,2.5505425930023193,4.4984846115112305,0.001826643361710012,1.0000003576278687,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.8,0.1,5.577300071716309,6.146585285663605,1.9961830377578735,2.063380241394043,0.001826643361710012,1.0000003576278687,9148345,chunk_7
sign_test_cel0.0,91,0.8,0.8,0.5,5.42275333404541,8.758723855018616,2.3127338886260986,3.036107063293457,0.001826643361710012,1.0000003576278687,9148345,chunk_7
