config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
t_train_x0.25,conn_shuf_only,0,0.95,0.8,1.0,500,375,500,4.229011535644531,119.09589296237685
t_train_x0.25,cel_sample,0,0.95,0.8,1.0,500,375,500,3.32865571975708,88.58314118971269
t_train_x0.25,local_sign+flat,0,0.95,0.8,1.0,500,375,500,2.343966007232666,75.12104495920697
t_train_x0.25,local_sign+sample,0,0.95,0.8,1.0,500,375,500,2.245121955871582,68.98513929956164
t_train_x0.25,local_sign+binary,0,0.95,0.8,1.0,500,375,500,2.0940027236938477,67.48046379044838
t_train_x0.25,global_sign_pres,0,0.95,0.8,1.0,500,375,500,3.1205527782440186,89.36904458870107
t_train_x0.25,binary+shuffle,0,0.95,0.8,1.0,500,375,500,3.276837110519409,119.76356369173301
t_test_x0.25,real,0,0.95,0.8,1.0,500,1500,125,4.16033935546875,105.47095115488563
t_test_x0.25,shuffle_weights,0,0.95,0.8,1.0,500,1500,125,3.5627388954162598,156.13931405827572
t_test_x0.25,cel_randN,0,0.95,0.8,1.0,500,1500,125,4.1579060554504395,85.86911179755762
t_test_x0.25,er_randN,0,0.95,0.8,1.0,500,1500,125,8.505061149597168,100.2725556956506
t_test_x0.25,ws_p01_randN,0,0.95,0.8,1.0,500,1500,125,7.8651885986328125,91.20680884193949
t_test_x0.25,conn_shuf,0,0.95,0.8,1.0,500,1500,125,3.70981764793396,81.43402804054382
t_test_x0.25,local_sign,0,0.95,0.8,1.0,500,1500,125,3.504284620285034,101.86829247094754
t_test_x0.25,conn_shuf_only,0,0.95,0.8,1.0,500,1500,125,4.114317893981934,115.86593211791391
t_test_x0.25,cel_sample,0,0.95,0.8,1.0,500,1500,125,3.0456552505493164,81.05185149465953
t_test_x0.25,local_sign+flat,0,0.95,0.8,1.0,500,1500,125,1.0450005531311035,33.49090101645215
t_test_x0.25,local_sign+sample,0,0.95,0.8,1.0,500,1500,125,1.99187433719635,61.203681278582565
t_test_x0.25,local_sign+binary,0,0.95,0.8,1.0,500,1500,125,3.56316876411438,114.82519962625948
t_test_x0.25,global_sign_pres,0,0.95,0.8,1.0,500,1500,125,2.998394727706909,85.8705784382702
t_test_x0.25,binary+shuffle,0,0.95,0.8,1.0,500,1500,125,2.605912208557129,95.24224800882051
washout_x0.75,real,0,0.95,0.8,1.0,375,1500,500,2.9969091415405273,75.97621988878292
washout_x0.75,shuffle_weights,0,0.95,0.8,1.0,375,1500,500,4.233587741851807,185.53969443809967
washout_x0.75,cel_randN,0,0.95,0.8,1.0,375,1500,500,5.59216833114624,115.48950871280249
washout_x0.75,er_randN,0,0.95,0.8,1.0,375,1500,500,8.617154121398926,101.59410395502027
washout_x0.75,ws_p01_randN,0,0.95,0.8,1.0,375,1500,500,8.596290588378906,99.68486103185451
washout_x0.75,conn_shuf,0,0.95,0.8,1.0,375,1500,500,2.5197641849517822,55.31122194299677
washout_x0.75,local_sign,0,0.95,0.8,1.0,375,1500,500,3.349334955215454,97.36396148475629
washout_x0.75,conn_shuf_only,0,0.95,0.8,1.0,375,1500,500,2.6964879035949707,75.9375168485906
washout_x0.75,cel_sample,0,0.95,0.8,1.0,375,1500,500,2.8559000492095947,76.00203162533833
washout_x0.75,local_sign+flat,0,0.95,0.8,1.0,375,1500,500,3.694687604904175,118.4099056137384
washout_x0.75,local_sign+sample,0,0.95,0.8,1.0,375,1500,500,2.3690972328186035,72.79448770824168
washout_x0.75,local_sign+binary,0,0.95,0.8,1.0,375,1500,500,2.5395750999450684,81.83929449368893
washout_x0.75,global_sign_pres,0,0.95,0.8,1.0,375,1500,500,2.8922901153564453,82.83186430456746
washout_x0.75,binary+shuffle,0,0.95,0.8,1.0,375,1500,500,3.5768160820007324,130.72735268870557
t_train_x0.75,real,0,0.95,0.8,1.0,500,1125,500,2.9941658973693848,75.90667446297525
t_train_x0.75,shuffle_weights,0,0.95,0.8,1.0,500,1125,500,1.42336106300354,62.37971026183347
t_train_x0.75,cel_randN,0,0.95,0.8,1.0,500,1125,500,5.608943462371826,115.83594886787533
t_train_x0.75,er_randN,0,0.95,0.8,1.0,500,1125,500,7.943037033081055,93.64643114058728
t_train_x0.75,ws_p01_randN,0,0.95,0.8,1.0,500,1125,500,8.309709548950195,96.36159144294189
t_train_x0.75,conn_shuf,0,0.95,0.8,1.0,500,1125,500,3.040036201477051,66.7316878535043
t_train_x0.75,local_sign,0,0.95,0.8,1.0,500,1125,500,3.5697643756866455,103.77176538966123
t_train_x0.75,conn_shuf_only,0,0.95,0.8,1.0,500,1125,500,3.6565895080566406,102.97555090317174
t_train_x0.75,cel_sample,0,0.95,0.8,1.0,500,1125,500,2.1452090740203857,57.08891945703195
t_train_x0.75,local_sign+flat,0,0.95,0.8,1.0,500,1125,500,2.2185611724853516,71.10198401715986
t_train_x0.75,local_sign+sample,0,0.95,0.8,1.0,500,1125,500,2.9535269737243652,90.75207214224146
t_train_x0.75,local_sign+binary,0,0.95,0.8,1.0,500,1125,500,3.115596294403076,100.40191474023136
t_train_x0.75,global_sign_pres,0,0.95,0.8,1.0,500,1125,500,2.2329909801483154,63.950294916446715
t_train_x0.75,binary+shuffle,0,0.95,0.8,1.0,500,1125,500,2.2877860069274902,83.61520451356384
t_test_x0.75,real,0,0.95,0.8,1.0,500,1500,375,0.9683775901794434,24.54984961239879
t_test_x0.75,shuffle_weights,0,0.95,0.8,1.0,500,1500,375,3.2475569248199463,142.3262623199742
t_test_x0.75,cel_randN,0,0.95,0.8,1.0,500,1500,375,6.322474002838135,130.57178775725004
t_test_x0.75,er_randN,0,0.95,0.8,1.0,500,1500,375,8.566669464111328,100.99890240142695
t_test_x0.75,ws_p01_randN,0,0.95,0.8,1.0,500,1500,375,8.439201354980469,97.863212701109
t_test_x0.75,conn_shuf,0,0.95,0.8,1.0,500,1500,375,2.8889806270599365,63.41587423403587
t_test_x0.75,local_sign,0,0.95,0.8,1.0,500,1500,375,2.4690041542053223,71.77306199292524
t_test_x0.75,conn_shuf_only,0,0.95,0.8,1.0,500,1500,375,3.859947681427002,108.70245021394646
t_test_x0.75,cel_sample,0,0.95,0.8,1.0,500,1500,375,2.360738754272461,62.824657155293075
t_test_x0.75,local_sign+flat,0,0.95,0.8,1.0,500,1500,375,1.229076623916626,39.39029833993083
t_test_x0.75,local_sign+sample,0,0.95,0.8,1.0,500,1500,375,3.0392675399780273,93.38659490888377
t_test_x0.75,local_sign+binary,0,0.95,0.8,1.0,500,1500,375,2.5420150756835938,81.91792414044635
t_test_x0.75,global_sign_pres,0,0.95,0.8,1.0,500,1500,375,2.8879730701446533,82.7082290920135
t_test_x0.75,binary+shuffle,0,0.95,0.8,1.0,500,1500,375,1.752284288406372,64.04340646255525
washout_x1.25,real,0,0.95,0.8,1.0,625,1500,500,2.648951530456543,67.15496347988726
washout_x1.25,shuffle_weights,0,0.95,0.8,1.0,625,1500,500,2.756662130355835,120.81248353000501
washout_x1.25,cel_randN,0,0.95,0.8,1.0,625,1500,500,5.166421890258789,106.6969895354984
washout_x1.25,er_randN,0,0.95,0.8,1.0,625,1500,500,8.668827056884766,102.20331501303919
washout_x1.25,ws_p01_randN,0,0.95,0.8,1.0,625,1500,500,8.953014373779297,103.82152446927572
washout_x1.25,conn_shuf,0,0.95,0.8,1.0,625,1500,500,4.0365166664123535,88.6053824186772
washout_x1.25,local_sign,0,0.95,0.8,1.0,625,1500,500,3.449397325515747,100.27273856983717
washout_x1.25,conn_shuf_only,0,0.95,0.8,1.0,625,1500,500,2.937465190887451,82.72383203639612
washout_x1.25,cel_sample,0,0.95,0.8,1.0,625,1500,500,3.4583165645599365,92.03371279847825
washout_x1.25,local_sign+flat,0,0.95,0.8,1.0,625,1500,500,3.0914053916931152,99.07549968725372
washout_x1.25,local_sign+sample,0,0.95,0.8,1.0,625,1500,500,2.0295040607452393,62.35991767546746
washout_x1.25,local_sign+binary,0,0.95,0.8,1.0,625,1500,500,3.858038902282715,124.32756247249903
washout_x1.25,global_sign_pres,0,0.95,0.8,1.0,625,1500,500,2.5684194564819336,73.55658091384223
washout_x1.25,binary+shuffle,0,0.95,0.8,1.0,625,1500,500,2.4712576866149902,90.32082382107961
t_train_x1.25,real,0,0.95,0.8,1.0,500,1875,500,3.6691555976867676,93.0186933704339
t_train_x1.25,shuffle_weights,0,0.95,0.8,1.0,500,1875,500,3.487248420715332,152.8308956521721
t_train_x1.25,cel_randN,0,0.95,0.8,1.0,500,1875,500,3.5571908950805664,73.46313711309587
t_train_x1.25,er_randN,0,0.95,0.8,1.0,500,1875,500,8.945158004760742,105.46118816338546
t_train_x1.25,ws_p01_randN,0,0.95,0.8,1.0,500,1875,500,9.418976783752441,109.22494791182832
t_train_x1.25,conn_shuf,0,0.95,0.8,1.0,500,1875,500,3.502106189727783,76.87456385196731
t_train_x1.25,local_sign,0,0.95,0.8,1.0,500,1875,500,3.5102155208587646,102.04070161567384
t_train_x1.25,conn_shuf_only,0,0.95,0.8,1.0,500,1875,500,4.309994697570801,121.37651147174583
t_train_x1.25,cel_sample,0,0.95,0.8,1.0,500,1875,500,3.7192111015319824,98.97671308145917
t_train_x1.25,local_sign+flat,0,0.95,0.8,1.0,500,1875,500,1.1276365518569946,36.139276699538776
t_train_x1.25,local_sign+sample,0,0.95,0.8,1.0,500,1875,500,4.078067302703857,125.30546067409475
t_train_x1.25,local_sign+binary,0,0.95,0.8,1.0,500,1875,500,1.7867100238800049,57.57777662188629
t_train_x1.25,global_sign_pres,0,0.95,0.8,1.0,500,1875,500,2.654561996459961,76.02360424059151
t_train_x1.25,binary+shuffle,0,0.95,0.8,1.0,500,1875,500,2.503770112991333,91.50910505562615
t_test_x1.25,real,0,0.95,0.8,1.0,500,1500,625,4.07694149017334,103.35668800819506
t_test_x1.25,shuffle_weights,0,0.95,0.8,1.0,500,1500,625,2.261575222015381,99.11498266431805
t_test_x1.25,cel_randN,0,0.95,0.8,1.0,500,1500,625,4.891406536102295,101.0173700642618
t_test_x1.25,er_randN,0,0.95,0.8,1.0,500,1500,625,8.66966438293457,102.21318687891853
t_test_x1.25,ws_p01_randN,0,0.95,0.8,1.0,500,1500,625,8.746688842773438,101.42891899902239
t_test_x1.25,conn_shuf,0,0.95,0.8,1.0,500,1500,625,2.7536873817443848,60.44605873950379
t_test_x1.25,local_sign,0,0.95,0.8,1.0,500,1500,625,2.080775260925293,60.487387816406574
t_test_x1.25,conn_shuf_only,0,0.95,0.8,1.0,500,1500,625,3.654160737991333,102.90715275923431
t_test_x1.25,cel_sample,0,0.95,0.8,1.0,500,1500,625,3.4664883613586426,92.25118299982616
t_test_x1.25,local_sign+flat,0,0.95,0.8,1.0,500,1500,625,2.843630790710449,91.13464777953199
t_test_x1.25,local_sign+sample,0,0.95,0.8,1.0,500,1500,625,2.086365222930908,64.10707229388575
t_test_x1.25,local_sign+binary,0,0.95,0.8,1.0,500,1500,625,2.866163730621338,92.36380433188349
t_test_x1.25,global_sign_pres,0,0.95,0.8,1.0,500,1500,625,2.2152810096740723,63.4431017191351
t_test_x1.25,binary+shuffle,0,0.95,0.8,1.0,500,1500,625,2.296363592147827,83.92870260309635
