EI_bal,MC_mean,MC_disp,IPC_mean,IPC_disp,KR_mean,KR_disp,GR_mean,GR_disp
210,4.869481352376349,0.5947961878692043,7.271969465561855,0.5948233983817747,8.44368385385584,0.570871409900496,18.244393913834184,0.7174331991441006
211,5.1484125705412875,0.523834112191515,7.669357503637856,0.5126643521166644,8.868368393109169,0.6002835753585867,19.395435327365075,0.727976457516274
212,4.991504403544061,0.5510959622486687,7.471582227283054,0.5550535467013139,8.641987600444276,0.6126209198700702,18.715943730907675,0.7580096777109845
213,4.365170966695856,0.5692768019211366,6.495325904569508,0.5861735739586753,6.7735030386182995,0.4987757344881021,14.113721564964012,0.6628777227597926
214,5.185251809932567,0.575873465154105,7.843125385266763,0.5602342755362798,9.98578335032051,0.6411897613987493,21.754635175069172,0.7253213140252511
215,4.902804281976488,0.6027034779321346,7.344169994195302,0.5978260824481177,7.604678978154689,0.5919518766844148,16.13028315850246,0.7066800150203812
216,4.610165077962993,0.5998857539239832,6.967029564910465,0.5974277966894802,7.996533694090666,0.5899413819822156,17.050633156741107,0.7220107991977237
217,4.818101706328215,0.5574085437338973,7.168594417748628,0.5645093229144783,8.434496641159058,0.5708626922143877,17.988456578902255,0.7128001069881512
218,5.044739266972483,0.5868681531375439,7.405811656404425,0.590641817778566,8.151388183052157,0.5675567248368526,17.554772188634047,0.704669051969694
219,4.512287682957119,0.6026421749221097,6.736495931207398,0.618607601953652,8.083213944493988,0.5128644853269178,17.245695014058807,0.6316075332740126
220,4.685764796939897,0.5799709653342987,7.005954404671987,0.5765577437273439,7.308747194431446,0.5522537658046561,15.490596927242514,0.7166321099166089
221,4.481408641662127,0.5860907024291913,6.669240407737685,0.5889449556691759,7.545361674862144,0.5043793036176104,16.144903550913305,0.6549354031667411
222,4.622276930161465,0.5783527668358911,6.94698433081309,0.5923053770546045,8.07354536174256,0.5678485925395593,16.9783132870992,0.7074541470932568
223,4.636678564695664,0.5836834965949319,6.966285896154098,0.5641886658212932,7.3923184341854515,0.5034577461806296,15.66312955338278,0.6498858322454404
224,4.728019370708936,0.5783229835225747,6.839252758173295,0.589558853745456,6.625278743696802,0.5062162523217624,13.874170265080016,0.6608849618496572
225,4.730792536411756,0.5556294736829072,6.952448117144314,0.5641789193813734,7.251344822071217,0.5206837971134811,15.443271978401844,0.6735867200358762
226,4.9238395219967686,0.5492824515440259,7.349925360561889,0.5556261951308924,8.41405067620454,0.55015354803969,17.792958942460427,0.6912786163137848
227,4.6366298206058545,0.5949604066357402,6.875478057213772,0.5893067352035569,6.614418956968519,0.484364725891208,13.90750444965598,0.6449425240123668
228,5.010837586573612,0.5614833432602467,7.386394268936581,0.5625444830706213,8.447972353593803,0.5898578973686495,18.176035624963266,0.7051211763812124
229,4.447520863126825,0.5747277532670151,6.618170690389327,0.5859598143248314,7.055214143093721,0.523927571661384,15.117472059932755,0.7158008993978292
230,4.993006137418158,0.5888426696225895,7.414269127963502,0.5878612217472675,8.61732730747741,0.5675262536129156,18.51750327333992,0.7007408119134778
231,4.879592306084103,0.5883722327031452,7.170898848845635,0.5864627617250128,7.150992634855671,0.5330254946013073,15.164793255888386,0.6860474497336995
232,4.207507791342558,0.5378365057048706,6.276159429255827,0.5625460677861923,5.807114509888637,0.46466351953990176,11.957447213891111,0.6464677707038242
233,4.654363622635971,0.6122387763877396,6.925865733329161,0.6107206238961976,7.229915560027699,0.5189839346105148,15.40660184401053,0.6763877663756527
234,4.659196099381388,0.5817750681724299,7.019776687945849,0.6005545643476723,7.5381166758360685,0.5444444702321494,16.093385649316104,0.687143084308144
235,4.430484710652151,0.5789607220460357,6.643312854531371,0.5829640923758856,6.7182140880160865,0.4799731131422658,14.047876019536712,0.6527527082446322
236,4.677232213962225,0.5629815414205809,7.017259460172536,0.5801568906351419,6.800326694676905,0.5252213555467983,14.333428741973123,0.6900319284678108
237,4.578637293091527,0.5632044883169657,6.76808660854528,0.5798923753372667,7.401372924263095,0.5439199571492941,15.654311144793475,0.6792933034487846
238,4.8833277549272704,0.5907907463543162,7.218894471356898,0.5984432287021851,8.3996523309637,0.5707240923828526,18.152491840315452,0.7102224303661865
239,4.823569665720433,0.5936968267286368,7.2294358456576315,0.5909434657361601,7.308220206955333,0.5058542500202131,15.679912626007457,0.662677450750005
