config,model,seed,rho_target,leak,input_scale,washout,t_train,t_test,score,capture_pct_vs_baseline
baseline,real,6,0.6,0.6,0.1,500,1500,500,3.824512004852295,100.0
baseline,shuffle_weights,6,0.6,0.6,0.1,500,1500,500,5.191762447357178,100.0
baseline,cel_randN,6,0.6,0.6,0.1,500,1500,500,6.985949993133545,100.0
baseline,er_randN,6,0.6,0.6,0.1,500,1500,500,9.532495498657227,100.0
baseline,ws_p01_randN,6,0.6,0.6,0.1,500,1500,500,9.145081520080566,100.0
baseline,conn_shuf,6,0.6,0.6,0.1,500,1500,500,4.461061477661133,100.0
baseline,local_sign,6,0.6,0.6,0.1,500,1500,500,3.873028516769409,100.0
baseline,conn_shuf_only,6,0.6,0.6,0.1,500,1500,500,5.567354679107666,100.0
baseline,cel_sample,6,0.6,0.6,0.1,500,1500,500,4.624416828155518,100.0
baseline,local_sign+flat,6,0.6,0.6,0.1,500,1500,500,4.485782623291016,100.0
baseline,local_sign+sample,6,0.6,0.6,0.1,500,1500,500,4.793242931365967,100.0
baseline,local_sign+binary,6,0.6,0.6,0.1,500,1500,500,4.122314929962158,100.0
baseline,global_sign_pres,6,0.6,0.6,0.1,500,1500,500,3.823904037475586,100.0
baseline,binary+shuffle,6,0.6,0.6,0.1,500,1500,500,4.622147560119629,100.0
baseline,real,6,0.6,0.6,0.5,500,1500,500,2.297203540802002,100.0
baseline,shuffle_weights,6,0.6,0.6,0.5,500,1500,500,4.682183265686035,100.0
baseline,cel_randN,6,0.6,0.6,0.5,500,1500,500,5.226325988769531,100.0
baseline,er_randN,6,0.6,0.6,0.5,500,1500,500,4.6890339851379395,100.0
baseline,ws_p01_randN,6,0.6,0.6,0.5,500,1500,500,4.770033836364746,100.0
baseline,conn_shuf,6,0.6,0.6,0.5,500,1500,500,2.909853458404541,100.0
baseline,local_sign,6,0.6,0.6,0.5,500,1500,500,3.871993064880371,100.0
baseline,conn_shuf_only,6,0.6,0.6,0.5,500,1500,500,3.457611083984375,100.0
baseline,cel_sample,6,0.6,0.6,0.5,500,1500,500,3.8142929077148438,100.0
baseline,local_sign+flat,6,0.6,0.6,0.5,500,1500,500,3.1979973316192627,100.0
baseline,local_sign+sample,6,0.6,0.6,0.5,500,1500,500,3.2547998428344727,100.0
baseline,local_sign+binary,6,0.6,0.6,0.5,500,1500,500,3.5606014728546143,100.0
baseline,global_sign_pres,6,0.6,0.6,0.5,500,1500,500,4.006045341491699,100.0
baseline,binary+shuffle,6,0.6,0.6,0.5,500,1500,500,3.671833038330078,100.0
baseline,real,6,0.6,0.6,1.0,500,1500,500,2.45577073097229,100.0
baseline,shuffle_weights,6,0.6,0.6,1.0,500,1500,500,3.0102524757385254,100.0
baseline,cel_randN,6,0.6,0.6,1.0,500,1500,500,2.4313271045684814,100.0
baseline,er_randN,6,0.6,0.6,1.0,500,1500,500,1.361814260482788,100.0
baseline,ws_p01_randN,6,0.6,0.6,1.0,500,1500,500,2.1937031745910645,100.0
baseline,conn_shuf,6,0.6,0.6,1.0,500,1500,500,1.7215673923492432,100.0
baseline,local_sign,6,0.6,0.6,1.0,500,1500,500,1.6722699403762817,100.0
baseline,conn_shuf_only,6,0.6,0.6,1.0,500,1500,500,1.6115138530731201,100.0
baseline,cel_sample,6,0.6,0.6,1.0,500,1500,500,1.330833911895752,100.0
baseline,local_sign+flat,6,0.6,0.6,1.0,500,1500,500,2.116219997406006,100.0
baseline,local_sign+sample,6,0.6,0.6,1.0,500,1500,500,1.7206318378448486,100.0
baseline,local_sign+binary,6,0.6,0.6,1.0,500,1500,500,1.624422550201416,100.0
baseline,global_sign_pres,6,0.6,0.6,1.0,500,1500,500,2.2839114665985107,100.0
baseline,binary+shuffle,6,0.6,0.6,1.0,500,1500,500,2.3806207180023193,100.0
baseline,real,6,0.6,0.6,1.5,500,1500,500,1.0978224277496338,100.0
baseline,shuffle_weights,6,0.6,0.6,1.5,500,1500,500,1.630598783493042,100.0
baseline,cel_randN,6,0.6,0.6,1.5,500,1500,500,0.0,nan
baseline,er_randN,6,0.6,0.6,1.5,500,1500,500,1.704530954360962,100.0
baseline,ws_p01_randN,6,0.6,0.6,1.5,500,1500,500,1.320310115814209,100.0
baseline,conn_shuf,6,0.6,0.6,1.5,500,1500,500,1.957059383392334,100.0
baseline,local_sign,6,0.6,0.6,1.5,500,1500,500,0.9513542652130127,100.0
baseline,conn_shuf_only,6,0.6,0.6,1.5,500,1500,500,0.6152955293655396,100.0
baseline,cel_sample,6,0.6,0.6,1.5,500,1500,500,1.2931501865386963,100.0
